,td_a,td_b,td_ttd_a_MR_ADD,td_ttd_b_MR_ADD,td_ttd_a_MR_EXC,td_ttd_b_MR_EXC,td_ttd_a_MR_INC,td_ttd_b_MR_INC,td_ttd_a_MR_INV,td_ttd_b_MR_INV,td_ttd_a_MR_MUL,td_ttd_b_MR_MUL,td_ttd_a_MR_PER,td_ttd_b_MR_PER,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_per,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_per,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
883,"[-18, 11]","[12, -4]","[-14, 15]","[16, 0]",[11],[-4],"[-18, 4, 11]","[12, 4, -4]","[-0.05555555555555555, 0.09090909090909091]","[0.08333333333333333, -0.25]","[-72, 44]","[48, -16]","[11, -18]","[-4, 12]","[-216, -44]","[-44, -216]","[-224, 0]","[-3456, -704]","[-0.004629629629629629, -0.022727272727272728]","[-216, 16, -44]",[-44],No-violate,Violate,Violate,Violate,No-violate,No-violate,0,1,1,1,0,0
884,"[2, 10, 11, 10, 13, 5, 7, -2]","[11, -11, 9, -12, -4, -8, 13, 1]","[6, 14, 15, 14, 17, 9, 11, 2]","[15, -7, 13, -8, 0, -4, 17, 5]","[2, 10, 11, 10, 5, 7, -2]","[11, -11, 9, -12, -8, 13, 1]","[2, 4, 10, 11, 10, 13, 5, 7, -2]","[11, 4, -11, 9, -12, -4, -8, 13, 1]","[0.5, 0.1, 0.09090909090909091, 0.1, 0.07692307692307693, 0.2, 0.14285714285714285, -0.5]","[0.09090909090909091, -0.09090909090909091, 0.1111111111111111, -0.08333333333333333, -0.25, -0.125, 0.07692307692307693, 1.0]","[8, 40, 44, 40, 52, 20, 28, -8]","[44, -44, 36, -48, -16, -32, 52, 4]","[10, 11, 2, 10, -2, 13, 7, 5]","[-8, 1, -12, 11, 13, -4, 9, -11]","[22, -110, 99, -120, -52, -40, 91, -2]","[-80, 11, -24, 110, -26, -52, 63, -55]","[90, -98, 195, -112, 0, -36, 187, 10]","[352, -1760, 1584, -1920, -832, -640, 1456, -32]","[0.045454545454545456, -0.009090909090909092, 0.0101010101010101, -0.008333333333333333, -0.019230769230769232, -0.025, 0.01098901098901099, -0.5]","[22, 16, -110, 99, -120, -52, -40, 91, -2]","[22, -110, 99, -120, -40, 91, -2]",Violate,No-violate,Violate,Violate,No-violate,No-violate,1,0,1,1,0,0
885,"[-10, -9, -3]","[-2, 2, 4]","[-6, -5, 1]","[2, 6, 8]","[-9, -3]","[2, 4]","[4, -10, -9, -3]","[4, -2, 2, 4]","[-0.1, -0.1111111111111111, -0.3333333333333333]","[-0.5, 0.5, 0.25]","[-40, -36, -12]","[-8, 8, 16]","[-10, -3, -9]","[2, 4, -2]","[20, -18, -12]","[-20, -12, 18]","[-12, -30, 8]","[320, -288, -192]","[0.05, -0.05555555555555555, -0.08333333333333333]","[16, 20, -18, -12]","[-18, -12]",Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
886,"[-2, 4, 3, 2, -3, -4, -4, 3, -2]","[-2, -4, -1, 5, -2, 5, -6, 0, -5]","[2, 8, 7, 6, 1, 0, 0, 7, 2]","[2, 0, 3, 9, 2, 9, -2, 4, -1]","[-2, 4, 3, 2, -4, -4, 3, -2]","[-2, -4, -1, 5, 5, -6, 0, -5]","[-2, 4, 3, 2, -3, -4, -4, 3, 4, -2]","[-2, -4, -1, 5, -2, 5, -6, 0, 4, -5]","[-0.5, 0.25, 0.3333333333333333, 0.5, -0.3333333333333333, -0.25, -0.25, 0.3333333333333333, -0.5]","[-0.5, -0.25, -1.0, 0.2, -0.5, 0.2, -0.16666666666666666, 'ZeroDivisionError', -0.2]","[-8, 16, 12, 8, -12, -16, -16, 12, -8]","[-8, -16, -4, 20, -8, 20, -24, 0, -20]","[-3, -2, 3, -4, 4, -4, 3, 2, -2]","[-2, -2, 0, 5, -6, -1, -5, 5, -4]","[4, -16, -3, 10, 6, -20, 24, 0, 10]","[6, 4, 0, -20, -24, 4, -15, 10, 8]","[4, 0, 21, 54, 2, 0, 0, 28, -2]","[64, -256, -48, 160, 96, -320, 384, 0, 160]",error,"[4, -16, -3, 10, 6, -20, 24, 0, 16, 10]","[4, -16, -3, 10, -20, 24, 0, 10]",Violate,Violate,Violate,error,No-violate,No-violate,1,1,1,error,0,0
887,"[9, -4, -12, -4, 10, -13, -2, -7]","[6, 3, -7, -12, 9, 2, -11, -5]","[13, 0, -8, 0, 14, -9, 2, -3]","[10, 7, -3, -8, 13, 6, -7, -1]","[9, -4, -12, 10, -13, -2, -7]","[6, 3, -7, 9, 2, -11, -5]","[9, -4, 4, -12, -4, 10, -13, -2, -7]","[6, 3, 4, -7, -12, 9, 2, -11, -5]","[0.1111111111111111, -0.25, -0.08333333333333333, -0.25, 0.1, -0.07692307692307693, -0.5, -0.14285714285714285]","[0.16666666666666666, 0.3333333333333333, -0.14285714285714285, -0.08333333333333333, 0.1111111111111111, 0.5, -0.09090909090909091, -0.2]","[36, -16, -48, -16, 40, -52, -8, -28]","[24, 12, -28, -48, 36, 8, -44, -20]","[-4, -13, -4, -12, 9, -7, 10, -2]","[-12, 3, 9, -5, -7, -11, 6, 2]","[54, -12, 84, 48, 90, -26, 22, 35]","[48, -39, -36, 60, -63, 77, 60, -4]","[130, 0, 24, 0, 182, -54, -14, 3]","[864, -192, 1344, 768, 1440, -416, 352, 560]","[0.018518518518518517, -0.08333333333333333, 0.011904761904761904, 0.020833333333333332, 0.011111111111111112, -0.038461538461538464, 0.045454545454545456, 0.02857142857142857]","[54, -12, 16, 84, 48, 90, -26, 22, 35]","[54, -12, 84, 90, -26, 22, 35]",Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
888,"[1, -4, -5, 4]","[-10, -1, -3, -8]","[5, 0, -1, 8]","[-6, 3, 1, -4]","[1, -4, -5]","[-10, -1, -3]","[1, -4, 4, -5, 4]","[-10, -1, 4, -3, -8]","[1.0, -0.25, -0.2, 0.25]","[-0.1, -1.0, -0.3333333333333333, -0.125]","[4, -16, -20, 16]","[-40, -4, -12, -32]","[4, -5, -4, 1]","[-10, -1, -8, -3]","[-10, 4, 15, -32]","[-40, 5, 32, -3]","[-30, 0, -1, -32]","[-160, 64, 240, -512]","[-0.1, 0.25, 0.06666666666666667, -0.03125]","[-10, 4, 16, 15, -32]","[-10, 4, 15]",Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
889,"[1, -1, 1, 4, -4, 1, -8, -1]","[-9, -9, -8, 1, -2, 1, -4, -3]","[5, 3, 5, 8, 0, 5, -4, 3]","[-5, -5, -4, 5, 2, 5, 0, 1]","[1, 1, 4, -4, 1, -8, -1]","[-9, -8, 1, -2, 1, -4, -3]","[4, 1, -1, 1, 4, -4, 1, -8, -1]","[4, -9, -9, -8, 1, -2, 1, -4, -3]","[1.0, -1.0, 1.0, 0.25, -0.25, 1.0, -0.125, -1.0]","[-0.1111111111111111, -0.1111111111111111, -0.125, 1.0, -0.5, 1.0, -0.25, -0.3333333333333333]","[4, -4, 4, 16, -16, 4, -32, -4]","[-36, -36, -32, 4, -8, 4, -16, -12]","[-4, -1, 1, 4, -1, 1, 1, -8]","[-9, -8, -3, 1, -9, -2, -4, 1]","[-9, 9, -8, 4, 8, 1, 32, 3]","[36, 8, -3, 4, 9, -2, -4, -8]","[-25, -15, -20, 40, 0, 25, 0, 3]","[-144, 144, -128, 64, 128, 16, 512, 48]","[-0.1111111111111111, 0.1111111111111111, -0.125, 0.25, 0.125, 1.0, 0.03125, 0.3333333333333333]","[16, -9, 9, -8, 4, 8, 1, 32, 3]","[-9, -8, 4, 8, 1, 32, 3]",Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
890,"[0, -16, 7]","[-19, -7, -8]","[4, -12, 11]","[-15, -3, -4]","[0, -16]","[-19, -7]","[0, -16, 7, 4]","[-19, -7, -8, 4]","['ZeroDivisionError', -0.0625, 0.14285714285714285]","[-0.05263157894736842, -0.14285714285714285, -0.125]","[0, -64, 28]","[-76, -28, -32]","[7, 0, -16]","[-19, -7, -8]","[0, 112, -56]","[-133, 0, 128]","[-60, 36, -44]","[0, 1792, -896]",error,"[0, 112, -56, 16]","[0, 112]",Violate,Violate,Violate,error,No-violate,No-violate,1,1,1,error,0,0
891,"[6, -6, 6, 1]","[11, -3, 13, 12]","[10, -2, 10, 5]","[15, 1, 17, 16]","[6, -6, 1]","[11, -3, 12]","[6, 4, -6, 6, 1]","[11, 4, -3, 13, 12]","[0.16666666666666666, -0.16666666666666666, 0.16666666666666666, 1.0]","[0.09090909090909091, -0.3333333333333333, 0.07692307692307693, 0.08333333333333333]","[24, -24, 24, 4]","[44, -12, 52, 48]","[-6, 6, 1, 6]","[12, -3, 13, 11]","[66, 18, 78, 12]","[-72, -18, 13, 66]","[150, -2, 170, 80]","[1056, 288, 1248, 192]","[0.015151515151515152, 0.05555555555555555, 0.01282051282051282, 0.08333333333333333]","[66, 16, 18, 78, 12]","[66, 18, 12]",Violate,Violate,No-violate,No-violate,No-violate,No-violate,1,1,0,0,0,0
892,[11],[8],[15],[12],[],[],"[4, 11]","[4, 8]",[0.09090909090909091],[0.125],[44],[32],[11],[8],[88],[88],[180],[1408],[0.011363636363636364],"[16, 88]",[],No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
893,"[-5, 1, -4, -4, 1]","[-1, 8, -3, 4, 5]","[-1, 5, 0, 0, 5]","[3, 12, 1, 8, 9]","[1, -4, -4, 1]","[8, -3, 4, 5]","[-5, 1, -4, -4, 1, 4]","[-1, 8, -3, 4, 5, 4]","[-0.2, 1.0, -0.25, -0.25, 1.0]","[-1.0, 0.125, -0.3333333333333333, 0.25, 0.2]","[-20, 4, -16, -16, 4]","[-4, 32, -12, 16, 20]","[-5, 1, 1, -4, -4]","[-1, 8, -3, 4, 5]","[5, 8, 12, -16, 5]","[5, 8, -3, -16, -20]","[-3, 60, 0, 0, 45]","[80, 128, 192, -256, 80]","[0.2, 0.125, 0.08333333333333333, -0.0625, 0.2]","[5, 8, 12, -16, 5, 16]","[8, 12, -16, 5]",Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
894,"[3, -8, 10, 5, 5, 8, 13, 11, 9, -9, 4, 10, -4]","[5, -13, 3, -13, 15, 18, 3, -3, 1, 1, 4, 12, 12]","[7, -4, 14, 9, 9, 12, 17, 15, 13, -5, 8, 14, 0]","[9, -9, 7, -9, 19, 22, 7, 1, 5, 5, 8, 16, 16]","[-8, 10, 5, 5, 8, 13, 11, 9, -9, 4, 10, -4]","[-13, 3, -13, 15, 18, 3, -3, 1, 1, 4, 12, 12]","[3, 4, -8, 10, 5, 5, 8, 13, 11, 9, -9, 4, 10, -4]","[5, 4, -13, 3, -13, 15, 18, 3, -3, 1, 1, 4, 12, 12]","[0.3333333333333333, -0.125, 0.1, 0.2, 0.2, 0.125, 0.07692307692307693, 0.09090909090909091, 0.1111111111111111, -0.1111111111111111, 0.25, 0.1, -0.25]","[0.2, -0.07692307692307693, 0.3333333333333333, -0.07692307692307693, 0.06666666666666667, 0.05555555555555555, 0.3333333333333333, -0.3333333333333333, 1.0, 1.0, 0.25, 0.08333333333333333, 0.08333333333333333]","[12, -32, 40, 20, 20, 32, 52, 44, 36, -36, 16, 40, -16]","[20, -52, 12, -52, 60, 72, 12, -12, 4, 4, 16, 48, 48]","[-4, 8, 9, 10, 3, 11, -8, 10, 4, 5, -9, 13, 5]","[15, 12, -3, 5, 1, 3, 12, -13, -13, 18, 4, 3, 1]","[15, 104, 30, -65, 75, 144, 39, -33, 9, -9, 16, 120, -48]","[-60, 96, -27, 50, 3, 33, -96, -130, -52, 90, -36, 39, 5]","[63, 36, 98, -81, 171, 264, 119, 15, 65, -25, 64, 224, 0]","[240, 1664, 480, -1040, 1200, 2304, 624, -528, 144, -144, 256, 1920, -768]","[0.06666666666666667, 0.009615384615384616, 0.03333333333333333, -0.015384615384615385, 0.013333333333333334, 0.006944444444444444, 0.02564102564102564, -0.030303030303030304, 0.1111111111111111, -0.1111111111111111, 0.0625, 0.008333333333333333, -0.020833333333333332]","[15, 16, 104, 30, -65, 75, 144, 39, -33, 9, -9, 16, 120, -48]","[104, 30, -65, 75, 144, 39, -33, 9, -9, 16, 120, -48]",Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
895,"[4, -9, 0, -5, 2, 5, 1, 5, 5, -8, 3, -4, -2, -7]","[-3, -8, -3, -5, -2, 4, -3, -9, -8, -4, -8, -1, 0, -8]","[8, -5, 4, -1, 6, 9, 5, 9, 9, -4, 7, 0, 2, -3]","[1, -4, 1, -1, 2, 8, 1, -5, -4, 0, -4, 3, 4, -4]","[4, -9, 0, -5, 5, 1, 5, 5, -8, 3, -4, -2, -7]","[-3, -8, -3, -5, 4, -3, -9, -8, -4, -8, -1, 0, -8]","[4, -9, 0, -5, 2, 4, 5, 1, 5, 5, -8, 3, -4, -2, -7]","[-3, -8, -3, -5, -2, 4, 4, -3, -9, -8, -4, -8, -1, 0, -8]","[0.25, -0.1111111111111111, 'ZeroDivisionError', -0.2, 0.5, 0.2, 1.0, 0.2, 0.2, -0.125, 0.3333333333333333, -0.25, -0.5, -0.14285714285714285]","[-0.3333333333333333, -0.125, -0.3333333333333333, -0.2, -0.5, 0.25, -0.3333333333333333, -0.1111111111111111, -0.125, -0.25, -0.125, -1.0, 'ZeroDivisionError', -0.125]","[16, -36, 0, -20, 8, 20, 4, 20, 20, -32, 12, -16, -8, -28]","[-12, -32, -12, -20, -8, 16, -12, -36, -32, -16, -32, -4, 0, -32]","[3, 5, -4, -5, -7, 1, 5, 4, 0, -2, 2, 5, -8, -9]","[-3, -1, -3, 0, -8, -9, -5, -8, -8, -2, -8, -4, 4, -3]","[-12, 72, 0, 25, -4, 20, -3, -45, -40, 32, -24, 4, 0, 56]","[-9, -5, 12, 0, 56, -9, -25, -32, 0, 4, -16, -20, -32, 27]","[8, 20, 4, 1, 12, 72, 5, -45, -36, 0, -28, 0, 8, 12]","[-192, 1152, 0, 400, -64, 320, -48, -720, -640, 512, -384, 64, 0, 896]",error,"[-12, 72, 0, 25, -4, 16, 20, -3, -45, -40, 32, -24, 4, 0, 56]","[-12, 72, 0, 25, 20, -3, -45, -40, 32, -24, 4, 0, 56]",Violate,Violate,Violate,error,No-violate,No-violate,1,1,1,error,0,0
896,"[4, -1, 8, 9, -1, -6, 1, 1, -1, -2, 1, -6, 12, 2]","[11, 4, 3, 5, 7, -6, 8, 5, 13, 4, 1, 12, 12, 4]","[8, 3, 12, 13, 3, -2, 5, 5, 3, 2, 5, -2, 16, 6]","[15, 8, 7, 9, 11, -2, 12, 9, 17, 8, 5, 16, 16, 8]","[4, -1, 8, 9, -1, -6, 1, 1, -2, 1, -6, 12, 2]","[11, 4, 3, 5, 7, -6, 8, 5, 4, 1, 12, 12, 4]","[4, -1, 8, 9, -1, -6, 1, 1, -1, -2, 1, -6, 12, 4, 2]","[11, 4, 3, 5, 7, -6, 8, 5, 13, 4, 1, 12, 12, 4, 4]","[0.25, -1.0, 0.125, 0.1111111111111111, -1.0, -0.16666666666666666, 1.0, 1.0, -1.0, -0.5, 1.0, -0.16666666666666666, 0.08333333333333333, 0.5]","[0.09090909090909091, 0.25, 0.3333333333333333, 0.2, 0.14285714285714285, -0.16666666666666666, 0.125, 0.2, 0.07692307692307693, 0.25, 1.0, 0.08333333333333333, 0.08333333333333333, 0.25]","[16, -4, 32, 36, -4, -24, 4, 4, -4, -8, 4, -24, 48, 8]","[44, 16, 12, 20, 28, -24, 32, 20, 52, 16, 4, 48, 48, 16]","[-1, 4, 2, -2, 1, -1, -1, 1, 9, 1, -6, -6, 8, 12]","[4, 11, 4, 8, 12, 1, 12, 7, 4, -6, 5, 5, 3, 13]","[44, -4, 24, 45, -7, 36, 8, 5, -13, -8, 1, -72, 144, 8]","[-4, 44, 8, -16, 12, -1, -12, 7, 36, -6, -30, -30, 24, 156]","[120, 24, 84, 117, 33, 4, 60, 45, 51, 16, 25, -32, 256, 48]","[704, -64, 384, 720, -112, 576, 128, 80, -208, -128, 16, -1152, 2304, 128]","[0.022727272727272728, -0.25, 0.041666666666666664, 0.022222222222222223, -0.14285714285714285, 0.027777777777777776, 0.125, 0.2, -0.07692307692307693, -0.125, 1.0, -0.013888888888888888, 0.006944444444444444, 0.125]","[44, -4, 24, 45, -7, 36, 8, 5, -13, -8, 1, -72, 144, 16, 8]","[44, -4, 24, 45, -7, 36, 8, 5, -8, 1, -72, 144, 8]",Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
897,"[3, -3, -3]","[-8, -10, 2]","[7, 1, 1]","[-4, -6, 6]","[3, -3]","[-8, 2]","[3, -3, -3, 4]","[-8, -10, 2, 4]","[0.3333333333333333, -0.3333333333333333, -0.3333333333333333]","[-0.125, -0.1, 0.5]","[12, -12, -12]","[-32, -40, 8]","[3, -3, -3]","[-10, 2, -8]","[-24, 30, -6]","[-30, -6, 24]","[-28, -6, 6]","[-384, 480, -96]","[-0.041666666666666664, 0.03333333333333333, -0.16666666666666666]","[-24, 30, -6, 16]","[-24, -6]",Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
898,"[1, -2, 1, 5, -2, -6, 3]","[-6, 1, 1, 0, 5, -6, -3]","[5, 2, 5, 9, 2, -2, 7]","[-2, 5, 5, 4, 9, -2, 1]","[1, 1, 5, -2, -6, 3]","[-6, 1, 0, 5, -6, -3]","[4, 1, -2, 1, 5, -2, -6, 3]","[4, -6, 1, 1, 0, 5, -6, -3]","[1.0, -0.5, 1.0, 0.2, -0.5, -0.16666666666666666, 0.3333333333333333]","[-0.16666666666666666, 1.0, 1.0, 'ZeroDivisionError', 0.2, -0.16666666666666666, -0.3333333333333333]","[4, -8, 4, 20, -8, -24, 12]","[-24, 4, 4, 0, 20, -24, -12]","[3, -6, 1, 5, 1, -2, -2]","[-6, -6, 1, 5, 1, 0, -3]","[-6, -2, 1, 0, -10, 36, -9]","[-18, 36, 1, 25, 1, 0, 6]","[-10, 10, 25, 36, 18, 4, 7]","[-96, -32, 16, 0, -160, 576, -144]",error,"[16, -6, -2, 1, 0, -10, 36, -9]","[-6, 1, 0, -10, 36, -9]",Violate,Violate,Violate,error,No-violate,No-violate,1,1,1,error,0,0
899,"[3, 9, 0, 14, 9, -4, -2, 3, 11, 0]","[10, 13, 9, 8, -5, 15, 6, -1, 5, -3]","[7, 13, 4, 18, 13, 0, 2, 7, 15, 4]","[14, 17, 13, 12, -1, 19, 10, 3, 9, 1]","[3, 9, 0, 14, 9, -4, 3, 11, 0]","[10, 13, 9, 8, -5, 15, -1, 5, -3]","[3, 4, 9, 0, 14, 9, -4, -2, 3, 11, 0]","[10, 4, 13, 9, 8, -5, 15, 6, -1, 5, -3]","[0.3333333333333333, 0.1111111111111111, 'ZeroDivisionError', 0.07142857142857142, 0.1111111111111111, -0.25, -0.5, 0.3333333333333333, 0.09090909090909091, 'ZeroDivisionError']","[0.1, 0.07692307692307693, 0.1111111111111111, 0.125, -0.2, 0.06666666666666667, 0.16666666666666666, -1.0, 0.2, -0.3333333333333333]","[12, 36, 0, 56, 36, -16, -8, 12, 44, 0]","[40, 52, 36, 32, -20, 60, 24, -4, 20, -12]","[0, -4, 3, 9, 9, -2, 3, 0, 14, 11]","[-1, 10, 15, 6, -5, 5, 13, 9, 8, -3]","[30, 117, 0, 112, -45, -60, -12, -3, 55, 0]","[0, -40, 45, 54, -45, -10, 39, 0, 112, -33]","[98, 221, 52, 216, -13, 0, 20, 21, 135, 4]","[480, 1872, 0, 1792, -720, -960, -192, -48, 880, 0]",error,"[30, 16, 117, 0, 112, -45, -60, -12, -3, 55, 0]","[30, 117, 0, 112, -45, -60, -3, 55, 0]",Violate,No-violate,Violate,error,No-violate,No-violate,1,0,1,error,0,0
900,[1],[0],[5],[4],[],[],"[4, 1]","[4, 0]",[1.0],['ZeroDivisionError'],[4],[0],[1],[0],[0],[0],[20],[0],error,"[16, 0]",[],No-violate,No-violate,Violate,error,No-violate,No-violate,0,0,1,error,0,0
901,"[-7, -13, -1, -7, 4, 3]","[-4, 1, -5, -9, -13, 5]","[-3, -9, 3, -3, 8, 7]","[0, 5, -1, -5, -9, 9]","[-7, -13, -1, -7, 4]","[-4, 1, -5, -9, -13]","[-7, -13, 4, -1, -7, 4, 3]","[-4, 1, 4, -5, -9, -13, 5]","[-0.14285714285714285, -0.07692307692307693, -1.0, -0.14285714285714285, 0.25, 0.3333333333333333]","[-0.25, 1.0, -0.2, -0.1111111111111111, -0.07692307692307693, 0.2]","[-28, -52, -4, -28, 16, 12]","[-16, 4, -20, -36, -52, 20]","[-13, -7, -7, -1, 3, 4]","[5, -13, -4, 1, -9, -5]","[28, -13, 5, 63, -52, 15]","[-65, 91, 28, -1, -27, -20]","[0, -45, -3, 15, -72, 63]","[448, -208, 80, 1008, -832, 240]","[0.03571428571428571, -0.07692307692307693, 0.2, 0.015873015873015872, -0.019230769230769232, 0.06666666666666667]","[28, -13, 16, 5, 63, -52, 15]","[28, -13, 5, 63, -52]",Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
902,[-12],[-2],[-8],[2],[],[],"[4, -12]","[4, -2]",[-0.08333333333333333],[-0.5],[-48],[-8],[-12],[-2],[24],[24],[-16],[384],[0.041666666666666664],"[16, 24]",[],No-violate,Violate,No-violate,No-violate,No-violate,No-violate,0,1,0,0,0,0
903,"[-1, -10, -12, -3, -11, -4, 3, -1, -5, 2, -8]","[-8, 4, 0, -3, -11, -6, -6, -7, -1, -6, -9]","[3, -6, -8, 1, -7, 0, 7, 3, -1, 6, -4]","[-4, 8, 4, 1, -7, -2, -2, -3, 3, -2, -5]","[-1, -10, -12, -3, -11, 3, -1, -5, 2, -8]","[-8, 4, 0, -3, -11, -6, -7, -1, -6, -9]","[-1, -10, -12, -3, -11, -4, 3, -1, 4, -5, 2, -8]","[-8, 4, 0, -3, -11, -6, -6, -7, 4, -1, -6, -9]","[-1.0, -0.1, -0.08333333333333333, -0.3333333333333333, -0.09090909090909091, -0.25, 0.3333333333333333, -1.0, -0.2, 0.5, -0.125]","[-0.125, 0.25, 'ZeroDivisionError', -0.3333333333333333, -0.09090909090909091, -0.16666666666666666, -0.16666666666666666, -0.14285714285714285, -1.0, -0.16666666666666666, -0.1111111111111111]","[-4, -40, -48, -12, -44, -16, 12, -4, -20, 8, -32]","[-32, 16, 0, -12, -44, -24, -24, -28, -4, -24, -36]","[-12, -1, -1, -10, -8, -5, 2, -11, 3, -4, -3]","[0, -9, -6, -6, -11, -8, -6, -3, 4, -7, -1]","[8, -40, 0, 9, 121, 24, -18, 7, 5, -12, 72]","[0, 9, 6, 60, 88, 40, -12, 33, 12, 28, 3]","[-12, -48, -32, 1, 49, 0, -14, -9, -3, -12, 20]","[128, -640, 0, 144, 1936, 384, -288, 112, 80, -192, 1152]",error,"[8, -40, 0, 9, 121, 24, -18, 7, 16, 5, -12, 72]","[8, -40, 0, 9, 121, -18, 7, 5, -12, 72]",Violate,Violate,Violate,error,No-violate,No-violate,1,1,1,error,0,0
904,"[2, 8, -16, 2, -8, 5, 8, -8]","[4, -1, 5, 4, 3, -16, 11, -11]","[6, 12, -12, 6, -4, 9, 12, -4]","[8, 3, 9, 8, 7, -12, 15, -7]","[2, 8, -16, 2, -8, 5, -8]","[4, -1, 5, 4, 3, -16, -11]","[2, 4, 8, -16, 2, -8, 5, 8, -8]","[4, 4, -1, 5, 4, 3, -16, 11, -11]","[0.5, 0.125, -0.0625, 0.5, -0.125, 0.2, 0.125, -0.125]","[0.25, -1.0, 0.2, 0.25, 0.3333333333333333, -0.0625, 0.09090909090909091, -0.09090909090909091]","[8, 32, -64, 8, -32, 20, 32, -32]","[16, -4, 20, 16, 12, -64, 44, -44]","[2, 8, 8, 5, 2, -8, -8, -16]","[4, 3, 11, -1, -16, -11, 4, 5]","[8, -8, -80, 8, -24, -80, 88, 88]","[8, 24, 88, -5, -32, 88, -32, -80]","[48, 36, -108, 48, -28, -108, 180, 28]","[128, -128, -1280, 128, -384, -1280, 1408, 1408]","[0.125, -0.125, -0.0125, 0.125, -0.041666666666666664, -0.0125, 0.011363636363636364, 0.011363636363636364]","[8, 16, -8, -80, 8, -24, -80, 88, 88]","[8, -8, -80, 8, -24, -80, 88]",Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
905,"[-1, -7]","[-1, 2]","[3, -3]","[3, 6]",[-1],[-1],"[-1, 4, -7]","[-1, 4, 2]","[-1.0, -0.14285714285714285]","[-1.0, 0.5]","[-4, -28]","[-4, 8]","[-7, -1]","[2, -1]","[1, -14]","[-14, 1]","[9, -18]","[16, -224]","[1.0, -0.07142857142857142]","[1, 16, -14]",[1],No-violate,Violate,Violate,Violate,No-violate,No-violate,0,1,1,1,0,0
906,"[7, -9, -1, -11]","[-10, 3, 1, 3]","[11, -5, 3, -7]","[-6, 7, 5, 7]","[-9, -1, -11]","[3, 1, 3]","[7, 4, -9, -1, -11]","[-10, 4, 3, 1, 3]","[0.14285714285714285, -0.1111111111111111, -1.0, -0.09090909090909091]","[-0.1, 0.3333333333333333, 1.0, 0.3333333333333333]","[28, -36, -4, -44]","[-40, 12, 4, 12]","[-11, 7, -9, -1]","[3, 3, -10, 1]","[-70, -27, -1, -33]","[-33, 21, 90, -1]","[-66, -35, 15, -49]","[-1120, -432, -16, -528]","[-0.014285714285714285, -0.037037037037037035, -1.0, -0.030303030303030304]","[-70, 16, -27, -1, -33]","[-27, -1, -33]",Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
907,"[0, 3, -15, -4, -7, 3, -3, -12, -13, -10, -1, -3]","[0, -4, -8, 0, -14, -14, 4, 2, -8, 5, 3, -12]","[4, 7, -11, 0, -3, 7, 1, -8, -9, -6, 3, 1]","[4, 0, -4, 4, -10, -10, 8, 6, -4, 9, 7, -8]","[0, -15, -4, -7, 3, -3, -12, -13, -10, -1, -3]","[0, -8, 0, -14, -14, 4, 2, -8, 5, 3, -12]","[0, 3, -15, -4, -7, 3, -3, -12, 4, -13, -10, -1, -3]","[0, -4, -8, 0, -14, -14, 4, 2, 4, -8, 5, 3, -12]","['ZeroDivisionError', 0.3333333333333333, -0.06666666666666667, -0.25, -0.14285714285714285, 0.3333333333333333, -0.3333333333333333, -0.08333333333333333, -0.07692307692307693, -0.1, -1.0, -0.3333333333333333]","['ZeroDivisionError', -0.25, -0.125, 'ZeroDivisionError', -0.07142857142857142, -0.07142857142857142, 0.25, 0.5, -0.125, 0.2, 0.3333333333333333, -0.08333333333333333]","[0, 12, -60, -16, -28, 12, -12, -48, -52, -40, -4, -12]","[0, -16, -32, 0, -56, -56, 16, 8, -32, 20, 12, -48]","[-12, -4, 3, -1, 3, 0, -7, -3, -10, -15, -13, -3]","[3, 5, -4, -14, 2, 0, -14, -12, 0, -8, 4, -8]","[0, -12, 120, 0, 98, -42, -12, -24, 104, -50, -3, 36]","[-36, -20, -12, 14, 6, 0, 98, 36, 0, 120, -52, 24]","[16, 0, 44, 0, 30, -70, 8, -48, 36, -54, 21, -8]","[0, -192, 1920, 0, 1568, -672, -192, -384, 1664, -800, -48, 576]",error,"[0, -12, 120, 0, 98, -42, -12, -24, 16, 104, -50, -3, 36]","[0, 120, 0, 98, -42, -12, -24, 104, -50, -3, 36]",Violate,Violate,Violate,error,No-violate,No-violate,1,1,1,error,0,0
