,td_a,td_b,td_ttd_a_MR_ADD,td_ttd_b_MR_ADD,td_ttd_a_MR_EXC,td_ttd_b_MR_EXC,td_ttd_a_MR_INC,td_ttd_b_MR_INC,td_ttd_a_MR_INV,td_ttd_b_MR_INV,td_ttd_a_MR_MUL,td_ttd_b_MR_MUL,td_ttd_a_MR_PER,td_ttd_b_MR_PER,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_per,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_per,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
969,"[2, -12, 4, 12, -5, -20, -14, -7]","[2, 8, 1, -4, -7, 6, 5, 10]","[2, -12, 4, 12, -5, -20, -14, -7]","[6, 12, 5, 0, -3, 10, 9, 14]","[2, -12, 4, -5, -20, -14, -7]","[2, 8, 1, -7, 6, 5, 10]","[2, -12, 4, 12, -5, -20, -14, 0, -7]","[2, 8, 1, -4, -7, 6, 5, 4, 10]","[-0.25, -0.375, -0.8, 0.375, 0.05952380952380952, -0.23809523809523808, -0.3111111111111111, 0.2333333333333333]","[0.5, 0.125, 1.0, -0.25, -0.14285714285714285, 0.16666666666666666, 0.2, 0.1]","[8, -48, 16, 48, -20, -80, -56, -28]","[8, 32, 4, -16, -28, 24, 20, 40]","[-14, 3, -6, -10, -14, -3, 2, 2]","[5, -7, 10, -4, 2, 8, 6, 1]","[2, -12, 4, 12, -5, -20, -14, -7]","[-14, 3, -6, -10, -14, -3, 2, 2]","[2, -12, 4, 12, -5, -20, -14, -7]","[8, -48, 16, 48, -20, -80, -56, -28]","[-0.25, -0.375, -0.8, 0.375, 0.05952380952380952, -0.23809523809523808, -0.3111111111111111, 0.2333333333333333]","[2, -12, 4, 12, -5, -20, -14, 0, -7]","[2, -12, 4, -5, -20, -14, -7]",Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
970,"[1, -4, -15, -3, -5, 12, -1, 10, 18]","[4, 4, 4, -7, 5, -7, -6, -5, -12]","[1, -4, -15, -3, -5, 12, -1, 10, 18]","[8, 8, 8, -3, 9, -3, -2, -1, -8]","[1, -4, -15, -3, 12, -1, 10, 18]","[4, 4, 4, -7, -7, -6, -5, -12]","[0, 1, -4, -15, -3, -5, 12, -1, 10, 18]","[4, 4, 4, 4, -7, 5, -7, -6, -5, -12]","[-0.04999999999999999, 'ZeroDivisionError', -0.09090909090909091, -0.1, 'ZeroDivisionError', 0.2, -0.14285714285714285, 0.2, 0.16666666666666666]","[0.25, 0.25, 0.25, -0.14285714285714285, 0.2, -0.14285714285714285, -0.16666666666666666, -0.2, -0.08333333333333333]","[4, -16, -60, -12, -20, 48, -4, 40, 72]","[16, 16, 16, -28, 20, -28, -24, -20, -48]","[1, 10, 1, -4, 1, 7, -4, 0, 1]","[4, -5, 5, 4, -12, -7, -6, -7, 4]","[1, -4, -15, -3, -5, 12, -1, 10, 18]","[1, 10, 1, -4, 1, 7, -4, 0, 1]","[1, -4, -15, -3, -5, 12, -1, 10, 18]","[4, -16, -60, -12, -20, 48, -4, 40, 72]",error,"[0, 1, -4, -15, -3, -5, 12, -1, 10, 18]","[1, -4, -15, -3, 12, -1, 10, 18]",Violate,Violate,Violate,error,No-violate,No-violate,1,1,1,error,0,0
971,"[0, -10, 12, 6, 2, 2, 11, -3, -3]","[2, 4, -10, -8, -7, -9, -9, 3, 4]","[0, -10, 12, 6, 2, 2, 11, -3, -3]","[6, 8, -6, -4, -3, -5, -5, 7, 8]","[0, -10, 12, 6, 2, 2, -3, -3]","[2, 4, -10, -8, -7, -9, 3, 4]","[0, -10, 12, 6, 2, 2, 11, 0, -3, -3]","[2, 4, -10, -8, -7, -9, -9, 4, 3, 4]","[0.0, -0.41666666666666663, 0.6, -0.375, -0.05714285714285716, -0.031746031746031744, 0.6111111111111112, 'ZeroDivisionError', 1.0]","[0.5, 0.25, -0.1, -0.125, -0.14285714285714285, -0.1111111111111111, -0.1111111111111111, 0.3333333333333333, 0.25]","[0, -40, 48, 24, 8, 8, 44, -12, -12]","[8, 16, -40, -32, -28, -36, -36, 12, 16]","[10, -1, -9, 12, -4, 7, -11, 3, 10]","[-8, 3, 4, -10, 2, -7, 4, -9, -9]","[0, -10, 12, 6, 2, 2, 11, -3, -3]","[10, -1, -9, 12, -4, 7, -11, 3, 10]","[0, -10, 12, 6, 2, 2, 11, -3, -3]","[0, -40, 48, 24, 8, 8, 44, -12, -12]",error,"[0, -10, 12, 6, 2, 2, 11, 0, -3, -3]","[0, -10, 12, 6, 2, 2, -3, -3]",Violate,Violate,Violate,error,No-violate,No-violate,1,1,1,error,0,0
972,"[-13, -7, -10, 5, 10, -2, -1, -9, -8, 4, -2, -11, -10, -15]","[7, 11, 10, -3, -9, -5, -1, 12, -2, -10, 12, 12, 12, 8]","[-13, -7, -10, 5, 10, -2, -1, -9, -8, 4, -2, -11, -10, -15]","[11, 15, 14, 1, -5, -1, 3, 16, 2, -6, 16, 16, 16, 12]","[-13, -7, -10, 5, 10, -2, -9, -8, 4, -2, -11, -10, -15]","[7, 11, 10, -3, -9, -5, 12, -2, -10, 12, 12, 12, 8]","[-13, -7, -10, 5, 10, -2, -1, -9, -8, 4, 0, -2, -11, -10, -15]","[7, 11, 10, -3, -9, -5, -1, 12, -2, -10, 4, 12, 12, 12, 8]","[-0.30952380952380953, 0.1590909090909091, 'ZeroDivisionError', 0.5, 1.0, -0.14285714285714285, -0.5, 0.3333333333333333, -0.1, -0.16666666666666666, 0.1, 1.0, 0.5, -0.14285714285714285]","[0.14285714285714285, 0.09090909090909091, 0.1, -0.3333333333333333, -0.1111111111111111, -0.2, -1.0, 0.08333333333333333, -0.5, -0.1, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.125]","[-52, -28, -40, 20, 40, -8, -4, -36, -32, 16, -8, -44, -40, -60]","[28, 44, 40, -12, -36, -20, -4, 48, -8, -40, 48, 48, 48, 32]","[6, -14, -4, -5, -10, -6, -16, 10, -11, 12, -5, -13, -11, -2]","[-2, 12, -3, -5, 12, -1, 10, -9, 12, -10, 8, 7, 11, 12]","[-13, -7, -10, 5, 10, -2, -1, -9, -8, 4, -2, -11, -10, -15]","[6, -14, -4, -5, -10, -6, -16, 10, -11, 12, -5, -13, -11, -2]","[-13, -7, -10, 5, 10, -2, -1, -9, -8, 4, -2, -11, -10, -15]","[-52, -28, -40, 20, 40, -8, -4, -36, -32, 16, -8, -44, -40, -60]",error,"[-13, -7, -10, 5, 10, -2, -1, -9, -8, 4, 0, -2, -11, -10, -15]","[-13, -7, -10, 5, 10, -2, -9, -8, 4, -2, -11, -10, -15]",Violate,Violate,Violate,error,No-violate,No-violate,1,1,1,error,0,0
973,"[8, -3, -5, -6, -6, -3, -8, 2, -10, 23, 1]","[-18, 8, -13, -9, 6, 0, -5, -18, -5, -15, 5]","[8, -3, -5, -6, -6, -3, -8, 2, -10, 23, 1]","[-14, 12, -9, -5, 10, 4, -1, -14, -1, -11, 9]","[-3, -5, -6, -6, -3, -8, 2, -10, 23, 1]","[8, -13, -9, 6, 0, -5, -18, -5, -15, 5]","[0, 8, -3, -5, -6, -6, -3, -8, 2, -10, 23, 1]","[4, -18, 8, -13, -9, 6, 0, -5, -18, -5, -15, 5]","[-0.04444444444444445, 0.07500000000000001, 0.021367521367521375, 0.04444444444444444, 'ZeroDivisionError', -0.3333333333333333, -0.07692307692307693, -0.0625, -0.06666666666666667, 0.125, 0.16666666666666666]","[-0.05555555555555555, 0.125, -0.07692307692307693, -0.1111111111111111, 0.16666666666666666, 'ZeroDivisionError', -0.2, -0.05555555555555555, -0.2, -0.06666666666666667, 0.2]","[32, -12, -20, -24, -24, -12, -32, 8, -40, 92, 4]","[-72, 32, -52, -36, 24, 0, -20, -72, -20, -60, 20]","[5, -18, 2, -8, -15, 20, 3, 2, 1, -5, 6]","[-5, 8, -18, -5, 0, -15, -18, 6, 5, -13, -9]","[8, -3, -5, -6, -6, -3, -8, 2, -10, 23, 1]","[5, -18, 2, -8, -15, 20, 3, 2, 1, -5, 6]","[8, -3, -5, -6, -6, -3, -8, 2, -10, 23, 1]","[32, -12, -20, -24, -24, -12, -32, 8, -40, 92, 4]",error,"[0, 8, -3, -5, -6, -6, -3, -8, 2, -10, 23, 1]","[-3, -5, -6, -6, -3, -8, 2, -10, 23, 1]",Violate,Violate,Violate,error,No-violate,No-violate,1,1,1,error,0,0
974,"[-13, 1, 5, 17, 18, 3, -1, -13]","[4, -11, 4, -9, -11, 2, 8, 6]","[-13, 1, 5, 17, 18, 3, -1, -13]","[8, -7, 8, -5, -7, 6, 12, 10]","[-13, 1, 5, 17, 18, -1, -13]","[4, -11, 4, -9, -11, 8, 6]","[-13, 1, 5, 17, 18, 3, -1, -13, 0]","[4, -11, 4, -9, -11, 2, 8, 6, 4]","[-0.3611111111111111, -0.009090909090909094, -0.1388888888888889, 0.2361111111111111, 0.23376623376623376, -0.3, 0.01785714285714285, -0.30952380952380953]","[0.25, -0.09090909090909091, 0.25, -0.1111111111111111, -0.09090909090909091, 0.5, 0.125, 0.16666666666666666]","[-52, 4, 20, 68, 72, 12, -4, -52]","[16, -44, 16, -36, -44, 8, 32, 24]","[19, 3, -11, 16, -18, 5, 2, 1]","[-11, 4, 2, -11, 8, 4, -9, 6]","[-13, 1, 5, 17, 18, 3, -1, -13]","[19, 3, -11, 16, -18, 5, 2, 1]","[-13, 1, 5, 17, 18, 3, -1, -13]","[-52, 4, 20, 68, 72, 12, -4, -52]","[-0.3611111111111111, -0.009090909090909094, -0.1388888888888889, 0.2361111111111111, 0.23376623376623376, -0.3, 0.01785714285714285, -0.30952380952380953]","[-13, 1, 5, 17, 18, 3, -1, -13, 0]","[-13, 1, 5, 17, 18, -1, -13]",Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
975,"[6, 9, 4, -8, -10, -2, 19, 5]","[-5, 4, 6, 6, 9, -9, -6, -6]","[6, 9, 4, -8, -10, -2, 19, 5]","[-1, 8, 10, 10, 13, -5, -2, -2]","[6, 9, 4, -8, -10, -2, 19]","[-5, 4, 6, 6, 9, -9, -6]","[6, 9, 4, 0, -8, -10, -2, 19, 5]","[-5, 4, 6, 4, 6, 9, -9, -6, -6]","[1.2, -0.17307692307692307, -0.06666666666666665, -0.6666666666666666, -1.1111111111111112, 0.020202020202020193, 0.24358974358974358, -0.8333333333333334]","[-0.2, 0.25, 0.16666666666666666, 0.16666666666666666, 0.1111111111111111, -0.1111111111111111, -0.16666666666666666, -0.16666666666666666]","[24, 36, 16, -32, -40, -8, 76, 20]","[-20, 16, 24, 24, 36, -36, -24, -24]","[4, 10, 15, -20, -7, 7, 9, 5]","[-6, -9, -5, 9, 6, 6, 4, -6]","[6, 9, 4, -8, -10, -2, 19, 5]","[4, 10, 15, -20, -7, 7, 9, 5]","[6, 9, 4, -8, -10, -2, 19, 5]","[24, 36, 16, -32, -40, -8, 76, 20]","[1.2, -0.17307692307692307, -0.06666666666666665, -0.6666666666666666, -1.1111111111111112, 0.020202020202020193, 0.24358974358974358, -0.8333333333333334]","[6, 9, 4, 0, -8, -10, -2, 19, 5]","[6, 9, 4, -8, -10, -2, 19]",Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
976,"[-4, -5, 1, -7, -3, -3, 7, -11, -9, 2]","[1, 0, -5, 2, 2, -2, -6, 4, 2, 2]","[-4, -5, 1, -7, -3, -3, 7, -11, -9, 2]","[5, 4, -1, 6, 6, 2, -2, 8, 6, 6]","[-4, -5, 1, -7, -3, -3, 7, -9, 2]","[1, 0, -5, 2, 2, -2, -6, 2, 2]","[-4, -5, 1, 0, -7, -3, -3, 7, -11, -9, 2]","[1, 0, -5, 4, 2, 2, -2, -6, 4, 2, 2]","[-1.3333333333333333, -0.2, -0.25, -0.2, -1.0, -0.2, 1.0, -0.14285714285714285, -0.14285714285714285, 0.25]","[1.0, 'ZeroDivisionError', -0.2, 0.5, 0.5, -0.5, -0.16666666666666666, 0.25, 0.5, 0.5]","[-16, -20, 4, -28, -12, -12, 28, -44, -36, 8]","[4, 0, -20, 8, 8, -8, -24, 16, 8, 8]","[-5, 0, -9, -7, -1, -9, 1, -5, 2, 1]","[1, -5, 4, 2, -6, 2, 0, 2, 2, -2]","[-4, -5, 1, -7, -3, -3, 7, -11, -9, 2]","[-5, 0, -9, -7, -1, -9, 1, -5, 2, 1]","[-4, -5, 1, -7, -3, -3, 7, -11, -9, 2]","[-16, -20, 4, -28, -12, -12, 28, -44, -36, 8]",error,"[-4, -5, 1, 0, -7, -3, -3, 7, -11, -9, 2]","[-4, -5, 1, -7, -3, -3, 7, -9, 2]",Violate,Violate,Violate,error,No-violate,No-violate,1,1,1,error,0,0
977,"[21, -19, -5, -17, 0, 11, -19, -4, -4]","[-10, 10, 10, 9, -5, -4, 8, 8, -1]","[21, -19, -5, -17, 0, 11, -19, -4, -4]","[-6, 14, 14, 13, -1, 0, 12, 12, 3]","[21, -19, -5, 0, 11, -19, -4, -4]","[-10, 10, 10, -5, -4, 8, 8, -1]","[21, -19, -5, -17, 0, 11, -19, 0, -4, -4]","[-10, 10, 10, 9, -5, -4, 8, 4, 8, -1]","[0.19090909090909092, -0.2111111111111111, 0.1, -0.2361111111111111, 0.0, 0.39285714285714285, -0.2159090909090909, 0.125, 0.8]","[-0.1, 0.1, 0.1, 0.1111111111111111, -0.2, -0.25, 0.125, 0.125, -1.0]","[84, -76, -20, -68, 0, 44, -76, -16, -16]","[-40, 40, 40, 36, -20, -16, 32, 32, -4]","[-3, -18, -20, -17, 11, 0, 21, 5, -15]","[8, 10, 9, 8, -4, -5, -10, -1, 10]","[21, -19, -5, -17, 0, 11, -19, -4, -4]","[-3, -18, -20, -17, 11, 0, 21, 5, -15]","[21, -19, -5, -17, 0, 11, -19, -4, -4]","[84, -76, -20, -68, 0, 44, -76, -16, -16]","[0.19090909090909092, -0.2111111111111111, 0.1, -0.2361111111111111, 0.0, 0.39285714285714285, -0.2159090909090909, 0.125, 0.8]","[21, -19, -5, -17, 0, 11, -19, 0, -4, -4]","[21, -19, -5, 0, 11, -19, -4, -4]",Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
978,"[-10, -11, 5, 5, -24]","[-8, 10, -4, -17, 12]","[-10, -11, 5, 5, -24]","[-4, 14, 0, -13, 16]","[-10, 5, 5, -24]","[-8, -4, -17, 12]","[-10, -11, 5, 5, 0, -24]","[-8, 10, -4, -17, 4, 12]","[0.06944444444444445, -1.1, 1.25, -0.024509803921568624, -0.16666666666666666]","[-0.125, 0.1, -0.25, -0.058823529411764705, 0.08333333333333333]","[-40, -44, 20, 20, -96]","[-32, 40, -16, -68, 48]","[-28, 16, -11, -8, -4]","[10, -17, 12, -4, -8]","[-10, -11, 5, 5, -24]","[-28, 16, -11, -8, -4]","[-10, -11, 5, 5, -24]","[-40, -44, 20, 20, -96]","[0.06944444444444445, -1.1, 1.25, -0.024509803921568624, -0.16666666666666666]","[-10, -11, 5, 5, 0, -24]","[-10, 5, 5, -24]",Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
979,"[-2, -15, 12, 6, 15, 2, 1, -9, 12, -7, -5, -9, 11, 2]","[0, 9, -1, 0, -4, 10, -5, 3, -1, 5, 8, 5, 0, 4]","[-2, -15, 12, 6, 15, 2, 1, -9, 12, -7, -5, -9, 11, 2]","[4, 13, 3, 4, 0, 14, -1, 7, 3, 9, 12, 9, 4, 8]","[-2, -15, 12, 6, 15, 2, 1, -9, 12, -7, -5, 11, 2]","[0, 9, -1, 0, -4, 10, -5, 3, -1, 5, 8, 0, 4]","[-2, -15, 12, 6, 15, 2, 1, -9, 12, -7, -5, -9, 0, 11, 2]","[0, 9, -1, 0, -4, 10, -5, 3, -1, 5, 8, 5, 4, 0, 4]","[-0.5, -0.16666666666666666, 0.09090909090909091, 0.16666666666666666, 0.09090909090909091, 0.08333333333333333, -0.25, -0.16666666666666666, 0.09090909090909091, -0.5, 0.3333333333333333, -0.25, 0.09090909090909091, 0.16666666666666666]","['ZeroDivisionError', 0.1111111111111111, -1.0, 'ZeroDivisionError', -0.25, 0.1, -0.2, 0.3333333333333333, -1.0, 0.2, 0.125, 0.2, 'ZeroDivisionError', 0.25]","[-8, -60, 48, 24, 60, 8, 4, -36, 48, -28, -20, -36, 44, 8]","[0, 36, -4, 0, -16, 40, -20, 12, -4, 20, 32, 20, 0, 16]","[-6, 7, 2, 11, 3, 7, 2, -9, 6, -4, 16, -11, -14, 4]","[4, -1, -4, 0, 0, -1, 9, 3, 5, 0, -5, 5, 10, 8]","[-2, -15, 12, 6, 15, 2, 1, -9, 12, -7, -5, -9, 11, 2]","[-6, 7, 2, 11, 3, 7, 2, -9, 6, -4, 16, -11, -14, 4]","[-2, -15, 12, 6, 15, 2, 1, -9, 12, -7, -5, -9, 11, 2]","[-8, -60, 48, 24, 60, 8, 4, -36, 48, -28, -20, -36, 44, 8]",error,"[-2, -15, 12, 6, 15, 2, 1, -9, 12, -7, -5, -9, 0, 11, 2]","[-2, -15, 12, 6, 15, 2, 1, -9, 12, -7, -5, 11, 2]",Violate,Violate,Violate,error,No-violate,No-violate,1,1,1,error,0,0
980,"[23, -12, 8, -17, 5, 1, -12, -1, 19, -18]","[-13, 1, -4, -1, -13, -16, 3, 10, -9, 0]","[23, -12, 8, -17, 5, 1, -12, -1, 19, -18]","[-9, 5, 0, 3, -9, -12, 7, 14, -5, 4]","[23, -12, 8, 5, 1, -12, -1, 19, -18]","[-13, 1, -4, -13, -16, 3, 10, -9, 0]","[23, 0, -12, 8, -17, 5, 1, -12, -1, 19, -18]","[-13, 4, 1, -4, -1, -13, -16, 3, 10, -9, 0]","[0.17692307692307693, -1.0909090909090908, 0.5, 0.9444444444444444, -0.04807692307692307, -0.004166666666666666, -0.4444444444444444, 0.0111111111111111, 0.2111111111111111, -0.05555555555555555]","[-0.07692307692307693, 1.0, -0.25, -1.0, -0.07692307692307693, -0.0625, 0.3333333333333333, 0.1, -0.1111111111111111, 'ZeroDivisionError']","[92, -48, 32, -68, 20, 4, -48, -4, 76, -72]","[-52, 4, -16, -4, -52, -64, 12, 40, -36, 0]","[11, -5, 19, -25, -14, -12, 6, 8, 4, 4]","[-1, -13, -9, 10, -4, 1, 3, -16, -13, 0]","[23, -12, 8, -17, 5, 1, -12, -1, 19, -18]","[11, -5, 19, -25, -14, -12, 6, 8, 4, 4]","[23, -12, 8, -17, 5, 1, -12, -1, 19, -18]","[92, -48, 32, -68, 20, 4, -48, -4, 76, -72]",error,"[23, 0, -12, 8, -17, 5, 1, -12, -1, 19, -18]","[23, -12, 8, 5, 1, -12, -1, 19, -18]",Violate,Violate,Violate,error,No-violate,No-violate,1,1,1,error,0,0
981,"[17, 15, 5, -13, 2, 8, -7, 16, -10, 8, -13, 7, 2, 7]","[-11, -10, -6, 6, -10, -6, -1, -10, 1, -5, 6, -9, -4, -9]","[17, 15, 5, -13, 2, 8, -7, 16, -10, 8, -13, 7, 2, 7]","[-7, -6, -2, 10, -6, -2, 3, -6, 5, -1, 10, -5, 0, -5]","[17, 15, 5, -13, 2, 8, -7, 16, -10, 8, -13, 7, 2]","[-11, -10, -6, 6, -10, -6, -1, -10, 1, -5, 6, -9, -4]","[17, 15, 5, -13, 2, 8, -7, 16, -10, 0, 8, -13, 7, 2, 7]","[-11, -10, -6, 6, -10, -6, -1, -10, 1, 4, -5, 6, -9, -4, -9]","[0.25757575757575757, 0.30000000000000004, -0.8333333333333334, -0.30952380952380953, -0.024999999999999994, 0.6666666666666666, 0.875, 0.26666666666666666, -1.1111111111111112, 0.5333333333333333, -0.30952380952380953, -0.3888888888888889, -0.25, -0.3888888888888889]","[-0.09090909090909091, -0.1, -0.16666666666666666, 0.16666666666666666, -0.1, -0.16666666666666666, -1.0, -0.1, 1.0, -0.2, 0.16666666666666666, -0.1111111111111111, -0.25, -0.1111111111111111]","[68, 60, 20, -52, 8, 32, -28, 64, -40, 32, -52, 28, 8, 28]","[-44, -40, -24, 24, -40, -24, -4, -40, 4, -20, 24, -36, -16, -36]","[-3, -14, -2, 15, 9, 0, 7, 8, -3, 4, -3, -1, 11, 16]","[-4, 6, 1, -10, -6, 6, -9, -10, -5, -11, -6, -1, -9, -10]","[17, 15, 5, -13, 2, 8, -7, 16, -10, 8, -13, 7, 2, 7]","[-3, -14, -2, 15, 9, 0, 7, 8, -3, 4, -3, -1, 11, 16]","[17, 15, 5, -13, 2, 8, -7, 16, -10, 8, -13, 7, 2, 7]","[68, 60, 20, -52, 8, 32, -28, 64, -40, 32, -52, 28, 8, 28]","[0.25757575757575757, 0.30000000000000004, -0.8333333333333334, -0.30952380952380953, -0.024999999999999994, 0.6666666666666666, 0.875, 0.26666666666666666, -1.1111111111111112, 0.5333333333333333, -0.30952380952380953, -0.3888888888888889, -0.25, -0.3888888888888889]","[17, 15, 5, -13, 2, 8, -7, 16, -10, 0, 8, -13, 7, 2, 7]","[17, 15, 5, -13, 2, 8, -7, 16, -10, 8, -13, 7, 2]",Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
982,"[-2, 15, -7, 5, -13, 9, 12, 6]","[7, -12, -7, 0, -1, -14, -13, 0]","[-2, 15, -7, 5, -13, 9, 12, 6]","[11, -8, -3, 4, 3, -10, -9, 4]","[-2, 15, -7, -13, 9, 12, 6]","[7, -12, -7, -1, -14, -13, 0]","[-2, 15, 0, -7, 5, -13, 9, 12, 6]","[7, -12, 4, -7, 0, -1, -14, -13, 0]","[0.05714285714285716, 0.41666666666666663, 0.07142857142857142, 0.2, -0.07142857142857142, -0.2, -1.0, 0.16666666666666666]","[0.14285714285714285, -0.08333333333333333, -0.14285714285714285, 'ZeroDivisionError', -1.0, -0.07142857142857142, -0.07692307692307693, 'ZeroDivisionError']","[-8, 60, -28, 20, -52, 36, 48, 24]","[28, -48, -28, 0, -4, -56, -52, 0]","[19, -1, 0, 6, 10, -5, -2, -2]","[-14, -13, -1, 0, -7, 0, -12, 7]","[-2, 15, -7, 5, -13, 9, 12, 6]","[19, -1, 0, 6, 10, -5, -2, -2]","[-2, 15, -7, 5, -13, 9, 12, 6]","[-8, 60, -28, 20, -52, 36, 48, 24]",error,"[-2, 15, 0, -7, 5, -13, 9, 12, 6]","[-2, 15, -7, -13, 9, 12, 6]",Violate,Violate,Violate,error,No-violate,No-violate,1,1,1,error,0,0
983,"[-2, 7, 0, 14, -5, 3, 8, 2, 8]","[-1, 3, -6, -4, 3, 0, -6, 5, -4]","[-2, 7, 0, 14, -5, 3, 8, 2, 8]","[3, 7, -2, 0, 7, 4, -2, 9, 0]","[-2, 7, 14, -5, 3, 8, 2, 8]","[-1, 3, -4, 3, 0, -6, 5, -4]","[-2, 7, 0, 14, 0, -5, 3, 8, 2, 8]","[-1, 3, -6, -4, 4, 3, 0, -6, 5, -4]","[0.6666666666666667, -0.2333333333333333, 0.0, 0.35, -0.8333333333333333, 0.3333333333333333, 0.5, 0.14285714285714285, 0.25]","[-1.0, 0.3333333333333333, -0.16666666666666666, -0.25, 0.3333333333333333, 'ZeroDivisionError', -0.16666666666666666, 0.2, -0.25]","[-8, 28, 0, 56, -20, 12, 32, 8, 32]","[-4, 12, -24, -16, 12, 0, -24, 20, -16]","[5, 14, 3, -5, 1, 8, 4, 5, 0]","[-1, -4, 0, 3, -4, -6, 3, 5, -6]","[-2, 7, 0, 14, -5, 3, 8, 2, 8]","[5, 14, 3, -5, 1, 8, 4, 5, 0]","[-2, 7, 0, 14, -5, 3, 8, 2, 8]","[-8, 28, 0, 56, -20, 12, 32, 8, 32]",error,"[-2, 7, 0, 14, 0, -5, 3, 8, 2, 8]","[-2, 7, 14, -5, 3, 8, 2, 8]",Violate,Violate,Violate,error,No-violate,No-violate,1,1,1,error,0,0
984,"[-12, 9, -2, -1, 2]","[5, -4, -1, -3, -6]","[-12, 9, -2, -1, 2]","[9, 0, 3, 1, -2]","[-12, 9, -1, 2]","[5, -4, -3, -6]","[-12, 0, 9, -2, -1, 2]","[5, 4, -4, -1, -3, -6]","[-0.34285714285714286, 0.45, 0.6666666666666667, 0.08333333333333331, -0.08333333333333334]","[0.2, -0.25, -1.0, -0.3333333333333333, -0.16666666666666666]","[-48, 36, -8, -4, 8]","[20, -16, -4, -12, -24]","[6, 2, -12, 0, 0]","[-1, -6, 5, -4, -3]","[-12, 9, -2, -1, 2]","[6, 2, -12, 0, 0]","[-12, 9, -2, -1, 2]","[-48, 36, -8, -4, 8]","[-0.34285714285714286, 0.45, 0.6666666666666667, 0.08333333333333331, -0.08333333333333334]","[-12, 0, 9, -2, -1, 2]","[-12, 9, -1, 2]",Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
985,"[1, 15, 12, 5, 9, 3, -2, 0, 7, 9, 3, -18]","[-6, -4, 2, -6, -4, 9, 6, 2, 2, 1, -4, 14]","[1, 15, 12, 5, 9, 3, -2, 0, 7, 9, 3, -18]","[-2, 0, 6, -2, 0, 13, 10, 6, 6, 5, 0, 18]","[1, 15, 12, 5, 9, 3, -2, 0, 7, 9, -18]","[-6, -4, 2, -6, -4, 9, 6, 2, 2, 1, 14]","[1, 15, 12, 5, 9, 3, -2, 0, 7, 9, 0, 3, -18]","[-6, -4, 2, -6, -4, 9, 6, 2, 2, 1, 4, -4, 14]","[-0.033333333333333354, 0.34090909090909094, -0.4285714285714286, -0.8333333333333334, 0.45, -0.027777777777777776, 0.08333333333333334, 0.0, -0.3888888888888889, -0.9, -0.75, -0.3214285714285714]","[-0.16666666666666666, -0.25, 0.5, -0.16666666666666666, -0.25, 0.1111111111111111, 0.16666666666666666, 0.5, 0.5, 1.0, -0.25, 0.07142857142857142]","[4, 60, 48, 20, 36, 12, -8, 0, 28, 36, 12, -72]","[-24, -16, 8, -24, -16, 36, 24, 8, 8, 4, -16, 56]","[2, -4, 14, 20, -11, -6, 15, -15, 7, 16, 5, 1]","[2, 9, -4, -6, 6, 2, -4, 14, 2, -4, -6, 1]","[1, 15, 12, 5, 9, 3, -2, 0, 7, 9, 3, -18]","[2, -4, 14, 20, -11, -6, 15, -15, 7, 16, 5, 1]","[1, 15, 12, 5, 9, 3, -2, 0, 7, 9, 3, -18]","[4, 60, 48, 20, 36, 12, -8, 0, 28, 36, 12, -72]","[-0.033333333333333354, 0.34090909090909094, -0.4285714285714286, -0.8333333333333334, 0.45, -0.027777777777777776, 0.08333333333333334, 0.0, -0.3888888888888889, -0.9, -0.75, -0.3214285714285714]","[1, 15, 12, 5, 9, 3, -2, 0, 7, 9, 0, 3, -18]","[1, 15, 12, 5, 9, 3, -2, 0, 7, 9, -18]",Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
