,td_a,td_b,td_ttd_a_MR_ADD,td_ttd_b_MR_ADD,td_ttd_a_MR_EXC,td_ttd_b_MR_EXC,td_ttd_a_MR_INC,td_ttd_b_MR_INC,td_ttd_a_MR_INV,td_ttd_b_MR_INV,td_ttd_a_MR_MUL,td_ttd_b_MR_MUL,td_ttd_a_MR_PER,td_ttd_b_MR_PER,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_per,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_per,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
1006,"[-4, -1, -5, 15, 2, 9, 1, 11, -2, -5, -4, -10, 14]","[6, -4, -7, -3, -10, 9, 12, -11, 7, 16, 8, 14, 17]","[0, 3, -1, 19, 6, 13, 5, 15, 2, -1, 0, -6, 18]","[10, 0, -3, 1, -6, 13, 16, -7, 11, 20, 12, 18, 21]","[-4, -5, 15, 2, 9, 1, 11, -2, -5, -4, -10, 14]","[6, -7, -3, -10, 9, 12, -11, 7, 16, 8, 14, 17]","[-4, -1, -5, 15, 2, 9, 1, 11, -2, 4, -5, -4, -10, 14]","[6, -4, -7, -3, -10, 9, 12, -11, 7, 4, 16, 8, 14, 17]","[-0.25, -1.0, -0.2, 0.06666666666666667, 0.5, 0.1111111111111111, 1.0, 0.09090909090909091, -0.5, -0.2, -0.25, -0.1, 0.07142857142857142]","[0.16666666666666666, -0.25, -0.14285714285714285, -0.3333333333333333, -0.1, 0.1111111111111111, 0.08333333333333333, -0.09090909090909091, 0.14285714285714285, 0.0625, 0.125, 0.07142857142857142, 0.058823529411764705]","[-16, -4, -20, 60, 8, 36, 4, 44, -8, -20, -16, -40, 56]","[24, -16, -28, -12, -40, 36, 48, -44, 28, 64, 32, 56, 68]","[15, -1, 14, 2, 1, -4, -4, 9, 11, -2, -5, -5, -10]","[14, -3, 9, 17, -7, 12, 8, 16, -10, 6, -11, -4, 7]",2.8846153846153846,2.8846153846153846,6.884615384615385,11.538461538461538,-0.029048606622136035,2.9642857142857144,3.3333333333333335,No-violate,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,0,1
1007,"[2, 3, -7, -3, 1, -6, -5, -6, -3, -9, 5, -7]","[-1, 2, -4, -8, -1, -7, -9, -1, 5, 3, 5, 5]","[6, 7, -3, 1, 5, -2, -1, -2, 1, -5, 9, -3]","[3, 6, 0, -4, 3, -3, -5, 3, 9, 7, 9, 9]","[2, 3, -7, -3, 1, -5, -6, -3, -9, 5, -7]","[-1, 2, -4, -8, -1, -9, -1, 5, 3, 5, 5]","[2, 3, -7, -3, 1, -6, -5, -6, -3, -9, 4, 5, -7]","[-1, 2, -4, -8, -1, -7, -9, -1, 5, 3, 4, 5, 5]","[0.5, 0.3333333333333333, -0.14285714285714285, -0.3333333333333333, 1.0, -0.16666666666666666, -0.2, -0.16666666666666666, -0.3333333333333333, -0.1111111111111111, 0.2, -0.14285714285714285]","[-1.0, 0.5, -0.25, -0.125, -1.0, -0.14285714285714285, -0.1111111111111111, -1.0, 0.2, 0.3333333333333333, 0.2, 0.2]","[8, 12, -28, -12, 4, -24, -20, -24, -12, -36, 20, -28]","[-4, 8, -16, -32, -4, -28, -36, -4, 20, 12, 20, 20]","[3, 5, -3, 1, -5, -9, -6, -6, -3, 2, -7, -7]","[2, -8, 3, -4, -1, 5, -1, -1, 5, -7, 5, -9]",-1.9166666666666667,-1.9166666666666667,2.0833333333333335,-7.666666666666667,-0.07329695767195764,-1.4615384615384615,-1.5,No-violate,No-violate,Violate,Violate,No-violate,Violate,0,0,1,1,0,1
1008,"[-3, -5, -2]","[-3, 3, -1]","[1, -1, 2]","[1, 7, 3]","[-3, -2]","[-3, -1]","[-3, -5, 4, -2]","[-3, 3, 4, -1]","[-0.3333333333333333, -0.2, -0.5]","[-0.3333333333333333, 0.3333333333333333, -1.0]","[-12, -20, -8]","[-12, 12, -4]","[-5, -2, -3]","[-1, 3, -3]",-1.8333333333333333,-1.8333333333333333,2.1666666666666665,-7.333333333333333,-0.33888888888888885,-0.375,-2.25,No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1009,"[-4, 7, 9, -5, -7, 4, -8, -1, -2, 8, -12, -8, -7]","[4, 7, 0, -9, 1, 4, 9, 9, -7, 1, 1, -11, 10]","[0, 11, 13, -1, -3, 8, -4, 3, 2, 12, -8, -4, -3]","[8, 11, 4, -5, 5, 8, 13, 13, -3, 5, 5, -7, 14]","[-4, 7, 9, -5, -7, -8, -1, -2, 8, -12, -8, -7]","[4, 7, 0, -9, 1, 9, 9, -7, 1, 1, -11, 10]","[-4, 7, 9, -5, -7, 4, -8, -1, -2, 4, 8, -12, -8, -7]","[4, 7, 0, -9, 1, 4, 9, 9, -7, 4, 1, 1, -11, 10]","[-0.25, 0.14285714285714285, 0.1111111111111111, -0.2, -0.14285714285714285, 0.25, -0.125, -1.0, -0.5, 0.125, -0.08333333333333333, -0.125, -0.14285714285714285]","[0.25, 0.14285714285714285, 'ZeroDivisionError', -0.1111111111111111, 1.0, 0.25, 0.1111111111111111, 0.1111111111111111, -0.14285714285714285, 1.0, 1.0, -0.09090909090909091, 0.1]","[-16, 28, 36, -20, -28, 16, -32, -4, -8, 32, -48, -32, -28]","[16, 28, 0, -36, 4, 16, 36, 36, -28, 4, 4, -44, 40]","[-1, 4, 9, -2, 8, -7, -12, -4, -7, -5, 7, -8, -8]","[1, 10, 9, 1, 0, 7, -9, 9, 1, -11, -7, 4, 4]",-0.2692307692307692,-0.2692307692307692,3.730769230769231,-1.0769230769230769,error,0.03571428571428571,-0.625,No-violate,No-violate,Violate,error,No-violate,No-violate,0,0,1,error,0,0
1010,"[-11, -8, 7, 0, 5, -11, 0, -6, -9]","[-9, 7, -11, 1, -7, 4, 2, -4, -9]","[-7, -4, 11, 4, 9, -7, 4, -2, -5]","[-5, 11, -7, 5, -3, 8, 6, 0, -5]","[-11, -8, 7, 0, 5, 0, -6, -9]","[-9, 7, -11, 1, -7, 2, -4, -9]","[4, -11, -8, 7, 0, 5, -11, 0, -6, -9]","[4, -9, 7, -11, 1, -7, 4, 2, -4, -9]","[-0.09090909090909091, -0.125, 0.14285714285714285, 'ZeroDivisionError', 0.2, -0.09090909090909091, 'ZeroDivisionError', -0.16666666666666666, -0.1111111111111111]","[-0.1111111111111111, 0.14285714285714285, -0.09090909090909091, 1.0, -0.14285714285714285, 0.25, 0.5, -0.25, -0.1111111111111111]","[-44, -32, 28, 0, 20, -44, 0, -24, -36]","[-36, 28, -44, 4, -28, 16, 8, -16, -36]","[0, -11, -11, -8, -6, 5, 0, -9, 7]","[-9, 7, -11, 4, -4, -7, 2, -9, 1]",-3.2777777777777777,-3.2777777777777777,0.7222222222222222,-13.11111111111111,error,-2.55,-3.25,No-violate,No-violate,Violate,error,No-violate,Violate,0,0,1,error,0,1
1011,"[-3, 14, 0, 6, 3, 13]","[-10, 17, 17, 17, -10, 18]","[1, 18, 4, 10, 7, 17]","[-6, 21, 21, 21, -6, 22]","[-3, 14, 6, 3, 13]","[-10, 17, 17, -10, 18]","[-3, 4, 14, 0, 6, 3, 13]","[-10, 4, 17, 17, 17, -10, 18]","[-0.3333333333333333, 0.07142857142857142, 'ZeroDivisionError', 0.16666666666666666, 0.3333333333333333, 0.07692307692307693]","[-0.1, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, -0.1, 0.05555555555555555]","[-12, 56, 0, 24, 12, 52]","[-40, 68, 68, 68, -40, 72]","[13, 0, 6, 3, -3, 14]","[17, -10, 18, 17, -10, 17]",6.833333333333333,6.833333333333333,10.833333333333334,27.333333333333332,error,6.428571428571429,6.5,No-violate,No-violate,No-violate,error,Violate,No-violate,0,0,0,error,1,0
1012,"[13, -3, -1, -9, -16]","[-10, 4, -15, -15, -10]","[17, 1, 3, -5, -12]","[-6, 8, -11, -11, -6]","[13, -1, -9, -16]","[-10, -15, -15, -10]","[13, -3, -1, -9, 4, -16]","[-10, 4, -15, -15, 4, -10]","[0.07692307692307693, -0.3333333333333333, -1.0, -0.1111111111111111, -0.0625]","[-0.1, 0.25, -0.06666666666666667, -0.06666666666666667, -0.1]","[52, -12, -4, -36, -64]","[-40, 16, -60, -60, -40]","[-1, -3, -9, 13, -16]","[-15, 4, -15, -10, -10]",-6.2,-6.2,-2.2,-24.8,-0.15133547008547008,-4.5,-7.875,No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1013,"[7, 4]","[7, 5]","[11, 8]","[11, 9]",[4],[5],"[4, 7, 4]","[4, 7, 5]","[0.14285714285714285, 0.25]","[0.14285714285714285, 0.2]","[28, 16]","[28, 20]","[7, 4]","[5, 7]",5.75,5.75,9.75,23.0,0.18392857142857144,5.166666666666667,4.5,No-violate,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,0,1,0
1014,"[-9, -6]","[0, 6]","[-5, -2]","[4, 10]",[-9],[0],"[-9, -6, 4]","[0, 6, 4]","[-0.1111111111111111, -0.16666666666666666]","['ZeroDivisionError', 0.16666666666666666]","[-36, -24]","[0, 24]","[-6, -9]","[6, 0]",-2.25,-2.25,1.75,-9.0,error,-0.16666666666666666,-4.5,No-violate,No-violate,Violate,error,No-violate,No-violate,0,0,1,error,0,0
1015,"[10, -15, 7, -6, 3, -18, 2, -9, 2, -1, -16, -18, -3, -8]","[-11, -17, -18, 1, -17, -1, 2, 10, -14, 1, 8, -15, -5, 3]","[14, -11, 11, -2, 7, -14, 6, -5, 6, 3, -12, -14, 1, -4]","[-7, -13, -14, 5, -13, 3, 6, 14, -10, 5, 12, -11, -1, 7]","[10, -15, 7, -6, 3, -18, 2, 2, -1, -16, -18, -3, -8]","[-11, -17, -18, 1, -17, -1, 2, -14, 1, 8, -15, -5, 3]","[10, -15, 7, -6, 3, -18, 2, -9, 2, 4, -1, -16, -18, -3, -8]","[-11, -17, -18, 1, -17, -1, 2, 10, -14, 4, 1, 8, -15, -5, 3]","[0.1, -0.06666666666666667, 0.14285714285714285, -0.16666666666666666, 0.3333333333333333, -0.05555555555555555, 0.5, -0.1111111111111111, 0.5, -1.0, -0.0625, -0.05555555555555555, -0.3333333333333333, -0.125]","[-0.09090909090909091, -0.058823529411764705, -0.05555555555555555, 1.0, -0.058823529411764705, -1.0, 0.5, 0.1, -0.07142857142857142, 1.0, 0.125, -0.06666666666666667, -0.2, 0.3333333333333333]","[40, -60, 28, -24, 12, -72, 8, -36, 8, -4, -64, -72, -12, -32]","[-44, -68, -72, 4, -68, -4, 8, 40, -56, 4, 32, -60, -20, 12]","[10, -6, -1, -18, -8, 3, -18, 7, -9, -3, -16, -15, 2, 2]","[-18, -15, 8, -5, 3, 1, -1, -17, -14, 10, 2, -17, -11, 1]",-5.107142857142857,-5.107142857142857,-1.1071428571428572,-20.428571428571427,0.037711713473268106,-4.5,-5.538461538461538,No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1016,[-12],[-7],[-8],[-3],[],[],"[4, -12]","[4, -7]",[-0.08333333333333333],[-0.14285714285714285],[-48],[-28],[-12],[-7],-9.5,-9.5,-5.5,-38.0,-0.11309523809523808,-2.75,error,No-violate,No-violate,Violate,Violate,No-violate,error,0,0,1,1,0,error
1017,"[-8, 2, -7]","[7, -3, -2]","[-4, 6, -3]","[11, 1, 2]","[-8, -7]","[7, -2]","[-8, 2, 4, -7]","[7, -3, 4, -2]","[-0.125, 0.5, -0.14285714285714285]","[0.14285714285714285, -0.3333333333333333, -0.5]","[-32, 8, -28]","[28, -12, -8]","[2, -7, -8]","[-3, -2, 7]",-1.8333333333333333,-1.8333333333333333,2.1666666666666665,-7.333333333333333,-0.07638888888888888,-0.375,-2.5,No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1018,[9],[-9],[13],[-5],[],[],"[9, 4]","[-9, 4]",[0.1111111111111111],[-0.1111111111111111],[36],[-36],[9],[-9],0.0,0.0,4.0,0.0,0.0,2.0,error,No-violate,No-violate,No-violate,No-violate,No-violate,error,0,0,0,0,0,error
1019,"[-9, -13, -3, -5, 3, -6, -5, -6, -3, 4]","[-7, -3, -10, -1, -3, -6, -13, -3, -11, -2]","[-5, -9, 1, -1, 7, -2, -1, -2, 1, 8]","[-3, 1, -6, 3, 1, -2, -9, 1, -7, 2]","[-9, -3, -5, 3, -6, -5, -6, -3, 4]","[-7, -10, -1, -3, -6, -13, -3, -11, -2]","[-9, 4, -13, -3, -5, 3, -6, -5, -6, -3, 4]","[-7, 4, -3, -10, -1, -3, -6, -13, -3, -11, -2]","[-0.1111111111111111, -0.07692307692307693, -0.3333333333333333, -0.2, 0.3333333333333333, -0.16666666666666666, -0.2, -0.16666666666666666, -0.3333333333333333, 0.25]","[-0.14285714285714285, -0.3333333333333333, -0.1, -1.0, -0.3333333333333333, -0.16666666666666666, -0.07692307692307693, -0.3333333333333333, -0.09090909090909091, -0.5]","[-36, -52, -12, -20, 12, -24, -20, -24, -12, 16]","[-28, -12, -40, -4, -12, -24, -52, -12, -44, -8]","[-9, -6, 4, 3, -6, -5, -3, -5, -3, -13]","[-11, -3, -10, -1, -7, -3, -6, -2, -13, -3]",-5.1,-5.1,-1.1,-20.4,-0.2041028416028416,-4.2727272727272725,-4.777777777777778,No-violate,No-violate,Violate,Violate,No-violate,Violate,0,0,1,1,0,1
1020,"[-7, -1, -5, -16, -8, -16, 0, -12, -8, 0]","[-2, -4, -10, -16, -16, 1, -9, -10, -15, -5]","[-3, 3, -1, -12, -4, -12, 4, -8, -4, 4]","[2, 0, -6, -12, -12, 5, -5, -6, -11, -1]","[-7, -1, -5, -16, -16, 0, -12, -8, 0]","[-2, -4, -10, -16, 1, -9, -10, -15, -5]","[-7, -1, -5, -16, -8, -16, 0, 4, -12, -8, 0]","[-2, -4, -10, -16, -16, 1, -9, 4, -10, -15, -5]","[-0.14285714285714285, -1.0, -0.2, -0.0625, -0.125, -0.0625, 'ZeroDivisionError', -0.08333333333333333, -0.125, 'ZeroDivisionError']","[-0.5, -0.25, -0.1, -0.0625, -0.0625, 1.0, -0.1111111111111111, -0.1, -0.06666666666666667, -0.2]","[-28, -4, -20, -64, -32, -64, 0, -48, -32, 0]","[-8, -16, -40, -64, -64, 4, -36, -40, -60, -20]","[-1, 0, -12, -5, -16, -8, -7, -8, 0, -16]","[-9, -10, -16, 1, -5, -16, -15, -10, -4, -2]",-7.95,-7.95,-3.95,-31.8,error,-6.863636363636363,-7.5,No-violate,No-violate,Violate,error,No-violate,Violate,0,0,1,error,0,1
1021,"[-8, 2, -4, -9, -15, -3, -7, 3, 5, 3, -4, -8, -8]","[-8, -15, 1, -16, 2, 5, -4, -9, -11, -12, 3, 5, -13]","[-4, 6, 0, -5, -11, 1, -3, 7, 9, 7, 0, -4, -4]","[-4, -11, 5, -12, 6, 9, 0, -5, -7, -8, 7, 9, -9]","[-8, 2, -4, -9, -15, -3, -7, 3, 3, -4, -8, -8]","[-8, -15, 1, -16, 2, 5, -4, -9, -12, 3, 5, -13]","[-8, 2, -4, -9, -15, -3, -7, 3, 5, 3, 4, -4, -8, -8]","[-8, -15, 1, -16, 2, 5, -4, -9, -11, -12, 4, 3, 5, -13]","[-0.125, 0.5, -0.25, -0.1111111111111111, -0.06666666666666667, -0.3333333333333333, -0.14285714285714285, 0.3333333333333333, 0.2, 0.3333333333333333, -0.25, -0.125, -0.125]","[-0.125, -0.06666666666666667, 1.0, -0.0625, 0.5, 0.2, -0.25, -0.1111111111111111, -0.09090909090909091, -0.08333333333333333, 0.3333333333333333, 0.2, -0.07692307692307693]","[-32, 8, -16, -36, -60, -12, -28, 12, 20, 12, -16, -32, -32]","[-32, -60, 4, -64, 8, 20, -16, -36, -44, -48, 12, 20, -52]","[-7, -8, -3, 5, -8, -8, -15, -4, -9, -4, 3, 3, 2]","[-12, -15, -4, 5, -11, 2, -13, 1, -9, 3, 5, -16, -8]",-4.8076923076923075,-4.8076923076923075,-0.8076923076923077,-19.23076923076923,0.04633032565724873,-4.178571428571429,-4.958333333333333,No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1022,"[10, 2]","[-1, 5]","[14, 6]","[3, 9]",[2],[5],"[4, 10, 2]","[4, -1, 5]","[0.1, 0.5]","[-1.0, 0.2]","[40, 8]","[-4, 20]","[2, 10]","[-1, 5]",4.0,4.0,8.0,16.0,-0.05000000000000002,4.0,3.5,No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
1023,"[8, 2, -8, -3]","[2, -11, -3, 10]","[12, 6, -4, 1]","[6, -7, 1, 14]","[2, -8, -3]","[-11, -3, 10]","[4, 8, 2, -8, -3]","[4, 2, -11, -3, 10]","[0.125, 0.5, -0.125, -0.3333333333333333]","[0.5, -0.09090909090909091, -0.3333333333333333, 0.1]","[32, 8, -32, -12]","[8, -44, -12, 40]","[-8, 8, 2, -3]","[-11, 2, -3, 10]",-0.375,-0.375,3.625,-1.5,0.0428030303030303,0.5,-2.1666666666666665,No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1024,"[-6, -1]","[-11, -10]","[-2, 3]","[-7, -6]",[-1],[-10],"[-6, -1, 4]","[-11, -10, 4]","[-0.16666666666666666, -1.0]","[-0.09090909090909091, -0.1]","[-24, -4]","[-44, -40]","[-1, -6]","[-10, -11]",-7.0,-7.0,-3.0,-28.0,-0.3393939393939394,-3.3333333333333335,-5.5,No-violate,No-violate,Violate,Violate,No-violate,Violate,0,0,1,1,0,1
1025,"[-16, 0, -7, -1, 6, 15, -1]","[-13, -4, -7, -1, 7, -15, 11]","[-12, 4, -3, 3, 10, 19, 3]","[-9, 0, -3, 3, 11, -11, 15]","[-16, 0, -7, -1, 6, -1]","[-13, -4, -7, -1, 7, 11]","[-16, 0, -7, -1, 4, 6, 15, -1]","[-13, -4, -7, -1, 4, 7, -15, 11]","[-0.0625, 'ZeroDivisionError', -0.14285714285714285, -1.0, 0.16666666666666666, 0.06666666666666667, -1.0]","[-0.07692307692307693, -0.25, -0.14285714285714285, -1.0, 0.14285714285714285, -0.06666666666666667, 0.09090909090909091]","[-64, 0, -28, -4, 24, 60, -4]","[-52, -16, -28, -4, 28, -60, 44]","[6, 15, -7, -1, 0, -16, -1]","[11, 7, -7, -13, -1, -15, -4]",-1.8571428571428572,-1.8571428571428572,2.142857142857143,-7.428571428571429,error,-1.125,-2.1666666666666665,No-violate,No-violate,Violate,error,No-violate,No-violate,0,0,1,error,0,0
1026,"[-1, 0, -7, 4, -10, -10, -7, 3, -3]","[-3, -2, -8, -2, -2, -4, 3, 5, -4]","[3, 4, -3, 8, -6, -6, -3, 7, 1]","[1, 2, -4, 2, 2, 0, 7, 9, 0]","[-1, 0, -7, 4, -10, -10, -7, -3]","[-3, -2, -8, -2, -2, -4, 3, -4]","[-1, 0, -7, 4, -10, 4, -10, -7, 3, -3]","[-3, -2, -8, -2, -2, 4, -4, 3, 5, -4]","[-1.0, 'ZeroDivisionError', -0.14285714285714285, 0.25, -0.1, -0.1, -0.14285714285714285, 0.3333333333333333, -0.3333333333333333]","[-0.3333333333333333, -0.5, -0.125, -0.5, -0.5, -0.25, 0.3333333333333333, 0.2, -0.25]","[-4, 0, -28, 16, -40, -40, -28, 12, -12]","[-12, -8, -32, -8, -8, -16, 12, 20, -16]","[-1, 4, -10, 3, -10, -3, 0, -7, -7]","[-4, -4, 3, -3, -8, -2, -2, 5, -2]",-2.6666666666666665,-2.6666666666666665,1.3333333333333333,-10.666666666666666,error,-2.0,-3.5,No-violate,No-violate,Violate,error,No-violate,No-violate,0,0,1,error,0,0
1027,"[10, 1, 14, 3]","[9, -7, -4, 6]","[14, 5, 18, 7]","[13, -3, 0, 10]","[10, 1, 14]","[9, -7, -4]","[10, 1, 14, 3, 4]","[9, -7, -4, 6, 4]","[0.1, 1.0, 0.07142857142857142, 0.3333333333333333]","[0.1111111111111111, -0.14285714285714285, -0.25, 0.16666666666666666]","[40, 4, 56, 12]","[36, -28, -16, 24]","[10, 3, 1, 14]","[-4, -7, 6, 9]",4.0,4.0,8.0,16.0,0.17371031746031745,4.0,3.8333333333333335,No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
1028,"[14, 12, -6, 1, 9, -5, 12, 12]","[11, -10, 12, -6, -1, 2, -2, 7]","[18, 16, -2, 5, 13, -1, 16, 16]","[15, -6, 16, -2, 3, 6, 2, 11]","[14, 12, -6, 9, -5, 12, 12]","[11, -10, 12, -1, 2, -2, 7]","[14, 12, -6, 4, 1, 9, -5, 12, 12]","[11, -10, 12, 4, -6, -1, 2, -2, 7]","[0.07142857142857142, 0.08333333333333333, -0.16666666666666666, 1.0, 0.1111111111111111, -0.2, 0.08333333333333333, 0.08333333333333333]","[0.09090909090909091, -0.1, 0.08333333333333333, -0.16666666666666666, -1.0, 0.5, -0.5, 0.14285714285714285]","[56, 48, -24, 4, 36, -20, 48, 48]","[44, -40, 48, -24, -4, 8, -8, 28]","[-5, 12, 9, -6, 12, 14, 1, 12]","[-6, 2, 7, 11, 12, -2, -10, -1]",3.875,3.875,7.875,15.5,0.007269119769119772,3.888888888888889,4.785714285714286,No-violate,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,0,1
1029,"[-1, 9, 4, 9]","[-4, 7, -4, -1]","[3, 13, 8, 13]","[0, 11, 0, 3]","[9, 4, 9]","[7, -4, -1]","[4, -1, 9, 4, 9]","[4, -4, 7, -4, -1]","[-1.0, 0.1111111111111111, 0.25, 0.1111111111111111]","[-0.25, 0.14285714285714285, -0.25, -1.0]","[-4, 36, 16, 36]","[-16, 28, -16, -4]","[4, -1, 9, 9]","[-4, -1, 7, -4]",2.375,2.375,6.375,9.5,-0.23561507936507936,2.7,4.0,No-violate,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,0,1
1030,"[0, -11, -9]","[-11, -10, -15]","[4, -7, -5]","[-7, -6, -11]","[0, -9]","[-11, -15]","[0, -11, -9, 4]","[-11, -10, -15, 4]","['ZeroDivisionError', -0.09090909090909091, -0.1111111111111111]","[-0.09090909090909091, -0.1, -0.06666666666666667]","[0, -44, -36]","[-44, -40, -60]","[-9, 0, -11]","[-15, -10, -11]",-9.333333333333334,-9.333333333333334,-5.333333333333333,-37.333333333333336,error,-6.0,-8.75,No-violate,No-violate,Violate,error,No-violate,Violate,0,0,1,error,0,1
1031,"[-4, -7, 5, -3, -5, -1, 6, 7, -11]","[-7, -11, -10, 7, -9, -8, -3, -4, 1]","[0, -3, 9, 1, -1, 3, 10, 11, -7]","[-3, -7, -6, 11, -5, -4, 1, 0, 5]","[-4, -7, 5, -3, -1, 6, 7, -11]","[-7, -11, -10, 7, -8, -3, -4, 1]","[-4, -7, 5, -3, -5, -1, 6, 7, 4, -11]","[-7, -11, -10, 7, -9, -8, -3, -4, 4, 1]","[-0.25, -0.14285714285714285, 0.2, -0.3333333333333333, -0.2, -1.0, 0.16666666666666666, 0.14285714285714285, -0.09090909090909091]","[-0.14285714285714285, -0.09090909090909091, -0.1, 0.14285714285714285, -0.1111111111111111, -0.125, -0.3333333333333333, -0.25, 1.0]","[-16, -28, 20, -12, -20, -4, 24, 28, -44]","[-28, -44, -40, 28, -36, -32, -12, -16, 4]","[6, -7, -11, -3, 7, -1, -5, 5, -4]","[-3, -7, -10, -4, -8, 7, 1, -9, -11]",-3.1666666666666665,-3.1666666666666665,0.8333333333333334,-12.666666666666666,-0.08432940516273849,-2.45,-2.6875,No-violate,No-violate,Violate,Violate,No-violate,Violate,0,0,1,1,0,1
1032,"[2, -13, -10, -4]","[-15, -14, -11, 2]","[6, -9, -6, 0]","[-11, -10, -7, 6]","[-13, -10, -4]","[-14, -11, 2]","[2, -13, 4, -10, -4]","[-15, -14, 4, -11, 2]","[0.5, -0.07692307692307693, -0.1, -0.25]","[-0.06666666666666667, -0.07142857142857142, -0.09090909090909091, 0.5]","[8, -52, -40, -16]","[-60, -56, -44, 8]","[-10, -4, 2, -13]","[2, -15, -11, -14]",-7.875,-7.875,-3.875,-31.5,0.043009074259074256,-5.5,-8.333333333333334,No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
1033,"[-4, 9, -1, -2, -13, 5, 2, 11, 7, -9, -1, 8, 9, 9]","[9, -2, 1, 2, -6, 0, 8, -11, -10, 4, -13, 11, 2, -7]","[0, 13, 3, 2, -9, 9, 6, 15, 11, -5, 3, 12, 13, 13]","[13, 2, 5, 6, -2, 4, 12, -7, -6, 8, -9, 15, 6, -3]","[-4, 9, -1, -2, -13, 5, 11, 7, -9, -1, 8, 9, 9]","[9, -2, 1, 2, -6, 0, -11, -10, 4, -13, 11, 2, -7]","[-4, 9, -1, -2, -13, 5, 2, 4, 11, 7, -9, -1, 8, 9, 9]","[9, -2, 1, 2, -6, 0, 8, 4, -11, -10, 4, -13, 11, 2, -7]","[-0.25, 0.1111111111111111, -1.0, -0.5, -0.07692307692307693, 0.2, 0.5, 0.09090909090909091, 0.14285714285714285, -0.1111111111111111, -1.0, 0.125, 0.1111111111111111, 0.1111111111111111]","[0.1111111111111111, -0.5, 1.0, 0.5, -0.16666666666666666, 'ZeroDivisionError', 0.125, -0.09090909090909091, -0.1, 0.25, -0.07692307692307693, 0.09090909090909091, 0.5, -0.14285714285714285]","[-16, 36, -4, -8, -52, 20, 8, 44, 28, -36, -4, 32, 36, 36]","[36, -8, 4, 8, -24, 0, 32, -44, -40, 16, -52, 44, 8, -28]","[-1, 7, 9, 11, 8, -4, -2, 5, -9, -1, 9, 9, 2, -13]","[0, -13, -10, 9, -2, 8, 2, -11, -7, 4, 2, 11, 1, -6]",0.6428571428571429,0.6428571428571429,4.642857142857143,2.5714285714285716,error,0.8666666666666667,0.3076923076923077,No-violate,No-violate,No-violate,error,No-violate,No-violate,0,0,0,error,0,0
1034,"[-17, -9, -17, -11, -16, -7, 11]","[11, 9, -12, -6, -13, -12, -18]","[-13, -5, -13, -7, -12, -3, 15]","[15, 13, -8, -2, -9, -8, -14]","[-17, -9, -17, -11, -16, -7]","[11, 9, -12, -6, -13, -12]","[-17, 4, -9, -17, -11, -16, -7, 11]","[11, 4, 9, -12, -6, -13, -12, -18]","[-0.058823529411764705, -0.1111111111111111, -0.058823529411764705, -0.09090909090909091, -0.0625, -0.14285714285714285, 0.09090909090909091]","[0.09090909090909091, 0.1111111111111111, -0.08333333333333333, -0.16666666666666666, -0.07692307692307693, -0.08333333333333333, -0.05555555555555555]","[-68, -36, -68, -44, -64, -28, 44]","[44, 36, -48, -24, -52, -48, -72]","[-11, -17, 11, -16, -17, -9, -7]","[-12, -18, -13, 9, -6, -12, 11]",-7.642857142857143,-7.642857142857143,-3.642857142857143,-30.571428571428573,-0.04985050547025337,-6.1875,-8.333333333333334,No-violate,No-violate,Violate,Violate,No-violate,No-violate,0,0,1,1,0,0
