,td_a,td_b,td_ttd_a_MR_ADD,td_ttd_b_MR_ADD,td_ttd_a_MR_EXC,td_ttd_b_MR_EXC,td_ttd_a_MR_INC,td_ttd_b_MR_INC,td_ttd_a_MR_INV,td_ttd_b_MR_INV,td_ttd_a_MR_MUL,td_ttd_b_MR_MUL,td_ttd_a_MR_PER,td_ttd_b_MR_PER,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_per,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_per,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
206,"[7, -5, -4, -5, 4, 3, 12]","[16, -6, 1, 12, -2, 8, -3]","[11, -1, 0, -1, 8, 7, 16]","[20, -2, 5, 16, 2, 12, 1]","[7, -5, -4, -5, 4, 3]","[16, -6, 1, 12, -2, 8]","[4, 7, -5, -4, -5, 4, 3, 12]","[4, 16, -6, 1, 12, -2, 8, -3]","[0.14285714285714285, -0.2, -0.25, -0.2, 0.25, 0.3333333333333333, 0.08333333333333333]","[0.0625, -0.16666666666666666, 1.0, 0.08333333333333333, -0.5, 0.125, -0.3333333333333333]","[28, -20, -16, -20, 16, 12, 48]","[64, -24, 4, 48, -8, 32, -12]","[4, -5, 7, -4, 12, -5, 3]","[-3, 8, 12, -6, -2, 16, 1]","[9, -1, 5, 17, -6, 5, -15]","[-7, 13, 5, -2, -14, 21, -2]","[9, -1, 5, 17, -6, 5, -15]","[36, -4, 20, 68, -24, 20, -60]","[-0.08035714285714285, 0.033333333333333354, 1.25, 0.2833333333333333, -0.75, -0.20833333333333331, -0.41666666666666663]","[0, 9, -1, 5, 17, -6, 5, -15]","[9, -1, 5, 17, -6, 5]",Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
207,[-10],[0],[-6],[4],[],[],"[4, -10]","[4, 0]",[-0.1],['ZeroDivisionError'],[-40],[0],[-10],[0],[10],[10],[10],[40],error,"[0, 10]",[],No-violate,Violate,No-violate,error,No-violate,No-violate,0,1,0,error,0,0
208,"[8, 6, 11, 10, 10, 11]","[5, 6, 11, 9, 1, -3]","[12, 10, 15, 14, 14, 15]","[9, 10, 15, 13, 5, 1]","[8, 6, 11, 10, 11]","[5, 6, 11, 9, -3]","[8, 4, 6, 11, 10, 10, 11]","[5, 4, 6, 11, 9, 1, -3]","[0.125, 0.16666666666666666, 0.09090909090909091, 0.1, 0.1, 0.09090909090909091]","[0.2, 0.16666666666666666, 0.09090909090909091, 0.1111111111111111, 1.0, -0.3333333333333333]","[32, 24, 44, 40, 40, 44]","[20, 24, 44, 36, 4, -12]","[11, 6, 11, 8, 10, 10]","[-3, 6, 5, 11, 9, 1]","[-3, 0, 0, -1, -9, -14]","[-14, 0, -6, 3, -1, -9]","[-3, 0, 0, -1, -9, -14]","[-12, 0, 0, -4, -36, -56]","[0.07500000000000001, 0.0, 0.0, 0.0111111111111111, 0.9, -0.4242424242424242]","[-3, 0, 0, 0, -1, -9, -14]","[-3, 0, 0, -1, -14]",Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
209,"[-3, -11, -12, 4, -5, 10, 6, 2, -12, -7, 8, -12]","[-5, -10, -4, 8, 10, 0, -7, 5, -5, -1, 6, -13]","[1, -7, -8, 8, -1, 14, 10, 6, -8, -3, 12, -8]","[-1, -6, 0, 12, 14, 4, -3, 9, -1, 3, 10, -9]","[-3, -11, -12, 4, -5, 10, 6, -12, -7, 8, -12]","[-5, -10, -4, 8, 10, 0, -7, -5, -1, 6, -13]","[-3, 4, -11, -12, 4, -5, 10, 6, 2, -12, -7, 8, -12]","[-5, 4, -10, -4, 8, 10, 0, -7, 5, -5, -1, 6, -13]","[-0.3333333333333333, -0.09090909090909091, -0.08333333333333333, 0.25, -0.2, 0.1, 0.16666666666666666, 0.5, -0.08333333333333333, -0.14285714285714285, 0.125, -0.08333333333333333]","[-0.2, -0.1, -0.25, 0.125, 0.1, 'ZeroDivisionError', -0.14285714285714285, 0.2, -0.2, -1.0, 0.16666666666666666, -0.07692307692307693]","[-12, -44, -48, 16, -20, 40, 24, 8, -48, -28, 32, -48]","[-20, -40, -16, 32, 40, 0, -28, 20, -20, -4, 24, -52]","[8, -5, 4, -12, 6, -7, 2, -12, 10, -3, -11, -12]","[-13, -10, -7, -5, -4, 10, -1, 0, 6, 8, -5, 5]","[-2, 1, 8, 4, 15, -10, -13, 3, 7, 6, -2, -1]","[-21, -5, -11, 7, -10, 17, -3, 12, -4, 11, 6, 17]","[-2, 1, 8, 4, 15, -10, -13, 3, 7, 6, -2, -1]","[-8, 4, 32, 16, 60, -40, -52, 12, 28, 24, -8, -4]",error,"[-2, 0, 1, 8, 4, 15, -10, -13, 3, 7, 6, -2, -1]","[-2, 1, 8, 4, 15, -10, -13, 7, 6, -2, -1]",Violate,Violate,Violate,error,No-violate,No-violate,1,1,1,error,0,0
210,"[4, 4, 2, -5, 1, 11]","[1, 1, 11, 13, 6, 1]","[8, 8, 6, -1, 5, 15]","[5, 5, 15, 17, 10, 5]","[4, 2, -5, 1, 11]","[1, 11, 13, 6, 1]","[4, 4, 2, -5, 1, 11, 4]","[1, 1, 11, 13, 6, 1, 4]","[0.25, 0.25, 0.5, -0.2, 1.0, 0.09090909090909091]","[1.0, 1.0, 0.09090909090909091, 0.07692307692307693, 0.16666666666666666, 1.0]","[16, 16, 8, -20, 4, 44]","[4, 4, 44, 52, 24, 4]","[2, 11, 4, 4, 1, -5]","[1, 11, 1, 1, 6, 13]","[-3, -3, 9, 18, 5, -10]","[-1, 0, -3, -3, 5, 18]","[-3, -3, 9, 18, 5, -10]","[-12, -12, 36, 72, 20, -40]","[0.75, 0.75, -0.40909090909090906, 0.27692307692307694, -0.8333333333333334, 0.9090909090909091]","[-3, -3, 9, 18, 5, -10, 0]","[-3, 9, 18, 5, -10]",Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
211,"[9, 11, 9, 0, 7, 2, -7, 2, 0, -7, 7]","[-13, -1, -9, 12, 5, 1, -12, 3, 16, -8, -4]","[13, 15, 13, 4, 11, 6, -3, 6, 4, -3, 11]","[-9, 3, -5, 16, 9, 5, -8, 7, 20, -4, 0]","[9, 11, 0, 7, 2, -7, 2, 0, -7, 7]","[-13, -1, 12, 5, 1, -12, 3, 16, -8, -4]","[9, 11, 9, 4, 0, 7, 2, -7, 2, 0, -7, 7]","[-13, -1, -9, 4, 12, 5, 1, -12, 3, 16, -8, -4]","[0.1111111111111111, 0.09090909090909091, 0.1111111111111111, 'ZeroDivisionError', 0.14285714285714285, 0.5, -0.14285714285714285, 0.5, 'ZeroDivisionError', -0.14285714285714285, 0.14285714285714285]","[-0.07692307692307693, -1.0, -0.1111111111111111, 0.08333333333333333, 0.2, 1.0, -0.08333333333333333, 0.3333333333333333, 0.0625, -0.125, -0.25]","[36, 44, 36, 0, 28, 8, -28, 8, 0, -28, 28]","[-52, -4, -36, 48, 20, 4, -48, 12, 64, -32, -16]","[0, 9, 7, 2, -7, 0, 2, -7, 11, 9, 7]","[16, 3, 5, -12, 1, -4, -8, -9, -13, 12, -1]","[-22, -12, -18, 12, -2, -1, -5, 1, 16, -1, -11]","[16, -6, -2, -14, 8, -4, -10, -2, -24, 3, -8]","[-22, -12, -18, 12, -2, -1, -5, 1, 16, -1, -11]","[-88, -48, -72, 48, -8, -4, -20, 4, 64, -4, -44]",error,"[-22, -12, -18, 0, 12, -2, -1, -5, 1, 16, -1, -11]","[-22, -12, 12, -2, -1, -5, 1, 16, -1, -11]",Violate,Violate,Violate,error,No-violate,No-violate,1,1,1,error,0,0
212,"[-12, -5, 1, -9, -1, 2, 6, 7, 3, -4, -3, 7, -1, -12]","[-7, 1, -7, -9, -8, 1, 3, -8, -3, -9, 6, -12, 6, 6]","[-8, -1, 5, -5, 3, 6, 10, 11, 7, 0, 1, 11, 3, -8]","[-3, 5, -3, -5, -4, 5, 7, -4, 1, -5, 10, -8, 10, 10]","[-12, -5, 1, -9, 2, 6, 7, 3, -4, -3, 7, -1, -12]","[-7, 1, -7, -9, 1, 3, -8, -3, -9, 6, -12, 6, 6]","[-12, -5, 1, -9, -1, 2, 6, 7, 3, -4, -3, 7, 4, -1, -12]","[-7, 1, -7, -9, -8, 1, 3, -8, -3, -9, 6, -12, 4, 6, 6]","[-0.08333333333333333, -0.2, 1.0, -0.1111111111111111, -1.0, 0.5, 0.16666666666666666, 0.14285714285714285, 0.3333333333333333, -0.25, -0.3333333333333333, 0.14285714285714285, -1.0, -0.08333333333333333]","[-0.14285714285714285, 1.0, -0.14285714285714285, -0.1111111111111111, -0.125, 1.0, 0.3333333333333333, -0.125, -0.3333333333333333, -0.1111111111111111, 0.16666666666666666, -0.08333333333333333, 0.16666666666666666, 0.16666666666666666]","[-48, -20, 4, -36, -4, 8, 24, 28, 12, -16, -12, 28, -4, -48]","[-28, 4, -28, -36, -32, 4, 12, -32, -12, -36, 24, -48, 24, 24]","[-12, 6, 2, -3, -1, -4, 7, 3, -5, -1, 7, -9, 1, -12]","[-3, 6, -7, 1, 1, -7, -9, 6, -9, -8, -12, -8, 6, 3]","[5, 6, -8, 0, -7, -1, -3, -15, -6, -5, 9, -19, 7, 18]","[9, 0, -9, 4, 2, -3, -16, 3, -4, -7, -19, 1, 5, 15]","[5, 6, -8, 0, -7, -1, -3, -15, -6, -5, 9, -19, 7, 18]","[20, 24, -32, 0, -28, -4, -12, -60, -24, -20, 36, -76, 28, 72]","[-0.05952380952380952, 1.2, -1.1428571428571428, 0.0, 0.875, 0.5, 0.16666666666666666, -0.26785714285714285, -0.6666666666666666, 0.1388888888888889, 0.5, -0.22619047619047616, 1.1666666666666667, 0.25]","[5, 6, -8, 0, -7, -1, -3, -15, -6, -5, 9, -19, 0, 7, 18]","[5, 6, -8, 0, -1, -3, -15, -6, -5, 9, -19, 7, 18]",Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
213,"[-2, 9, 12, -5, 0, 12, -5, 1, 10, 12, -3, -4, -2]","[9, 0, -4, -2, 11, 10, 7, 10, 10, -6, -6, 7, -5]","[2, 13, 16, -1, 4, 16, -1, 5, 14, 16, 1, 0, 2]","[13, 4, 0, 2, 15, 14, 11, 14, 14, -2, -2, 11, -1]","[-2, 9, 12, -5, 0, 12, -5, 1, 10, 12, -3, -4]","[9, 0, -4, -2, 11, 10, 7, 10, 10, -6, -6, 7]","[-2, 9, 12, -5, 0, 4, 12, -5, 1, 10, 12, -3, -4, -2]","[9, 0, -4, -2, 11, 4, 10, 7, 10, 10, -6, -6, 7, -5]","[-0.5, 0.1111111111111111, 0.08333333333333333, -0.2, 'ZeroDivisionError', 0.08333333333333333, -0.2, 1.0, 0.1, 0.08333333333333333, -0.3333333333333333, -0.25, -0.5]","[0.1111111111111111, 'ZeroDivisionError', -0.25, -0.5, 0.09090909090909091, 0.1, 0.14285714285714285, 0.1, 0.1, -0.16666666666666666, -0.16666666666666666, 0.14285714285714285, -0.2]","[-8, 36, 48, -20, 0, 48, -20, 4, 40, 48, -12, -16, -8]","[36, 0, -16, -8, 44, 40, 28, 40, 40, -24, -24, 28, -20]","[12, 12, -5, -5, -4, -2, 1, 10, 12, 0, 9, -3, -2]","[-2, 9, -4, 10, 11, 7, 10, -6, -6, 10, 0, -5, 7]","[11, -9, -16, 3, 11, -2, 12, 9, 0, -18, -3, 11, -3]","[-14, -3, 1, 15, 15, 9, 9, -16, -18, 10, -9, -2, 9]","[11, -9, -16, 3, 11, -2, 12, 9, 0, -18, -3, 11, -3]","[44, -36, -64, 12, 44, -8, 48, 36, 0, -72, -12, 44, -12]",error,"[11, -9, -16, 3, 11, 0, -2, 12, 9, 0, -18, -3, 11, -3]","[11, -9, -16, 3, 11, -2, 12, 9, 0, -18, -3, 11]",Violate,Violate,Violate,error,No-violate,No-violate,1,1,1,error,0,0
214,"[-16, -13, 1, -5, -14, -2, -8, 4, -9, 5, 4, 0, -4]","[-7, -13, -3, 1, 5, 8, 7, -1, -11, -1, -17, 9, -2]","[-12, -9, 5, -1, -10, 2, -4, 8, -5, 9, 8, 4, 0]","[-3, -9, 1, 5, 9, 12, 11, 3, -7, 3, -13, 13, 2]","[-16, -13, 1, -14, -2, -8, 4, -9, 5, 4, 0, -4]","[-7, -13, -3, 5, 8, 7, -1, -11, -1, -17, 9, -2]","[-16, -13, 1, -5, -14, -2, -8, 4, -9, 5, 4, 0, 4, -4]","[-7, -13, -3, 1, 5, 8, 7, -1, -11, -1, -17, 9, 4, -2]","[-0.0625, -0.07692307692307693, 1.0, -0.2, -0.07142857142857142, -0.5, -0.125, 0.25, -0.1111111111111111, 0.2, 0.25, 'ZeroDivisionError', -0.25]","[-0.14285714285714285, -0.07692307692307693, -0.3333333333333333, 1.0, 0.2, 0.125, 0.14285714285714285, -1.0, -0.09090909090909091, -1.0, -0.058823529411764705, 0.1111111111111111, -0.5]","[-64, -52, 4, -20, -56, -8, -32, 16, -36, 20, 16, 0, -16]","[-28, -52, -12, 4, 20, 32, 28, -4, -44, -4, -68, 36, -8]","[-16, 4, -13, 4, -2, 0, -5, -14, -8, -9, -4, 1, 5]","[-17, -13, -1, 9, -7, 1, 7, -3, -2, -1, 8, 5, -11]","[9, 0, -4, 6, 19, 10, 15, -5, -2, -6, -21, 9, 2]","[-1, -17, 12, 5, -5, 1, 12, 11, 6, 8, 12, 4, -16]","[9, 0, -4, 6, 19, 10, 15, -5, -2, -6, -21, 9, 2]","[36, 0, -16, 24, 76, 40, 60, -20, -8, -24, -84, 36, 8]",error,"[9, 0, -4, 6, 19, 10, 15, -5, -2, -6, -21, 9, 0, 2]","[9, 0, -4, 19, 10, 15, -5, -2, -6, -21, 9, 2]",Violate,Violate,Violate,error,No-violate,No-violate,1,1,1,error,0,0
215,[-13],[7],[-9],[11],[],[],"[-13, 4]","[7, 4]",[-0.07692307692307693],[0.14285714285714285],[-52],[28],[-13],[7],[20],[20],[20],[80],[0.21978021978021978],"[20, 0]",[],No-violate,Violate,No-violate,No-violate,No-violate,No-violate,0,1,0,0,0,0
216,"[9, -14, -11]","[-7, 4, -8]","[13, -10, -7]","[-3, 8, -4]","[9, -11]","[-7, -8]","[9, -14, -11, 4]","[-7, 4, -8, 4]","[0.1111111111111111, -0.07142857142857142, -0.09090909090909091]","[-0.14285714285714285, 0.25, -0.125]","[36, -56, -44]","[-28, 16, -32]","[9, -14, -11]","[4, -7, -8]","[-16, 18, 3]","[-5, 7, 3]","[-16, 18, 3]","[-64, 72, 12]","[-0.25396825396825395, 0.3214285714285714, -0.03409090909090909]","[-16, 18, 3, 0]","[-16, 3]",Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
217,"[1, 4, 3, 3, 6]","[2, 3, -5, -5, -6]","[5, 8, 7, 7, 10]","[6, 7, -1, -1, -2]","[1, 4, 3, 6]","[2, 3, -5, -6]","[1, 4, 3, 3, 4, 6]","[2, 3, -5, -5, 4, -6]","[1.0, 0.25, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666]","[0.5, 0.3333333333333333, -0.2, -0.2, -0.16666666666666666]","[4, 16, 12, 12, 24]","[8, 12, -20, -20, -24]","[3, 6, 3, 1, 4]","[-5, -6, -5, 3, 2]","[1, -1, -8, -8, -12]","[-8, -12, -8, 2, -2]","[1, -1, -8, -8, -12]","[4, -4, -32, -32, -48]","[-0.5, 0.08333333333333331, -0.5333333333333333, -0.5333333333333333, -0.3333333333333333]","[1, -1, -8, -8, 0, -12]","[1, -1, -8, -12]",Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
218,"[-15, 1, -13, -15, -5, 2, -6, -12, -14]","[-14, -14, -11, -10, -4, -1, 4, 1, 3]","[-11, 5, -9, -11, -1, 6, -2, -8, -10]","[-10, -10, -7, -6, 0, 3, 8, 5, 7]","[-15, 1, -13, -15, -5, 2, -6, -12]","[-14, -14, -11, -10, -4, -1, 4, 1]","[-15, 1, -13, -15, 4, -5, 2, -6, -12, -14]","[-14, -14, -11, -10, 4, -4, -1, 4, 1, 3]","[-0.06666666666666667, 1.0, -0.07692307692307693, -0.06666666666666667, -0.2, 0.5, -0.16666666666666666, -0.08333333333333333, -0.07142857142857142]","[-0.07142857142857142, -0.07142857142857142, -0.09090909090909091, -0.1, -0.25, -1.0, 0.25, 1.0, 0.3333333333333333]","[-60, 4, -52, -60, -20, 8, -24, -48, -56]","[-56, -56, -44, -40, -16, -4, 16, 4, 12]","[-15, 2, -15, -6, -5, -12, 1, -14, -13]","[1, 4, 3, -10, -11, -1, -14, -14, -4]","[1, -15, 2, 5, 1, -3, 10, 13, 17]","[16, 2, 18, -4, -6, 11, -15, 0, 9]","[1, -15, 2, 5, 1, -3, 10, 13, 17]","[4, -60, 8, 20, 4, -12, 40, 52, 68]","[-0.004761904761904759, -1.0714285714285714, -0.013986013986013984, -0.03333333333333334, -0.04999999999999999, -1.5, 0.41666666666666663, 1.0833333333333333, 0.40476190476190477]","[1, -15, 2, 5, 0, 1, -3, 10, 13, 17]","[1, -15, 2, 5, 1, -3, 10, 13]",Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
219,"[-14, -5, -16]","[-1, 1, -10]","[-10, -1, -12]","[3, 5, -6]","[-14, -5]","[-1, 1]","[-14, -5, 4, -16]","[-1, 1, 4, -10]","[-0.07142857142857142, -0.2, -0.0625]","[-1.0, 1.0, -0.1]","[-56, -20, -64]","[-4, 4, -40]","[-14, -5, -16]","[-1, -10, 1]","[13, 6, 6]","[13, -5, 17]","[13, 6, 6]","[52, 24, 24]","[-0.9285714285714286, 1.2, -0.037500000000000006]","[13, 6, 0, 6]","[13, 6]",Violate,Violate,No-violate,No-violate,No-violate,No-violate,1,1,0,0,0,0
220,[8],[-9],[12],[-5],[],[],"[8, 4]","[-9, 4]",[0.125],[-0.1111111111111111],[32],[-36],[8],[-9],[-17],[-17],[-17],[-68],[-0.2361111111111111],"[-17, 0]",[],No-violate,Violate,Violate,Violate,No-violate,No-violate,0,1,1,1,0,0
221,"[-12, 0, -3, -7, -2, -2, -10, -8, 1, -1, -15, -14]","[-14, -9, -11, -9, 4, 0, -13, 4, -5, 3, -2, 4]","[-8, 4, 1, -3, 2, 2, -6, -4, 5, 3, -11, -10]","[-10, -5, -7, -5, 8, 4, -9, 8, -1, 7, 2, 8]","[-12, 0, -3, -7, -2, -2, -8, 1, -1, -15, -14]","[-14, -9, -11, -9, 4, 0, 4, -5, 3, -2, 4]","[-12, 0, -3, -7, 4, -2, -2, -10, -8, 1, -1, -15, -14]","[-14, -9, -11, -9, 4, 4, 0, -13, 4, -5, 3, -2, 4]","[-0.08333333333333333, 'ZeroDivisionError', -0.3333333333333333, -0.14285714285714285, -0.5, -0.5, -0.1, -0.125, 1.0, -1.0, -0.06666666666666667, -0.07142857142857142]","[-0.07142857142857142, -0.1111111111111111, -0.09090909090909091, -0.1111111111111111, 0.25, 'ZeroDivisionError', -0.07692307692307693, 0.25, -0.2, 0.3333333333333333, -0.5, 0.25]","[-48, 0, -12, -28, -8, -8, -40, -32, 4, -4, -60, -56]","[-56, -36, -44, -36, 16, 0, -52, 16, -20, 12, -8, 16]","[-2, -2, 1, -12, -3, 0, -15, -7, -1, -10, -14, -8]","[3, -9, -11, 4, -5, -13, -2, -14, -9, 4, 4, 0]","[-2, -9, -8, -2, 6, 2, -3, 12, -6, 4, 13, 18]","[5, -7, -12, 16, -2, -13, 13, -7, -8, 14, 18, 8]","[-2, -9, -8, -2, 6, 2, -3, 12, -6, 4, 13, 18]","[-8, -36, -32, -8, 24, 8, -12, 48, -24, 16, 52, 72]",error,"[-2, -9, -8, -2, 0, 6, 2, -3, 12, -6, 4, 13, 18]","[-2, -9, -8, -2, 6, 2, 12, -6, 4, 13, 18]",Violate,Violate,Violate,error,No-violate,No-violate,1,1,1,error,0,0
222,"[-12, 12, 7, 6, 3, 0, -7, -3]","[-4, -10, 7, -8, 5, -11, -4, 1]","[-8, 16, 11, 10, 7, 4, -3, 1]","[0, -6, 11, -4, 9, -7, 0, 5]","[-12, 12, 7, 6, 3, 0, -3]","[-4, -10, 7, -8, 5, -11, 1]","[-12, 12, 7, 6, 4, 3, 0, -7, -3]","[-4, -10, 7, -8, 4, 5, -11, -4, 1]","[-0.08333333333333333, 0.08333333333333333, 0.14285714285714285, 0.16666666666666666, 0.3333333333333333, 'ZeroDivisionError', -0.14285714285714285, -0.3333333333333333]","[-0.25, -0.1, 0.14285714285714285, -0.125, 0.2, -0.09090909090909091, -0.25, 1.0]","[-48, 48, 28, 24, 12, 0, -28, -12]","[-16, -40, 28, -32, 20, -44, -16, 4]","[7, 6, 3, -3, 12, -7, 0, -12]","[1, -4, 7, -4, -8, -11, -10, 5]","[8, -22, 0, -14, 2, -11, 3, 4]","[-6, -10, 4, -1, -20, -4, -10, 17]","[8, -22, 0, -14, 2, -11, 3, 4]","[32, -88, 0, -56, 8, -44, 12, 16]",error,"[8, -22, 0, -14, 0, 2, -11, 3, 4]","[8, -22, 0, -14, 2, -11, 4]",Violate,Violate,Violate,error,No-violate,No-violate,1,1,1,error,0,0
223,"[17, 14, 15, 12, -14, 8, -12]","[-13, -12, -5, 8, 9, 17, -7]","[21, 18, 19, 16, -10, 12, -8]","[-9, -8, -1, 12, 13, 21, -3]","[14, 15, 12, -14, 8, -12]","[-12, -5, 8, 9, 17, -7]","[4, 17, 14, 15, 12, -14, 8, -12]","[4, -13, -12, -5, 8, 9, 17, -7]","[0.058823529411764705, 0.07142857142857142, 0.06666666666666667, 0.08333333333333333, -0.07142857142857142, 0.125, -0.08333333333333333]","[-0.07692307692307693, -0.08333333333333333, -0.2, 0.125, 0.1111111111111111, 0.058823529411764705, -0.14285714285714285]","[68, 56, 60, 48, -56, 32, -48]","[-52, -48, -20, 32, 36, 68, -28]","[17, 14, -14, 12, 15, -12, 8]","[8, -13, -12, 17, 9, -5, -7]","[-30, -26, -20, -4, 23, 9, 5]","[-9, -27, 2, 5, -6, 7, -15]","[-30, -26, -20, -4, 23, 9, 5]","[-120, -104, -80, -16, 92, 36, 20]","[-0.13574660633484165, -0.15476190476190477, -0.26666666666666666, 0.04166666666666667, 0.18253968253968253, -0.0661764705882353, -0.05952380952380952]","[0, -30, -26, -20, -4, 23, 9, 5]","[-26, -20, -4, 23, 9, 5]",Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
224,"[8, -14, 5, -1, -9, 13, -4, 11, 3, -7, -14, 11]","[1, -6, -7, 5, 7, -7, 2, -15, -14, 11, 4, 0]","[12, -10, 9, 3, -5, 17, 0, 15, 7, -3, -10, 15]","[5, -2, -3, 9, 11, -3, 6, -11, -10, 15, 8, 4]","[8, -14, 5, -9, 13, -4, 11, 3, -7, -14, 11]","[1, -6, -7, 7, -7, 2, -15, -14, 11, 4, 0]","[8, -14, 5, -1, -9, 13, 4, -4, 11, 3, -7, -14, 11]","[1, -6, -7, 5, 7, -7, 4, 2, -15, -14, 11, 4, 0]","[0.125, -0.07142857142857142, 0.2, -1.0, -0.1111111111111111, 0.07692307692307693, -0.25, 0.09090909090909091, 0.3333333333333333, -0.14285714285714285, -0.07142857142857142, 0.09090909090909091]","[1.0, -0.16666666666666666, -0.14285714285714285, 0.2, 0.14285714285714285, -0.14285714285714285, 0.5, -0.06666666666666667, -0.07142857142857142, 0.09090909090909091, 0.25, 'ZeroDivisionError']","[32, -56, 20, -4, -36, 52, -16, 44, 12, -28, -56, 44]","[4, -24, -28, 20, 28, -28, 8, -60, -56, 44, 16, 0]","[11, 8, -4, -1, 5, -7, 13, -14, 11, 3, -14, -9]","[-14, 1, 0, -15, -6, 11, -7, 7, 2, 5, -7, 4]","[-7, 8, -12, 6, 16, -20, 6, -26, -17, 18, 18, -11]","[-25, -7, 4, -14, -11, 18, -20, 21, -9, 2, 7, 13]","[-7, 8, -12, 6, 16, -20, 6, -26, -17, 18, 18, -11]","[-28, 32, -48, 24, 64, -80, 24, -104, -68, 72, 72, -44]",error,"[-7, 8, -12, 6, 16, -20, 0, 6, -26, -17, 18, 18, -11]","[-7, 8, -12, 16, -20, 6, -26, -17, 18, 18, -11]",Violate,Violate,Violate,error,No-violate,No-violate,1,1,1,error,0,0
225,"[-8, 3, -6, -10, 0, -9, -13, -7]","[2, 0, 2, 1, -3, 7, 3, 1]","[-4, 7, -2, -6, 4, -5, -9, -3]","[6, 4, 6, 5, 1, 11, 7, 5]","[-8, 3, -6, 0, -9, -13, -7]","[2, 0, 2, -3, 7, 3, 1]","[-8, 3, -6, 4, -10, 0, -9, -13, -7]","[2, 0, 2, 4, 1, -3, 7, 3, 1]","[-0.125, 0.3333333333333333, -0.16666666666666666, -0.1, 'ZeroDivisionError', -0.1111111111111111, -0.07692307692307693, -0.14285714285714285]","[0.5, 'ZeroDivisionError', 0.5, 1.0, -0.3333333333333333, 0.14285714285714285, 0.3333333333333333, 1.0]","[-32, 12, -24, -40, 0, -36, -52, -28]","[8, 0, 8, 4, -12, 28, 12, 4]","[-10, -6, -7, -9, 3, 0, -13, -8]","[0, 2, 1, 1, 3, 7, 2, -3]","[10, -3, 8, 11, -3, 16, 16, 8]","[10, 8, 8, 10, 0, 7, 15, 5]","[10, -3, 8, 11, -3, 16, 16, 8]","[40, -12, 32, 44, -12, 64, 64, 32]",error,"[10, -3, 8, 0, 11, -3, 16, 16, 8]","[10, -3, 8, -3, 16, 16, 8]",Violate,Violate,Violate,error,No-violate,No-violate,1,1,1,error,0,0
226,"[5, -5]","[5, -12]","[9, -1]","[9, -8]",[5],[5],"[5, 4, -5]","[5, 4, -12]","[0.2, -0.2]","[0.2, -0.08333333333333333]","[20, -20]","[20, -48]","[-5, 5]","[5, -12]","[0, -7]","[10, -17]","[0, -7]","[0, -28]","[0.0, 0.11666666666666668]","[0, 0, -7]",[0],Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
227,"[1, 5]","[15, -5]","[5, 9]","[19, -1]",[5],[-5],"[1, 5, 4]","[15, -5, 4]","[1.0, 0.2]","[0.06666666666666667, -0.2]","[4, 20]","[60, -20]","[5, 1]","[15, -5]","[14, -10]","[10, -6]","[14, -10]","[56, -40]","[-0.9333333333333333, -0.4]","[14, -10, 0]",[-10],Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
