,td,ttd_mr_per,ttd_mr_add,ttd_mr_mul,ttd_mr_inv,ttd_mr_inc,ttd_mr_exc,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_per,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_per,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
208,"[-22, 21, -7, -25, 18, -29, -21, -10, 10, -10, -32]","[-7, -25, -21, 18, -32, -22, -10, 10, -10, -29, 21]","[-20, 23, -5, -23, 20, -27, -19, -8, 12, -8, -30]","[-44, 42, -14, -50, 36, -58, -42, -20, 20, -20, -64]","[-0.045454545454545456, 0.047619047619047616, -0.14285714285714285, -0.04, 0.05555555555555555, -0.034482758620689655, -0.047619047619047616, -0.1, 0.1, -0.1, -0.03125]","[-22, 21, -7, -25, 18, -29, -21, -10, 2, 10, -10, -32]","[-22, 21, -7, -25, 18, -21, -10, 10, -10, -32]",348.81818181818187,348.81818181818187,348.81818181818187,1395.2727272727275,0.00534455847474812,328.5681818181818,342.17777777777775,No-violate,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,0,1,0
209,"[-2, 14, 8, 6, -17]","[-2, -17, 6, 14, 8]","[0, 16, 10, 8, -15]","[-4, 28, 16, 12, -34]","[-0.5, 0.07142857142857142, 0.125, 0.16666666666666666, -0.058823529411764705]","[-2, 14, 8, 6, -17, 2]","[-2, 14, 8, -17]",143.2,143.20000000000002,143.2,572.8,0.07357577835055591,114.56666666666668,183.58333333333334,No-violate,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,0,1,1
210,"[-2, -8, 7, -17, 12, 1, -4, -19, -18, 5, -16]","[5, -18, 7, 12, -17, -4, -19, -2, 1, -8, -16]","[0, -6, 9, -15, 14, 3, -2, -17, -16, 7, -14]","[-4, -16, 14, -34, 24, 2, -8, -38, -36, 10, -32]","[-0.5, -0.125, 0.14285714285714285, -0.058823529411764705, 0.08333333333333333, 1.0, -0.25, -0.05263157894736842, -0.05555555555555555, 0.2, -0.0625]","[-2, -8, 7, 2, -17, 12, 1, -4, -19, -18, 5, -16]","[-2, -8, 7, -17, 12, 1, -4, -19, 5, -16]",121.65454545454547,121.65454545454546,121.65454545454547,486.6181818181819,0.13992934862118062,115.11363636363636,115.65555555555557,No-violate,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,0,1,0
211,"[8, 18, 0, -12, -4, -4, 24, 15, -16, 25, -15, 13, -15, 14]","[-12, 18, 15, 14, 24, 0, 25, -4, -4, -16, 8, -15, 13, -15]","[10, 20, 2, -10, -2, -2, 26, 17, -14, 27, -13, 15, -13, 16]","[16, 36, 0, -24, -8, -8, 48, 30, -32, 50, -30, 26, -30, 28]","[0.125, 0.05555555555555555, 'ZeroDivisionError', -0.08333333333333333, -0.25, -0.25, 0.041666666666666664, 0.06666666666666667, -0.0625, 0.04, -0.06666666666666667, 0.07692307692307693, -0.06666666666666667, 0.07142857142857142]","[8, 18, 0, -12, -4, 2, -4, 24, 15, -16, 25, -15, 13, -15, 14]","[8, 18, -12, -4, -4, 24, 15, -16, 25, -15, 13, -15, 14]",221.17032967032972,221.17032967032966,221.17032967032972,884.6813186813189,error,205.55238095238093,238.41025641025647,No-violate,No-violate,No-violate,error,Violate,Violate,0,0,0,error,1,1
212,"[2, -20, 8, 28, 1, 8, 16, -6, -11]","[1, 16, -6, -20, 8, 8, 28, -11, 2]","[4, -18, 10, 30, 3, 10, 18, -4, -9]","[4, -40, 16, 56, 2, 16, 32, -12, -22]","[0.5, -0.05, 0.125, 0.03571428571428571, 1.0, 0.125, 0.0625, -0.16666666666666666, -0.09090909090909091]","[2, -20, 8, 28, 1, 8, 16, 2, -6, -11]","[-20, 8, 28, 1, 8, 16, -6, -11]",206.8611111111111,206.8611111111111,206.8611111111111,827.4444444444443,0.13265554073251584,183.95555555555558,236.28571428571428,No-violate,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,0,1,1
213,"[-16, 13]","[13, -16]","[-14, 15]","[-32, 26]","[-0.0625, 0.07692307692307693]","[-16, 13, 2]",[13],420.5,420.5,420.5,1682.0,0.009719397189349112,214.33333333333334,error,No-violate,No-violate,No-violate,No-violate,Violate,error,0,0,0,0,1,error
214,"[10, 8, 10, -10, -5, -3]","[-5, 10, 10, 8, -3, -10]","[12, 10, 12, -8, -3, -1]","[20, 16, 20, -20, -10, -6]","[0.1, 0.125, 0.1, -0.1, -0.2, -0.3333333333333333]","[10, 8, 2, 10, -10, -5, -3]","[10, 8, -10, -5, -3]",76.26666666666667,76.26666666666668,76.26666666666667,305.06666666666666,0.03617824074074074,63.57142857142856,74.5,No-violate,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,0,1,0
215,"[9, -7, -18, -20, -19, 19, -16, 5, -6, -19, 16, -3, 18, -6]","[16, -20, 5, -6, -19, -7, -3, 19, 18, -6, 9, -18, -19, -16]","[11, -5, -16, -18, -17, 21, -14, 7, -4, -17, 18, -1, 20, -4]","[18, -14, -36, -40, -38, 38, -32, 10, -12, -38, 32, -6, 36, -12]","[0.1111111111111111, -0.14285714285714285, -0.05555555555555555, -0.05, -0.05263157894736842, 0.05263157894736842, -0.0625, 0.2, -0.16666666666666666, -0.05263157894736842, 0.0625, -0.3333333333333333, 0.05555555555555555, -0.16666666666666666]","[9, -7, 2, -18, -20, -19, 19, -16, 5, -6, -19, 16, -3, 18, -6]","[9, -7, -20, -19, 19, -16, 5, -6, -19, 16, -3, 18, -6]",209.32417582417582,209.32417582417582,209.32417582417582,837.2967032967033,0.018339401897056604,196.28571428571428,207.525641025641,No-violate,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,0,1,0
216,[-2],[-2],[0],[-4],[-0.5],"[-2, 2]",[],error,error,error,error,error,8.0,error,error,error,error,error,error,error,error,error,error,error,error,error
217,"[-6, 0, -1, -10]","[-1, -10, -6, 0]","[-4, 2, 1, -8]","[-12, 0, -2, -20]","[-0.16666666666666666, 'ZeroDivisionError', -1.0, -0.1]","[-6, 0, -1, -10, 2]","[-6, 0, -10]",21.583333333333332,21.583333333333332,21.583333333333332,86.33333333333333,error,24.0,25.333333333333336,No-violate,No-violate,No-violate,error,No-violate,Violate,0,0,0,error,0,1
218,"[21, -9, -20, -29, 20]","[-20, -9, 21, 20, -29]","[23, -7, -18, -27, 22]","[42, -18, -40, -58, 40]","[0.047619047619047616, -0.1111111111111111, -0.05, -0.034482758620689655, 0.05]","[21, -9, -20, 2, -29, 20]","[21, -9, -20, 20]",526.3,526.3,526.3,2105.2,0.004720625049244606,425.9,428.6666666666667,No-violate,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,0,1,0
219,"[9, 12, 10, -6]","[-6, 10, 9, 12]","[11, 14, 12, -4]","[18, 24, 20, -12]","[0.1111111111111111, 0.08333333333333333, 0.1, -0.16666666666666666]","[9, 2, 12, 10, -6]","[9, 10, -6]",68.25,68.25,68.25,273.0,0.017662037037037035,54.8,80.33333333333333,No-violate,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,0,1,1
220,"[-27, 23, 15]","[23, -27, 15]","[-25, 25, 17]","[-54, 46, 30]","[-0.037037037037037035, 0.043478260869565216, 0.06666666666666667]","[-27, 23, 2, 15]","[23, 15]",721.3333333333333,721.3333333333333,721.3333333333333,2885.333333333333,0.0029624789203775877,481.5833333333333,32.0,No-violate,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,0,1,0
221,"[-14, 4, 0, -18, -13, -2, 20, -20, 20, 14, 4, 11]","[20, 11, -20, -13, 14, 4, 4, -14, -2, -18, 20, 0]","[-12, 6, 2, -16, -11, 0, 22, -18, 22, 16, 6, 13]","[-28, 8, 0, -36, -26, -4, 40, -40, 40, 28, 8, 22]","[-0.07142857142857142, 0.25, 'ZeroDivisionError', -0.05555555555555555, -0.07692307692307693, -0.5, 0.05, -0.05, 0.05, 0.07142857142857142, 0.25, 0.09090909090909091]","[-14, 4, 0, -18, -13, -2, 20, -20, 20, 14, 4, 11, 2]","[-14, 4, 0, -18, -13, -2, 20, -20, 14, 4, 11]",203.54545454545453,203.54545454545453,203.54545454545453,814.1818181818181,error,186.75641025641025,182.41818181818184,No-violate,No-violate,No-violate,error,Violate,No-violate,0,0,0,error,1,0
222,"[8, -24, -9, -9]","[-9, 8, -9, -24]","[10, -22, -7, -7]","[16, -48, -18, -18]","[0.125, -0.041666666666666664, -0.1111111111111111, -0.1111111111111111]","[8, -24, -9, -9, 2]","[-24, -9, -9]",171.0,171.0,171.0,684.0,0.012409979423868312,150.3,75.0,No-violate,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,0,1,0
223,"[-3, 3]","[3, -3]","[-1, 5]","[-6, 6]","[-0.3333333333333333, 0.3333333333333333]","[-3, 3, 2]",[-3],18.0,18.0,18.0,72.0,0.2222222222222222,10.333333333333334,error,No-violate,No-violate,No-violate,No-violate,Violate,error,0,0,0,0,1,error
224,[23],[23],[25],[46],[0.043478260869565216],"[2, 23]",[],error,error,error,error,error,220.5,error,error,error,error,error,error,error,error,error,error,error,error,error
225,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
226,"[1, 20, -15, 14, 25, -11, 17, 22, 8, 4, 1, 14, -8, 26]","[4, 14, 8, 1, 17, -8, 25, -15, 20, -11, 1, 26, 22, 14]","[3, 22, -13, 16, 27, -9, 19, 24, 10, 6, 3, 16, -6, 28]","[2, 40, -30, 28, 50, -22, 34, 44, 16, 8, 2, 28, -16, 52]","[1.0, 0.05, -0.06666666666666667, 0.07142857142857142, 0.04, -0.09090909090909091, 0.058823529411764705, 0.045454545454545456, 0.125, 0.25, 1.0, 0.07142857142857142, -0.125, 0.038461538461538464]","[1, 20, -15, 14, 25, -11, 2, 17, 22, 8, 4, 1, 14, -8, 26]","[1, 20, -15, 14, 25, -11, 17, 22, 8, 1, 14, -8, 26]",181.8021978021978,181.80219780219784,181.8021978021978,727.2087912087912,0.13020677351880655,171.57142857142858,195.1923076923077,No-violate,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,0,1,1
227,"[-30, -22, -20, -20, -14]","[-20, -22, -20, -30, -14]","[-28, -20, -18, -18, -12]","[-60, -44, -40, -40, -28]","[-0.03333333333333333, -0.045454545454545456, -0.05, -0.05, -0.07142857142857142]","[-30, -22, 2, -20, -20, -14]","[-22, -20, -20, -14]",33.2,33.2,33.2,132.8,0.00018940330953317962,116.26666666666665,12.0,No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
228,"[10, -19, 12, -14, -29, -22, -11, -30, -29]","[-29, -30, -29, -19, -22, -11, 12, -14, 10]","[12, -17, 14, -12, -27, -20, -9, -28, -27]","[20, -38, 24, -28, -58, -44, -22, -60, -58]","[0.1, -0.05263157894736842, 0.08333333333333333, -0.07142857142857142, -0.034482758620689655, -0.045454545454545456, -0.09090909090909091, -0.03333333333333333, -0.034482758620689655]","[10, -19, 12, -14, -29, -22, -11, -30, -29, 2]","[10, -19, 12, -29, -22, -11, -30, -29]",256.49999999999994,256.5,256.49999999999994,1025.9999999999998,0.004382595709108951,255.77777777777777,293.07142857142856,No-violate,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,0,1,1
229,"[-11, 13, 23, -15, 13, 0, 10, 22, 19, -3, -31]","[22, -3, 19, 10, 13, -31, -11, 23, 13, 0, -15]","[-9, 15, 25, -13, 15, 2, 12, 24, 21, -1, -29]","[-22, 26, 46, -30, 26, 0, 20, 44, 38, -6, -62]","[-0.09090909090909091, 0.07692307692307693, 0.043478260869565216, -0.06666666666666667, 0.07692307692307693, 'ZeroDivisionError', 0.1, 0.045454545454545456, 0.05263157894736842, -0.3333333333333333, -0.03225806451612903]","[-11, 2, 13, 23, -15, 13, 0, 10, 22, 19, -3, -31]","[-11, 13, -15, 13, 0, 10, 22, 19, -3, -31]",298.2545454545454,298.2545454545455,298.2545454545455,1193.0181818181816,error,271.3636363636364,285.5666666666667,No-violate,No-violate,No-violate,error,Violate,No-violate,0,0,0,error,1,0
230,"[-12, 2, -18, -22, -21, 1, 4, 3, -13, -15, -7, -3, 21]","[21, -22, 4, 1, -18, 2, -15, 3, -12, -7, -13, -3, -21]","[-10, 4, -16, -20, -19, 3, 6, 5, -11, -13, -5, -1, 23]","[-24, 4, -36, -44, -42, 2, 8, 6, -26, -30, -14, -6, 42]","[-0.08333333333333333, 0.5, -0.05555555555555555, -0.045454545454545456, -0.047619047619047616, 1.0, 0.25, 0.3333333333333333, -0.07692307692307693, -0.06666666666666667, -0.14285714285714285, -0.3333333333333333, 0.047619047619047616]","[-12, 2, -18, 2, -22, -21, 1, 4, 3, -13, -15, -7, -3, 21]","[-12, 2, -18, -22, -21, 4, 3, -13, -15, -7, -3, 21]",151.97435897435898,151.974358974359,151.97435897435898,607.8974358974359,0.12135407767599295,145.03296703296704,160.75,No-violate,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,0,1,1
231,"[-24, 4, 15, -15, -19, -24, -20, 1, 5, -15, -21]","[-15, -20, -19, -24, 5, -21, -24, 1, 4, 15, -15]","[-22, 6, 17, -13, -17, -22, -18, 3, 7, -13, -19]","[-48, 8, 30, -30, -38, -48, -40, 2, 10, -30, -42]","[-0.041666666666666664, 0.25, 0.06666666666666667, -0.06666666666666667, -0.05263157894736842, -0.041666666666666664, -0.05, 1.0, 0.2, -0.06666666666666667, -0.047619047619047616]","[-24, 4, 15, -15, 2, -19, -24, -20, 1, 5, -15, -21]","[-24, 4, 15, -15, -19, -24, -20, 1, -15, -21]",191.01818181818186,191.01818181818183,191.01818181818186,764.0727272727274,0.10066683376532011,186.20454545454547,183.73333333333332,No-violate,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,0,1,0
232,"[-16, -16, 6, 9, 8, -7, -11, 4, 12, -8, -16, -1, 11]","[-8, -7, -11, 4, -16, 6, -1, 8, -16, 11, 12, -16, 9]","[-14, -14, 8, 11, 10, -5, -9, 6, 14, -6, -14, 1, 13]","[-32, -32, 12, 18, 16, -14, -22, 8, 24, -16, -32, -2, 22]","[-0.0625, -0.0625, 0.16666666666666666, 0.1111111111111111, 0.125, -0.14285714285714285, -0.09090909090909091, 0.25, 0.08333333333333333, -0.125, -0.0625, -1.0, 0.09090909090909091]","[-16, -16, 6, 9, 8, -7, -11, 4, 12, -8, -16, -1, 2, 11]","[-16, -16, 6, 9, 8, -7, -11, 12, -8, -16, -1, 11]",118.0769230769231,118.07692307692305,118.0769230769231,472.3076923076924,0.09580669081649872,110.0934065934066,125.3560606060606,No-violate,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,0,1,1
233,"[7, -15, -10, 1, -7, -11, -12, -1, 6, 28, -7]","[-7, 28, -1, -11, 6, 7, 1, -7, -15, -10, -12]","[9, -13, -8, 3, -5, -9, -10, 1, 8, 30, -5]","[14, -30, -20, 2, -14, -22, -24, -2, 12, 56, -14]","[0.14285714285714285, -0.06666666666666667, -0.1, 1.0, -0.14285714285714285, -0.09090909090909091, -0.08333333333333333, -1.0, 0.16666666666666666, 0.03571428571428571, -0.14285714285714285]","[7, -15, -10, 1, -7, -11, -12, 2, -1, 6, 28, -7]","[7, -15, 1, -7, -11, -12, -1, 6, 28, -7]",151.89090909090908,151.8909090909091,151.8909090909091,607.5636363636363,0.21127331588783765,139.35606060606062,160.76666666666668,No-violate,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,0,1,1
234,"[8, 15, 0, -15, 6]","[0, 15, -15, 8, 6]","[10, 17, 2, -13, 8]","[16, 30, 0, -30, 12]","[0.125, 0.06666666666666667, 'ZeroDivisionError', -0.06666666666666667, 0.16666666666666666]","[8, 2, 15, 0, -15, 6]","[15, 0, -15, 6]",127.7,127.7,127.7,510.8,error,102.26666666666668,159.0,No-violate,No-violate,No-violate,error,Violate,Violate,0,0,0,error,1,1
235,"[17, 4, 14]","[4, 17, 14]","[19, 6, 16]","[34, 8, 28]","[0.058823529411764705, 0.25, 0.07142857142857142]","[17, 4, 14, 2]","[4, 14]",46.333333333333336,46.333333333333336,46.333333333333336,185.33333333333334,0.011432514182143447,54.25,50.0,No-violate,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,0,1
236,"[10, 11, -9]","[11, -9, 10]","[12, 13, -7]","[20, 22, -18]","[0.1, 0.09090909090909091, -0.1111111111111111]","[10, 11, -9, 2]","[10, -9]",127.0,127.0,127.0,508.0,0.01424378464782505,85.66666666666667,180.5,No-violate,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,0,1,1
237,"[-9, 5, -6]","[-6, -9, 5]","[-7, 7, -4]","[-18, 10, -12]","[-0.1111111111111111, 0.2, -0.16666666666666666]","[-9, 5, 2, -6]","[5, -6]",54.33333333333334,54.333333333333336,54.33333333333334,217.33333333333337,0.03905349794238683,43.333333333333336,60.5,No-violate,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,0,1,1
238,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
239,"[-9, 3, 3, -13, 24, -9, 7, 32]","[24, 32, 7, -9, -9, -13, 3, 3]","[-7, 5, 5, -11, 26, -7, 9, 34]","[-18, 6, 6, -26, 48, -18, 14, 64]","[-0.1111111111111111, 0.3333333333333333, 0.3333333333333333, -0.07692307692307693, 0.041666666666666664, -0.1111111111111111, 0.14285714285714285, 0.03125]","[-9, 3, 3, -13, 24, 2, -9, 7, 32]","[3, 3, -13, 24, -9, 7, 32]",259.64285714285717,259.64285714285717,259.64285714285717,1038.5714285714287,0.03334605984873198,228.0277777777778,266.90476190476187,No-violate,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,0,1,1
240,"[-17, -10, 3, -21, 9]","[3, -10, -17, -21, 9]","[-15, -8, 5, -19, 11]","[-34, -20, 6, -42, 18]","[-0.058823529411764705, -0.1, 0.3333333333333333, -0.047619047619047616, 0.1111111111111111]","[2, -17, -10, 3, -21, 9]","[-17, -10, 3, -21]",165.2,165.2,165.2,660.8,0.03196389841339585,146.26666666666665,110.91666666666667,No-violate,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,0,1,0
241,"[14, 6, -16, 14, -22, -1]","[-16, 14, 6, 14, -22, -1]","[16, 8, -14, 16, -20, 1]","[28, 12, -32, 28, -44, -2]","[0.07142857142857142, 0.16666666666666666, -0.0625, 0.07142857142857142, -0.045454545454545456, -1.0]","[14, 6, -16, 14, 2, -22, -1]","[14, 6, -16, 14, -22]",232.9666666666667,232.9666666666667,232.9666666666667,931.8666666666668,0.18754112368661882,195.2857142857143,291.20000000000005,No-violate,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,0,1,1
242,"[-16, 18, -5]","[-16, -5, 18]","[-14, 20, -3]","[-32, 36, -10]","[-0.0625, 0.05555555555555555, -0.2]","[2, -16, 18, -5]","[-16, 18]",301.0,301.0,301.0,1204.0,0.016358667695473256,202.91666666666666,578.0,No-violate,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,0,1,1
243,"[10, 13, 8, -18, 8, -5, -1]","[10, 8, 13, 8, -18, -1, -5]","[12, 15, 10, -16, 10, -3, 1]","[20, 26, 16, -36, 16, -10, -2]","[0.1, 0.07692307692307693, 0.125, -0.05555555555555555, 0.125, -0.2, -1.0]","[10, 13, 8, 2, -18, 8, -5, -1]","[10, 8, -18, 8, -5, -1]",119.14285714285717,119.14285714285715,119.14285714285715,476.57142857142867,0.16536055409452843,102.125,115.46666666666667,No-violate,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,0,1,0
244,"[11, -10, -1, -4, 5, -14, 3, 23, -8, 16, 8, -15, -14]","[-14, -1, -14, 23, -8, 11, -15, 16, -10, -4, 5, 8, 3]","[13, -8, 1, -2, 7, -12, 5, 25, -6, 18, 10, -13, -12]","[22, -20, -2, -8, 10, -28, 6, 46, -16, 32, 16, -30, -28]","[0.09090909090909091, -0.1, -1.0, -0.25, 0.2, -0.07142857142857142, 0.3333333333333333, 0.043478260869565216, -0.125, 0.0625, 0.125, -0.06666666666666667, -0.07142857142857142]","[11, -10, -1, -4, 2, 5, -14, 3, 23, -8, 16, 8, -15, -14]","[11, -10, -4, 5, -14, 3, 23, -8, 16, 8, -15, -14]",150.16666666666666,150.16666666666666,150.16666666666666,600.6666666666666,0.10255561248079216,138.9010989010989,163.719696969697,No-violate,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,0,1,1
245,[-19],[-19],[-17],[-38],[-0.05263157894736842],"[2, -19]",[],error,error,error,error,error,220.5,error,error,error,error,error,error,error,error,error,error,error,error,error
246,"[4, 9, 28, 26, 32, -5, 11, 29, 30]","[4, 28, 30, 11, 26, 29, 32, 9, -5]","[6, 11, 30, 28, 34, -3, 13, 31, 32]","[8, 18, 56, 52, 64, -10, 22, 58, 60]","[0.25, 0.1111111111111111, 0.03571428571428571, 0.038461538461538464, 0.03125, -0.2, 0.09090909090909091, 0.034482758620689655, 0.03333333333333333]","[2, 4, 9, 28, 26, 32, -5, 11, 29, 30]","[4, 9, 28, 26, -5, 11, 29, 30]",184.94444444444446,184.94444444444446,184.94444444444446,739.7777777777778,0.013630933567360082,190.71111111111114,180.85714285714286,No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
247,"[11, 15, -12, 15, -10]","[15, 15, 11, -10, -12]","[13, 17, -10, 17, -8]","[22, 30, -24, 30, -20]","[0.09090909090909091, 0.06666666666666667, -0.08333333333333333, 0.06666666666666667, -0.1]","[11, 15, -12, 15, 2, -10]","[11, 15, -12, 15]",185.7,185.7,185.7,742.8,0.008440771349862259,149.1,168.25,No-violate,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,0,1,0
248,"[19, 13, 11, 1, 13, 11, 14, -4, -1, 0, 3]","[-4, 13, 3, 14, 19, 1, 0, 11, 11, 13, -1]","[21, 15, 13, 3, 15, 13, 16, -2, 1, 2, 5]","[38, 26, 22, 2, 26, 22, 28, -8, -2, 0, 6]","[0.05263157894736842, 0.07692307692307693, 0.09090909090909091, 1.0, 0.07692307692307693, 0.09090909090909091, 0.07142857142857142, -0.25, -1.0, 'ZeroDivisionError', 0.3333333333333333]","[2, 19, 13, 11, 1, 13, 11, 14, -4, -1, 0, 3]","[19, 11, 1, 13, 11, 14, -4, -1, 0, 3]",58.21818181818181,58.218181818181826,58.21818181818181,232.87272727272725,error,55.24242424242424,60.67777777777779,No-violate,No-violate,No-violate,error,Violate,Violate,0,0,0,error,1,1
249,"[-11, -30, 6, 4, 20, 12, 19, 17]","[6, 4, 17, 19, 12, 20, -11, -30]","[-9, -28, 8, 6, 22, 14, 21, 19]","[-22, -60, 12, 8, 40, 24, 38, 34]","[-0.09090909090909091, -0.03333333333333333, 0.16666666666666666, 0.25, 0.05, 0.08333333333333333, 0.05263157894736842, 0.058823529411764705]","[-11, -30, 6, 4, 20, 12, 19, 17, 2]","[-11, -30, 6, 4, 20, 12, 17]",299.4107142857143,299.4107142857143,299.4107142857143,1197.642857142857,0.01132191476588795,262.75,309.9523809523809,No-violate,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,0,1,1
250,"[-15, -17, -3, -23, -26]","[-17, -23, -3, -26, -15]","[-13, -15, -1, -21, -24]","[-30, -34, -6, -46, -52]","[-0.06666666666666667, -0.058823529411764705, -0.3333333333333333, -0.043478260869565216, -0.038461538461538464]","[-15, -17, -3, -23, 2, -26]","[-17, -3, -23, -26]",79.2,79.2,79.2,316.8,0.01597510418361729,122.26666666666665,104.25,No-violate,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,0,1
251,"[-5, 0, 12, -13, 6, 24]","[6, -13, 12, 0, -5, 24]","[-3, 2, 14, -11, 8, 26]","[-10, 0, 24, -26, 12, 48]","[-0.2, 'ZeroDivisionError', 0.08333333333333333, -0.07692307692307693, 0.16666666666666666, 0.041666666666666664]","[2, -5, 0, 12, -13, 6, 24]","[0, 12, -13, 6, 24]",170.8,170.8,170.8,683.2,error,142.9047619047619,189.20000000000002,No-violate,No-violate,No-violate,error,Violate,Violate,0,0,0,error,1,1
252,"[5, -29, 14, 5, -15]","[5, -15, 14, -29, 5]","[7, -27, 16, 7, -13]","[10, -58, 28, 10, -30]","[0.2, -0.034482758620689655, 0.07142857142857142, 0.2, -0.06666666666666667]","[5, 2, -29, 14, 5, -15]","[5, -29, 14, -15]",308.0,308.0,308.0,1232.0,0.015828554172362567,252.4,376.9166666666667,No-violate,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,0,1,1
253,"[5, 1, 6, 19, 12, 6, 20, -6, 9, -10, 5]","[6, 1, 5, 6, -6, 12, -10, 19, 9, 5, 20]","[7, 3, 8, 21, 14, 8, 22, -4, 11, -8, 7]","[10, 2, 12, 38, 24, 12, 40, -12, 18, -20, 10]","[0.2, 1.0, 0.16666666666666666, 0.05263157894736842, 0.08333333333333333, 0.16666666666666666, 0.05, -0.16666666666666666, 0.1111111111111111, -0.1, 0.2]","[5, 1, 6, 19, 12, 6, 2, 20, -6, 9, -10, 5]","[5, 1, 19, 12, 6, 20, -6, 9, -10, 5]",83.69090909090907,83.69090909090907,83.6909090909091,334.7636363636363,0.09150946056440053,77.47727272727273,92.98888888888888,No-violate,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,0,1,1
254,"[0, -3, -2, 12]","[-3, 12, 0, -2]","[2, -1, 0, 14]","[0, -6, -4, 24]","['ZeroDivisionError', -0.3333333333333333, -0.5, 0.08333333333333333]","[0, -3, -2, 2, 12]","[0, -2, 12]",48.25,48.25,48.25,193.0,error,36.199999999999996,57.33333333333333,No-violate,No-violate,No-violate,error,Violate,Violate,0,0,0,error,1,1
255,"[16, -20, 24, -6, 2, 23, -5, 15, 2, -11, -19]","[24, 2, 15, 16, -19, 23, -5, 2, -6, -20, -11]","[18, -18, 26, -4, 4, 25, -3, 17, 4, -9, -17]","[32, -40, 48, -12, 4, 46, -10, 30, 4, -22, -38]","[0.0625, -0.05, 0.041666666666666664, -0.16666666666666666, 0.5, 0.043478260869565216, -0.2, 0.06666666666666667, 0.5, -0.09090909090909091, -0.05263157894736842]","[16, -20, 2, 24, -6, 2, 23, -5, 15, 2, -11, -19]","[16, 24, -6, 2, 23, -5, 15, 2, -11, -19]",249.6909090909091,249.6909090909091,249.6909090909091,998.7636363636364,0.05543938175126397,226.99242424242422,218.76666666666662,No-violate,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,0,1,0
256,"[0, 23, 13, 20, 5]","[13, 5, 0, 23, 20]","[2, 25, 15, 22, 7]","[0, 46, 26, 40, 10]","['ZeroDivisionError', 0.043478260869565216, 0.07692307692307693, 0.05, 0.2]","[0, 23, 13, 20, 5, 2]","[0, 13, 20, 5]",94.7,94.7,94.7,378.8,error,93.1,77.66666666666667,No-violate,No-violate,No-violate,error,Violate,No-violate,0,0,0,error,1,0
