,td,ttd_mr_per,ttd_mr_add,ttd_mr_mul,ttd_mr_inv,ttd_mr_inc,ttd_mr_exc,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_per,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_per,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
157,"[27, 25, -3, 19, 16, -27, 22, -20, -11]","[19, 22, -11, 27, 16, -3, -20, 25, -27]","[29, 27, -1, 21, 18, -25, 24, -18, -9]","[54, 50, -6, 38, 32, -54, 44, -40, -22]","[0.037037037037037035, 0.04, -0.3333333333333333, 0.05263157894736842, 0.0625, -0.037037037037037035, 0.045454545454545456, -0.05, -0.09090909090909091]","[27, 25, -3, 19, 16, -27, 2, 22, -20, -11]","[25, -3, 19, 16, -27, 22, -20, -11]",1.9859989229940764,2.165320409262251,1.8711314053779806,1.9859989229940764,2.3410413102383996,1.671866594943518,2.469681742043551,Violate,Violate,No-violate,Violate,Violate,Violate,1,1,0,1,1,1
158,[],[],[],[],[],[2],[],error,error,error,error,error,0.0,error,error,error,error,error,error,error,error,error,error,error,error,error
159,"[-21, -20, -8, 11, -4, 19, 5, 7, -4]","[-4, -4, -8, -20, 5, -21, 7, 19, 11]","[-19, -18, -6, 13, -2, 21, 7, 9, -2]","[-42, -40, -16, 22, -8, 38, 10, 14, -8]","[-0.047619047619047616, -0.05, -0.125, 0.09090909090909091, -0.25, 0.05263157894736842, 0.2, 0.14285714285714285, -0.25]","[-21, -20, -8, 11, -4, 19, 5, 7, -4, 2]","[-21, -8, 11, -4, 19, 5, 7, -4]",1.0589417280643,1.6430006697923645,1.0762423417290674,1.0589417280643,2.026292823882984,1.0801603206412826,1.4684354986276305,Violate,No-violate,No-violate,Violate,No-violate,Violate,1,0,0,1,0,1
160,"[-1, 10, -30, -12, -1, 14]","[-1, 10, 14, -12, -1, -30]","[1, 12, -28, -10, 1, 16]","[-2, 20, -60, -24, -2, 28]","[-1.0, 0.1, -0.03333333333333333, -0.08333333333333333, -1.0, 0.07142857142857142]","[-1, 10, -30, -12, -1, 14, 2]","[-1, 10, -30, -12, 14]",1.7816691505216096,1.3226527570789866,1.859253499222395,1.7816691505216096,1.5908373845916748,1.8833580980683506,2.029082774049217,Violate,No-violate,No-violate,No-violate,No-violate,Violate,1,0,0,0,0,1
161,"[-21, -4, 25]","[-4, -21, 25]","[-19, -2, 27]","[-42, -8, 50]","[-0.047619047619047616, -0.25, 0.04]","[-21, -4, 2, 25]","[-21, -4]",1.044362292051756,2.222735674676525,1.0329067641681902,1.044362292051756,1.884324571803431,0.7863720073664825,0.6323851203501094,Violate,Violate,No-violate,Violate,Violate,No-violate,1,1,0,1,1,0
162,"[10, 19, -1, -3, 20, 10, 24, 31]","[10, 19, -3, 31, 20, 24, 10, -1]","[12, 21, 1, -1, 22, 12, 26, 33]","[20, 38, -2, -6, 40, 20, 48, 62]","[0.1, 0.05263157894736842, -1.0, -0.3333333333333333, 0.05, 0.1, 0.041666666666666664, 0.03225806451612903]","[2, 10, 19, -1, -3, 20, 10, 24, 31]","[19, -1, -3, 20, 10, 24, 31]",0.5418660287081339,0.8672248803827751,0.45604026845637585,0.5418660287081339,1.499052251389781,0.5664808917197452,0.5307308970099668,Violate,Violate,No-violate,Violate,No-violate,No-violate,1,1,0,1,0,0
163,"[-16, -23, 17]","[-23, 17, -16]","[-14, -21, 19]","[-32, -46, 34]","[-0.0625, -0.043478260869565216, 0.058823529411764705]","[-16, -23, 17, 2]","[-23, 17]",1.5353817504655494,2.503724394785847,1.6523046092184368,1.5353817504655494,1.169676694572565,1.738404452690167,1.9559902200488997,Violate,No-violate,No-violate,No-violate,No-violate,Violate,1,0,0,0,0,1
164,"[-19, 16, 0, 2, 9, -3, 0, -4, 10]","[10, -4, -19, 0, 16, 2, -3, 9, 0]","[-17, 18, 2, 4, 11, -1, 2, -2, 12]","[-38, 32, 0, 4, 18, -6, 0, -8, 20]","[-0.05263157894736842, 0.0625, 'ZeroDivisionError', 0.5, 0.1111111111111111, -0.3333333333333333, 'ZeroDivisionError', -0.25, 0.1]","[-19, 16, 0, 2, 9, -3, 0, -4, 2, 10]","[-19, 16, 0, 2, 9, -3, 0, -4]",2.2962515114873034,1.7944377267230955,2.093715545755237,2.2962515114873034,error,2.1696750902527078,2.3425034387895463,Violate,Violate,No-violate,error,Violate,Violate,1,1,0,error,1,1
165,[],[],[],[],[],[2],[],error,error,error,error,error,0.0,error,error,error,error,error,error,error,error,error,error,error,error,error
166,"[-31, -34, 30, 25, -10, 0, 7, 22, -8]","[30, -34, -31, 22, -8, 7, 25, -10, 0]","[-29, -32, 32, 27, -8, 2, 9, 24, -6]","[-62, -68, 60, 50, -20, 0, 14, 44, -16]","[-0.03225806451612903, -0.029411764705882353, 0.03333333333333333, 0.04, -0.1, 'ZeroDivisionError', 0.14285714285714285, 0.045454545454545456, -0.125]","[-31, -34, 30, 25, -10, 0, 2, 7, 22, -8]","[-31, -34, 30, 25, 0, 7, 22, -8]",1.5277713758930629,2.2327725282323114,1.513815939712263,1.5277713758930629,error,1.521759152659452,1.3986789337107808,Violate,Violate,No-violate,error,Violate,No-violate,1,1,0,error,1,0
167,"[-3, 10, 18, 6, 13, -3]","[-3, 13, 10, 6, -3, 18]","[-1, 12, 20, 8, 15, -1]","[-6, 20, 36, 12, 26, -6]","[-0.3333333333333333, 0.1, 0.05555555555555555, 0.16666666666666666, 0.07692307692307693, -0.3333333333333333]","[-3, 10, 18, 2, 6, 13, -3]","[-3, 10, 18, 6, -3]",1.054095826893354,1.241112828438949,0.8167664670658683,1.054095826893354,1.4069069272945016,1.2442396313364055,0.9581589958158996,Violate,Violate,No-violate,Violate,No-violate,No-violate,1,1,0,1,0,0
168,"[-11, 14, -20, -28, -3, -21]","[-21, -28, -3, -11, 14, -20]","[-9, 16, -18, -26, -1, -19]","[-22, 28, -40, -56, -6, -42]","[-0.09090909090909091, 0.07142857142857142, -0.05, -0.03571428571428571, -0.3333333333333333, -0.047619047619047616]","[-11, 14, 2, -20, -28, -3, -21]","[-11, 14, -28, -3, -21]",1.4320861096873398,1.291132752434649,1.644496762801648,1.4320861096873398,1.6205264680607894,1.159079283887468,2.152159896840748,Violate,No-violate,No-violate,Violate,Violate,Violate,1,0,0,1,1,1
169,"[7, 0, -11, -3, -11, -16, -9, -4, 15, -2, 3]","[-11, 0, 15, -2, 7, -16, -11, -9, 3, -4, -3]","[9, 2, -9, -1, -9, -14, -7, -2, 17, 0, 5]","[14, 0, -22, -6, -22, -32, -18, -8, 30, -4, 6]","[0.14285714285714285, 'ZeroDivisionError', -0.09090909090909091, -0.3333333333333333, -0.09090909090909091, -0.0625, -0.1111111111111111, -0.25, 0.06666666666666667, -0.5, 0.3333333333333333]","[7, 0, -11, -3, -11, -16, -9, -4, 15, -2, 2, 3]","[7, 0, -11, -3, -11, -16, -4, 15, -2, 3]",1.2031425364758699,1.6475869809203143,1.3218249075215782,1.2031425364758699,error,1.1888268156424582,1.4098765432098765,Violate,No-violate,No-violate,error,Violate,Violate,1,0,0,error,1,1
170,[24],[24],[26],[48],[0.041666666666666664],"[24, 2]",[],0.0,0.0,0.0,0.0,0.0,0.8344827586206897,error,No-violate,No-violate,No-violate,No-violate,No-violate,error,0,0,0,0,0,error
171,[],[],[],[],[],[2],[],error,error,error,error,error,0.0,error,error,error,error,error,error,error,error,error,error,error,error,error
172,"[-11, -17, -2, -15, -4, 6, 9, -21, -1, 3, 8, -2]","[-2, -2, 8, -1, -17, -21, 9, -4, 6, -11, 3, -15]","[-9, -15, 0, -13, -2, 8, 11, -19, 1, 5, 10, 0]","[-22, -34, -4, -30, -8, 12, 18, -42, -2, 6, 16, -4]","[-0.09090909090909091, -0.058823529411764705, -0.5, -0.06666666666666667, -0.25, 0.16666666666666666, 0.1111111111111111, -0.047619047619047616, -1.0, 0.3333333333333333, 0.125, -0.5]","[-11, 2, -17, -2, -15, -4, 6, 9, -21, -1, 3, 8, -2]","[-11, -17, -2, -15, -4, 6, 9, -21, -1, 8, -2]",1.627420604182804,1.8830364058869093,1.8253692441355343,1.627420604182804,2.1385689920609163,2.003861003861004,1.6700468018720749,Violate,No-violate,No-violate,Violate,No-violate,Violate,1,0,0,1,0,1
173,"[13, -3, 5, -16, 21, 17]","[-3, 13, 21, -16, 17, 5]","[15, -1, 7, -14, 23, 19]","[26, -6, 10, -32, 42, 34]","[0.07692307692307693, -0.3333333333333333, 0.2, -0.0625, 0.047619047619047616, 0.058823529411764705]","[2, 13, -3, 5, -16, 21, 17]","[13, 5, -16, 21, 17]",1.8048780487804879,2.4575273338940287,1.576781778104335,1.8048780487804879,3.203560461293478,1.9002514668901929,1.6016949152542372,Violate,Violate,No-violate,Violate,No-violate,No-violate,1,1,0,1,0,0
174,[13],[13],[15],[26],[0.07692307692307693],"[2, 13]",[],0.0,0.0,0.0,0.0,0.0,0.6994219653179191,error,No-violate,No-violate,No-violate,No-violate,No-violate,error,0,0,0,0,0,error
175,[],[],[],[],[],[2],[],error,error,error,error,error,0.0,error,error,error,error,error,error,error,error,error,error,error,error,error
176,"[6, -1, 16, 4, 3]","[4, 16, 6, 3, -1]","[8, 1, 18, 6, 5]","[12, -2, 32, 8, 6]","[0.16666666666666666, -1.0, 0.0625, 0.25, 0.3333333333333333]","[6, -1, 16, 4, 3, 2]","[-1, 16, 4, 3]",1.5188679245283019,0.8459119496855346,1.0733333333333333,1.5188679245283019,2.100828231904934,1.5031055900621118,1.5390070921985815,Violate,Violate,No-violate,Violate,Violate,Violate,1,1,0,1,1,1
177,"[17, 29, 15, -21]","[-21, 15, 17, 29]","[19, 31, 17, -19]","[34, 58, 30, -42]","[0.058823529411764705, 0.034482758620689655, 0.06666666666666667, -0.047619047619047616]","[17, 29, 2, 15, -21]","[29, 15, -21]",0.910913140311804,0.8040089086859689,0.8296146044624746,0.910913140311804,1.2929435135000549,1.298888888888889,0.9900464499004645,Violate,Violate,No-violate,Violate,No-violate,Violate,1,1,0,1,0,1
178,"[-5, -32, -2, 1, 27, 28, -11, 13, -30, 2, 12, 27, 10]","[13, -30, -5, 28, 27, 1, -11, 12, 27, -32, 2, -2, 10]","[-3, -30, 0, 3, 29, 30, -9, 15, -28, 4, 14, 29, 12]","[-10, -64, -4, 2, 54, 56, -22, 26, -60, 4, 24, 54, 20]","[-0.2, -0.03125, -0.5, 1.0, 0.037037037037037035, 0.03571428571428571, -0.09090909090909091, 0.07692307692307693, -0.03333333333333333, 0.5, 0.08333333333333333, 0.037037037037037035, 0.1]","[-5, -32, 2, -2, 1, 27, 28, -11, 13, -30, 2, 12, 27, 10]","[-5, -32, -2, 1, 28, -11, 13, -30, 2, 12, 27, 10]",1.6685678073510772,2.0986480777355303,1.597048119692681,1.6685678073510772,2.501864997080183,1.7245673279864921,1.9852684144818977,Violate,Violate,No-violate,Violate,No-violate,Violate,1,1,0,1,0,1
179,"[18, -3]","[-3, 18]","[20, -1]","[36, -6]","[0.05555555555555555, -0.3333333333333333]","[18, 2, -3]",[18],1.3243243243243243,1.3243243243243243,1.0997506234413965,1.3243243243243243,1.324324324324324,0.8338278931750742,0.0,No-violate,Violate,No-violate,No-violate,Violate,No-violate,0,1,0,0,1,0
180,"[15, -16, 1, -3, -3, 14, -11, 18, 9]","[-3, -11, -3, 9, -16, 15, 1, 14, 18]","[17, -14, 3, -1, -1, 16, -9, 20, 11]","[30, -32, 2, -6, -6, 28, -22, 36, 18]","[0.06666666666666667, -0.0625, 1.0, -0.3333333333333333, -0.3333333333333333, 0.07142857142857142, -0.09090909090909091, 0.05555555555555555, 0.1111111111111111]","[15, 2, -16, 1, -3, -3, 14, -11, 18, 9]","[15, 1, -3, -3, 14, -11, 18, 9]",2.5384615384615383,1.8322422258592472,2.290989660265879,2.5384615384615383,2.4917921650942305,2.1484502446982057,2.12008281573499,Violate,Violate,No-violate,No-violate,Violate,No-violate,1,1,0,0,1,0
181,"[3, -18]","[-18, 3]","[5, -16]","[6, -36]","[0.3333333333333333, -0.05555555555555555]","[3, -18, 2]",[3],1.3243243243243243,1.3243243243243243,1.5693950177935942,1.3243243243243243,1.324324324324324,2.4955489614243325,0.0,No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
182,"[1, 2, -12, 2, -3, -15, 0, 7, 9]","[0, -15, 9, -12, 1, 2, 2, -3, 7]","[3, 4, -10, 4, -1, -13, 2, 9, 11]","[2, 4, -24, 4, -6, -30, 0, 14, 18]","[1.0, 0.5, -0.08333333333333333, 0.5, -0.3333333333333333, -0.06666666666666667, 'ZeroDivisionError', 0.14285714285714285, 0.1111111111111111]","[1, 2, -12, 2, -3, -15, 0, 2, 7, 9]","[1, -12, 2, -3, -15, 0, 7, 9]",1.6247582205029014,2.9729206963249517,1.6247582205029014,1.6247582205029014,error,1.5738963531669865,1.5828460038986354,Violate,No-violate,No-violate,error,Violate,No-violate,1,0,0,error,1,0
183,"[-14, 15]","[15, -14]","[-12, 17]","[-28, 30]","[-0.07142857142857142, 0.06666666666666667]","[2, -14, 15]",[-14],1.997624703087886,1.997624703087886,1.9422632794457275,1.997624703087886,1.9976247030878864,2.581176470588235,0.0,No-violate,Violate,No-violate,No-violate,No-violate,No-violate,0,1,0,0,0,0
184,"[-4, -4, 12, 5, -2, -7, 14, 6, 4, 9, 7, 16, 15]","[14, 9, -4, -4, 6, 5, -2, 15, -7, 7, 12, 16, 4]","[-2, -2, 14, 7, 0, -5, 16, 8, 6, 11, 9, 18, 17]","[-8, -8, 24, 10, -4, -14, 28, 12, 8, 18, 14, 32, 30]","[-0.25, -0.25, 0.08333333333333333, 0.2, -0.5, -0.14285714285714285, 0.07142857142857142, 0.16666666666666666, 0.25, 0.1111111111111111, 0.14285714285714285, 0.0625, 0.06666666666666667]","[-4, -4, 12, 5, -2, -7, 14, 6, 4, 9, 7, 2, 16, 15]","[-4, -4, 12, 5, -2, -7, 14, 6, 4, 9, 16, 15]",0.8975741239892183,1.3459119496855345,0.6894409937888198,0.8975741239892183,1.435600985759401,1.019695613249776,0.9050751879699248,Violate,Violate,No-violate,Violate,No-violate,Violate,1,1,0,1,0,1
185,[],[],[],[],[],[2],[],error,error,error,error,error,0.0,error,error,error,error,error,error,error,error,error,error,error,error,error
186,"[27, 7, 2, 21]","[21, 27, 7, 2]","[29, 9, 4, 23]","[54, 14, 4, 42]","[0.037037037037037035, 0.14285714285714285, 0.5, 0.047619047619047616]","[27, 7, 2, 2, 21]","[27, 2, 21]",0.642681929681112,0.3769419460343418,0.5357873210633947,0.642681929681112,1.2530582015986929,0.6405867970660146,0.8398637137989778,Violate,Violate,No-violate,Violate,Violate,Violate,1,1,0,1,1,1
187,"[13, -7, -10, -14, 6, -14, -11, 7, 15]","[13, -14, -11, 6, 7, -10, 15, -14, -7]","[15, -5, -8, -12, 8, -12, -9, 9, 17]","[26, -14, -20, -28, 12, -28, -22, 14, 30]","[0.07692307692307693, -0.14285714285714285, -0.1, -0.07142857142857142, 0.16666666666666666, -0.07142857142857142, -0.09090909090909091, 0.14285714285714285, 0.06666666666666667]","[13, -7, -10, -14, 6, -14, -11, 7, 2, 15]","[13, -10, -14, 6, -14, -11, 7, 15]",1.4215600350569675,2.4820333041191938,1.4521038495971352,1.4215600350569675,2.0960464344632452,1.5301310043668122,1.5952380952380953,Violate,No-violate,No-violate,Violate,No-violate,Violate,1,0,0,1,0,1
188,[7],[7],[9],[14],[0.14285714285714285],"[2, 7]",[],0.0,0.0,0.0,0.0,0.0,0.4716981132075472,error,No-violate,No-violate,No-violate,No-violate,No-violate,error,0,0,0,0,0,error
189,"[-6, 13, -9, 8, -2, 15, -3, 9, 15, 13, 9]","[13, -6, -3, -2, 13, -9, 15, 8, 9, 15, 9]","[-4, 15, -7, 10, 0, 17, -1, 11, 17, 15, 11]","[-12, 26, -18, 16, -4, 30, -6, 18, 30, 26, 18]","[-0.16666666666666666, 0.07692307692307693, -0.1111111111111111, 0.125, -0.5, 0.06666666666666667, -0.3333333333333333, 0.1111111111111111, 0.06666666666666667, 0.07692307692307693, 0.1111111111111111]","[-6, 13, -9, 8, -2, 15, -3, 9, 15, 2, 13, 9]","[-6, 13, -9, 8, -2, 15, -3, 9, 15, 9]",1.7893356643356644,1.5541958041958042,1.4254874651810585,1.7893356643356644,2.6455245590752243,2.0322299651567945,2.115897435897436,Violate,Violate,No-violate,Violate,No-violate,Violate,1,1,0,1,0,1
190,"[-16, -5, 16, 8, 16, -9, -13, 3, 10, 4, 4, -7, -3]","[4, -9, 16, -13, -5, 3, -3, -16, 8, -7, 16, 10, 4]","[-14, -3, 18, 10, 18, -7, -11, 5, 12, 6, 6, -5, -1]","[-32, -10, 32, 16, 32, -18, -26, 6, 20, 8, 8, -14, -6]","[-0.0625, -0.2, 0.0625, 0.125, 0.0625, -0.1111111111111111, -0.07692307692307693, 0.3333333333333333, 0.1, 0.25, 0.25, -0.14285714285714285, -0.3333333333333333]","[-16, -5, 16, 8, 16, -9, -13, 3, 10, 4, 4, -7, -3, 2]","[-16, -5, 16, 8, 16, -9, -13, 3, 10, 4, -7, -3]",1.385145482388974,2.580398162327718,1.3014388489208633,1.385145482388974,1.2149447286913635,1.4,1.4023255813953488,Violate,Violate,No-violate,No-violate,No-violate,Violate,1,1,0,0,0,1
191,"[0, -11, 22, -16, -20, 20, 11]","[11, -16, 0, 22, 20, -11, -20]","[2, -9, 24, -14, -18, 22, 13]","[0, -22, 44, -32, -40, 40, 22]","['ZeroDivisionError', -0.09090909090909091, 0.045454545454545456, -0.0625, -0.05, 0.05, 0.09090909090909091]","[2, 0, -11, 22, -16, -20, 20, 11]","[0, -11, 22, -16, -20, 20]",2.441638608305275,1.4113355780022447,2.372410032715376,2.441638608305275,error,2.438409854423292,2.5707405177603855,Violate,Violate,No-violate,error,Violate,Violate,1,1,0,error,1,1
192,"[-2, 19, 6, 15, -15, 22, 1, 14]","[15, 6, 14, 1, 19, -15, 22, -2]","[0, 21, 8, 17, -13, 24, 3, 16]","[-4, 38, 12, 30, -30, 44, 2, 28]","[-0.5, 0.05263157894736842, 0.16666666666666666, 0.06666666666666667, -0.06666666666666667, 0.045454545454545456, 1.0, 0.07142857142857142]","[-2, 19, 6, 15, -15, 22, 2, 1, 14]","[19, 6, 15, -15, 22, 1, 14]",2.3302872062663185,2.4406005221932117,1.9789356984478936,2.3302872062663185,1.6444149792113734,2.2981770833333335,2.0477748691099475,Violate,Violate,No-violate,No-violate,Violate,No-violate,1,1,0,0,1,0
193,"[-5, 28, -32, -16, -32, -23, 9, 18, 19, -12, -8, -34, 22, -9]","[-8, -23, -34, 28, 18, -16, 19, -32, -12, 9, -9, -5, -32, 22]","[-3, 30, -30, -14, -30, -21, 11, 20, 21, -10, -6, -32, 24, -7]","[-10, 56, -64, -32, -64, -46, 18, 36, 38, -24, -16, -68, 44, -18]","[-0.2, 0.03571428571428571, -0.03125, -0.0625, -0.03125, -0.043478260869565216, 0.1111111111111111, 0.05555555555555555, 0.05263157894736842, -0.08333333333333333, -0.125, -0.029411764705882353, 0.045454545454545456, -0.1111111111111111]","[-5, 28, -32, -16, -32, -23, 9, 18, 19, -12, -8, -34, 2, 22, -9]","[-5, 28, -32, -16, -32, -23, 9, 18, 19, -12, -8, 22, -9]",1.9154173899321445,2.224712008836989,1.9921221073362876,1.9154173899321445,1.414420189690851,1.6871155969090048,1.7807373093997299,Violate,No-violate,No-violate,No-violate,Violate,No-violate,1,0,0,0,1,0
194,"[25, -22, 23, -19, -24, 25, -6, 27, -2, -16, 3, 10, -2]","[-16, 25, -19, -6, 23, -24, -2, 25, -22, 3, -2, 10, 27]","[27, -20, 25, -17, -22, 27, -4, 29, 0, -14, 5, 12, 0]","[50, -44, 46, -38, -48, 50, -12, 54, -4, -32, 6, 20, -4]","[0.04, -0.045454545454545456, 0.043478260869565216, -0.05263157894736842, -0.041666666666666664, 0.04, -0.16666666666666666, 0.037037037037037035, -0.5, -0.0625, 0.3333333333333333, 0.1, -0.5]","[25, -22, 23, -19, -24, 25, 2, -6, 27, -2, -16, 3, 10, -2]","[25, -22, 23, -19, -24, 25, -6, -2, -16, 3, 10, -2]",2.781235592438912,2.6143384047948364,2.694283162125949,2.781235592438912,1.7517818331587505,2.6939198526024875,2.8126904959822667,Violate,Violate,No-violate,No-violate,Violate,Violate,1,1,0,0,1,1
195,[],[],[],[],[],[2],[],error,error,error,error,error,0.0,error,error,error,error,error,error,error,error,error,error,error,error,error
196,[],[],[],[],[],[2],[],error,error,error,error,error,0.0,error,error,error,error,error,error,error,error,error,error,error,error,error
197,"[-31, -3, -10, 16, 4, 15, -16, 6, 9, 6, 2]","[-31, -3, 4, -10, 9, 6, -16, 2, 16, 6, 15]","[-29, -1, -8, 18, 6, 17, -14, 8, 11, 8, 4]","[-62, -6, -20, 32, 8, 30, -32, 12, 18, 12, 4]","[-0.03225806451612903, -0.3333333333333333, -0.1, 0.0625, 0.25, 0.06666666666666667, -0.0625, 0.16666666666666666, 0.1111111111111111, 0.16666666666666666, 0.5]","[-31, -3, -10, 16, 4, 15, -16, 2, 6, 9, 6, 2]","[-31, -10, 16, 4, 15, -16, 6, 9, 6, 2]",1.642929292929293,1.305050505050505,1.6135912698412698,1.642929292929293,0.8289462480444729,1.5670362903225807,1.4515474378488078,Violate,Violate,No-violate,No-violate,Violate,No-violate,1,1,0,0,1,0
198,[],[],[],[],[],[2],[],error,error,error,error,error,0.0,error,error,error,error,error,error,error,error,error,error,error,error,error
199,"[-1, 19, 20, 8, -13]","[20, 19, 8, -1, -13]","[1, 21, 22, 10, -11]","[-2, 38, 40, 16, -26]","[-1.0, 0.05263157894736842, 0.05, 0.125, -0.07692307692307693]","[-1, 19, 20, 2, 8, -13]","[-1, 20, 8, -13]",0.9909547738693467,0.3487437185929648,0.8596338273757629,0.9909547738693467,1.1242932709655482,1.2032032032032032,1.6182965299684542,Violate,Violate,No-violate,Violate,No-violate,Violate,1,1,0,1,0,1
200,"[-21, 4, -15]","[4, -15, -21]","[-19, 6, -13]","[-42, 8, -30]","[-0.047619047619047616, 0.25, -0.06666666666666667]","[-21, 2, 4, -15]","[-21, -15]",1.4457478005865103,0.5821114369501467,1.7420494699646643,1.4457478005865103,2.7286428044884916,1.3032069970845481,0.05405405405405406,Violate,No-violate,No-violate,Violate,Violate,No-violate,1,0,0,1,1,0
201,"[4, -24, -2]","[-24, 4, -2]","[6, -22, 0]","[8, -48, -4]","[0.25, -0.041666666666666664, -0.5]","[4, -24, 2, -2]","[4, -2]",2.12751677852349,1.3758389261744965,2.4384615384615387,2.12751677852349,0.9392265193370166,2.46,1.8,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
202,"[-12, -22]","[-22, -12]","[-10, -20]","[-24, -44]","[-0.08333333333333333, -0.045454545454545456]","[-12, -22, 2]",[-22],0.1592356687898089,0.1592356687898089,0.2,0.1592356687898089,0.15923566878980885,1.0696202531645569,0.0,No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
203,[22],[22],[24],[44],[0.045454545454545456],"[22, 2]",[],0.0,0.0,0.0,0.0,0.0,0.819672131147541,error,No-violate,No-violate,No-violate,No-violate,No-violate,error,0,0,0,0,0,error
204,"[-13, 14, 9, 6]","[9, 6, 14, -13]","[-11, 16, 11, 8]","[-26, 28, 18, 12]","[-0.07692307692307693, 0.07142857142857142, 0.1111111111111111, 0.16666666666666666]","[-13, 14, 2, 9, 6]","[-13, 14, 6]",1.5829875518672198,1.6639004149377594,1.3576512455516014,1.5829875518672198,0.5214694865105161,1.9156378600823045,1.9775561097256857,Violate,Violate,No-violate,No-violate,No-violate,Violate,1,1,0,0,0,1
205,"[21, -15, -10, 21, 11, -7, -11, -16, 28, 12, 21, -11, 16, -7]","[21, 12, -16, 16, -15, 21, -7, -10, 11, 28, -7, 21, -11, -11]","[23, -13, -8, 23, 13, -5, -9, -14, 30, 14, 23, -9, 18, -5]","[42, -30, -20, 42, 22, -14, -22, -32, 56, 24, 42, -22, 32, -14]","[0.047619047619047616, -0.06666666666666667, -0.1, 0.047619047619047616, 0.09090909090909091, -0.14285714285714285, -0.09090909090909091, -0.0625, 0.03571428571428571, 0.08333333333333333, 0.047619047619047616, -0.09090909090909091, 0.0625, -0.14285714285714285]","[21, -15, -10, 21, 11, -7, -11, -16, 28, 12, 2, 21, -11, 16, -7]","[21, -15, -10, 21, 11, -7, -11, -16, 28, 12, 21, -11, -7]",2.0574809805579037,2.451958298112144,1.9130206968823684,2.0574809805579037,1.8862514300135877,2.162116521249648,1.8402672335256605,Violate,Violate,No-violate,No-violate,No-violate,No-violate,1,1,0,0,0,0
206,"[5, 3, 18, -2, 3, 11, 14]","[3, 3, 5, 18, -2, 14, 11]","[7, 5, 20, 0, 5, 13, 16]","[10, 6, 36, -4, 6, 22, 28]","[0.2, 0.3333333333333333, 0.05555555555555555, -0.5, 0.3333333333333333, 0.09090909090909091, 0.07142857142857142]","[5, 3, 18, -2, 2, 3, 11, 14]","[5, 18, -2, 3, 11, 14]",1.056686046511628,1.2180232558139534,0.7867965367965368,1.056686046511628,2.1888180387136127,1.0390173410404624,0.9823269513991163,Violate,Violate,No-violate,Violate,Violate,No-violate,1,1,0,1,1,0
207,"[-30, -23, -13, 12, 5, 19, 20, 10, 15, 11, -21]","[-30, 19, 10, -21, 20, 5, -23, -13, 11, 15, 12]","[-28, -21, -11, 14, 7, 21, 22, 12, 17, 13, -19]","[-60, -46, -26, 24, 10, 38, 40, 20, 30, 22, -42]","[-0.03333333333333333, -0.043478260869565216, -0.07692307692307693, 0.08333333333333333, 0.2, 0.05263157894736842, 0.05, 0.1, 0.06666666666666667, 0.09090909090909091, -0.047619047619047616]","[-30, -23, -13, 12, 5, 19, 2, 20, 10, 15, 11, -21]","[-30, -23, -13, 12, 19, 20, 10, 15, 11, -21]",0.6398243045387995,2.0011713030746705,0.6280540385168152,0.6398243045387995,0.9944058877299518,0.818075460661012,0.5867256637168141,Violate,Violate,No-violate,Violate,No-violate,No-violate,1,1,0,1,0,0
208,"[-22, 21, -7, -25, 18, -29, -21, -10, 10, -10, -32]","[18, -7, -32, -22, -10, -10, -21, -29, -25, 10, 21]","[-20, 23, -5, -23, 20, -27, -19, -8, 12, -8, -30]","[-44, 42, -14, -50, 36, -58, -42, -20, 20, -20, -64]","[-0.045454545454545456, 0.047619047619047616, -0.14285714285714285, -0.04, 0.05555555555555555, -0.034482758620689655, -0.047619047619047616, -0.1, 0.1, -0.1, -0.03125]","[-22, 21, -7, -25, 18, -29, -21, -10, 10, 2, -10, -32]","[-22, 21, -7, -25, 18, -21, -10, 10, -10, -32]",1.8732612055641422,0.6714506513579157,2.046803377563329,1.8732612055641422,2.5117511004916575,1.829252150893448,2.096529284164859,Violate,No-violate,No-violate,Violate,Violate,Violate,1,0,0,1,1,1
209,"[-2, 14, 8, 6, -17]","[14, 6, -2, -17, 8]","[0, 16, 10, 8, -15]","[-4, 28, 16, 12, -34]","[-0.5, 0.07142857142857142, 0.125, 0.16666666666666666, -0.058823529411764705]","[-2, 14, 8, 2, 6, -17]","[-2, 14, 8, -17]",1.400679117147708,1.66044142614601,1.2790697674418605,1.400679117147708,1.2649890440669267,1.4721753794266441,1.6582278481012658,Violate,Violate,No-violate,No-violate,No-violate,Violate,1,1,0,0,0,1
