,td_a,td_b,td_ttd_a_MR_ADD,td_ttd_b_MR_ADD,td_ttd_a_MR_EXC,td_ttd_b_MR_EXC,td_ttd_a_MR_INC,td_ttd_b_MR_INC,td_ttd_a_MR_INV,td_ttd_b_MR_INV,td_ttd_a_MR_MUL,td_ttd_b_MR_MUL,td_ttd_a_MR_PER,td_ttd_b_MR_PER,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_per,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_per,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
245,"[-5, 8, 4, 5, -3, 17, 0, 15, 12]","[14, -2, 6, 10, 6, -1, -4, 5, -2]","[-1, 12, 8, 9, 1, 21, 4, 19, 16]","[18, 2, 10, 14, 10, 3, 0, 9, 2]","[-5, 8, 4, 5, 17, 0, 15, 12]","[14, -2, 6, 10, -1, -4, 5, -2]","[-5, 8, 4, 4, 5, -3, 17, 0, 15, 12]","[14, -2, 4, 6, 10, 6, -1, -4, 5, -2]","[-0.2, 0.125, 0.25, 0.2, -0.3333333333333333, 0.058823529411764705, 'ZeroDivisionError', 0.06666666666666667, 0.08333333333333333]","[0.07142857142857142, -0.5, 0.16666666666666666, 0.1, 0.16666666666666666, -1.0, -0.25, 0.2, -0.5]","[-20, 32, 16, 20, -12, 68, 0, 60, 48]","[56, -8, 24, 40, 24, -4, -16, 20, -8]","[0, 15, 12, 5, 17, -5, 4, -3, 8]","[10, -2, 14, 5, -1, -4, 6, -2, 6]",91,53,91,364,error,91,82,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
246,"[6, -18, -15, -6, -2, 2, 1, -16, 2, -14, -11, -4, -14, 1]","[-9, 6, 8, 2, -8, 3, -3, -14, -8, -3, 7, 5, 7, -12]","[10, -14, -11, -2, 2, 6, 5, -12, 6, -10, -7, 0, -10, 5]","[-5, 10, 12, 6, -4, 7, 1, -10, -4, 1, 11, 9, 11, -8]","[6, -18, -15, -2, 2, 1, -16, 2, -14, -11, -4, -14, 1]","[-9, 6, 8, -8, 3, -3, -14, -8, -3, 7, 5, 7, -12]","[6, -18, -15, 4, -6, -2, 2, 1, -16, 2, -14, -11, -4, -14, 1]","[-9, 6, 8, 4, 2, -8, 3, -3, -14, -8, -3, 7, 5, 7, -12]","[0.16666666666666666, -0.05555555555555555, -0.06666666666666667, -0.16666666666666666, -0.5, 0.5, 1.0, -0.0625, 0.5, -0.07142857142857142, -0.09090909090909091, -0.25, -0.07142857142857142, 1.0]","[-0.1111111111111111, 0.16666666666666666, 0.125, 0.5, -0.125, 0.3333333333333333, -0.3333333333333333, -0.07142857142857142, -0.125, -0.3333333333333333, 0.14285714285714285, 0.2, 0.14285714285714285, -0.08333333333333333]","[24, -72, -60, -24, -8, 8, 4, -64, 8, -56, -44, -16, -56, 4]","[-36, 24, 32, 8, -32, 12, -12, -56, -32, -12, 28, 20, 28, -48]","[-6, 6, 2, -2, -11, -15, 1, -18, -14, -16, -4, 1, -14, 2]","[-9, 7, -3, -12, -14, 6, -3, 8, 7, 2, 3, 5, -8, -8]",165,139,165,660,6.110551948051948,165,157,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
247,"[-3, 2]","[-10, -2]","[1, 6]","[-6, 2]",[-3],[-10],"[4, -3, 2]","[4, -10, -2]","[-0.3333333333333333, 0.5]","[-0.1, -0.5]","[-12, 8]","[-40, -8]","[2, -3]","[-10, -2]",11,13,11,44,1.2333333333333334,11,7,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
248,"[-7, -5, -6, 1, -7]","[-5, -9, 4, 2, -8]","[-3, -1, -2, 5, -3]","[-1, -5, 8, 6, -4]","[-5, -6, 1, -7]","[-9, 4, 2, -8]","[4, -7, -5, -6, 1, -7]","[4, -5, -9, 4, 2, -8]","[-0.14285714285714285, -0.2, -0.16666666666666666, 1.0, -0.14285714285714285]","[-0.2, -0.1111111111111111, 0.25, 0.5, -0.125]","[-28, -20, -24, 4, -28]","[-20, -36, 16, 8, -32]","[1, -7, -7, -5, -6]","[-9, 2, -5, -8, 4]",18,34,18,72,1.0805555555555555,18,16,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
249,"[3, 3, -4, 6, 7]","[6, 4, -1, 6, 4]","[7, 7, 0, 10, 11]","[10, 8, 3, 10, 8]","[3, 3, -4, 6]","[6, 4, -1, 6]","[3, 4, 3, -4, 6, 7]","[6, 4, 4, -1, 6, 4]","[0.3333333333333333, 0.3333333333333333, -0.25, 0.16666666666666666, 0.14285714285714285]","[0.16666666666666666, 0.25, -1.0, 0.16666666666666666, 0.25]","[12, 12, -16, 24, 28]","[24, 16, -4, 24, 16]","[3, -4, 3, 6, 7]","[-1, 6, 6, 4, 4]",10,22,10,40,1.1071428571428572,10,7,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
250,"[2, -2, -8, -2, -3, 9, 12, -12, -9, -4, 5, 4, 8, -3]","[9, -11, 13, 4, 10, 2, -9, 10, 5, -13, 13, -6, -11, -9]","[6, 2, -4, 2, 1, 13, 16, -8, -5, 0, 9, 8, 12, 1]","[13, -7, 17, 8, 14, 6, -5, 14, 9, -9, 17, -2, -7, -5]","[2, -2, -8, -2, -3, 12, -12, -9, -4, 5, 4, 8, -3]","[9, -11, 13, 4, 10, -9, 10, 5, -13, 13, -6, -11, -9]","[2, -2, -8, -2, -3, 9, 12, 4, -12, -9, -4, 5, 4, 8, -3]","[9, -11, 13, 4, 10, 2, -9, 4, 10, 5, -13, 13, -6, -11, -9]","[0.5, -0.5, -0.125, -0.5, -0.3333333333333333, 0.1111111111111111, 0.08333333333333333, -0.08333333333333333, -0.1111111111111111, -0.25, 0.2, 0.25, 0.125, -0.3333333333333333]","[0.1111111111111111, -0.09090909090909091, 0.07692307692307693, 0.25, 0.1, 0.5, -0.1111111111111111, 0.1, 0.2, -0.07692307692307693, 0.07692307692307693, -0.16666666666666666, -0.09090909090909091, -0.1111111111111111]","[8, -8, -32, -8, -12, 36, 48, -48, -36, -16, 20, 16, 32, -12]","[36, -44, 52, 16, 40, 8, -36, 40, 20, -52, 52, -24, -44, -36]","[-2, 2, -3, -3, 9, -2, 8, 12, -9, -4, 5, -8, -12, 4]","[13, -9, -9, 2, 9, -13, 10, 13, 4, -11, -6, 5, -11, 10]",172,102,172,688,4.411965811965812,172,165,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
251,"[1, -6, -3, -1, -6, -4, -6, -4, -1, -2, -5, -3]","[1, -1, 3, 2, 3, -4, 0, 2, -5, -4, 4, -2]","[5, -2, 1, 3, -2, 0, -2, 0, 3, 2, -1, 1]","[5, 3, 7, 6, 7, 0, 4, 6, -1, 0, 8, 2]","[1, -6, -3, -1, -6, -4, -4, -1, -2, -5, -3]","[1, -1, 3, 2, 3, -4, 2, -5, -4, 4, -2]","[1, -6, -3, -1, -6, -4, -6, -4, -1, 4, -2, -5, -3]","[1, -1, 3, 2, 3, -4, 0, 2, -5, 4, -4, 4, -2]","[1.0, -0.16666666666666666, -0.3333333333333333, -1.0, -0.16666666666666666, -0.25, -0.16666666666666666, -0.25, -1.0, -0.5, -0.2, -0.3333333333333333]","[1.0, -1.0, 0.3333333333333333, 0.5, 0.3333333333333333, -0.25, 'ZeroDivisionError', 0.5, -0.2, -0.25, 0.25, -0.5]","[4, -24, -12, -4, -24, -16, -24, -16, -4, -8, -20, -12]","[4, -4, 12, 8, 12, -16, 0, 8, -20, -16, 16, -8]","[-3, -2, -3, 1, -1, -4, -6, -6, -6, -5, -1, -4]","[-4, 3, -1, 3, -5, 2, -4, 2, 4, 1, 0, -2]",51,49,51,204,error,51,45,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
252,[5],[3],[9],[7],[],[],"[4, 5]","[4, 3]",[0.2],[0.3333333333333333],[20],[12],[5],[3],2,2,2,8,0.1333333333333333,2,0,No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
253,"[10, 4, -7, -2, 9, -9, 6, -7, -3, -9, 1, -7, -9]","[4, -7, -5, -6, -8, -6, 0, -7, 5, 2, -13, -10, 2]","[14, 8, -3, 2, 13, -5, 10, -3, 1, -5, 5, -3, -5]","[8, -3, -1, -2, -4, -2, 4, -3, 9, 6, -9, -6, 6]","[10, 4, -7, 9, -9, 6, -7, -3, -9, 1, -7, -9]","[4, -7, -5, -8, -6, 0, -7, 5, 2, -13, -10, 2]","[10, 4, 4, -7, -2, 9, -9, 6, -7, -3, -9, 1, -7, -9]","[4, -7, 4, -5, -6, -8, -6, 0, -7, 5, 2, -13, -10, 2]","[0.1, 0.25, -0.14285714285714285, -0.5, 0.1111111111111111, -0.1111111111111111, 0.16666666666666666, -0.14285714285714285, -0.3333333333333333, -0.1111111111111111, 1.0, -0.14285714285714285, -0.1111111111111111]","[0.25, -0.14285714285714285, -0.2, -0.16666666666666666, -0.125, -0.16666666666666666, 'ZeroDivisionError', -0.14285714285714285, 0.2, 0.5, -0.07692307692307693, -0.1, 0.5]","[40, 16, -28, -8, 36, -36, 24, -28, -12, -36, 4, -28, -36]","[16, -28, -20, -24, -32, -24, 0, -28, 20, 8, -52, -40, 8]","[-2, -7, 1, 4, -3, -9, -7, -7, 6, 10, 9, -9, -9]","[5, -7, -6, -5, 2, -10, 0, 4, -13, -7, -6, -8, 2]",96,110,96,384,error,96,92,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
254,"[-6, 2, 9, -14, -10, -5, 9, -15, -1]","[-3, 9, -5, -3, -8, 11, 8, 6, 2]","[-2, 6, 13, -10, -6, -1, 13, -11, 3]","[1, 13, -1, 1, -4, 15, 12, 10, 6]","[-6, 2, -14, -10, -5, 9, -15, -1]","[-3, 9, -3, -8, 11, 8, 6, 2]","[-6, 2, 9, -14, -10, -5, 4, 9, -15, -1]","[-3, 9, -5, -3, -8, 11, 4, 8, 6, 2]","[-0.16666666666666666, 0.5, 0.1111111111111111, -0.07142857142857142, -0.1, -0.2, 0.1111111111111111, -0.06666666666666667, -1.0]","[-0.3333333333333333, 0.1111111111111111, -0.2, -0.3333333333333333, -0.125, 0.09090909090909091, 0.125, 0.16666666666666666, 0.5]","[-24, 8, 36, -56, -40, -20, 36, -60, -4]","[-12, 36, -20, -12, -32, 44, 32, 24, 8]","[-6, -14, 2, -5, 9, -10, -15, -1, 9]","[9, -5, 11, 6, 2, 8, -3, -8, -3]",78,100,78,312,3.1917027417027417,78,64,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
255,"[-8, -2, -6, -3, -8, -16, 2, -16, -10, -11, 9, -1]","[-7, -12, 6, -4, 0, -16, 4, -10, -1, 1, 7, 3]","[-4, 2, -2, 1, -4, -12, 6, -12, -6, -7, 13, 3]","[-3, -8, 10, 0, 4, -12, 8, -6, 3, 5, 11, 7]","[-8, -2, -6, -3, -8, -16, -16, -10, -11, 9, -1]","[-7, -12, 6, -4, 0, -16, -10, -1, 1, 7, 3]","[-8, -2, -6, 4, -3, -8, -16, 2, -16, -10, -11, 9, -1]","[-7, -12, 6, 4, -4, 0, -16, 4, -10, -1, 1, 7, 3]","[-0.125, -0.5, -0.16666666666666666, -0.3333333333333333, -0.125, -0.0625, 0.5, -0.0625, -0.1, -0.09090909090909091, 0.1111111111111111, -1.0]","[-0.14285714285714285, -0.08333333333333333, 0.16666666666666666, -0.25, 'ZeroDivisionError', -0.0625, 0.25, -0.1, -1.0, 1.0, 0.14285714285714285, 0.3333333333333333]","[-32, -8, -24, -12, -32, -64, 8, -64, -40, -44, 36, -4]","[-28, -48, 24, -16, 0, -64, 16, -40, -4, 4, 28, 12]","[-11, 9, -3, -8, -16, -10, -6, -16, 2, -2, -8, -1]","[-10, -12, -4, -7, 7, -16, 0, 4, 3, 6, 1, -1]",67,97,67,268,error,67,65,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
256,"[7, 12, 4, 4, -2, -2, 2, 7, -7, -3]","[12, 12, 4, 4, 8, 12, -6, -4, -3, -4]","[11, 16, 8, 8, 2, 2, 6, 11, -3, 1]","[16, 16, 8, 8, 12, 16, -2, 0, 1, 0]","[12, 4, 4, -2, -2, 2, 7, -7, -3]","[12, 4, 4, 8, 12, -6, -4, -3, -4]","[7, 12, 4, 4, 4, -2, -2, 2, 7, -7, -3]","[12, 12, 4, 4, 4, 8, 12, -6, -4, -3, -4]","[0.14285714285714285, 0.08333333333333333, 0.25, 0.25, -0.5, -0.5, 0.5, 0.14285714285714285, -0.14285714285714285, -0.3333333333333333]","[0.08333333333333333, 0.08333333333333333, 0.25, 0.25, 0.125, 0.08333333333333333, -0.16666666666666666, -0.25, -0.3333333333333333, -0.25]","[28, 48, 16, 16, -8, -8, 8, 28, -28, -12]","[48, 48, 16, 16, 32, 48, -24, -16, -12, -16]","[-2, 2, 7, -3, -7, 4, 7, 12, 4, -2]","[-6, 12, 8, 4, -4, 12, -4, 4, -3, 12]",53,73,53,212,2.601190476190476,53,48,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
257,"[3, -1, 5, -5, 11, 3, 0, -1, 3, 6, 0, 10, -2, 11]","[-2, 2, 11, -3, -5, 8, 10, 9, 3, -7, 10, 3, 1, 8]","[7, 3, 9, -1, 15, 7, 4, 3, 7, 10, 4, 14, 2, 15]","[2, 6, 15, 1, -1, 12, 14, 13, 7, -3, 14, 7, 5, 12]","[3, -1, 5, -5, 11, 0, -1, 3, 6, 0, 10, -2, 11]","[-2, 2, 11, -3, -5, 10, 9, 3, -7, 10, 3, 1, 8]","[3, -1, 5, -5, 11, 3, 0, 4, -1, 3, 6, 0, 10, -2, 11]","[-2, 2, 11, -3, -5, 8, 10, 4, 9, 3, -7, 10, 3, 1, 8]","[0.3333333333333333, -1.0, 0.2, -0.2, 0.09090909090909091, 0.3333333333333333, 'ZeroDivisionError', -1.0, 0.3333333333333333, 0.16666666666666666, 'ZeroDivisionError', 0.1, -0.5, 0.09090909090909091]","[-0.5, 0.5, 0.09090909090909091, -0.3333333333333333, -0.2, 0.125, 0.1, 0.1111111111111111, 0.3333333333333333, -0.14285714285714285, 0.1, 0.3333333333333333, 1.0, 0.125]","[12, -4, 20, -20, 44, 12, 0, -4, 12, 24, 0, 40, -8, 44]","[-8, 8, 44, -12, -20, 32, 40, 36, 12, -28, 40, 12, 4, 32]","[-2, 3, 0, 11, 5, -5, -1, 3, 3, 0, 6, 11, -1, 10]","[-2, -7, 2, 11, 3, 8, 9, 8, 1, 10, -5, -3, 10, 3]",93,97,93,372,error,93,88,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
258,"[-10, 1, -10, -10, -8, 1, -3, 3, 3, -2, -5, -8]","[-1, 4, -4, 3, 1, -8, -10, -2, -3, 0, -8, 0]","[-6, 5, -6, -6, -4, 5, 1, 7, 7, 2, -1, -4]","[3, 8, 0, 7, 5, -4, -6, 2, 1, 4, -4, 4]","[-10, 1, -10, -10, -8, 1, -3, 3, -2, -5, -8]","[-1, 4, -4, 3, 1, -8, -10, -2, 0, -8, 0]","[-10, 1, -10, -10, -8, 1, -3, 4, 3, 3, -2, -5, -8]","[-1, 4, -4, 3, 1, -8, -10, 4, -2, -3, 0, -8, 0]","[-0.1, 1.0, -0.1, -0.1, -0.125, 1.0, -0.3333333333333333, 0.3333333333333333, 0.3333333333333333, -0.5, -0.2, -0.125]","[-1.0, 0.25, -0.25, 0.3333333333333333, 1.0, -0.125, -0.1, -0.5, -0.3333333333333333, 'ZeroDivisionError', -0.125, 'ZeroDivisionError']","[-40, 4, -40, -40, -32, 4, -12, 12, 12, -8, -20, -32]","[-4, 16, -16, 12, 4, -32, -40, -8, -12, 0, -32, 0]","[-10, 1, -5, -3, 3, -10, 3, -8, 1, -10, -2, -8]","[0, -1, -3, -4, -2, 1, 0, 4, 3, -10, -8, -8]",80,54,80,320,error,80,74,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
259,"[-10, 5, 14, -3, 9, -3]","[12, -9, 5, -6, 11, 6]","[-6, 9, 18, 1, 13, 1]","[16, -5, 9, -2, 15, 10]","[-10, 5, -3, 9, -3]","[12, -9, -6, 11, 6]","[-10, 5, 14, 4, -3, 9, -3]","[12, -9, 5, 4, -6, 11, 6]","[-0.1, 0.2, 0.07142857142857142, -0.3333333333333333, 0.1111111111111111, -0.3333333333333333]","[0.08333333333333333, -0.1111111111111111, 0.2, -0.16666666666666666, 0.09090909090909091, 0.16666666666666666]","[-40, 20, 56, -12, 36, -12]","[48, -36, 20, -24, 44, 24]","[-10, 9, -3, 14, 5, -3]","[12, -9, 6, 5, -6, 11]",59,83,59,236,1.3098845598845599,59,50,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
260,"[8, 1, 4]","[8, 5, 6]","[12, 5, 8]","[12, 9, 10]","[8, 4]","[8, 6]","[4, 8, 1, 4]","[4, 8, 5, 6]","[0.125, 1.0, 0.25]","[0.125, 0.2, 0.16666666666666666]","[32, 4, 16]","[32, 20, 24]","[8, 4, 1]","[6, 5, 8]",6,10,6,24,0.8833333333333334,6,2,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
261,"[-2, 2, -10, -6, 0, -4, 2, -2, 4]","[-8, 5, -8, -11, 3, 9, 1, -12, 10]","[2, 6, -6, -2, 4, 0, 6, 2, 8]","[-4, 9, -4, -7, 7, 13, 5, -8, 14]","[-2, 2, -10, 0, -4, 2, -2, 4]","[-8, 5, -8, 3, 9, 1, -12, 10]","[-2, 2, -10, -6, 0, -4, 2, -2, 4, 4]","[-8, 5, -8, -11, 3, 9, 1, -12, 4, 10]","[-0.5, 0.5, -0.1, -0.16666666666666666, 'ZeroDivisionError', -0.25, 0.5, -0.5, 0.25]","[-0.125, 0.2, -0.125, -0.09090909090909091, 0.3333333333333333, 0.1111111111111111, 1.0, -0.08333333333333333, 0.1]","[-8, 8, -40, -24, 0, -16, 8, -8, 16]","[-32, 20, -32, -44, 12, 36, 4, -48, 40]","[-6, 2, 0, 4, 2, -2, -4, -2, -10]","[10, -8, 3, -8, 5, -11, 9, 1, -12]",49,71,49,196,error,49,44,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
262,"[0, 5, -14, -6, -14]","[3, -4, -5, 0, -1]","[4, 9, -10, -2, -10]","[7, 0, -1, 4, 3]","[0, 5, -14, -6]","[3, -4, -5, 0]","[0, 5, 4, -14, -6, -14]","[3, -4, 4, -5, 0, -1]","['ZeroDivisionError', 0.2, -0.07142857142857142, -0.16666666666666666, -0.07142857142857142]","[0.3333333333333333, -0.25, -0.2, 'ZeroDivisionError', -1.0]","[0, 20, -56, -24, -56]","[12, -16, -20, 0, -4]","[5, -6, -14, -14, 0]","[0, -4, -1, -5, 3]",40,32,40,160,error,40,27,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
263,"[-11, -17, -10, -4, -18, -11, -2, -18]","[-1, -17, 0, -8, -17, -12, 3, -11]","[-7, -13, -6, 0, -14, -7, 2, -14]","[3, -13, 4, -4, -13, -8, 7, -7]","[-11, -17, -10, -4, -18, -11, -2]","[-1, -17, 0, -8, -17, -12, 3]","[-11, 4, -17, -10, -4, -18, -11, -2, -18]","[-1, 4, -17, 0, -8, -17, -12, 3, -11]","[-0.09090909090909091, -0.058823529411764705, -0.1, -0.25, -0.05555555555555555, -0.09090909090909091, -0.5, -0.05555555555555555]","[-1.0, -0.058823529411764705, 'ZeroDivisionError', -0.125, -0.058823529411764705, -0.08333333333333333, 0.3333333333333333, -0.09090909090909091]","[-44, -68, -40, -16, -72, -44, -8, -72]","[-4, -68, 0, -32, -68, -48, 12, -44]","[-2, -4, -11, -18, -18, -10, -17, -11]","[0, -11, -1, -8, -12, -17, -17, 3]",38,56,38,152,error,38,31,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
264,"[-11, -8, 1, -9, -8, -10, -4, -13, -3, -12, 4, -8, -8, 0]","[-13, 2, -9, -1, -13, 6, -3, 5, 6, -4, -7, -13, 4, 2]","[-7, -4, 5, -5, -4, -6, 0, -9, 1, -8, 8, -4, -4, 4]","[-9, 6, -5, 3, -9, 10, 1, 9, 10, 0, -3, -9, 8, 6]","[-11, -8, 1, -9, -8, -10, -4, -13, -3, -12, 4, -8, -8]","[-13, 2, -9, -1, -13, 6, -3, 5, 6, -4, -7, -13, 4]","[-11, -8, 1, -9, -8, -10, -4, -13, 4, -3, -12, 4, -8, -8, 0]","[-13, 2, -9, -1, -13, 6, -3, 5, 4, 6, -4, -7, -13, 4, 2]","[-0.09090909090909091, -0.125, 1.0, -0.1111111111111111, -0.125, -0.1, -0.25, -0.07692307692307693, -0.3333333333333333, -0.08333333333333333, 0.25, -0.125, -0.125, 'ZeroDivisionError']","[-0.07692307692307693, 0.5, -0.1111111111111111, -1.0, -0.07692307692307693, 0.16666666666666666, -0.3333333333333333, 0.2, 0.16666666666666666, -0.25, -0.14285714285714285, -0.07692307692307693, 0.25, 0.5]","[-44, -32, 4, -36, -32, -40, -16, -52, -12, -48, 16, -32, -32, 0]","[-52, 8, -36, -4, -52, 24, -12, 20, 24, -16, -28, -52, 16, 8]","[-8, 1, 4, -8, -8, -13, -11, -4, -8, 0, -3, -12, -10, -9]","[-4, -13, -13, -1, -9, 4, -13, -3, 5, 2, 6, 6, 2, -7]",117,119,117,468,error,117,115,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
265,"[8, 0, -6, 0, 3, -4, 0, 6, -7, -5, -2, -4, -8]","[-3, 1, -10, 4, 1, -1, -8, 3, -7, -10, -1, -2, -2]","[12, 4, -2, 4, 7, 0, 4, 10, -3, -1, 2, 0, -4]","[1, 5, -6, 8, 5, 3, -4, 7, -3, -6, 3, 2, 2]","[8, 0, -6, 0, -4, 0, 6, -7, -5, -2, -4, -8]","[-3, 1, -10, 4, -1, -8, 3, -7, -10, -1, -2, -2]","[8, 0, -6, 0, 4, 3, -4, 0, 6, -7, -5, -2, -4, -8]","[-3, 1, -10, 4, 4, 1, -1, -8, 3, -7, -10, -1, -2, -2]","[0.125, 'ZeroDivisionError', -0.16666666666666666, 'ZeroDivisionError', 0.3333333333333333, -0.25, 'ZeroDivisionError', 0.16666666666666666, -0.14285714285714285, -0.2, -0.5, -0.25, -0.125]","[-0.3333333333333333, 1.0, -0.1, 0.25, 1.0, -1.0, -0.125, 0.3333333333333333, -0.14285714285714285, -0.1, -1.0, -0.5, -0.5]","[32, 0, -24, 0, 12, -16, 0, 24, -28, -20, -8, -16, -32]","[-12, 4, -40, 16, 4, -4, -32, 12, -28, -40, -4, -8, -8]","[-8, -6, 0, -4, -4, 0, 3, 8, 0, -2, 6, -7, -5]","[-8, -10, -7, 1, -10, 1, -1, 3, -3, -1, -2, 4, -2]",50,58,50,200,error,50,48,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
266,"[-5, 15, -11, 14, 10, 10, 0, -4]","[1, 6, -6, 15, 1, 12, 5, 7]","[-1, 19, -7, 18, 14, 14, 4, 0]","[5, 10, -2, 19, 5, 16, 9, 11]","[-5, 15, -11, 10, 10, 0, -4]","[1, 6, -6, 1, 12, 5, 7]","[-5, 15, -11, 4, 14, 10, 10, 0, -4]","[1, 6, -6, 4, 15, 1, 12, 5, 7]","[-0.2, 0.06666666666666667, -0.09090909090909091, 0.07142857142857142, 0.1, 0.1, 'ZeroDivisionError', -0.25]","[1.0, 0.16666666666666666, -0.16666666666666666, 0.06666666666666667, 1.0, 0.08333333333333333, 0.2, 0.14285714285714285]","[-20, 60, -44, 56, 40, 40, 0, -16]","[4, 24, -24, 60, 4, 48, 20, 28]","[-5, 0, -11, 10, 10, 14, 15, -4]","[7, -6, 1, 1, 5, 12, 15, 6]",48,56,48,192,error,48,47,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
267,"[-11, -7, 14]","[-9, 3, 11]","[-7, -3, 18]","[-5, 7, 15]","[-11, 14]","[-9, 11]","[-11, -7, 4, 14]","[-9, 3, 4, 11]","[-0.09090909090909091, -0.14285714285714285, 0.07142857142857142]","[-0.1111111111111111, 0.3333333333333333, 0.09090909090909091]","[-44, -28, 56]","[-36, 12, 44]","[14, -11, -7]","[-9, 3, 11]",15,55,15,60,0.5158730158730158,15,5,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
268,"[-3, -15, 15, -1, -2, 4]","[-11, -8, 5, -17, -14, -11]","[1, -11, 19, 3, 2, 8]","[-7, -4, 9, -13, -10, -7]","[-15, 15, -1, -2, 4]","[-8, 5, -17, -14, -11]","[-3, 4, -15, 15, -1, -2, 4]","[-11, 4, -8, 5, -17, -14, -11]","[-0.3333333333333333, -0.06666666666666667, 0.06666666666666667, -1.0, -0.5, 0.25]","[-0.09090909090909091, -0.125, 0.2, -0.058823529411764705, -0.07142857142857142, -0.09090909090909091]","[-12, -60, 60, -4, -8, 16]","[-44, -32, 20, -68, -56, -44]","[-1, -15, 15, -2, -3, 4]","[-11, -8, -17, 5, -11, -14]",68,82,68,272,2.144747899159664,68,60,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
269,"[-1, -2, 3, 6, 4, -8, 2, -7, 0, 6, 4, -2]","[0, 6, -1, 1, -4, -2, 2, -8, -7, -4, 4, -4]","[3, 2, 7, 10, 8, -4, 6, -3, 4, 10, 8, 2]","[4, 10, 3, 5, 0, 2, 6, -4, -3, 0, 8, 0]","[-1, -2, 3, 6, 4, -8, 2, 0, 6, 4, -2]","[0, 6, -1, 1, -4, -2, 2, -7, -4, 4, -4]","[-1, -2, 3, 6, 4, -8, 2, -7, 0, 4, 6, 4, -2]","[0, 6, -1, 1, -4, -2, 2, -8, -7, 4, -4, 4, -4]","[-1.0, -0.5, 0.3333333333333333, 0.16666666666666666, 0.25, -0.125, 0.5, -0.14285714285714285, 'ZeroDivisionError', 0.16666666666666666, 0.25, -0.5]","['ZeroDivisionError', 0.16666666666666666, -1.0, 1.0, -0.25, -0.5, 0.5, -0.125, -0.14285714285714285, -0.25, 0.25, -0.25]","[-4, -8, 12, 24, 16, -32, 8, -28, 0, 24, 16, -8]","[0, 24, -4, 4, -16, -8, 8, -32, -28, -16, 16, -16]","[-1, 6, -2, -7, 2, -2, 4, 4, 3, -8, 6, 0]","[-4, -1, 0, -7, 1, 6, -4, 2, 4, -4, -8, -2]",52,52,52,208,error,52,51,No-violate,No-violate,No-violate,error,No-violate,No-violate,0,0,0,error,0,0
