,td_a,td_b,td_ttd_a_MR_ADD,td_ttd_b_MR_ADD,td_ttd_a_MR_EXC,td_ttd_b_MR_EXC,td_ttd_a_MR_INC,td_ttd_b_MR_INC,td_ttd_a_MR_INV,td_ttd_b_MR_INV,td_ttd_a_MR_MUL,td_ttd_b_MR_MUL,td_ttd_a_MR_PER,td_ttd_b_MR_PER,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_per,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_per,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
850,"[-8, 6, -4, 1, -3, -5, 4, -2, -8, 5]","[6, 4, -1, -13, 2, -10, -7, -2, 3, 5]","[-4, 10, 0, 5, 1, -1, 8, 2, -4, 9]","[10, 8, 3, -9, 6, -6, -3, 2, 7, 9]","[-8, -4, 1, -3, -5, 4, -2, -8, 5]","[6, -1, -13, 2, -10, -7, -2, 3, 5]","[-8, 6, -4, 1, -3, 4, -5, 4, -2, -8, 5]","[6, 4, -1, -13, 2, 4, -10, -7, -2, 3, 5]","[-0.125, 0.16666666666666666, -0.25, 1.0, -0.3333333333333333, -0.2, 0.25, -0.5, -0.125, 0.2]","[0.16666666666666666, 0.25, -1.0, -0.07692307692307693, 0.5, -0.1, -0.14285714285714285, -0.5, 0.3333333333333333, 0.2]","[-32, 24, -16, 4, -12, -20, 16, -8, -32, 20]","[24, 16, -4, -52, 8, -40, -28, -8, 12, 20]","[-8, -4, -5, 4, 5, -8, -2, 6, -3, 1]","[-13, -1, 3, -7, -2, 2, -10, 5, 4, 6]",26.40075756488817,22.516660498395403,26.40075756488817,105.60303025955268,1.697977569369255,26.40075756488817,26.324893162176366,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
851,"[-12, -8, -4, -11, 1, 1, 2, -5, 3, -3, -1, -9, -3, -4]","[-13, -5, -13, -11, -4, 2, 1, 1, -9, -11, -9, -12, -3, 3]","[-8, -4, 0, -7, 5, 5, 6, -1, 7, 1, 3, -5, 1, 0]","[-9, -1, -9, -7, 0, 6, 5, 5, -5, -7, -5, -8, 1, 7]","[-12, -8, -4, -11, 1, 1, 2, 3, -3, -1, -9, -3, -4]","[-13, -5, -13, -11, -4, 2, 1, -9, -11, -9, -12, -3, 3]","[-12, -8, -4, -11, 1, 1, 2, -5, 3, -3, 4, -1, -9, -3, -4]","[-13, -5, -13, -11, -4, 2, 1, 1, -9, -11, 4, -9, -12, -3, 3]","[-0.08333333333333333, -0.125, -0.25, -0.09090909090909091, 1.0, 1.0, 0.5, -0.2, 0.3333333333333333, -0.3333333333333333, -1.0, -0.1111111111111111, -0.3333333333333333, -0.25]","[-0.07692307692307693, -0.2, -0.07692307692307693, -0.09090909090909091, -0.25, 0.5, 1.0, 1.0, -0.1111111111111111, -0.09090909090909091, -0.1111111111111111, -0.08333333333333333, -0.3333333333333333, 0.3333333333333333]","[-48, -32, -16, -44, 4, 4, 8, -20, 12, -12, -4, -36, -12, -16]","[-52, -20, -52, -44, -16, 8, 4, 4, -36, -44, -36, -48, -12, 12]","[-4, 3, -4, -8, 1, -1, -11, -12, -3, 1, 2, -9, -5, -3]","[-3, -13, -9, -13, -11, -9, -11, 1, -4, -5, 3, -12, 1, 2]",22.0,28.142494558940577,22.0,88.0,2.219368137490419,22.0,21.166010488516726,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
852,"[-14, 8, 7, 2, 12, -10, -5, 11, -8, -15, 11, 0, 6, 4]","[-3, -2, -17, -3, 3, 4, -3, 14, -7, -11, -11, -11, -4, 3]","[-10, 12, 11, 6, 16, -6, -1, 15, -4, -11, 15, 4, 10, 8]","[1, 2, -13, 1, 7, 8, 1, 18, -3, -7, -7, -7, 0, 7]","[-14, 8, 7, 2, 12, -10, -5, 11, -15, 11, 0, 6, 4]","[-3, -2, -17, -3, 3, 4, -3, 14, -11, -11, -11, -4, 3]","[-14, 8, 7, 4, 2, 12, -10, -5, 11, -8, -15, 11, 0, 6, 4]","[-3, -2, -17, 4, -3, 3, 4, -3, 14, -7, -11, -11, -11, -4, 3]","[-0.07142857142857142, 0.125, 0.14285714285714285, 0.5, 0.08333333333333333, -0.1, -0.2, 0.09090909090909091, -0.125, -0.06666666666666667, 0.09090909090909091, 'ZeroDivisionError', 0.16666666666666666, 0.25]","[-0.3333333333333333, -0.5, -0.058823529411764705, -0.3333333333333333, 0.3333333333333333, 0.25, -0.3333333333333333, 0.07142857142857142, -0.14285714285714285, -0.09090909090909091, -0.09090909090909091, -0.09090909090909091, -0.25, 0.3333333333333333]","[-56, 32, 28, 8, 48, -40, -20, 44, -32, -60, 44, 0, 24, 16]","[-12, -8, -68, -12, 12, 16, -12, 56, -28, -44, -44, -44, -16, 12]","[-10, 2, 8, 7, 11, 12, -5, 4, -15, -14, 11, 6, -8, 0]","[4, -3, 3, -4, -17, 14, -11, 3, -2, -11, -3, -3, -11, -7]",42.83689998120779,41.291645644125154,42.83689998120779,171.34759992483117,error,42.83689998120779,42.82522621072771,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
853,[-5],[14],[-1],[18],[],[],"[-5, 4]","[14, 4]",[-0.2],[0.07142857142857142],[-20],[56],[-5],[14],19.0,19.0,19.0,76.0,0.27142857142857146,19.0,0.0,No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
854,"[-8, -2, -1, -6, 3, -8, 2, 4, -12, -3, 4, 2, -6, 8]","[1, -7, -4, -6, 8, -1, -8, -7, 3, 7, 1, -7, 4, 1]","[-4, 2, 3, -2, 7, -4, 6, 8, -8, 1, 8, 6, -2, 12]","[5, -3, 0, -2, 12, 3, -4, -3, 7, 11, 5, -3, 8, 5]","[-8, -2, -1, -6, 3, -8, 2, 4, -12, -3, 4, -6, 8]","[1, -7, -4, -6, 8, -1, -8, -7, 3, 7, 1, 4, 1]","[-8, -2, -1, -6, 3, -8, 4, 2, 4, -12, -3, 4, 2, -6, 8]","[1, -7, -4, -6, 8, -1, 4, -8, -7, 3, 7, 1, -7, 4, 1]","[-0.125, -0.5, -1.0, -0.16666666666666666, 0.3333333333333333, -0.125, 0.5, 0.25, -0.08333333333333333, -0.3333333333333333, 0.25, 0.5, -0.16666666666666666, 0.125]","[1.0, -0.14285714285714285, -0.25, -0.16666666666666666, 0.125, -1.0, -0.125, -0.14285714285714285, 0.3333333333333333, 0.14285714285714285, 1.0, -0.14285714285714285, 0.25, 1.0]","[-32, -8, -4, -24, 12, -32, 8, 16, -48, -12, 16, 8, -24, 32]","[4, -28, -16, -24, 32, -4, -32, -28, 12, 28, 4, -28, 16, 4]","[-2, -6, 4, -8, -3, -8, -12, 4, -6, 2, 2, -1, 3, 8]","[-4, 4, -7, 1, -1, 1, -7, -7, 3, -8, 8, -6, 7, 1]",31.20897306865447,29.0516780926679,31.20897306865447,124.83589227461788,2.371715714591233,31.20897306865447,29.88310559496787,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
855,"[-15, 4, 8, 7, 5, 1, 2, -13]","[4, 1, 5, -3, -1, -11, -4, -4]","[-11, 8, 12, 11, 9, 5, 6, -9]","[8, 5, 9, 1, 3, -7, 0, 0]","[-15, 4, 7, 5, 1, 2, -13]","[4, 1, -3, -1, -11, -4, -4]","[-15, 4, 8, 7, 5, 1, 4, 2, -13]","[4, 1, 5, -3, -1, -11, 4, -4, -4]","[-0.06666666666666667, 0.25, 0.125, 0.14285714285714285, 0.2, 1.0, 0.5, -0.07692307692307693]","[0.25, 1.0, 0.2, -0.3333333333333333, -1.0, -0.09090909090909091, -0.25, -0.25]","[-60, 16, 32, 28, 20, 4, 8, -52]","[16, 4, 20, -12, -4, -44, -16, -16]","[-13, 2, 4, 1, -15, 5, 7, 8]","[1, -4, 5, -4, -11, -1, -3, 4]",27.85677655436824,20.639767440550294,27.85677655436824,111.42710621747295,2.0292112786307306,27.85677655436824,27.694764848252458,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
856,"[-12, -4, -3, -2, 1, -16, -7, -14, -10, -17, -13, -19, 0]","[-9, -10, 3, -6, -18, -1, -17, -10, -7, -5, -9, 3, -7]","[-8, 0, 1, 2, 5, -12, -3, -10, -6, -13, -9, -15, 4]","[-5, -6, 7, -2, -14, 3, -13, -6, -3, -1, -5, 7, -3]","[-12, -3, -2, 1, -16, -7, -14, -10, -17, -13, -19, 0]","[-9, 3, -6, -18, -1, -17, -10, -7, -5, -9, 3, -7]","[-12, -4, -3, -2, 1, -16, -7, -14, -10, -17, 4, -13, -19, 0]","[-9, -10, 3, -6, -18, -1, -17, -10, -7, -5, 4, -9, 3, -7]","[-0.08333333333333333, -0.25, -0.3333333333333333, -0.5, 1.0, -0.0625, -0.14285714285714285, -0.07142857142857142, -0.1, -0.058823529411764705, -0.07692307692307693, -0.05263157894736842, 'ZeroDivisionError']","[-0.1111111111111111, -0.1, 0.3333333333333333, -0.16666666666666666, -0.05555555555555555, -1.0, -0.058823529411764705, -0.1, -0.14285714285714285, -0.2, -0.1111111111111111, 0.3333333333333333, -0.14285714285714285]","[-48, -16, -12, -8, 4, -64, -28, -56, -40, -68, -52, -76, 0]","[-36, -40, 12, -24, -72, -4, -68, -40, -28, -20, -36, 12, -28]","[-17, -14, -4, -2, -13, -10, 0, -7, 1, -19, -3, -12, -16]","[3, -9, 3, -1, -9, -10, -17, -18, -6, -5, -7, -10, -7]",38.742741255621034,35.31288716601915,38.742741255621034,154.97096502248414,error,38.742741255621034,38.27531841800928,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
857,"[6, 8, 11, 10, 12, 4, 10, 15]","[7, 0, 11, -5, 9, 14, -4, 13]","[10, 12, 15, 14, 16, 8, 14, 19]","[11, 4, 15, -1, 13, 18, 0, 17]","[6, 8, 11, 10, 4, 10, 15]","[7, 0, 11, -5, 14, -4, 13]","[6, 8, 4, 11, 10, 12, 4, 10, 15]","[7, 0, 4, 11, -5, 9, 14, -4, 13]","[0.16666666666666666, 0.125, 0.09090909090909091, 0.1, 0.08333333333333333, 0.25, 0.1, 0.06666666666666667]","[0.14285714285714285, 'ZeroDivisionError', 0.09090909090909091, -0.2, 0.1111111111111111, 0.07142857142857142, -0.25, 0.07692307692307693]","[24, 32, 44, 40, 48, 16, 40, 60]","[28, 0, 44, -20, 36, 56, -16, 52]","[15, 6, 10, 12, 10, 11, 8, 4]","[11, 9, 7, 14, 0, 13, -5, -4]",24.474476501040833,19.364916731037084,24.474476501040833,97.89790600416333,error,24.474476501040833,24.289915602982237,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
858,"[4, 6, 4, 15, 2, 13, -2, 12, 2]","[11, 6, 7, 12, 11, -3, 14, 1, 15]","[8, 10, 8, 19, 6, 17, 2, 16, 6]","[15, 10, 11, 16, 15, 1, 18, 5, 19]","[4, 6, 4, 15, 13, -2, 12, 2]","[11, 6, 7, 12, -3, 14, 1, 15]","[4, 6, 4, 4, 15, 2, 13, -2, 12, 2]","[11, 6, 4, 7, 12, 11, -3, 14, 1, 15]","[0.25, 0.16666666666666666, 0.25, 0.06666666666666667, 0.5, 0.07692307692307693, -0.5, 0.08333333333333333, 0.5]","[0.09090909090909091, 0.16666666666666666, 0.14285714285714285, 0.08333333333333333, 0.09090909090909091, -0.3333333333333333, 0.07142857142857142, 1.0, 0.06666666666666667]","[16, 24, 16, 60, 8, 52, -8, 48, 8]","[44, 24, 28, 48, 44, -12, 56, 4, 60]","[4, 15, 2, 6, -2, 12, 4, 2, 13]","[7, 11, 12, 6, 1, -3, 15, 11, 14]",30.822070014844883,23.706539182259394,30.822070014844883,123.28828005937953,1.314275141980415,30.822070014844883,29.478805945967352,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
859,"[6, 16, -6]","[-3, -3, 11]","[10, 20, -2]","[1, 1, 15]","[6, 16]","[-3, -3]","[4, 6, 16, -6]","[4, -3, -3, 11]","[0.16666666666666666, 0.0625, -0.16666666666666666]","[-0.3333333333333333, -0.3333333333333333, 0.09090909090909091]","[24, 64, -24]","[-12, -12, 44]","[-6, 6, 16]","[11, -3, -3]",27.03701166919155,27.03701166919155,27.03701166919155,108.1480466767662,0.6877712546105015,27.03701166919155,21.02379604162864,No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
860,"[0, -6, 1, 11, 9, 7, -12, -11, -11, -11]","[4, -9, -10, 10, 17, 13, -7, 14, 11, 5]","[4, -2, 5, 15, 13, 11, -8, -7, -7, -7]","[8, -5, -6, 14, 21, 17, -3, 18, 15, 9]","[0, -6, 1, 9, 7, -12, -11, -11, -11]","[4, -9, -10, 17, 13, -7, 14, 11, 5]","[0, -6, 1, 11, 9, 7, -12, -11, -11, -11, 4]","[4, -9, -10, 10, 17, 13, -7, 14, 11, 5, 4]","['ZeroDivisionError', -0.16666666666666666, 1.0, 0.09090909090909091, 0.1111111111111111, 0.14285714285714285, -0.08333333333333333, -0.09090909090909091, -0.09090909090909091, -0.09090909090909091]","[0.25, -0.1111111111111111, -0.1, 0.1, 0.058823529411764705, 0.07692307692307693, -0.14285714285714285, 0.07142857142857142, 0.09090909090909091, 0.2]","[0, -24, 4, 44, 36, 28, -48, -44, -44, -44]","[16, -36, -40, 40, 68, 52, -28, 56, 44, 20]","[7, -6, 0, -12, -11, 1, -11, 9, 11, -11]","[5, 14, 13, -7, 11, 17, -10, 10, -9, 4]",40.45985664828782,44.328320518603,40.45985664828782,161.83942659315127,error,40.45985664828782,40.44749683231337,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
861,"[-7, -5, 5, -1, 10, 0]","[-2, 8, 5, -5, 0, 1]","[-3, -1, 9, 3, 14, 4]","[2, 12, 9, -1, 4, 5]","[-5, 5, -1, 10, 0]","[8, 5, -5, 0, 1]","[-7, -5, 5, -1, 10, 0, 4]","[-2, 8, 5, -5, 0, 1, 4]","[-0.14285714285714285, -0.2, 0.2, -1.0, 0.1, 'ZeroDivisionError']","[-0.5, 0.125, 0.2, -0.2, 'ZeroDivisionError', 1.0]","[-28, -20, 20, -4, 40, 0]","[-8, 32, 20, -20, 0, 4]","[-1, 10, 5, -7, -5, 0]","[5, -5, -2, 1, 0, 8]",17.635192088548397,21.517434791350013,17.635192088548397,70.54076835419359,error,17.635192088548397,16.911534525287763,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
862,"[-4, -1, 6, 2]","[-14, 2, 3, 6]","[0, 3, 10, 6]","[-10, 6, 7, 10]","[-4, -1, 6]","[-14, 2, 3]","[-4, -1, 4, 6, 2]","[-14, 2, 4, 3, 6]","[-0.25, -1.0, 0.16666666666666666, 0.5]","[-0.07142857142857142, 0.5, 0.3333333333333333, 0.16666666666666666]","[-16, -4, 24, 8]","[-56, 8, 12, 24]","[-4, -1, 6, 2]","[-14, 6, 2, 3]",11.575836902790225,12.884098726725126,11.575836902790225,46.3033476111609,1.5558845214189032,11.575836902790225,10.862780491200215,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
863,[],[],[],[],[],[],[4],[4],[],[],[],[],[],[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
864,"[-5, 4, 5, 5, -3, -2, 8, 7, -7, 8, -5, 4, -6]","[3, 5, -7, 6, -5, 0, -9, -10, 4, -6, 2, -3, -2]","[-1, 8, 9, 9, 1, 2, 12, 11, -3, 12, -1, 8, -2]","[7, 9, -3, 10, -1, 4, -5, -6, 8, -2, 6, 1, 2]","[-5, 4, 5, 5, -3, -2, 8, 7, 8, -5, 4, -6]","[3, 5, -7, 6, -5, 0, -9, -10, -6, 2, -3, -2]","[-5, 4, 5, 5, -3, -2, 8, 7, -7, 8, 4, -5, 4, -6]","[3, 5, -7, 6, -5, 0, -9, -10, 4, -6, 4, 2, -3, -2]","[-0.2, 0.25, 0.2, 0.2, -0.3333333333333333, -0.5, 0.125, 0.14285714285714285, -0.14285714285714285, 0.125, -0.2, 0.25, -0.16666666666666666]","[0.3333333333333333, 0.2, -0.14285714285714285, 0.16666666666666666, -0.2, 'ZeroDivisionError', -0.1111111111111111, -0.1, 0.25, -0.16666666666666666, 0.5, -0.3333333333333333, -0.5]","[-20, 16, 20, 20, -12, -8, 32, 28, -28, 32, -20, 16, -24]","[12, 20, -28, 24, -20, 0, -36, -40, 16, -24, 8, -12, -8]","[8, -7, -6, 4, 5, 4, -5, 8, 7, -5, -3, -2, 5]","[2, 5, 4, -5, 6, -9, -2, -6, -10, 3, -3, 0, -7]",35.02855977627399,35.17101079013795,35.02855977627399,140.11423910509595,error,35.02855977627399,33.25657829663178,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
865,"[5, 0, 1, -7, 12, -4, -3, 0, 2, 12, -9]","[-4, 11, -6, -4, -6, 5, 2, 4, 13, 5, -8]","[9, 4, 5, -3, 16, 0, 1, 4, 6, 16, -5]","[0, 15, -2, 0, -2, 9, 6, 8, 17, 9, -4]","[5, 0, 1, -7, 12, -4, 0, 2, 12, -9]","[-4, 11, -6, -4, -6, 5, 4, 13, 5, -8]","[4, 5, 0, 1, -7, 12, -4, -3, 0, 2, 12, -9]","[4, -4, 11, -6, -4, -6, 5, 2, 4, 13, 5, -8]","[0.2, 'ZeroDivisionError', 1.0, -0.14285714285714285, 0.08333333333333333, -0.25, -0.3333333333333333, 'ZeroDivisionError', 0.5, 0.08333333333333333, -0.1111111111111111]","[-0.25, 0.09090909090909091, -0.16666666666666666, -0.25, -0.16666666666666666, 0.2, 0.5, 0.25, 0.07692307692307693, 0.2, -0.125]","[20, 0, 4, -28, 48, -16, -12, 0, 8, 48, -36]","[-16, 44, -24, -16, -24, 20, 8, 16, 52, 20, -32]","[-9, 1, -3, 2, 12, 12, 0, 5, -7, 0, -4]","[2, 5, -8, 4, 11, 13, -6, -4, 5, -4, -6]",29.614185789921695,21.18962010041709,29.614185789921695,118.45674315968678,error,29.614185789921695,29.189039038652847,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
866,"[11, -2, 13, -18, -5, 12, 11, -6, -6, -6]","[8, -11, -7, -12, -10, -2, 11, -17, 2, 0]","[15, 2, 17, -14, -1, 16, 15, -2, -2, -2]","[12, -7, -3, -8, -6, 2, 15, -13, 6, 4]","[11, -2, 13, -18, -5, 12, -6, -6, -6]","[8, -11, -7, -12, -10, -2, -17, 2, 0]","[11, -2, 13, -18, 4, -5, 12, 11, -6, -6, -6]","[8, -11, -7, -12, 4, -10, -2, 11, -17, 2, 0]","[0.09090909090909091, -0.5, 0.07692307692307693, -0.05555555555555555, -0.2, 0.08333333333333333, 0.09090909090909091, -0.16666666666666666, -0.16666666666666666, -0.16666666666666666]","[0.125, -0.09090909090909091, -0.14285714285714285, -0.08333333333333333, -0.1, -0.5, 0.09090909090909091, -0.058823529411764705, 0.5, 'ZeroDivisionError']","[44, -8, 52, -72, -20, 48, 44, -24, -24, -24]","[32, -44, -28, -48, -40, -8, 44, -68, 8, 0]","[13, -6, -2, -18, 11, -6, -6, -5, 12, 11]","[2, -10, 11, 0, -17, -7, -2, -12, 8, -11]",31.11269837220809,44.49719092257398,31.11269837220809,124.45079348883236,error,31.11269837220809,31.11269837220809,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
867,"[1, 5, -1, -2, -2]","[6, -6, 2, -8, -6]","[5, 9, 3, 2, 2]","[10, -2, 6, -4, -2]","[1, 5, -1, -2]","[6, -6, 2, -6]","[1, 5, 4, -1, -2, -2]","[6, -6, 4, 2, -8, -6]","[1.0, 0.2, -1.0, -0.5, -0.5]","[0.16666666666666666, -0.16666666666666666, 0.5, -0.125, -0.16666666666666666]","[4, 20, -4, -8, -8]","[24, -24, 8, -32, -24]","[-2, 5, -2, 1, -1]","[2, -6, -8, -6, 6]",14.38749456993816,16.46207763315433,14.38749456993816,57.54997827975264,1.825,14.38749456993816,13.076696830622021,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
868,"[-9, 0, 5, -9, 6, -6]","[2, 0, -8, 3, -3, -6]","[-5, 4, 9, -5, 10, -2]","[6, 4, -4, 7, 1, -2]","[-9, 0, 5, -9, 6]","[2, 0, -8, 3, -3]","[-9, 0, 5, 4, -9, 6, -6]","[2, 0, -8, 4, 3, -3, -6]","[-0.1111111111111111, 'ZeroDivisionError', 0.2, -0.1111111111111111, 0.16666666666666666, -0.16666666666666666]","[0.5, 'ZeroDivisionError', -0.125, 0.3333333333333333, -0.3333333333333333, -0.16666666666666666]","[-36, 0, 20, -36, 24, -24]","[8, 0, -32, 12, -12, -24]","[0, -6, 6, 5, -9, -9]","[-8, 2, 3, -6, -3, 0]",22.693611435820433,19.364916731037084,22.693611435820433,90.77444574328173,error,22.693611435820433,22.693611435820433,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
869,"[-15, 0, 11, -2, 11, 8]","[-3, -11, 5, 8, 4, -8]","[-11, 4, 15, 2, 15, 12]","[1, -7, 9, 12, 8, -4]","[0, 11, -2, 11, 8]","[-11, 5, 8, 4, -8]","[-15, 0, 11, -2, 11, 8, 4]","[-3, -11, 5, 8, 4, -8, 4]","[-0.06666666666666667, 'ZeroDivisionError', 0.09090909090909091, -0.5, 0.09090909090909091, 0.125]","[-0.3333333333333333, -0.09090909090909091, 0.2, 0.125, 0.25, -0.125]","[-60, 0, 44, -8, 44, 32]","[-12, -44, 20, 32, 16, -32]","[-15, 11, -2, 11, 8, 0]","[-3, -8, -11, 8, 4, 5]",26.570660511172846,25.219040425836983,26.570660511172846,106.28264204469139,error,26.570660511172846,23.706539182259394,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
870,[14],[-12],[18],[-8],[],[],"[14, 4]","[-12, 4]",[0.07142857142857142],[-0.08333333333333333],[56],[-48],[14],[-12],26.0,26.0,26.0,104.0,0.15476190476190477,26.0,0.0,No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
871,"[3, -9, -1, 4, 1, -3, 6, 5, 3, -3, 6]","[7, -12, 7, 0, 6, 7, 7, -2, -3, 6, -6]","[7, -5, 3, 8, 5, 1, 10, 9, 7, 1, 10]","[11, -8, 11, 4, 10, 11, 11, 2, 1, 10, -2]","[3, -9, -1, 4, 1, -3, 5, 3, -3, 6]","[7, -12, 7, 0, 6, 7, -2, -3, 6, -6]","[3, -9, -1, 4, 1, 4, -3, 6, 5, 3, -3, 6]","[7, -12, 7, 0, 6, 4, 7, 7, -2, -3, 6, -6]","[0.3333333333333333, -0.1111111111111111, -1.0, 0.25, 1.0, -0.3333333333333333, 0.16666666666666666, 0.2, 0.3333333333333333, -0.3333333333333333, 0.16666666666666666]","[0.14285714285714285, -0.08333333333333333, 0.14285714285714285, 'ZeroDivisionError', 0.16666666666666666, 0.14285714285714285, 0.14285714285714285, -0.5, -0.3333333333333333, 0.16666666666666666, -0.16666666666666666]","[12, -36, -4, 16, 4, -12, 24, 20, 12, -12, 24]","[28, -48, 28, 0, 24, 28, 28, -8, -12, 24, -24]","[-3, 4, -1, 5, 6, -3, 1, 3, -9, 6, 3]","[-2, 7, -3, 6, 0, -12, 7, -6, 7, 7, 6]",23.259406699226016,22.693611435820433,23.259406699226016,93.03762679690406,error,23.259406699226016,23.2379000772445,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
872,"[-14, -6]","[-10, -6]","[-10, -2]","[-6, -2]",[-14],[-10],"[-14, 4, -6]","[-10, 4, -6]","[-0.07142857142857142, -0.16666666666666666]","[-0.1, -0.16666666666666666]","[-56, -24]","[-40, -24]","[-6, -14]","[-6, -10]",4.0,4.0,4.0,16.0,0.02857142857142858,4.0,4.0,No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
873,[-1],[4],[3],[8],[],[],"[-1, 4]","[4, 4]",[-1.0],[0.25],[-4],[16],[-1],[4],5.0,5.0,5.0,20.0,1.25,5.0,0.0,No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
874,"[12, -2, -12, 8, -9, 0, 6, 6, -2, 5, 6, -10, 0]","[10, 4, 1, -8, 8, 4, 5, 10, -2, -6, -10, 11, 11]","[16, 2, -8, 12, -5, 4, 10, 10, 2, 9, 10, -6, 4]","[14, 8, 5, -4, 12, 8, 9, 14, 2, -2, -6, 15, 15]","[12, -2, -12, 8, -9, 0, 6, 6, 5, 6, -10, 0]","[10, 4, 1, -8, 8, 4, 5, 10, -6, -10, 11, 11]","[4, 12, -2, -12, 8, -9, 0, 6, 6, -2, 5, 6, -10, 0]","[4, 10, 4, 1, -8, 8, 4, 5, 10, -2, -6, -10, 11, 11]","[0.08333333333333333, -0.5, -0.08333333333333333, 0.125, -0.1111111111111111, 'ZeroDivisionError', 0.16666666666666666, 0.16666666666666666, -0.5, 0.2, 0.16666666666666666, -0.1, 'ZeroDivisionError']","[0.1, 0.25, 1.0, -0.125, 0.125, 0.25, 0.2, 0.1, -0.5, -0.16666666666666666, -0.1, 0.09090909090909091, 0.09090909090909091]","[48, -8, -48, 32, -36, 0, 24, 24, -8, 20, 24, -40, 0]","[40, 16, 4, -32, 32, 16, 20, 40, -8, -24, -40, 44, 44]","[-2, -10, -12, 6, 12, 0, 6, -9, 6, 0, 8, -2, 5]","[11, 5, -8, 1, 8, 4, -2, -6, -10, 10, 10, 4, 11]",41.54515615568198,31.176914536239792,41.54515615568198,166.18062462272792,error,41.54515615568198,41.54515615568198,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
875,"[-13, -19, -9, 2]","[-18, -10, 4, -6]","[-9, -15, -5, 6]","[-14, -6, 8, -2]","[-13, -9, 2]","[-18, 4, -6]","[-13, -19, 4, -9, 2]","[-18, -10, 4, 4, -6]","[-0.07692307692307693, -0.05263157894736842, -0.1111111111111111, 0.5]","[-0.05555555555555555, -0.1, 0.25, -0.16666666666666666]","[-52, -76, -36, 8]","[-72, -40, 16, -24]","[-19, -13, -9, 2]","[4, -18, -6, -10]",18.411952639521967,26.589471600616662,18.411952639521967,73.64781055808787,0.7599644842324913,18.411952639521967,16.06237840420901,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
876,"[17, 13, 3]","[-5, -5, 14]","[21, 17, 7]","[-1, -1, 18]","[13, 3]","[-5, 14]","[17, 13, 3, 4]","[-5, -5, 14, 4]","[0.058823529411764705, 0.07692307692307693, 0.3333333333333333]","[-0.2, -0.2, 0.07142857142857142]","[68, 52, 12]","[-20, -20, 56]","[3, 13, 17]","[-5, -5, 14]",30.479501308256342,19.924858845171276,30.479501308256342,121.91800523302537,0.46072780925194545,30.479501308256342,21.095023109728988,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
