,td_a,td_b,td_ttd_a_MR_ADD,td_ttd_b_MR_ADD,td_ttd_a_MR_EXC,td_ttd_b_MR_EXC,td_ttd_a_MR_INC,td_ttd_b_MR_INC,td_ttd_a_MR_INV,td_ttd_b_MR_INV,td_ttd_a_MR_MUL,td_ttd_b_MR_MUL,td_ttd_a_MR_PER,td_ttd_b_MR_PER,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_per,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_per,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
1153,"[7, -4, -10]","[-7, -9, 11]","[11, 0, -6]","[-3, -5, 15]","[7, -4]","[-7, -9]","[7, -4, 4, -10]","[-7, -9, 4, 11]","[0.14285714285714285, -0.25, -0.1]","[-0.14285714285714285, -0.1111111111111111, 0.09090909090909091]","[28, -16, -40]","[-28, -36, 44]","[-10, -4, 7]","[-7, 11, -9]",24.6,7.4,-17.571428571428573,98.4,0.010556257901390653,107.0,0.8125,Violate,Violate,No-violate,No-violate,No-violate,No-violate,1,1,0,0,0,0
1154,"[-15, -14, 3, -1, 1]","[-1, -15, 5, 3, -15]","[-11, -10, 7, 3, 5]","[3, -11, 9, 7, -11]","[-14, 3, -1, 1]","[-15, 5, 3, -15]","[-15, -14, 3, -1, 4, 1]","[-1, -15, 5, 3, 4, -15]","[-0.06666666666666667, -0.07142857142857142, 0.3333333333333333, -1.0, 1.0]","[-1.0, -0.06666666666666667, 0.2, 0.3333333333333333, -0.06666666666666667]","[-60, -56, 12, -4, 4]","[-4, -60, 20, 12, -60]","[-14, -15, 3, 1, -1]","[3, 5, -1, -15, -15]",-9.652173913043478,5.217391304347826,-35.333333333333336,-38.608695652173914,0.4365079365079364,-12.526315789473685,-9.409090909090908,Violate,Violate,Violate,Violate,Violate,Violate,1,1,1,1,1,1
1155,"[-1, 6, 3, 7, 2, -1]","[7, -9, -1, -8, 4, -11]","[3, 10, 7, 11, 6, 3]","[11, -5, 3, -4, 8, -7]","[-1, 3, 7, 2, -1]","[7, -1, -8, 4, -11]","[-1, 6, 3, 7, 4, 2, -1]","[7, -9, -1, -8, 4, 4, -11]","[-1.0, 0.16666666666666666, 0.3333333333333333, 0.14285714285714285, 0.5, -1.0]","[0.14285714285714285, -0.1111111111111111, -1.0, -0.125, 0.25, -0.09090909090909091]","[-4, 24, 12, 28, 8, -4]","[28, -36, -4, -32, 16, -44]","[3, 2, 7, -1, 6, -1]","[-9, -1, -11, -8, 7, 4]",5.611111111111111,3.3333333333333335,-2.1666666666666665,22.444444444444443,0.31756452339576485,6.071428571428571,5.222222222222222,Violate,Violate,No-violate,No-violate,No-violate,No-violate,1,1,0,0,0,0
1156,"[2, -7]","[-4, -6]","[6, -3]","[0, -2]",[-7],[-6],"[4, 2, -7]","[4, -4, -6]","[0.5, -0.14285714285714285]","[-0.25, -0.16666666666666666]","[8, -28]","[-16, -24]","[-7, 2]","[-4, -6]",-3.4,-1.6,-3.0,-13.6,0.24285714285714288,-8.333333333333334,-7.0,Violate,No-violate,Violate,Violate,Violate,No-violate,1,0,1,1,1,0
1157,"[-9, -10, 3, -13, -5, -14]","[3, -4, 1, -13, 1, -14]","[-5, -6, 7, -9, -1, -10]","[7, 0, 5, -9, 5, -10]","[-9, -10, 3, -5, -14]","[3, -4, 1, 1, -14]","[-9, -10, 4, 3, -13, -5, -14]","[3, -4, 4, 1, -13, 1, -14]","[-0.1111111111111111, -0.1, 0.3333333333333333, -0.07692307692307693, -0.2, -0.07142857142857142]","[0.3333333333333333, -0.25, 1.0, -0.07692307692307693, 1.0, -0.07142857142857142]","[-36, -40, 12, -52, -20, -56]","[12, -16, 4, -52, 4, -56]","[-10, -9, -14, -13, -5, 3]","[-4, 3, -13, 1, -14, 1]",-14.461538461538462,-9.807692307692308,-88.0,-57.84615384615385,0.06838074897705752,-17.818181818181817,-15.923076923076923,Violate,Violate,Violate,Violate,Violate,No-violate,1,1,1,1,1,0
1158,"[-2, 6, 18, 13, 6, 5, -8, 12, 4, 13, 0, -3, 2]","[11, -11, 12, -10, -4, 15, 10, 15, 6, 2, -8, 13, -3]","[2, 10, 22, 17, 10, 9, -4, 16, 8, 17, 4, 1, 6]","[15, -7, 16, -6, 0, 19, 14, 19, 10, 6, -4, 17, 1]","[-2, 6, 18, 13, 6, 5, -8, 4, 13, 0, -3, 2]","[11, -11, 12, -10, -4, 15, 10, 6, 2, -8, 13, -3]","[-2, 6, 18, 13, 6, 5, -8, 12, 4, 13, 4, 0, -3, 2]","[11, -11, 12, -10, -4, 15, 10, 15, 6, 2, 4, -8, 13, -3]","[-0.5, 0.16666666666666666, 0.05555555555555555, 0.07692307692307693, 0.16666666666666666, 0.2, -0.125, 0.08333333333333333, 0.25, 0.07692307692307693, 'ZeroDivisionError', -0.3333333333333333, 0.5]","[0.09090909090909091, -0.09090909090909091, 0.08333333333333333, -0.1, -0.25, 0.06666666666666667, 0.1, 0.06666666666666667, 0.16666666666666666, 0.5, -0.125, 0.07692307692307693, -0.3333333333333333]","[-8, 24, 72, 52, 24, 20, -32, 48, 16, 52, 0, -12, 8]","[44, -44, 48, -40, -16, 60, 40, 60, 24, 8, -32, 52, -12]","[-3, 12, 13, 18, 6, -2, 6, 0, -8, 4, 5, 2, 13]","[2, -4, 15, 6, -3, 10, -8, 12, -11, 13, -10, 11, 15]",3.2083333333333335,9.791666666666666,8.18,12.833333333333334,error,3.269230769230769,-0.7878787878787878,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
1159,"[3, -1, -6, -2, -2, -8, -3, 4, 1, -2, -5, 3, -1, 4]","[-2, 0, 1, 1, -1, -6, -6, 2, 3, 3, -4, 5, -3, -6]","[7, 3, -2, 2, 2, -4, 1, 8, 5, 2, -1, 7, 3, 8]","[2, 4, 5, 5, 3, -2, -2, 6, 7, 7, 0, 9, 1, -2]","[3, -1, -6, -2, -2, -8, -3, 4, 1, -5, 3, -1, 4]","[-2, 0, 1, 1, -1, -6, -6, 2, 3, -4, 5, -3, -6]","[3, -1, -6, -2, -2, -8, -3, 4, 1, -2, -5, 3, 4, -1, 4]","[-2, 0, 1, 1, -1, -6, -6, 2, 3, 3, -4, 5, 4, -3, -6]","[0.3333333333333333, -1.0, -0.16666666666666666, -0.5, -0.5, -0.125, -0.3333333333333333, 0.25, 1.0, -0.5, -0.2, 0.3333333333333333, -1.0, 0.25]","[-0.5, 'ZeroDivisionError', 1.0, 1.0, -1.0, -0.16666666666666666, -0.16666666666666666, 0.5, 0.3333333333333333, 0.3333333333333333, -0.25, 0.2, -0.3333333333333333, -0.16666666666666666]","[12, -4, -24, -8, -8, -32, -12, 16, 4, -8, -20, 12, -4, 16]","[-8, 0, 4, 4, -4, -24, -24, 8, 12, 12, -16, 20, -12, -24]","[-2, -6, -5, 4, -1, 1, 3, -2, -8, -2, -3, 4, -1, 3]","[2, 3, 5, -6, 0, -1, -2, -6, 3, -6, 1, 1, -3, -4]",-5.615384615384615,6.615384615384615,4.3023255813953485,-22.46153846153846,error,-9.88888888888889,-4.9375,Violate,No-violate,Violate,error,Violate,Violate,1,0,1,error,1,1
1160,"[-5, -13, -6, 4, 4, 1, -10, -5]","[-1, -16, 6, 0, -3, -4, 4, -11]","[-1, -9, -2, 8, 8, 5, -6, -1]","[3, -12, 10, 4, 1, 0, 8, -7]","[-5, -13, -6, 4, 1, -10, -5]","[-1, -16, 6, 0, -4, 4, -11]","[-5, 4, -13, -6, 4, 4, 1, -10, -5]","[-1, 4, -16, 6, 0, -3, -4, 4, -11]","[-0.2, -0.07692307692307693, -0.16666666666666666, 0.25, 0.25, 1.0, -0.1, -0.2]","[-1.0, -0.0625, 0.16666666666666666, 'ZeroDivisionError', -0.3333333333333333, -0.25, 0.25, -0.09090909090909091]","[-20, -52, -24, 16, 16, 4, -40, -20]","[-4, -64, 24, 0, -12, -16, 16, -44]","[-5, -5, 4, -6, 1, 4, -13, -10]","[4, -1, -16, -11, -3, 6, 0, -4]",-7.04,-1.92,12.0,-28.16,error,-9.142857142857142,-8.545454545454545,Violate,No-violate,Violate,error,Violate,No-violate,1,0,1,error,1,0
1161,"[7, 3, 10, 12, -14, -15, 1]","[4, -8, -6, 3, -2, 11, -6]","[11, 7, 14, 16, -10, -11, 5]","[8, -4, -2, 7, 2, 15, -2]","[7, 3, 12, -14, -15, 1]","[4, -8, 3, -2, 11, -6]","[7, 3, 10, 12, -14, -15, 4, 1]","[4, -8, -6, 3, -2, 11, 4, -6]","[0.14285714285714285, 0.3333333333333333, 0.1, 0.08333333333333333, -0.07142857142857142, -0.06666666666666667, 1.0]","[0.25, -0.125, -0.16666666666666666, 0.3333333333333333, -0.5, 0.09090909090909091, -0.16666666666666666]","[28, 12, 40, 48, -56, -60, 4]","[16, -32, -24, 12, -8, 44, -24]","[10, 3, -15, -14, 1, 12, 7]","[-6, -2, -6, 3, -8, 4, 11]",40.75,-24.75,-2.125,163.0,0.464126984126984,error,-51.5,Violate,Violate,No-violate,No-violate,error,No-violate,1,1,0,0,error,0
1162,"[11, 8, 3, -5, -2, 7, -4, 0, -5, 11, -4, 0, 2]","[-4, 1, -3, 11, -5, -1, -2, -5, -1, 4, -2, -4, 10]","[15, 12, 7, -1, 2, 11, 0, 4, -1, 15, 0, 4, 6]","[0, 5, 1, 15, -1, 3, 2, -1, 3, 8, 2, 0, 14]","[11, 8, 3, -5, -2, 7, -4, -5, 11, -4, 0, 2]","[-4, 1, -3, 11, -5, -1, -2, -1, 4, -2, -4, 10]","[11, 8, 3, -5, 4, -2, 7, -4, 0, -5, 11, -4, 0, 2]","[-4, 1, -3, 11, 4, -5, -1, -2, -5, -1, 4, -2, -4, 10]","[0.09090909090909091, 0.125, 0.3333333333333333, -0.2, -0.5, 0.14285714285714285, -0.25, 'ZeroDivisionError', -0.2, 0.09090909090909091, -0.25, 'ZeroDivisionError', 0.5]","[-0.25, 1.0, -0.3333333333333333, 0.09090909090909091, -0.2, -1.0, -0.5, -0.2, -1.0, 0.25, -0.5, -0.25, 0.1]","[44, 32, 12, -20, -8, 28, -16, 0, -20, 44, -16, 0, 8]","[-16, 4, -12, 44, -20, -4, -8, -20, -4, 16, -8, -16, 40]","[0, -5, -2, -4, 11, 7, -5, 3, 11, 0, 2, 8, -4]","[-2, -4, 11, -5, -3, -1, 10, 4, -4, -5, 1, -2, -1]",12.0,114.0,5.490196078431373,48.0,error,1.3333333333333333,-3.0,Violate,Violate,No-violate,error,Violate,No-violate,1,1,0,error,1,0
1163,"[6, -2, -17, -14, 3, -7, -8, 6, 1, -2, -13, -17, -15, -9]","[7, -12, 1, -6, 7, 2, -11, -17, -16, 3, -6, 7, -15, -8]","[10, 2, -13, -10, 7, -3, -4, 10, 5, 2, -9, -13, -11, -5]","[11, -8, 5, -2, 11, 6, -7, -13, -12, 7, -2, 11, -11, -4]","[6, -2, -17, -14, 3, -7, -8, 6, 1, -2, -13, -17, -15]","[7, -12, 1, -6, 7, 2, -11, -17, -16, 3, -6, 7, -15]","[6, -2, -17, -14, 3, -7, -8, 6, 1, -2, 4, -13, -17, -15, -9]","[7, -12, 1, -6, 7, 2, -11, -17, -16, 3, 4, -6, 7, -15, -8]","[0.16666666666666666, -0.5, -0.058823529411764705, -0.07142857142857142, 0.3333333333333333, -0.14285714285714285, -0.125, 0.16666666666666666, 1.0, -0.5, -0.07692307692307693, -0.058823529411764705, -0.06666666666666667, -0.1111111111111111]","[0.14285714285714285, -0.08333333333333333, 1.0, -0.16666666666666666, 0.14285714285714285, 0.5, -0.09090909090909091, -0.058823529411764705, -0.0625, 0.3333333333333333, -0.16666666666666666, 0.14285714285714285, -0.06666666666666667, -0.125]","[24, -8, -68, -56, 12, -28, -32, 24, 4, -8, -52, -68, -60, -36]","[28, -48, 4, -24, 28, 8, -44, -68, -64, 12, -24, 28, -60, -32]","[1, 6, -7, -2, -17, -14, -2, 6, -15, -13, 3, -9, -8, -17]","[-16, 2, 7, -12, 1, -6, -15, 7, 3, -17, -6, -11, -8, 7]",-5.625,-4.875,3.0,-22.5,-0.14577319829312382,-6.266666666666667,-5.142857142857143,Violate,No-violate,Violate,Violate,Violate,Violate,1,0,1,1,1,1
1164,"[-2, 8, -5, 9, 10, 9, 5, 8, -2]","[-5, -1, 3, -5, 3, 0, 8, 3, 10]","[2, 12, -1, 13, 14, 13, 9, 12, 2]","[-1, 3, 7, -1, 7, 4, 12, 7, 14]","[-2, 8, -5, 9, 10, 9, 5, -2]","[-5, -1, 3, -5, 3, 0, 8, 10]","[-2, 8, -5, 9, 4, 10, 9, 5, 8, -2]","[-5, -1, 3, -5, 4, 3, 0, 8, 3, 10]","[-0.5, 0.125, -0.2, 0.1111111111111111, 0.1, 0.1111111111111111, 0.2, 0.125, -0.5]","[-0.2, -1.0, 0.3333333333333333, -0.2, 0.3333333333333333, 'ZeroDivisionError', 0.125, 0.3333333333333333, 0.1]","[-8, 32, -20, 36, 40, 36, 20, 32, -8]","[-20, -4, 12, -20, 12, 0, 32, 12, 40]","[5, -5, 9, 10, 8, -2, -2, 9, 8]","[8, 3, 10, 3, 3, -5, -5, -1, 0]",1.0,11.25,7.384615384615385,4.0,error,1.6,-0.6153846153846154,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
1165,"[6, 10, 11, 5, -3, -1, 18, -2, 11, 0, 1, 17, 10, 11]","[3, 0, 11, -4, -3, 6, 5, 10, -4, 11, 8, 14, -4, 18]","[10, 14, 15, 9, 1, 3, 22, 2, 15, 4, 5, 21, 14, 15]","[7, 4, 15, 0, 1, 10, 9, 14, 0, 15, 12, 18, 0, 22]","[6, 10, 11, 5, -3, -1, 18, -2, 11, 1, 17, 10, 11]","[3, 0, 11, -4, -3, 6, 5, 10, -4, 8, 14, -4, 18]","[6, 10, 11, 5, -3, -1, 18, 4, -2, 11, 0, 1, 17, 10, 11]","[3, 0, 11, -4, -3, 6, 5, 4, 10, -4, 11, 8, 14, -4, 18]","[0.16666666666666666, 0.1, 0.09090909090909091, 0.2, -0.3333333333333333, -1.0, 0.05555555555555555, -0.5, 0.09090909090909091, 'ZeroDivisionError', 1.0, 0.058823529411764705, 0.1, 0.09090909090909091]","[0.3333333333333333, 'ZeroDivisionError', 0.09090909090909091, -0.25, -0.3333333333333333, 0.16666666666666666, 0.2, 0.1, -0.25, 0.09090909090909091, 0.125, 0.07142857142857142, -0.25, 0.05555555555555555]","[24, 40, 44, 20, -12, -4, 72, -8, 44, 0, 4, 68, 40, 44]","[12, 0, 44, -16, -12, 24, 20, 40, -16, 44, 32, 56, -16, 72]","[11, 1, 6, -2, 10, -3, 5, 11, 10, 11, -1, 17, 18, 0]","[-3, -4, 0, 11, 18, 5, 14, -4, 6, 11, 8, 3, -4, 10]",7.774647887323944,4.0,11.307086614173228,31.098591549295776,error,7.573333333333333,9.2,Violate,No-violate,No-violate,error,Violate,Violate,1,0,0,error,1,1
1166,"[-10, 3, -6, -7, -9, -8, -2, 10, 5]","[-1, -3, -6, 9, -3, -10, -4, -6, -8]","[-6, 7, -2, -3, -5, -4, 2, 14, 9]","[3, 1, -2, 13, 1, -6, 0, -2, -4]","[3, -6, -7, -9, -8, -2, 10, 5]","[-3, -6, 9, -3, -10, -4, -6, -8]","[-10, 4, 3, -6, -7, -9, -8, -2, 10, 5]","[-1, 4, -3, -6, 9, -3, -10, -4, -6, -8]","[-0.1, 0.3333333333333333, -0.16666666666666666, -0.14285714285714285, -0.1111111111111111, -0.125, -0.5, 0.1, 0.2]","[-1.0, -0.3333333333333333, -0.16666666666666666, 0.1111111111111111, -0.3333333333333333, -0.1, -0.25, -0.16666666666666666, -0.125]","[-40, 12, -24, -28, -36, -32, -8, 40, 20]","[-4, -12, -24, 36, -12, -40, -16, -24, -32]","[10, -8, -7, -10, -2, 3, -9, 5, -6]","[-4, -3, -6, -10, -8, -1, -3, -6, 9]",0.34375,-2.5625,-22.75,1.375,-0.056544121761513085,-0.17857142857142858,0.6774193548387096,Violate,Violate,No-violate,No-violate,Violate,Violate,1,1,0,0,1,1
1167,"[-1, -4]","[-1, -6]","[3, 0]","[3, -2]",[-4],[-6],"[-1, 4, -4]","[-1, 4, -6]","[-1.0, -0.25]","[-1.0, -0.16666666666666666]","[-4, -16]","[-4, -24]","[-4, -1]","[-6, -1]",-3.5714285714285716,-3.5714285714285716,9.0,-14.285714285714286,-0.8928571428571429,-13.666666666666666,-4.0,No-violate,No-violate,Violate,Violate,Violate,No-violate,0,0,1,1,1,0
1168,"[-6, -3, 5, 10]","[2, 12, 12, 4]","[-2, 1, 9, 14]","[6, 16, 16, 8]","[-6, -3, 5]","[2, 12, 12]","[-6, -3, 5, 10, 4]","[2, 12, 12, 4, 4]","[-0.16666666666666666, -0.3333333333333333, 0.2, 0.1]","[0.5, 0.08333333333333333, 0.08333333333333333, 0.25]","[-24, -12, 20, 40]","[8, 48, 48, 16]","[10, -3, 5, -6]","[4, 2, 12, 12]",1.7333333333333334,0.7333333333333333,5.6521739130434785,6.933333333333334,-0.07575757575757576,2.0,0.46153846153846156,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
1169,"[-9, -7, -10, -2, -9, 0, -15, -5, -3, -5, -3, 10, -7]","[-11, 7, 4, -11, 11, 10, 3, -7, 3, -9, -8, 6, -15]","[-5, -3, -6, 2, -5, 4, -11, -1, 1, -1, 1, 14, -3]","[-7, 11, 8, -7, 15, 14, 7, -3, 7, -5, -4, 10, -11]","[-9, -10, -2, -9, 0, -15, -5, -3, -5, -3, 10, -7]","[-11, 4, -11, 11, 10, 3, -7, 3, -9, -8, 6, -15]","[-9, -7, -10, -2, -9, 0, -15, -5, -3, -5, -3, 10, 4, -7]","[-11, 7, 4, -11, 11, 10, 3, -7, 3, -9, -8, 6, 4, -15]","[-0.1111111111111111, -0.14285714285714285, -0.1, -0.5, -0.1111111111111111, 'ZeroDivisionError', -0.06666666666666667, -0.2, -0.3333333333333333, -0.2, -0.3333333333333333, 0.1, -0.14285714285714285]","[-0.09090909090909091, 0.14285714285714285, 0.25, -0.09090909090909091, 0.09090909090909091, 0.1, 0.3333333333333333, -0.14285714285714285, 0.3333333333333333, -0.1111111111111111, -0.125, 0.16666666666666666, -0.06666666666666667]","[-36, -28, -40, -8, -36, 0, -60, -20, -12, -20, -12, 40, -28]","[-44, 28, 16, -44, 44, 40, 12, -28, 12, -36, -32, 24, -60]","[-9, -7, 0, 10, -9, -2, -7, -15, -3, -10, -3, -5, -5]","[3, -11, 6, -15, -7, 3, 4, -8, -9, 11, -11, 10, 7]",-8.705882352941176,5.0588235294117645,0.8,-34.8235294117647,error,-12.615384615384615,-8.208333333333334,Violate,No-violate,Violate,error,Violate,Violate,1,0,1,error,1,1
1170,"[-6, -3, -6]","[4, 4, -9]","[-2, 1, -2]","[8, 8, -5]","[-3, -6]","[4, -9]","[-6, -3, 4, -6]","[4, 4, 4, -9]","[-0.16666666666666666, -0.3333333333333333, -0.16666666666666666]","[0.25, 0.25, -0.1111111111111111]","[-24, -12, -24]","[16, 16, -36]","[-6, -6, -3]","[4, 4, -9]",-18.0,21.0,0.18181818181818182,-72.0,-0.2738095238095238,11.333333333333334,-8.4,Violate,No-violate,Violate,Violate,No-violate,Violate,1,0,1,1,0,1
1171,"[7, -5, 2]","[-5, 7, 2]","[11, -1, 6]","[-1, 11, 6]","[-5, 2]","[7, 2]","[4, 7, -5, 2]","[4, -5, 7, 2]","[0.14285714285714285, -0.2, 0.5]","[-0.2, 0.14285714285714285, 0.5]","[28, -20, 8]","[-20, 28, 8]","[-5, 2, 7]","[2, -5, 7]",-16.5,7.25,0.875,-66.0,0.435483870967742,-6.25,-3.4444444444444446,Violate,No-violate,Violate,Violate,No-violate,Violate,1,0,1,1,0,1
1172,"[-1, 9, 4, -2, 11, 14, 2]","[-4, 4, -2, 13, 3, 16, -5]","[3, 13, 8, 2, 15, 18, 6]","[0, 8, 2, 17, 7, 20, -1]","[-1, 4, -2, 11, 14, 2]","[-4, -2, 13, 3, 16, -5]","[4, -1, 9, 4, -2, 11, 14, 2]","[4, -4, 4, -2, 13, 3, 16, -5]","[-1.0, 0.1111111111111111, 0.25, -0.5, 0.09090909090909091, 0.07142857142857142, 0.5]","[-0.25, 0.25, -0.5, 0.07692307692307693, 0.3333333333333333, 0.0625, -0.2]","[-4, 36, 16, -8, 44, 56, 8]","[-16, 16, -8, 52, 12, 64, -20]","[9, 4, 14, -2, 11, 2, -1]","[4, 3, 13, -4, -2, 16, -5]",10.12,10.12,11.566037735849056,40.48,-0.21599533517728164,9.275862068965518,10.333333333333334,No-violate,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,0,1,1
1173,[],[],[],[],[],[],[4],[4],[],[],[],[],[],[],error,error,error,error,error,4.0,error,error,error,error,error,error,error,error,error,error,error,error,error
1174,"[7, -11, -7, 11, 5, -1]","[-9, -9, -1, -13, -2, 0]","[11, -7, -3, 15, 9, 3]","[-5, -5, 3, -9, 2, 4]","[7, -11, -7, 11, -1]","[-9, -9, -1, -13, 0]","[7, 4, -11, -7, 11, 5, -1]","[-9, 4, -9, -1, -13, -2, 0]","[0.14285714285714285, -0.09090909090909091, -0.14285714285714285, 0.09090909090909091, 0.2, -1.0]","[-0.1111111111111111, -0.1111111111111111, -1.0, -0.07692307692307693, -0.5, 'ZeroDivisionError']","[28, -44, -28, 44, 20, -4]","[-36, -36, -4, -52, -8, 0]","[7, 11, 5, -7, -11, -1]","[-13, -2, -1, -9, -9, 0]",3.235294117647059,-1.2941176470588236,13.4,12.941176470588236,error,3.1333333333333333,3.125,Violate,No-violate,No-violate,error,Violate,No-violate,1,0,0,error,1,0
1175,"[6, -2, 6, 6, 5, 1, 5, -10, -17, 4, 6, 2]","[-7, -1, 3, -12, -2, -17, -5, -7, -1, 3, -13, 5]","[10, 2, 10, 10, 9, 5, 9, -6, -13, 8, 10, 6]","[-3, 3, 7, -8, 2, -13, -1, -3, 3, 7, -9, 9]","[6, -2, 6, 6, 5, 1, 5, -10, -17, 6, 2]","[-7, -1, 3, -12, -2, -17, -5, -7, -1, -13, 5]","[6, -2, 6, 6, 5, 1, 5, -10, -17, 4, 6, 4, 2]","[-7, -1, 3, -12, -2, -17, -5, -7, -1, 3, -13, 4, 5]","[0.16666666666666666, -0.5, 0.16666666666666666, 0.16666666666666666, 0.2, 1.0, 0.2, -0.1, -0.058823529411764705, 0.25, 0.16666666666666666, 0.5]","[-0.14285714285714285, -1.0, 0.3333333333333333, -0.08333333333333333, -0.5, -0.058823529411764705, -0.2, -0.14285714285714285, -1.0, 0.3333333333333333, -0.07692307692307693, 0.2]","[24, -8, 24, 24, 20, 4, 20, -40, -68, 16, 24, 8]","[-28, -4, 12, -48, -8, -68, -20, -28, -4, 12, -52, 20]","[5, -2, 6, 6, 5, 6, -17, 2, 1, -10, 4, 6]","[3, -17, -7, 3, -1, -5, -13, 5, -2, -1, -7, -12]",2.1296296296296298,-2.388888888888889,15.166666666666666,8.518518518518519,-0.24064370464232238,1.98,2.2280701754385963,Violate,No-violate,No-violate,No-violate,Violate,Violate,1,0,0,0,1,1
1176,"[3, -4, -6, -6, 18, 13, 17, 6, 3, -13, 9, 18, 11, -1]","[1, 3, 14, 12, 18, 1, -2, 15, 18, -1, 9, -6, 9, 10]","[7, 0, -2, -2, 22, 17, 21, 10, 7, -9, 13, 22, 15, 3]","[5, 7, 18, 16, 22, 5, 2, 19, 22, 3, 13, -2, 13, 14]","[3, -6, -6, 18, 13, 17, 6, 3, -13, 9, 18, 11, -1]","[1, 14, 12, 18, 1, -2, 15, 18, -1, 9, -6, 9, 10]","[3, -4, -6, -6, 18, 4, 13, 17, 6, 3, -13, 9, 18, 11, -1]","[1, 3, 14, 12, 18, 4, 1, -2, 15, 18, -1, 9, -6, 9, 10]","[0.3333333333333333, -0.25, -0.16666666666666666, -0.16666666666666666, 0.05555555555555555, 0.07692307692307693, 0.058823529411764705, 0.16666666666666666, 0.3333333333333333, -0.07692307692307693, 0.1111111111111111, 0.05555555555555555, 0.09090909090909091, -1.0]","[1.0, 0.3333333333333333, 0.07142857142857142, 0.08333333333333333, 0.05555555555555555, 1.0, -0.5, 0.06666666666666667, 0.05555555555555555, -1.0, 0.1111111111111111, -0.16666666666666666, 0.1111111111111111, 0.1]","[12, -16, -24, -24, 72, 52, 68, 24, 12, -52, 36, 72, 44, -4]","[4, 12, 56, 48, 72, 4, -8, 60, 72, -4, 36, -24, 36, 40]","[18, -6, -4, 18, 17, 6, -1, 13, -13, 11, 3, -6, 9, 3]","[15, 1, 12, -2, 9, 9, 3, 1, 10, 18, -6, 18, -1, 14]",3.5346534653465347,3.6831683168316833,8.006369426751592,14.138613861386139,0.22289832681989546,3.552380952380952,3.7653061224489797,Violate,No-violate,No-violate,No-violate,No-violate,Violate,1,0,0,0,0,1
1177,"[8, 12, -1, -8, -4, 5, 0, -10, 4, 6, 10, 12, 0, 11]","[-6, -4, -1, 6, 7, -7, -1, -2, 8, -2, 1, 4, -1, 8]","[12, 16, 3, -4, 0, 9, 4, -6, 8, 10, 14, 16, 4, 15]","[-2, 0, 3, 10, 11, -3, 3, 2, 12, 2, 5, 8, 3, 12]","[8, 12, -1, -8, -4, 5, 0, -10, 4, 6, 12, 0, 11]","[-6, -4, -1, 6, 7, -7, -1, -2, 8, -2, 4, -1, 8]","[8, 12, -1, -8, -4, 5, 0, -10, 4, 6, 10, 12, 0, 4, 11]","[-6, -4, -1, 6, 7, -7, -1, -2, 8, -2, 1, 4, -1, 4, 8]","[0.125, 0.08333333333333333, -1.0, -0.125, -0.25, 0.2, 'ZeroDivisionError', -0.1, 0.25, 0.16666666666666666, 0.1, 0.08333333333333333, 'ZeroDivisionError', 0.09090909090909091]","[-0.16666666666666666, -0.25, -1.0, 0.16666666666666666, 0.14285714285714285, -0.14285714285714285, -1.0, -0.5, 0.125, -0.5, 1.0, 0.25, -1.0, 0.125]","[32, 48, -4, -32, -16, 20, 0, -40, 16, 24, 40, 48, 0, 44]","[-24, -16, -4, 24, 28, -28, -4, -8, 32, -8, 4, 16, -4, 32]","[4, 0, 11, 8, 12, 5, -10, -1, -8, -4, 12, 0, 10, 6]","[-1, -1, -6, 1, 6, -2, 8, -1, 4, -4, -7, 7, -2, 8]",-2.0,-15.1,6.424242424242424,-8.0,error,-0.2857142857142857,-3.3333333333333335,Violate,No-violate,Violate,error,No-violate,No-violate,1,0,1,error,0,0
1178,"[-8, 15, -1, 15, -5, 4, 1, 13]","[6, 5, -9, -5, -5, -5, -6, -11]","[-4, 19, 3, 19, -1, 8, 5, 17]","[10, 9, -5, -1, -1, -1, -2, -7]","[-8, 15, 15, -5, 4, 1, 13]","[6, 5, -5, -5, -5, -6, -11]","[4, -8, 15, -1, 15, -5, 4, 1, 13]","[4, 6, 5, -9, -5, -5, -5, -6, -11]","[-0.125, 0.06666666666666667, -1.0, 0.06666666666666667, -0.2, 0.25, 1.0, 0.07692307692307693]","[0.16666666666666666, 0.2, -0.1111111111111111, -0.2, -0.2, -0.2, -0.16666666666666666, -0.09090909090909091]","[-32, 60, -4, 60, -20, 16, 4, 52]","[24, 20, -36, -20, -20, -20, -24, -44]","[4, 15, -8, 13, -5, 15, -1, 1]","[-5, -11, -5, -6, -5, 5, -9, 6]",6.1,3.6,-19.5,24.4,0.15511422302529684,6.423076923076923,9.142857142857142,Violate,Violate,No-violate,No-violate,No-violate,Violate,1,1,0,0,0,1
