,td_a,td_b,td_ttd_a_MR_ADD,td_ttd_b_MR_ADD,td_ttd_a_MR_EXC,td_ttd_b_MR_EXC,td_ttd_a_MR_INC,td_ttd_b_MR_INC,td_ttd_a_MR_INV,td_ttd_b_MR_INV,td_ttd_a_MR_MUL,td_ttd_b_MR_MUL,td_ttd_a_MR_PER,td_ttd_b_MR_PER,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_per,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_per,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
802,"[-10, 2, 5, 0, -5, 0, -5, -15, -11, -7]","[-2, 1, -2, 1, 4, -10, -14, -11, 0, 1]","[-6, 6, 9, 4, -1, 4, -1, -11, -7, -3]","[2, 5, 2, 5, 8, -6, -10, -7, 4, 5]","[-10, 2, 5, 0, -5, 0, -5, -15, -7]","[-2, 1, -2, 1, 4, -10, -14, -11, 1]","[-10, 2, 5, 0, -5, 0, -5, -15, -11, 4, -7]","[-2, 1, -2, 1, 4, -10, -14, -11, 0, 4, 1]","[-0.1, 0.5, 0.2, 'ZeroDivisionError', -0.2, 'ZeroDivisionError', -0.2, -0.06666666666666667, -0.09090909090909091, -0.14285714285714285]","[-0.5, 1.0, -0.5, 1.0, 0.25, -0.1, -0.07142857142857142, -0.09090909090909091, 'ZeroDivisionError', 1.0]","[-40, 8, 20, 0, -20, 0, -20, -60, -44, -28]","[-8, 4, -8, 4, 16, -40, -56, -44, 0, 4]","[-11, 0, -15, -10, 0, 5, -7, -5, -5, 2]","[1, 1, -14, -10, -2, 1, 0, -11, -2, 4]",error,error,111.9093614718615,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
803,"[7, 10, 11, 0, 10, -3, -4, 0, -5]","[1, -9, 10, 1, 12, -3, 2, 8, -6]","[11, 14, 15, 4, 14, 1, 0, 4, -1]","[5, -5, 14, 5, 16, 1, 6, 12, -2]","[7, 10, 11, 0, 10, -3, 0, -5]","[1, -9, 10, 1, 12, -3, 8, -6]","[4, 7, 10, 11, 0, 10, -3, -4, 0, -5]","[4, 1, -9, 10, 1, 12, -3, 2, 8, -6]","[0.14285714285714285, 0.1, 0.09090909090909091, 'ZeroDivisionError', 0.1, -0.3333333333333333, -0.25, 'ZeroDivisionError', -0.2]","[1.0, -0.1111111111111111, 0.1, 1.0, 0.08333333333333333, -0.3333333333333333, 0.5, 0.125, -0.16666666666666666]","[28, 40, 44, 0, 40, -12, -16, 0, -20]","[4, -36, 40, 4, 48, -12, 8, 32, -24]","[0, 7, 10, -5, 11, -3, 0, 10, -4]","[1, -6, 2, 12, -3, 10, -9, 8, 1]",error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
804,"[-8, -5, -2, 3, -4, 1, -7]","[1, -7, 4, -8, 2, -2, -5]","[-4, -1, 2, 7, 0, 5, -3]","[5, -3, 8, -4, 6, 2, -1]","[-8, -5, -2, 3, -4, -7]","[1, -7, 4, -8, 2, -5]","[4, -8, -5, -2, 3, -4, 1, -7]","[4, 1, -7, 4, -8, 2, -2, -5]","[-0.125, -0.2, -0.5, 0.3333333333333333, -0.25, 1.0, -0.14285714285714285]","[1.0, -0.14285714285714285, 0.25, -0.125, 0.5, -0.5, -0.2]","[-32, -20, -8, 12, -16, 4, -28]","[4, -28, 16, -32, 8, -8, -20]","[3, 1, -4, -5, -7, -8, -2]","[-8, -2, 4, -7, 1, 2, -5]",19.160793650793654,12.639365079365081,error,76.64317460317461,-2.14193902789426,22.187662337662335,10.942216117216109,Violate,error,No-violate,No-violate,No-violate,No-violate,1,error,0,0,0,0
805,"[0, 3]","[-2, -6]","[4, 7]","[2, -2]",[0],[-2],"[0, 4, 3]","[-2, 4, -6]","['ZeroDivisionError', 0.3333333333333333]","[-0.5, -0.16666666666666666]","[0, 12]","[-8, -24]","[0, 3]","[-6, -2]",error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
806,"[15, -1, 7, 12, -6, -7, 17, -7, -3]","[8, 14, 17, 2, 9, -9, 9, 3, -2]","[19, 3, 11, 16, -2, -3, 21, -3, 1]","[12, 18, 21, 6, 13, -5, 13, 7, 2]","[15, -1, 7, -6, -7, 17, -7, -3]","[8, 14, 17, 9, -9, 9, 3, -2]","[15, -1, 7, 12, 4, -6, -7, 17, -7, -3]","[8, 14, 17, 2, 4, 9, -9, 9, 3, -2]","[0.06666666666666667, -1.0, 0.14285714285714285, 0.08333333333333333, -0.16666666666666666, -0.14285714285714285, 0.058823529411764705, -0.14285714285714285, -0.3333333333333333]","[0.125, 0.07142857142857142, 0.058823529411764705, 0.5, 0.1111111111111111, -0.1111111111111111, 0.1111111111111111, 0.3333333333333333, -0.5]","[60, -4, 28, 48, -24, -28, 68, -28, -12]","[32, 56, 68, 8, 36, -36, 36, 12, -8]","[-3, -1, -7, 17, -6, 15, 12, 7, -7]","[-2, 9, 17, 2, 8, 14, -9, 3, 9]",-142.6094414236283,-116.92207118141374,-42.97182808117472,-570.4377656945132,-4.3377767292218365,-150.27712248535775,-102.0734865374721,Violate,No-violate,Violate,Violate,Violate,Violate,1,0,1,1,1,1
807,"[-9, 5, 8, -12, 5, -11, -8, -12, -12, 4, 10, -1, -13, 4]","[-4, -8, -4, -2, 7, -6, -8, 7, -8, -3, 1, -13, 8, -3]","[-5, 9, 12, -8, 9, -7, -4, -8, -8, 8, 14, 3, -9, 8]","[0, -4, 0, 2, 11, -2, -4, 11, -4, 1, 5, -9, 12, 1]","[-9, 5, 8, -12, 5, -11, -8, -12, -12, 4, 10, -13, 4]","[-4, -8, -4, -2, 7, -6, -8, 7, -8, -3, 1, 8, -3]","[-9, 5, 8, -12, 5, -11, -8, -12, -12, 4, 10, -1, 4, -13, 4]","[-4, -8, -4, -2, 7, -6, -8, 7, -8, -3, 1, -13, 4, 8, -3]","[-0.1111111111111111, 0.2, 0.125, -0.08333333333333333, 0.2, -0.09090909090909091, -0.125, -0.08333333333333333, -0.08333333333333333, 0.25, 0.1, -1.0, -0.07692307692307693, 0.25]","[-0.25, -0.125, -0.25, -0.5, 0.14285714285714285, -0.16666666666666666, -0.125, 0.14285714285714285, -0.125, -0.3333333333333333, 1.0, -0.07692307692307693, 0.125, -0.3333333333333333]","[-36, 20, 32, -48, 20, -44, -32, -48, -48, 16, 40, -4, -52, 16]","[-16, -32, -16, -8, 28, -24, -32, 28, -32, -12, 4, -52, 32, -12]","[4, -12, 5, 10, 8, -12, -13, -1, -8, 4, -9, -11, -12, 5]","[8, -4, -4, -3, 7, -13, 7, -8, -2, -3, -8, -6, -8, 1]",-159.44417896917895,-46.516080678580686,-15.756944444444459,-637.7767158767158,5.06872361540102,-162.18425359362863,25.631875612310402,Violate,No-violate,Violate,Violate,Violate,Violate,1,0,1,1,1,1
808,"[9, 12, 4, -5]","[8, 0, 1, 4]","[13, 16, 8, -1]","[12, 4, 5, 8]","[9, 12, -5]","[8, 0, 4]","[9, 4, 12, 4, -5]","[8, 4, 0, 1, 4]","[0.1111111111111111, 0.08333333333333333, 0.25, -0.2]","[0.125, 'ZeroDivisionError', 1.0, 0.25]","[36, 48, 16, -20]","[32, 0, 4, 16]","[-5, 4, 9, 12]","[4, 1, 8, 0]",-6.598290598290598,-6.598290598290598,-89.57692307692307,-26.39316239316239,error,-5.47843137254902,-6.785185185185185,No-violate,Violate,Violate,error,No-violate,No-violate,0,1,1,error,0,0
809,"[-1, 4, -3, -4, -5, -1, -5, 1, -6, -2, -1, 5]","[-5, -6, -7, -7, 1, 4, -6, -4, -6, 3, 0, 4]","[3, 8, 1, 0, -1, 3, -1, 5, -2, 2, 3, 9]","[-1, -2, -3, -3, 5, 8, -2, 0, -2, 7, 4, 8]","[-1, 4, -4, -5, -1, -5, 1, -6, -2, -1, 5]","[-5, -6, -7, 1, 4, -6, -4, -6, 3, 0, 4]","[-1, 4, -3, -4, -5, -1, -5, 1, 4, -6, -2, -1, 5]","[-5, -6, -7, -7, 1, 4, -6, -4, 4, -6, 3, 0, 4]","[-1.0, 0.25, -0.3333333333333333, -0.25, -0.2, -1.0, -0.2, 1.0, -0.16666666666666666, -0.5, -1.0, 0.2]","[-0.2, -0.16666666666666666, -0.14285714285714285, -0.14285714285714285, 1.0, 0.25, -0.16666666666666666, -0.25, -0.16666666666666666, 0.3333333333333333, 'ZeroDivisionError', 0.25]","[-4, 16, -12, -16, -20, -4, -20, 4, -24, -8, -4, 20]","[-20, -24, -28, -28, 4, 16, -24, -16, -24, 12, 0, 16]","[1, -1, -2, -4, 5, -6, -5, -1, -1, 4, -3, -5]","[-6, -7, -4, 1, -6, 3, 4, 4, 0, -7, -5, -6]",-7.796551724137933,5.3931034482758635,error,-31.18620689655173,error,-5.958666666666668,-7.284090909090904,Violate,error,Violate,error,No-violate,Violate,1,error,1,error,0,1
810,[-1],[4],[3],[8],[],[],"[-1, 4]","[4, 4]",[-1.0],[0.25],[-4],[16],[-1],[4],0.0,0.0,0.0,0.0,0.0,-12.499999999999998,0,No-violate,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,0,1,0
811,"[4, -15, -7, -15, -10, -9, -13, 4, 1, -1, -16]","[-15, 1, -12, -14, -16, -9, -9, -4, -13, -13, -15]","[8, -11, -3, -11, -6, -5, -9, 8, 5, 3, -12]","[-11, 5, -8, -10, -12, -5, -5, 0, -9, -9, -11]","[4, -15, -7, -15, -10, -9, -13, 4, 1, -1]","[-15, 1, -12, -14, -16, -9, -9, -4, -13, -13]","[4, 4, -15, -7, -15, -10, -9, -13, 4, 1, -1, -16]","[-15, 4, 1, -12, -14, -16, -9, -9, -4, -13, -13, -15]","[0.25, -0.06666666666666667, -0.14285714285714285, -0.06666666666666667, -0.1, -0.1111111111111111, -0.07692307692307693, 0.25, 1.0, -1.0, -0.0625]","[-0.06666666666666667, 1.0, -0.08333333333333333, -0.07142857142857142, -0.0625, -0.1111111111111111, -0.1111111111111111, -0.25, -0.07692307692307693, -0.07692307692307693, -0.06666666666666667]","[16, -60, -28, -60, -40, -36, -52, 16, 4, -4, -64]","[-60, 4, -48, -56, -64, -36, -36, -16, -52, -52, -60]","[4, -13, -16, -1, -7, -9, -15, -10, -15, 1, 4]","[-15, -15, -12, -13, -13, -9, 1, -4, -14, -16, -9]",100.65715632406804,176.79278172807588,67.85744444444445,402.62862529627216,82.73048973297352,99.54429327918456,95.6209865455058,Violate,Violate,No-violate,No-violate,Violate,No-violate,1,1,0,0,1,0
812,"[5, -1, -4, 1, -3, -9, 1]","[3, -1, -3, -3, -6, 3, -7]","[9, 3, 0, 5, 1, -5, 5]","[7, 3, 1, 1, -2, 7, -3]","[5, -1, -4, -3, -9, 1]","[3, -1, -3, -6, 3, -7]","[5, -1, -4, 4, 1, -3, -9, 1]","[3, -1, -3, 4, -3, -6, 3, -7]","[0.2, -1.0, -0.25, 1.0, -0.3333333333333333, -0.1111111111111111, 1.0]","[0.3333333333333333, -1.0, -0.3333333333333333, -0.3333333333333333, -0.16666666666666666, 0.3333333333333333, -0.14285714285714285]","[20, -4, -16, 4, -12, -36, 4]","[12, -4, -12, -12, -24, 12, -28]","[5, -9, -4, -3, 1, 1, -1]","[-6, -1, 3, 3, -7, -3, -3]",45.10714285714286,50.31349206349207,error,180.42857142857144,2.020146705146706,38.52999999999999,45.55,Violate,error,No-violate,No-violate,Violate,Violate,1,error,0,0,1,1
813,"[-3, -9, 4, -6, 6, -8, 4, 3, 6, 9, 9, 9, -9]","[3, 0, -1, 9, -7, -3, -6, 6, -5, 7, -8, 9, 12]","[1, -5, 8, -2, 10, -4, 8, 7, 10, 13, 13, 13, -5]","[7, 4, 3, 13, -3, 1, -2, 10, -1, 11, -4, 13, 16]","[-3, -9, 4, -6, 6, -8, 4, 3, 6, 9, 9, -9]","[3, 0, -1, 9, -7, -3, -6, 6, -5, -8, 9, 12]","[-3, -9, 4, -6, 6, -8, 4, 3, 6, 9, 9, 9, -9, 4]","[3, 0, -1, 9, -7, -3, -6, 6, -5, 7, -8, 9, 12, 4]","[-0.3333333333333333, -0.1111111111111111, 0.25, -0.16666666666666666, 0.16666666666666666, -0.125, 0.25, 0.3333333333333333, 0.16666666666666666, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.1111111111111111]","[0.3333333333333333, 'ZeroDivisionError', -1.0, 0.1111111111111111, -0.14285714285714285, -0.3333333333333333, -0.16666666666666666, 0.16666666666666666, -0.2, 0.14285714285714285, -0.125, 0.1111111111111111, 0.08333333333333333]","[-12, -36, 16, -24, 24, -32, 16, 12, 24, 36, 36, 36, -36]","[12, 0, -4, 36, -28, -12, -24, 24, -20, 28, -32, 36, 48]","[4, 3, -8, 6, 9, -9, -6, -9, 9, 4, 9, 6, -3]","[9, -3, 0, 3, 12, -6, 9, 7, -5, -8, 6, -7, -1]",4.1692708333333215,29.390624999999996,-116.96992970265032,16.677083333333286,error,4.238194444444442,1.712962962962962,Violate,Violate,No-violate,error,No-violate,No-violate,1,1,0,error,0,0
814,"[7, 9, -8, -2, -2, 3]","[10, 7, -2, -5, -4, 8]","[11, 13, -4, 2, 2, 7]","[14, 11, 2, -1, 0, 12]","[7, 9, -8, -2, 3]","[10, 7, -2, -5, 8]","[7, 9, -8, -2, -2, 3, 4]","[10, 7, -2, -5, -4, 8, 4]","[0.14285714285714285, 0.1111111111111111, -0.125, -0.5, -0.5, 0.3333333333333333]","[0.1, 0.14285714285714285, -0.5, -0.2, -0.25, 0.125]","[28, 36, -32, -8, -8, 12]","[40, 28, -8, -20, -16, 32]","[-2, 9, -8, 3, -2, 7]","[-4, 10, -2, 7, -5, 8]",-3.968253968253968,-6.206349206349207,0.5030627267469383,-15.873015873015872,-1.176910874267908,-3.29453262786596,-3.968253968253968,Violate,No-violate,Violate,Violate,No-violate,No-violate,1,0,1,1,0,0
815,"[5, -10, 4, 3, -7, -11, 2, 10, 5]","[5, 5, 11, -5, 5, -12, -7, 12, -5]","[9, -6, 8, 7, -3, -7, 6, 14, 9]","[9, 9, 15, -1, 9, -8, -3, 16, -1]","[5, -10, 4, 3, -7, -11, 2, 10]","[5, 5, 11, -5, 5, -12, -7, 12]","[5, -10, 4, 4, 3, -7, -11, 2, 10, 5]","[5, 5, 4, 11, -5, 5, -12, -7, 12, -5]","[0.2, -0.1, 0.25, 0.3333333333333333, -0.14285714285714285, -0.09090909090909091, 0.5, 0.1, 0.2]","[0.2, 0.2, 0.09090909090909091, -0.2, 0.2, -0.08333333333333333, -0.14285714285714285, 0.08333333333333333, -0.2]","[20, -40, 16, 12, -28, -44, 8, 40, 20]","[20, 20, 44, -20, 20, -48, -28, 48, -20]","[10, -10, -11, 2, 5, 3, 4, 5, -7]","[5, -12, -5, 11, -7, 5, 12, -5, 5]",-1.4087782587782414,2.321019721019738,-38.815388007054686,-5.6351130351129655,-0.9335704414875363,14.815767565767567,-32.0917130488559,Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
816,"[-8, 6, 3, -2, 9, -8, 3, 10, -2, -7]","[-8, -4, 9, 3, 2, 6, 14, 8, -1, -8]","[-4, 10, 7, 2, 13, -4, 7, 14, 2, -3]","[-4, 0, 13, 7, 6, 10, 18, 12, 3, -4]","[-8, 6, 3, -2, 9, -8, 10, -2, -7]","[-8, -4, 9, 3, 2, 6, 8, -1, -8]","[-8, 6, 3, -2, 9, -8, 3, 4, 10, -2, -7]","[-8, -4, 9, 3, 2, 6, 14, 4, 8, -1, -8]","[-0.125, 0.16666666666666666, 0.3333333333333333, -0.5, 0.1111111111111111, -0.125, 0.3333333333333333, 0.1, -0.5, -0.14285714285714285]","[-0.125, -0.25, 0.1111111111111111, 0.3333333333333333, 0.5, 0.16666666666666666, 0.07142857142857142, 0.125, -1.0, -0.125]","[-32, 24, 12, -8, 36, -32, 12, 40, -8, -28]","[-32, -16, 36, 12, 8, 24, 56, 32, -4, -32]","[3, 3, 6, -8, -8, -7, -2, -2, 10, 9]","[14, 2, 3, -1, -8, 6, 9, -4, -8, 8]",-6.675888133030991,-17.20763416477702,-4.629376088392483,-26.703552532123965,0.47264860984485435,0.344507936507938,-5.590249433106578,Violate,No-violate,Violate,Violate,No-violate,Violate,1,0,1,1,0,1
817,"[-4, -1, 9]","[8, 6, 7]","[0, 3, 13]","[12, 10, 11]","[-4, -1]","[8, 6]","[4, -4, -1, 9]","[4, 8, 6, 7]","[-0.25, -1.0, 0.1111111111111111]","[0.125, 0.16666666666666666, 0.14285714285714285]","[-16, -4, 36]","[32, 24, 28]","[-4, 9, -1]","[7, 8, 6]",-29.867724867724874,-28.83597883597884,error,-119.4708994708995,-0.6793143436979052,-38.617777777777775,4.571428571428572,Violate,error,Violate,Violate,Violate,Violate,1,error,1,1,1,1
818,"[-15, 2, -6, -6, -4, -10]","[3, -15, -16, -15, -10, -5]","[-11, 6, -2, -2, 0, -6]","[7, -11, -12, -11, -6, -1]","[-15, 2, -6, -6, -4]","[3, -15, -16, -15, -10]","[-15, 2, -6, -6, 4, -4, -10]","[3, -15, -16, -15, 4, -10, -5]","[-0.06666666666666667, 0.5, -0.16666666666666666, -0.16666666666666666, -0.25, -0.1]","[0.3333333333333333, -0.06666666666666667, -0.0625, -0.06666666666666667, -0.1, -0.2]","[-60, 8, -24, -24, -16, -40]","[12, -60, -64, -60, -40, -20]","[-6, -4, -10, -15, 2, -6]","[-15, -15, -5, -16, -10, 3]",60.846551724137925,14.416379310344823,error,243.3862068965517,-3.14193376068376,59.33641975308639,56.68427672955975,Violate,error,No-violate,No-violate,Violate,No-violate,1,error,0,0,1,0
819,"[-14, 3, 1, 0, 4, -9, 2, 3]","[-9, -10, -2, -8, 5, -2, -11, -1]","[-10, 7, 5, 4, 8, -5, 6, 7]","[-5, -6, 2, -4, 9, 2, -7, 3]","[3, 1, 0, 4, -9, 2, 3]","[-10, -2, -8, 5, -2, -11, -1]","[-14, 3, 4, 1, 0, 4, -9, 2, 3]","[-9, -10, 4, -2, -8, 5, -2, -11, -1]","[-0.07142857142857142, 0.3333333333333333, 1.0, 'ZeroDivisionError', 0.25, -0.1111111111111111, 0.5, 0.3333333333333333]","[-0.1111111111111111, -0.1, -0.5, -0.125, 0.2, -0.5, -0.09090909090909091, -1.0]","[-56, 12, 4, 0, 16, -36, 8, 12]","[-36, -40, -8, -32, 20, -8, -44, -4]","[0, 4, 1, -14, -9, 3, 2, 3]","[-2, -2, -10, -8, -1, -9, 5, -11]",error,error,-90.14087301587303,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
820,[],[],[],[],[],[],[4],[4],[],[],[],[],[],[],0,0,0,0,0,0.0,0,No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
821,"[-2, -5, 1, -3, -1, -6, 0, 6, -10, 10, 9, -8, -8]","[5, -4, -7, -6, 11, 11, 2, -5, -1, -6, -4, -2, 9]","[2, -1, 5, 1, 3, -2, 4, 10, -6, 14, 13, -4, -4]","[9, 0, -3, -2, 15, 15, 6, -1, 3, -2, 0, 2, 13]","[-2, -5, 1, -3, -1, -6, 0, -10, 10, 9, -8, -8]","[5, -4, -7, -6, 11, 11, 2, -1, -6, -4, -2, 9]","[-2, -5, 1, -3, -1, -6, 0, 6, 4, -10, 10, 9, -8, -8]","[5, -4, -7, -6, 11, 11, 2, -5, 4, -1, -6, -4, -2, 9]","[-0.5, -0.2, 1.0, -0.3333333333333333, -1.0, -0.16666666666666666, 'ZeroDivisionError', 0.16666666666666666, -0.1, 0.1, 0.1111111111111111, -0.125, -0.125]","[0.2, -0.25, -0.14285714285714285, -0.16666666666666666, 0.09090909090909091, 0.09090909090909091, 0.5, -0.2, -1.0, -0.16666666666666666, -0.25, -0.5, 0.1111111111111111]","[-8, -20, 4, -12, -4, -24, 0, 24, -40, 40, 36, -32, -32]","[20, -16, -28, -24, 44, 44, 8, -20, -4, -24, -16, -8, 36]","[-5, 6, 0, -10, 10, 9, 1, -6, -8, -8, -1, -3, -2]","[-7, -4, 5, -4, -6, -5, 2, 11, -2, 11, 9, -1, -6]",error,error,-71.90454545454544,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
822,"[1, -3, 0, -5, -9, 4]","[0, 1, 9, -4, 9, -2]","[5, 1, 4, -1, -5, 8]","[4, 5, 13, 0, 13, 2]","[1, -3, 0, -5, -9]","[0, 1, 9, -4, 9]","[1, -3, 0, -5, 4, -9, 4]","[0, 1, 9, -4, 4, 9, -2]","[1.0, -0.3333333333333333, 'ZeroDivisionError', -0.2, -0.1111111111111111, 0.25]","['ZeroDivisionError', 1.0, 0.1111111111111111, -0.25, 0.1111111111111111, -0.5]","[4, -12, 0, -20, -36, 16]","[0, 4, 36, -16, 36, -8]","[1, 0, 4, -5, -9, -3]","[9, -4, 9, 0, -2, 1]",error,error,-24.951351351351345,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
823,"[-2, 15, 11, 1, 8, 15, 9, 16, 3, -1, -1, 6, 3, 10]","[6, 9, -2, 4, 16, -3, 15, 12, -1, 14, 5, -6, 8, 11]","[2, 19, 15, 5, 12, 19, 13, 20, 7, 3, 3, 10, 7, 14]","[10, 13, 2, 8, 20, 1, 19, 16, 3, 18, 9, -2, 12, 15]","[-2, 15, 11, 1, 8, 15, 9, 16, 3, -1, -1, 3, 10]","[6, 9, -2, 4, 16, -3, 15, 12, -1, 14, 5, 8, 11]","[-2, 15, 11, 4, 1, 8, 15, 9, 16, 3, -1, -1, 6, 3, 10]","[6, 9, -2, 4, 4, 16, -3, 15, 12, -1, 14, 5, -6, 8, 11]","[-0.5, 0.06666666666666667, 0.09090909090909091, 1.0, 0.125, 0.06666666666666667, 0.1111111111111111, 0.0625, 0.3333333333333333, -1.0, -1.0, 0.16666666666666666, 0.3333333333333333, 0.1]","[0.16666666666666666, 0.1111111111111111, -0.5, 0.25, 0.0625, -0.3333333333333333, 0.06666666666666667, 0.08333333333333333, -1.0, 0.07142857142857142, 0.2, -0.16666666666666666, 0.125, 0.09090909090909091]","[-8, 60, 44, 4, 32, 60, 36, 64, 12, -4, -4, 24, 12, 40]","[24, 36, -8, 16, 64, -12, 60, 48, -4, 56, 20, -24, 32, 44]","[8, 1, -1, 16, 3, 15, 3, -1, -2, 10, 6, 11, 15, 9]","[-3, -6, 12, 16, 8, 4, 11, 5, 6, 14, -1, 9, 15, -2]",-205.16911157024788,-118.19003960055095,186.33007237645393,-820.6764462809915,1.228576731843087,-204.67783267457182,-202.16663442940037,Violate,No-violate,Violate,Violate,No-violate,Violate,1,0,1,1,0,1
824,"[5, -7]","[4, 4]","[9, -3]","[8, 8]",[-7],[4],"[5, 4, -7]","[4, 4, 4]","[0.2, -0.14285714285714285]","[0.25, 0.25]","[20, -28]","[16, 16]","[5, -7]","[4, 4]",-8.228571428571428,-8.228571428571428,-21.333333333333336,-32.91428571428571,-0.5142857142857145,-11.180952380952377,0.0,No-violate,Violate,Violate,Violate,Violate,Violate,0,1,1,1,1,1
825,"[-1, -12, 15, 15, 9, -9, 8, 14, -16, -6]","[5, -9, -1, -11, 17, -13, 1, -4, -8, -13]","[3, -8, 19, 19, 13, -5, 12, 18, -12, -2]","[9, -5, 3, -7, 21, -9, 5, 0, -4, -9]","[-1, -12, 15, 15, -9, 8, 14, -16, -6]","[5, -9, -1, -11, -13, 1, -4, -8, -13]","[-1, -12, 15, 15, 9, -9, 8, 14, 4, -16, -6]","[5, -9, -1, -11, 17, -13, 1, -4, 4, -8, -13]","[-1.0, -0.08333333333333333, 0.06666666666666667, 0.06666666666666667, 0.1111111111111111, -0.1111111111111111, 0.125, 0.07142857142857142, -0.0625, -0.16666666666666666]","[0.2, -0.1111111111111111, -1.0, -0.09090909090909091, 0.058823529411764705, -0.07692307692307693, 1.0, -0.25, -0.125, -0.07692307692307693]","[-4, -48, 60, 60, 36, -36, 32, 56, -64, -24]","[20, -36, -4, -44, 68, -52, 4, -16, -32, -52]","[-1, -9, 14, -16, -12, 9, -6, 8, 15, 15]","[-4, 17, 1, -11, -13, -8, 5, -9, -1, -13]",55.44712301587301,57.3835152116402,65.83509615384605,221.78849206349204,49.40297009668704,56.40078125,64.06313267445343,Violate,No-violate,No-violate,No-violate,No-violate,Violate,1,0,0,0,0,1
826,"[0, 2, -13, -12, 1, -5, 2, -6, -5, -9, 1, -5, 3]","[-17, -8, -2, 0, -9, -11, -11, -10, -17, -5, -16, -7, -15]","[4, 6, -9, -8, 5, -1, 6, -2, -1, -5, 5, -1, 7]","[-13, -4, 2, 4, -5, -7, -7, -6, -13, -1, -12, -3, -11]","[0, -13, -12, 1, -5, 2, -6, -5, -9, 1, -5, 3]","[-17, -2, 0, -9, -11, -11, -10, -17, -5, -16, -7, -15]","[0, 2, -13, -12, 1, -5, 2, -6, -5, -9, 1, -5, 4, 3]","[-17, -8, -2, 0, -9, -11, -11, -10, -17, -5, -16, -7, 4, -15]","['ZeroDivisionError', 0.5, -0.07692307692307693, -0.08333333333333333, 1.0, -0.2, 0.5, -0.16666666666666666, -0.2, -0.1111111111111111, 1.0, -0.2, 0.3333333333333333]","[-0.058823529411764705, -0.125, -0.5, 'ZeroDivisionError', -0.1111111111111111, -0.09090909090909091, -0.09090909090909091, -0.1, -0.058823529411764705, -0.2, -0.0625, -0.14285714285714285, -0.06666666666666667]","[0, 8, -52, -48, 4, -20, 8, -24, -20, -36, 4, -20, 12]","[-68, -32, -8, 0, -36, -44, -44, -40, -68, -20, -64, -28, -60]","[-5, -13, 3, 1, -12, 0, -9, -6, 2, -5, 2, 1, -5]","[-15, -9, -2, -10, -16, -8, -7, -5, 0, -17, -11, -11, -17]",error,error,87.32700501253133,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
827,[],[],[],[],[],[],[4],[4],[],[],[],[],[],[],0,0,0,0,0,0.0,0,No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
828,"[8, 0, 5, -1, -1, 1, -2, 2, -3, 9, 14, 10, -7]","[12, 8, 8, -7, -7, -7, 11, 12, 13, 11, 5, 14, 10]","[12, 4, 9, 3, 3, 5, 2, 6, 1, 13, 18, 14, -3]","[16, 12, 12, -3, -3, -3, 15, 16, 17, 15, 9, 18, 14]","[8, 0, -1, -1, 1, -2, 2, -3, 9, 14, 10, -7]","[12, 8, -7, -7, -7, 11, 12, 13, 11, 5, 14, 10]","[8, 0, 5, -1, -1, 1, -2, 4, 2, -3, 9, 14, 10, -7]","[12, 8, 8, -7, -7, -7, 11, 4, 12, 13, 11, 5, 14, 10]","[0.125, 'ZeroDivisionError', 0.2, -1.0, -1.0, 1.0, -0.5, 0.5, -0.3333333333333333, 0.1111111111111111, 0.07142857142857142, 0.1, -0.14285714285714285]","[0.08333333333333333, 0.125, 0.125, -0.14285714285714285, -0.14285714285714285, -0.14285714285714285, 0.09090909090909091, 0.08333333333333333, 0.07692307692307693, 0.09090909090909091, 0.2, 0.07142857142857142, 0.1]","[32, 0, 20, -4, -4, 4, -8, 8, -12, 36, 56, 40, -28]","[48, 32, 32, -28, -28, -28, 44, 48, 52, 44, 20, 56, 40]","[1, -1, 9, 2, 8, -2, 10, 14, -1, -7, -3, 5, 0]","[13, -7, 10, 12, 12, -7, 11, -7, 11, 8, 14, 5, 8]",error,error,190.3910948310948,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
829,[],[],[],[],[],[],[4],[4],[],[],[],[],[],[],0,0,0,0,0,0.0,0,No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
