,td_a,td_b,td_ttd_a_MR_ADD,td_ttd_b_MR_ADD,td_ttd_a_MR_EXC,td_ttd_b_MR_EXC,td_ttd_a_MR_INC,td_ttd_b_MR_INC,td_ttd_a_MR_INV,td_ttd_b_MR_INV,td_ttd_a_MR_MUL,td_ttd_b_MR_MUL,td_ttd_a_MR_PER,td_ttd_b_MR_PER,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_per,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_per,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
616,"[-3, 4, -12, -1, 4]","[10, 6, -9, 5, 7]","[1, 8, -8, 3, 8]","[14, 10, -5, 9, 11]","[-3, -12, -1, 4]","[10, -9, 5, 7]","[-3, 4, -12, 4, -1, 4]","[10, 6, -9, 4, 5, 7]","[-0.3333333333333333, 0.25, -0.08333333333333333, -1.0, 0.25]","[0.1, 0.16666666666666666, -0.1111111111111111, 0.2, 0.14285714285714285]","[-12, 16, -48, -4, 16]","[40, 24, -36, 20, 28]","[-3, 4, -12, 4, -1]","[10, -9, 7, 6, 5]",39.2,39.2,39.2,627.2,0.1135848576467624,34.84722222222222,43.34375,No-violate,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,0,1,1
617,[],[],[],[],[],[],[4],[4],[],[],[],[],[],[],error,error,error,error,error,0.0,error,error,error,error,error,error,error,error,error,error,error,error,error
618,"[3, 4, 7, 4, 2, -6, 5, -6, -2, -6, -1, 6, 5, 4]","[6, 2, 6, 4, 7, -6, 7, -5, -8, 1, 6, 5, -7, 7]","[7, 8, 11, 8, 6, -2, 9, -2, 2, -2, 3, 10, 9, 8]","[10, 6, 10, 8, 11, -2, 11, -1, -4, 5, 10, 9, -3, 11]","[3, 4, 7, 4, -6, 5, -6, -2, -6, -1, 6, 5, 4]","[6, 2, 6, 4, -6, 7, -5, -8, 1, 6, 5, -7, 7]","[3, 4, 7, 4, 2, -6, 4, 5, -6, -2, -6, -1, 6, 5, 4]","[6, 2, 6, 4, 7, -6, 4, 7, -5, -8, 1, 6, 5, -7, 7]","[0.3333333333333333, 0.25, 0.14285714285714285, 0.25, 0.5, -0.16666666666666666, 0.2, -0.16666666666666666, -0.5, -0.16666666666666666, -1.0, 0.16666666666666666, 0.2, 0.25]","[0.16666666666666666, 0.5, 0.16666666666666666, 0.25, 0.14285714285714285, -0.16666666666666666, 0.14285714285714285, -0.2, -0.125, 1.0, 0.16666666666666666, 0.2, -0.14285714285714285, 0.14285714285714285]","[12, 16, 28, 16, 8, -24, 20, -24, -8, -24, -4, 24, 20, 16]","[24, 8, 24, 16, 28, -24, 28, -20, -32, 4, 24, 20, -28, 28]","[5, 6, -6, 3, -1, -6, 4, 2, 4, -2, 4, 5, 7, -6]","[7, -5, 6, 5, 4, 6, -6, 6, 1, -8, -7, 2, 7, 7]",25.48469387755102,25.484693877551024,25.484693877551017,407.7551020408163,0.1158991660014346,24.15555555555556,26.301775147928993,No-violate,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,0,1,1
619,"[-6, -3, 3]","[-9, 6, 4]","[-2, 1, 7]","[-5, 10, 8]","[-6, -3]","[-9, 6]","[-6, -3, 4, 3]","[-9, 6, 4, 4]","[-0.16666666666666666, -0.3333333333333333, 0.3333333333333333]","[-0.1111111111111111, 0.16666666666666666, 0.25]","[-24, -12, 12]","[-36, 24, 16]","[-6, -3, 3]","[6, 4, -9]",29.111111111111114,29.111111111111114,29.11111111111111,465.7777777777778,0.05204046639231824,26.46875,29.25,No-violate,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,0,1,1
620,"[-2, -12, -5, -4, 0, -12, 5, 7, -2, 6]","[5, 13, 4, -11, -10, -8, 10, -7, -10, 4]","[2, -8, -1, 0, 4, -8, 9, 11, 2, 10]","[9, 17, 8, -7, -6, -4, 14, -3, -6, 8]","[-2, -12, -5, -4, 0, -12, 7, -2, 6]","[5, 13, 4, -11, -10, -8, -7, -10, 4]","[-2, -12, -5, -4, 4, 0, -12, 5, 7, -2, 6]","[5, 13, 4, -11, 4, -10, -8, 10, -7, -10, 4]","[-0.5, -0.08333333333333333, -0.2, -0.25, 'ZeroDivisionError', -0.08333333333333333, 0.2, 0.14285714285714285, -0.5, 0.16666666666666666]","[0.2, 0.07692307692307693, 0.25, -0.09090909090909091, -0.1, -0.125, 0.1, -0.14285714285714285, -0.1, 0.25]","[-8, -48, -20, -16, 0, -48, 20, 28, -8, 24]","[20, 52, 16, -44, -40, -32, 40, -28, -40, 16]","[-12, -2, 7, 0, -5, -12, -2, 5, 6, -4]","[-10, 13, 10, 4, 4, -10, 5, -11, -8, -7]",58.045,58.045,58.045,928.72,error,55.239669421487605,54.08641975308642,No-violate,No-violate,No-violate,error,Violate,No-violate,0,0,0,error,1,0
621,"[2, -4, -4, -5]","[2, 3, 4, 4]","[6, 0, 0, -1]","[6, 7, 8, 8]","[2, -4, -4]","[2, 3, 4]","[2, 4, -4, -4, -5]","[2, 4, 3, 4, 4]","[0.5, -0.25, -0.25, -0.2]","[0.5, 0.3333333333333333, 0.25, 0.25]","[8, -16, -16, -20]","[8, 12, 16, 16]","[-4, 2, -4, -5]","[3, 4, 4, 2]",4.1875,4.1875,4.1875,67.0,0.055833333333333346,7.039999999999999,4.333333333333333,No-violate,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,0,1
622,"[0, -5, 11, 5, -1, 11, 9, 4, 10, 6, 6, 13]","[-5, -1, 8, 13, 4, 11, 1, -1, 9, 8, 2, 12]","[4, -1, 15, 9, 3, 15, 13, 8, 14, 10, 10, 17]","[-1, 3, 12, 17, 8, 15, 5, 3, 13, 12, 6, 16]","[0, 11, 5, -1, 11, 9, 4, 10, 6, 6, 13]","[-5, 8, 13, 4, 11, 1, -1, 9, 8, 2, 12]","[0, -5, 11, 4, 5, -1, 11, 9, 4, 10, 6, 6, 13]","[-5, -1, 8, 4, 13, 4, 11, 1, -1, 9, 8, 2, 12]","['ZeroDivisionError', -0.2, 0.09090909090909091, 0.2, -1.0, 0.09090909090909091, 0.1111111111111111, 0.25, 0.1, 0.16666666666666666, 0.16666666666666666, 0.07692307692307693]","[-0.2, -1.0, 0.125, 0.07692307692307693, 0.25, 0.09090909090909091, 1.0, -1.0, 0.1111111111111111, 0.125, 0.5, 0.08333333333333333]","[0, -20, 44, 20, -4, 44, 36, 16, 40, 24, 24, 52]","[-20, -4, 32, 52, 16, 44, 4, -4, 36, 32, 8, 48]","[11, 6, 9, -1, 10, -5, 0, 6, 13, 5, 11, 4]","[-5, 1, 9, 12, -1, -1, 11, 2, 8, 13, 8, 4]",29.798611111111114,29.79861111111111,29.79861111111111,476.7777777777778,error,27.65680473372781,24.94214876033058,No-violate,No-violate,No-violate,error,Violate,No-violate,0,0,0,error,1,0
623,"[2, -3, 8, -1, 6, 6, -6]","[-2, -8, 0, 2, -7, 5, 9]","[6, 1, 12, 3, 10, 10, -2]","[2, -4, 4, 6, -3, 9, 13]","[2, -3, -1, 6, 6, -6]","[-2, -8, 2, -7, 5, 9]","[2, -3, 8, -1, 6, 6, -6, 4]","[-2, -8, 0, 2, -7, 5, 9, 4]","[0.5, -0.3333333333333333, 0.125, -1.0, 0.16666666666666666, 0.16666666666666666, -0.16666666666666666]","[-0.5, -0.125, 'ZeroDivisionError', 0.5, -0.14285714285714285, 0.2, 0.1111111111111111]","[8, -12, 32, -4, 24, 24, -24]","[-8, -32, 0, 8, -28, 20, 36]","[-6, -1, 2, 6, 6, 8, -3]","[-2, -8, 5, 9, -7, 0, 2]",28.02040816326531,28.02040816326531,28.02040816326531,448.32653061224494,error,25.7421875,28.847222222222218,No-violate,No-violate,No-violate,error,Violate,Violate,0,0,0,error,1,1
624,"[1, 1, -3, 1, -1, 10, 7]","[12, 4, 15, 6, 13, 9, 17]","[5, 5, 1, 5, 3, 14, 11]","[16, 8, 19, 10, 17, 13, 21]","[1, 1, -3, 1, -1, 10]","[12, 4, 15, 6, 13, 9]","[1, 4, 1, -3, 1, -1, 10, 7]","[12, 4, 4, 15, 6, 13, 9, 17]","[1.0, 1.0, -0.3333333333333333, 1.0, -1.0, 0.1, 0.14285714285714285]","[0.08333333333333333, 0.25, 0.06666666666666667, 0.16666666666666666, 0.07692307692307693, 0.1111111111111111, 0.058823529411764705]","[4, 4, -12, 4, -4, 40, 28]","[48, 16, 60, 24, 52, 36, 68]","[1, -3, 7, 10, 1, 1, -1]","[15, 12, 6, 9, 17, 13, 4]",18.591836734693878,18.591836734693878,18.591836734693878,297.46938775510205,0.2606761205034108,19.0,15.861111111111109,No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
625,"[10, 5, -1, -2, 4, -12, 6, 9, -11, 3]","[2, -11, 5, 10, 9, -11, 2, -4, -11, -5]","[14, 9, 3, 2, 8, -8, 10, 13, -7, 7]","[6, -7, 9, 14, 13, -7, 6, 0, -7, -1]","[10, 5, -1, -2, 4, 6, 9, -11, 3]","[2, -11, 5, 10, 9, 2, -4, -11, -5]","[10, 5, 4, -1, -2, 4, -12, 6, 9, -11, 3]","[2, -11, 4, 5, 10, 9, -11, 2, -4, -11, -5]","[0.1, 0.2, -1.0, -0.5, 0.25, -0.08333333333333333, 0.16666666666666666, 0.1111111111111111, -0.09090909090909091, 0.3333333333333333]","[0.5, -0.09090909090909091, 0.2, 0.1, 0.1111111111111111, -0.09090909090909091, 0.5, -0.25, -0.09090909090909091, -0.2]","[40, 20, -4, -8, 16, -48, 24, 36, -44, 12]","[8, -44, 20, 40, 36, -44, 8, -16, -44, -20]","[-2, 4, 10, -11, 9, 6, 3, -12, 5, -1]","[-11, -11, 10, 2, 5, -4, 9, -5, -11, 2]",56.165000000000006,56.164999999999985,56.165000000000006,898.6400000000001,0.10724324686256506,52.61157024793388,46.123456790123456,No-violate,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,0,1,0
626,"[-4, -6, -4, 5, -2, -5, -14, -14, 5, 2, 1, 1, -13]","[-12, -15, -10, -13, -6, -3, 4, -7, -2, -3, -1, 3, -11]","[0, -2, 0, 9, 2, -1, -10, -10, 9, 6, 5, 5, -9]","[-8, -11, -6, -9, -2, 1, 8, -3, 2, 1, 3, 7, -7]","[-4, -6, -4, 5, -2, -14, -14, 5, 2, 1, 1, -13]","[-12, -15, -10, -13, -6, 4, -7, -2, -3, -1, 3, -11]","[-4, -6, -4, 5, -2, -5, -14, 4, -14, 5, 2, 1, 1, -13]","[-12, -15, -10, -13, -6, -3, 4, 4, -7, -2, -3, -1, 3, -11]","[-0.25, -0.16666666666666666, -0.25, 0.2, -0.5, -0.2, -0.07142857142857142, -0.07142857142857142, 0.2, 0.5, 1.0, 1.0, -0.07692307692307693]","[-0.08333333333333333, -0.06666666666666667, -0.1, -0.07692307692307693, -0.16666666666666666, -0.3333333333333333, 0.25, -0.14285714285714285, -0.5, -0.3333333333333333, -1.0, 0.3333333333333333, -0.09090909090909091]","[-16, -24, -16, 20, -8, -20, -56, -56, 20, 8, 4, 4, -52]","[-48, -60, -40, -52, -24, -12, 16, -28, -8, -12, -4, 12, -44]","[2, -5, -14, -6, 5, -4, -2, 1, -14, 1, -4, 5, -13]","[-12, -7, -15, -6, 4, -1, -13, -3, -2, -11, -3, 3, -10]",37.86390532544379,37.86390532544379,37.86390532544378,605.8224852071006,0.15288653133875957,40.33673469387755,40.57638888888889,No-violate,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,0,1
627,"[-3, -3, -8, 4, -8, 0]","[0, 6, 2, -3, -10, 3]","[1, 1, -4, 8, -4, 4]","[4, 10, 6, 1, -6, 7]","[-3, -3, -8, -8, 0]","[0, 6, 2, -10, 3]","[4, -3, -3, -8, 4, -8, 0]","[4, 0, 6, 2, -3, -10, 3]","[-0.3333333333333333, -0.3333333333333333, -0.125, 0.25, -0.125, 'ZeroDivisionError']","['ZeroDivisionError', 0.16666666666666666, 0.5, -0.3333333333333333, -0.1, 0.3333333333333333]","[-12, -12, -32, 16, -32, 0]","[0, 24, 8, -12, -40, 12]","[-8, -8, 0, -3, 4, -3]","[6, 0, -3, 3, 2, -10]",22.11111111111111,22.11111111111111,22.111111111111114,353.77777777777777,error,23.102040816326532,19.8,No-violate,No-violate,No-violate,error,No-violate,No-violate,0,0,0,error,0,0
628,"[9, -7, 14, -5, -14, -12]","[7, 0, 7, -3, -3, 12]","[13, -3, 18, -1, -10, -8]","[11, 4, 11, 1, 1, 16]","[9, -7, 14, -5, -12]","[7, 0, 7, -3, 12]","[9, -7, 14, -5, -14, -12, 4]","[7, 0, 7, -3, -3, 12, 4]","[0.1111111111111111, -0.14285714285714285, 0.07142857142857142, -0.2, -0.07142857142857142, -0.08333333333333333]","[0.14285714285714285, 'ZeroDivisionError', 0.14285714285714285, -0.3333333333333333, -0.3333333333333333, 0.08333333333333333]","[36, -28, 56, -20, -56, -48]","[28, 0, 28, -12, -12, 48]","[-12, -7, -5, 9, -14, 14]","[-3, 12, 7, 0, -3, 7]",70.56944444444444,70.56944444444444,70.56944444444444,1129.111111111111,error,63.10204081632654,64.0,No-violate,No-violate,No-violate,error,Violate,No-violate,0,0,0,error,1,0
629,"[-1, 1, 7, -4, -4, 4, -1, 0, 7, -8, 2, 4]","[6, 5, 6, 7, 2, -6, 3, 2, 2, 3, -6, 2]","[3, 5, 11, 0, 0, 8, 3, 4, 11, -4, 6, 8]","[10, 9, 10, 11, 6, -2, 7, 6, 6, 7, -2, 6]","[-1, 7, -4, -4, 4, -1, 0, 7, -8, 2, 4]","[6, 6, 7, 2, -6, 3, 2, 2, 3, -6, 2]","[-1, 1, 7, -4, 4, -4, 4, -1, 0, 7, -8, 2, 4]","[6, 5, 6, 7, 4, 2, -6, 3, 2, 2, 3, -6, 2]","[-1.0, 1.0, 0.14285714285714285, -0.25, -0.25, 0.25, -1.0, 'ZeroDivisionError', 0.14285714285714285, -0.125, 0.5, 0.25]","[0.16666666666666666, 0.2, 0.16666666666666666, 0.14285714285714285, 0.5, -0.16666666666666666, 0.3333333333333333, 0.5, 0.5, 0.3333333333333333, -0.16666666666666666, 0.5]","[-4, 4, 28, -16, -16, 16, -4, 0, 28, -32, 8, 16]","[24, 20, 24, 28, 8, -24, 12, 8, 8, 12, -24, 8]","[-1, -1, -4, -4, 7, 4, 2, 1, 0, -8, 7, 4]","[2, 2, 3, 6, 2, 6, -6, 2, 5, -6, 3, 7]",17.69097222222222,17.69097222222222,17.690972222222225,283.05555555555554,error,16.86390532544379,18.892561983471076,No-violate,No-violate,No-violate,error,Violate,Violate,0,0,0,error,1,1
630,"[10, 0, 14, 14, 16, 14, 8, -1, 12, 17, -7, 10]","[-6, 10, 3, 2, 4, -6, 5, 4, 6, 12, 8, 5]","[14, 4, 18, 18, 20, 18, 12, 3, 16, 21, -3, 14]","[-2, 14, 7, 6, 8, -2, 9, 8, 10, 16, 12, 9]","[0, 14, 14, 16, 14, 8, -1, 12, 17, -7, 10]","[10, 3, 2, 4, -6, 5, 4, 6, 12, 8, 5]","[10, 0, 14, 14, 16, 14, 4, 8, -1, 12, 17, -7, 10]","[-6, 10, 3, 2, 4, -6, 4, 5, 4, 6, 12, 8, 5]","[0.1, 'ZeroDivisionError', 0.07142857142857142, 0.07142857142857142, 0.0625, 0.07142857142857142, 0.125, -1.0, 0.08333333333333333, 0.058823529411764705, -0.14285714285714285, 0.1]","[-0.16666666666666666, 0.1, 0.3333333333333333, 0.5, 0.25, -0.16666666666666666, 0.2, 0.25, 0.16666666666666666, 0.08333333333333333, 0.125, 0.2]","[40, 0, 56, 56, 64, 56, 32, -4, 48, 68, -28, 40]","[-24, 40, 12, 8, 16, -24, 20, 16, 24, 48, 32, 20]","[10, 10, 16, 8, 12, 14, 14, 14, -7, -1, 17, 0]","[6, -6, -6, 4, 8, 3, 2, 5, 12, 10, 4, 5]",40.15972222222222,40.15972222222223,40.15972222222222,642.5555555555555,error,37.92899408284024,38.87603305785124,No-violate,No-violate,No-violate,error,Violate,No-violate,0,0,0,error,1,0
631,"[-13, 11, -3, 3]","[-12, -9, -7, 9]","[-9, 15, 1, 7]","[-8, -5, -3, 13]","[-13, 11, -3]","[-12, -9, -7]","[4, -13, 11, -3, 3]","[4, -12, -9, -7, 9]","[-0.07692307692307693, 0.09090909090909091, -0.3333333333333333, 0.3333333333333333]","[-0.08333333333333333, -0.1111111111111111, -0.14285714285714285, 0.1111111111111111]","[-52, 44, -12, 12]","[-48, -36, -28, 36]","[3, 11, -13, -3]","[9, -12, -7, -9]",71.46875,71.46875,71.46875,1143.5,0.034451046937909034,64.92,50.555555555555564,No-violate,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,0,1,0
632,"[-14, -12, 12, 18, -11, -11, -2, 8, -5, 9, 1, -8]","[-9, -14, -11, 1, -3, 9, 9, -6, 0, 3, -7, -1]","[-10, -8, 16, 22, -7, -7, 2, 12, -1, 13, 5, -4]","[-5, -10, -7, 5, 1, 13, 13, -2, 4, 7, -3, 3]","[-14, -12, 12, 18, -11, -11, -2, 8, -5, 9, -8]","[-9, -14, -11, 1, -3, 9, 9, -6, 0, 3, -1]","[-14, -12, 12, 18, -11, -11, -2, 8, -5, 4, 9, 1, -8]","[-9, -14, -11, 1, -3, 9, 9, -6, 0, 4, 3, -7, -1]","[-0.07142857142857142, -0.08333333333333333, 0.08333333333333333, 0.05555555555555555, -0.09090909090909091, -0.09090909090909091, -0.5, 0.125, -0.2, 0.1111111111111111, 1.0, -0.125]","[-0.1111111111111111, -0.07142857142857142, -0.09090909090909091, 1.0, -0.3333333333333333, 0.1111111111111111, 0.1111111111111111, -0.16666666666666666, 'ZeroDivisionError', 0.3333333333333333, -0.14285714285714285, -1.0]","[-56, -48, 48, 72, -44, -44, -8, 32, -20, 36, 4, -32]","[-36, -56, -44, 4, -12, 36, 36, -24, 0, 12, -28, -4]","[18, 1, 9, -8, 8, -2, -12, -5, -14, -11, 12, -11]","[-14, -9, -1, 0, 9, -6, 1, -7, 3, -3, 9, -11]",77.71527777777779,77.71527777777777,77.71527777777779,1243.4444444444446,error,74.17751479289942,83.48760330578511,No-violate,No-violate,No-violate,error,Violate,Violate,0,0,0,error,1,1
633,"[0, -3, -2, 3, 4, -5, -5, 1, -2, -5, 5, -1, 2]","[2, 5, -1, 5, -3, -4, -2, -5, 3, 0, -3, 5, -5]","[4, 1, 2, 7, 8, -1, -1, 5, 2, -1, 9, 3, 6]","[6, 9, 3, 9, 1, 0, 2, -1, 7, 4, 1, 9, -1]","[0, -2, 3, 4, -5, -5, 1, -2, -5, 5, -1, 2]","[2, -1, 5, -3, -4, -2, -5, 3, 0, -3, 5, -5]","[0, -3, -2, 3, 4, 4, -5, -5, 1, -2, -5, 5, -1, 2]","[2, 5, -1, 5, 4, -3, -4, -2, -5, 3, 0, -3, 5, -5]","['ZeroDivisionError', -0.3333333333333333, -0.5, 0.3333333333333333, 0.25, -0.2, -0.2, 1.0, -0.5, -0.2, 0.2, -1.0, 0.5]","[0.5, 0.2, -1.0, 0.2, -0.3333333333333333, -0.25, -0.5, -0.2, 0.3333333333333333, 'ZeroDivisionError', -0.3333333333333333, 0.2, -0.2]","[0, -12, -8, 12, 16, -20, -20, 4, -8, -20, 20, -4, 8]","[8, 20, -4, 20, -12, -16, -8, -20, 12, 0, -12, 20, -20]","[-1, -5, 4, -3, -5, -5, 2, 3, 0, -2, 5, -2, 1]","[5, 5, -2, 0, 3, 5, -5, -1, 2, -5, -3, -3, -4]",12.284023668639053,12.284023668639053,12.284023668639053,196.54437869822485,error,12.706632653061225,11.815972222222221,No-violate,No-violate,No-violate,error,No-violate,No-violate,0,0,0,error,0,0
634,"[-11, 5, -2, 8, 14, -13, 2, 4, 14, -1]","[7, 18, 7, 12, -2, -4, 18, 6, 7, 4]","[-7, 9, 2, 12, 18, -9, 6, 8, 18, 3]","[11, 22, 11, 16, 2, 0, 22, 10, 11, 8]","[-11, 5, -2, 8, 14, -13, 4, 14, -1]","[7, 18, 7, 12, -2, -4, 6, 7, 4]","[-11, 4, 5, -2, 8, 14, -13, 2, 4, 14, -1]","[7, 4, 18, 7, 12, -2, -4, 18, 6, 7, 4]","[-0.09090909090909091, 0.2, -0.5, 0.125, 0.07142857142857142, -0.07692307692307693, 0.5, 0.25, 0.07142857142857142, -1.0]","[0.14285714285714285, 0.05555555555555555, 0.14285714285714285, 0.08333333333333333, -0.5, -0.25, 0.05555555555555555, 0.16666666666666666, 0.14285714285714285, 0.25]","[-44, 20, -8, 32, 56, -52, 8, 16, 56, -4]","[28, 72, 28, 48, -8, -16, 72, 24, 28, 16]","[-2, -13, 14, 14, 4, 8, -11, 5, -1, 2]","[18, 7, 7, 6, 7, -2, 18, -4, 12, 4]",61.705,61.705,61.705,987.28,0.10454954530201888,56.710743801652896,61.49382716049383,No-violate,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,0,1,0
635,"[4, -1, -3, -15, -1, -7, -14]","[-14, -16, -15, 1, -11, -15, -9]","[8, 3, 1, -11, 3, -3, -10]","[-10, -12, -11, 5, -7, -11, -5]","[4, -1, -3, -1, -7, -14]","[-14, -16, -15, -11, -15, -9]","[4, -1, -3, -15, -1, -7, 4, -14]","[-14, -16, -15, 1, -11, -15, 4, -9]","[0.25, -1.0, -0.3333333333333333, -0.06666666666666667, -1.0, -0.14285714285714285, -0.07142857142857142]","[-0.07142857142857142, -0.0625, -0.06666666666666667, 1.0, -0.09090909090909091, -0.06666666666666667, -0.1111111111111111]","[16, -4, -12, -60, -4, -28, -56]","[-56, -64, -60, 4, -44, -60, -36]","[-3, -14, -1, -1, -7, 4, -15]","[-16, -14, -15, -15, -11, -9, 1]",36.775510204081634,36.775510204081634,36.775510204081634,588.4081632653061,0.17166329742036243,49.671875,19.055555555555557,No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
636,"[-10, -1, -11, 0, -5, 5, 6, 1, 0, -2, 5, -12, -15, -4]","[-1, -1, 1, 5, 1, -4, -7, 1, -7, 6, 5, 0, -5, -7]","[-6, 3, -7, 4, -1, 9, 10, 5, 4, 2, 9, -8, -11, 0]","[3, 3, 5, 9, 5, 0, -3, 5, -3, 10, 9, 4, -1, -3]","[-10, -1, -11, 0, -5, 5, 6, 1, 0, 5, -12, -15, -4]","[-1, -1, 1, 5, 1, -4, -7, 1, -7, 5, 0, -5, -7]","[-10, -1, -11, 0, -5, 5, 6, 1, 0, -2, 5, -12, -15, 4, -4]","[-1, -1, 1, 5, 1, -4, -7, 1, -7, 6, 5, 0, -5, 4, -7]","[-0.1, -1.0, -0.09090909090909091, 'ZeroDivisionError', -0.2, 0.2, 0.16666666666666666, 1.0, 'ZeroDivisionError', -0.5, 0.2, -0.08333333333333333, -0.06666666666666667, -0.25]","[-1.0, -1.0, 1.0, 0.2, 1.0, -0.25, -0.14285714285714285, 1.0, -0.14285714285714285, 0.16666666666666666, 0.2, 'ZeroDivisionError', -0.2, -0.14285714285714285]","[-40, -4, -44, 0, -20, 20, 24, 4, 0, -8, 20, -48, -60, -16]","[-4, -4, 4, 20, 4, -16, -28, 4, -28, 24, 20, 0, -20, -28]","[-2, 6, 0, -1, -12, -4, -10, 1, 0, -15, 5, 5, -5, -11]","[-4, 6, -7, -1, 1, -5, -1, 1, -7, -7, 0, 5, 1, 5]",30.637755102040817,30.637755102040817,30.637755102040817,490.2040816326531,error,30.90666666666667,30.958579881656803,No-violate,No-violate,No-violate,error,No-violate,Violate,0,0,0,error,0,1
637,"[4, -4, 3]","[1, 1, -1]","[8, 0, 7]","[5, 5, 3]","[-4, 3]","[1, -1]","[4, -4, 3, 4]","[1, 1, -1, 4]","[0.25, -0.25, 0.3333333333333333]","[1.0, 1.0, -1.0]","[16, -16, 12]","[4, 4, -4]","[-4, 4, 3]","[1, 1, -1]",6.777777777777778,6.777777777777778,6.777777777777778,108.44444444444444,0.47762345679012347,7.1875,6.625,No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
638,"[6, 0, 1, -6, -6, 3, 3, -9, -3, 2, -2, 2, 2]","[0, -4, -1, -3, 5, -2, 2, -5, 0, -5, -6, -9, 5]","[10, 4, 5, -2, -2, 7, 7, -5, 1, 6, 2, 6, 6]","[4, 0, 3, 1, 9, 2, 6, -1, 4, -1, -2, -5, 9]","[6, 0, 1, -6, -6, 3, 3, -9, 2, -2, 2, 2]","[0, -4, -1, -3, 5, -2, 2, -5, -5, -6, -9, 5]","[6, 0, 1, 4, -6, -6, 3, 3, -9, -3, 2, -2, 2, 2]","[0, -4, -1, 4, -3, 5, -2, 2, -5, 0, -5, -6, -9, 5]","[0.16666666666666666, 'ZeroDivisionError', 1.0, -0.16666666666666666, -0.16666666666666666, 0.3333333333333333, 0.3333333333333333, -0.1111111111111111, -0.3333333333333333, 0.5, -0.5, 0.5, 0.5]","['ZeroDivisionError', -0.25, -1.0, -0.3333333333333333, 0.2, -0.5, 0.5, -0.2, 'ZeroDivisionError', -0.2, -0.16666666666666666, -0.1111111111111111, 0.2]","[24, 0, 4, -24, -24, 12, 12, -36, -12, 8, -8, 8, 8]","[0, -16, -4, -12, 20, -8, 8, -20, 0, -20, -24, -36, 20]","[3, 6, 2, -3, -6, 0, 2, -2, 1, 3, -6, -9, 2]","[-5, -4, -5, -9, 0, -2, -3, 2, 5, -1, 0, -6, 5]",16.90532544378698,16.90532544378698,16.90532544378698,270.4852071005917,error,17.48469387755102,17.899305555555554,No-violate,No-violate,No-violate,error,No-violate,Violate,0,0,0,error,0,1
639,"[12, 7, 18, -1, 16]","[-10, 13, 18, -8, 7]","[16, 11, 22, 3, 20]","[-6, 17, 22, -4, 11]","[12, 7, 18, -1]","[-10, 13, 18, -8]","[12, 7, 18, -1, 16, 4]","[-10, 13, 18, -8, 7, 4]","[0.08333333333333333, 0.14285714285714285, 0.05555555555555555, -1.0, 0.0625]","[-0.1, 0.07692307692307693, 0.05555555555555555, -0.125, 0.14285714285714285]","[48, 28, 72, -4, 64]","[-40, 52, 72, -32, 28]","[18, 16, -1, 7, 12]","[-10, 18, 7, -8, 13]",85.92,85.92,85.92,1374.72,0.10028726288126473,74.44444444444444,101.09375,No-violate,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,0,1,1
640,"[-10, -1]","[-12, -8]","[-6, 3]","[-8, -4]",[-10],[-12],"[4, -10, -1]","[4, -12, -8]","[-0.1, -1.0]","[-0.08333333333333333, -0.125]","[-40, -4]","[-48, -32]","[-10, -1]","[-8, -12]",12.125,12.125,12.125,194.0,0.1014670138888889,39.888888888888886,0.0,No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
641,[13],[15],[17],[19],[],[],"[13, 4]","[15, 4]",[0.07692307692307693],[0.06666666666666667],[52],[60],[13],[15],0.0,0.0,0.0,0.0,0.0,25.25,error,No-violate,No-violate,No-violate,No-violate,No-violate,error,0,0,0,0,0,error
642,"[-2, -8, 8]","[4, -6, -6]","[2, -4, 12]","[8, -2, -2]","[-2, -8]","[4, -6]","[4, -2, -8, 8]","[4, 4, -6, -6]","[-0.5, -0.125, 0.125]","[0.25, -0.16666666666666666, -0.16666666666666666]","[-8, -32, 32]","[16, -24, -24]","[-8, 8, -2]","[-6, -6, 4]",32.888888888888886,32.88888888888888,32.888888888888886,526.2222222222222,0.05227623456790124,30.875,17.0,No-violate,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,0,1,0
