,td_a,td_b,td_ttd_a_MR_ADD,td_ttd_b_MR_ADD,td_ttd_a_MR_EXC,td_ttd_b_MR_EXC,td_ttd_a_MR_INC,td_ttd_b_MR_INC,td_ttd_a_MR_INV,td_ttd_b_MR_INV,td_ttd_a_MR_MUL,td_ttd_b_MR_MUL,td_ttd_a_MR_PER,td_ttd_b_MR_PER,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_per,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_per,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
403,[],[],[],[],[],[],[4],[4],[],[],[],[],[],[],error,error,error,error,error,0,error,error,error,error,error,error,error,error,error,error,error,error,error
404,"[6, 5, -4, 3, -4, -2, 4, -3, -3, 3, 6, -1]","[-2, 6, 2, -1, 6, 2, 7, 4, -8, -4, -4, -4]","[10, 9, 0, 7, 0, 2, 8, 1, 1, 7, 10, 3]","[2, 10, 6, 3, 10, 6, 11, 8, -4, 0, 0, 0]","[6, -4, 3, -4, -2, 4, -3, -3, 3, 6, -1]","[-2, 2, -1, 6, 2, 7, 4, -8, -4, -4, -4]","[6, 5, 4, -4, 3, -4, -2, 4, -3, -3, 3, 6, -1]","[-2, 6, 4, 2, -1, 6, 2, 7, 4, -8, -4, -4, -4]","[0.16666666666666666, 0.2, -0.25, 0.3333333333333333, -0.25, -0.5, 0.25, -0.3333333333333333, -0.3333333333333333, 0.3333333333333333, 0.16666666666666666, -1.0]","[-0.5, 0.16666666666666666, 0.5, -1.0, 0.16666666666666666, 0.5, 0.14285714285714285, 0.25, -0.125, -0.25, -0.25, -0.25]","[24, 20, -16, 12, -16, -8, 16, -12, -12, 12, 24, -4]","[-8, 24, 8, -4, 24, 8, 28, 16, -32, -16, -16, -16]","[4, -4, -1, 6, -3, -4, 5, -3, -2, 6, 3, 3]","[2, 4, -4, 2, -1, 6, 6, -4, -4, -8, -2, 7]",10,14,10,40,1.3333333333333333,10,10,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
405,"[2, 3, -9, 14, 9, -11, -13, -5, -8, 14, 6, -11]","[14, 4, -14, -3, -14, 12, -4, 12, -1, 7, 15, -4]","[6, 7, -5, 18, 13, -7, -9, -1, -4, 18, 10, -7]","[18, 8, -10, 1, -10, 16, 0, 16, 3, 11, 19, 0]","[2, -9, 14, 9, -11, -13, -5, -8, 14, 6, -11]","[14, -14, -3, -14, 12, -4, 12, -1, 7, 15, -4]","[2, 3, -9, 14, 9, -11, -13, -5, -8, 14, 6, 4, -11]","[14, 4, -14, -3, -14, 12, -4, 12, -1, 7, 15, 4, -4]","[0.5, 0.3333333333333333, -0.1111111111111111, 0.07142857142857142, 0.1111111111111111, -0.09090909090909091, -0.07692307692307693, -0.2, -0.125, 0.07142857142857142, 0.16666666666666666, -0.09090909090909091]","[0.07142857142857142, 0.25, -0.07142857142857142, -0.3333333333333333, -0.07142857142857142, 0.08333333333333333, -0.25, 0.08333333333333333, -1.0, 0.14285714285714285, 0.06666666666666667, -0.25]","[8, 12, -36, 56, 36, -44, -52, -20, -32, 56, 24, -44]","[56, 16, -56, -12, -56, 48, -16, 48, -4, 28, 60, -16]","[2, -13, -8, 6, 14, 14, -11, -5, -9, -11, 3, 9]","[-1, 15, -4, 4, -3, 12, -14, -4, 7, -14, 12, 14]",23,28,23,92,0.875,23,23,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
406,"[-16, 10, 6, 5, -14, -1, 3, 9]","[15, 11, 17, 14, 6, 13, -10, -4]","[-12, 14, 10, 9, -10, 3, 7, 13]","[19, 15, 21, 18, 10, 17, -6, 0]","[-16, 10, 6, 5, -1, 3, 9]","[15, 11, 17, 14, 13, -10, -4]","[-16, 4, 10, 6, 5, -14, -1, 3, 9]","[15, 4, 11, 17, 14, 6, 13, -10, -4]","[-0.0625, 0.1, 0.16666666666666666, 0.2, -0.07142857142857142, -1.0, 0.3333333333333333, 0.1111111111111111]","[0.06666666666666667, 0.09090909090909091, 0.058823529411764705, 0.07142857142857142, 0.16666666666666666, 0.07692307692307693, -0.1, -0.25]","[-64, 40, 24, 20, -56, -4, 12, 36]","[60, 44, 68, 56, 24, 52, -40, -16]","[-1, -14, -16, 5, 3, 10, 9, 6]","[17, 11, 6, -10, 14, -4, 13, 15]",31,25,31,124,1.0769230769230769,31,31,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
407,"[11, 0, 6, -4, 4, -7, -2, 14, 3]","[7, 11, 2, -1, 10, 13, 14, -1, 0]","[15, 4, 10, 0, 8, -3, 2, 18, 7]","[11, 15, 6, 3, 14, 17, 18, 3, 4]","[11, 0, 6, 4, -7, -2, 14, 3]","[7, 11, 2, 10, 13, 14, -1, 0]","[11, 0, 6, -4, 4, -7, -2, 4, 14, 3]","[7, 11, 2, -1, 10, 13, 14, 4, -1, 0]","[0.09090909090909091, 'ZeroDivisionError', 0.16666666666666666, -0.25, 0.25, -0.14285714285714285, -0.5, 0.07142857142857142, 0.3333333333333333]","[0.14285714285714285, 0.09090909090909091, 0.5, -1.0, 0.1, 0.07692307692307693, 0.07142857142857142, -1.0, 'ZeroDivisionError']","[44, 0, 24, -16, 16, -28, -8, 56, 12]","[28, 44, 8, -4, 40, 52, 56, -4, 0]","[11, 4, 3, 14, -2, 0, -4, 6, -7]","[13, 0, 11, 2, -1, 10, -1, 14, 7]",20,14,20,80,error,20,20,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
408,"[-15, -7, 11, -12, 9, -7, 14]","[5, 17, 14, -12, 2, -8, -2]","[-11, -3, 15, -8, 13, -3, 18]","[9, 21, 18, -8, 6, -4, 2]","[-7, 11, -12, 9, -7, 14]","[17, 14, -12, 2, -8, -2]","[-15, -7, 4, 11, -12, 9, -7, 14]","[5, 17, 4, 14, -12, 2, -8, -2]","[-0.06666666666666667, -0.14285714285714285, 0.09090909090909091, -0.08333333333333333, 0.1111111111111111, -0.14285714285714285, 0.07142857142857142]","[0.2, 0.058823529411764705, 0.07142857142857142, -0.08333333333333333, 0.5, -0.125, -0.5]","[-60, -28, 44, -48, 36, -28, 56]","[20, 68, 56, -48, 8, -32, -8]","[-7, 14, -12, -7, 11, 9, -15]","[5, 14, -12, 2, 17, -2, -8]",24,12,24,96,0.5714285714285714,24,24,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
409,"[-17, 9, -16, 3, -12, -15]","[7, -2, 1, -13, 10, 5]","[-13, 13, -12, 7, -8, -11]","[11, 2, 5, -9, 14, 9]","[-17, 9, -16, 3, -15]","[7, -2, 1, -13, 5]","[-17, 9, 4, -16, 3, -12, -15]","[7, -2, 4, 1, -13, 10, 5]","[-0.058823529411764705, 0.1111111111111111, -0.0625, 0.3333333333333333, -0.08333333333333333, -0.06666666666666667]","[0.14285714285714285, -0.5, 1.0, -0.07692307692307693, 0.1, 0.2]","[-68, 36, -64, 12, -48, -60]","[28, -8, 4, -52, 40, 20]","[3, -17, -12, -16, -15, 9]","[5, -13, 7, -2, 10, 1]",24,25,24,96,1.0625,24,24,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
410,[],[],[],[],[],[],[4],[4],[],[],[],[],[],[],error,error,error,error,error,0,error,error,error,error,error,error,error,error,error,error,error,error,error
411,"[9, 3, 10, 2, 7, -11, -5, -19, -2, 6, 10, 9, -18, -11]","[-16, -9, -2, -10, 8, -6, -8, 3, -12, -1, -4, -12, -16, -11]","[13, 7, 14, 6, 11, -7, -1, -15, 2, 10, 14, 13, -14, -7]","[-12, -5, 2, -6, 12, -2, -4, 7, -8, 3, 0, -8, -12, -7]","[9, 3, 10, 7, -11, -5, -19, -2, 6, 10, 9, -18, -11]","[-16, -9, -2, 8, -6, -8, 3, -12, -1, -4, -12, -16, -11]","[9, 3, 4, 10, 2, 7, -11, -5, -19, -2, 6, 10, 9, -18, -11]","[-16, -9, 4, -2, -10, 8, -6, -8, 3, -12, -1, -4, -12, -16, -11]","[0.1111111111111111, 0.3333333333333333, 0.1, 0.5, 0.14285714285714285, -0.09090909090909091, -0.2, -0.05263157894736842, -0.5, 0.16666666666666666, 0.1, 0.1111111111111111, -0.05555555555555555, -0.09090909090909091]","[-0.0625, -0.1111111111111111, -0.5, -0.1, 0.125, -0.16666666666666666, -0.125, 0.3333333333333333, -0.08333333333333333, -1.0, -0.25, -0.08333333333333333, -0.0625, -0.09090909090909091]","[36, 12, 40, 8, 28, -44, -20, -76, -8, 24, 40, 36, -72, -44]","[-64, -36, -8, -40, 32, -24, -32, 12, -48, -4, -16, -48, -64, -44]","[-2, -19, 3, 10, -18, 10, 9, 9, -11, 6, 7, -11, 2, -5]","[-11, -16, -2, -16, -8, 3, -4, 8, -12, -9, -6, -10, -12, -1]",25,26,25,100,1.1666666666666667,25,25,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
412,"[-9, 3]","[-2, 1]","[-5, 7]","[2, 5]",[3],[1],"[-9, 4, 3]","[-2, 4, 1]","[-0.1111111111111111, 0.3333333333333333]","[-0.5, 1.0]","[-36, 12]","[-8, 4]","[3, -9]","[-2, 1]",7,10,7,28,0.6666666666666667,7,2,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
413,"[1, 4, -8]","[-7, -2, 0]","[5, 8, -4]","[-3, 2, 4]","[4, -8]","[-2, 0]","[1, 4, -8, 4]","[-7, -2, 0, 4]","[1.0, 0.25, -0.125]","[-0.14285714285714285, -0.5, 'ZeroDivisionError']","[4, 16, -32]","[-28, -8, 0]","[4, 1, -8]","[-7, 0, -2]",8,11,8,32,error,8,8,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
414,"[-1, 1, 13, 7, 4, 15, 8, 15, 15, 17, 10]","[6, 17, 10, 12, 14, -1, 16, -3, 1, -1, 10]","[3, 5, 17, 11, 8, 19, 12, 19, 19, 21, 14]","[10, 21, 14, 16, 18, 3, 20, 1, 5, 3, 14]","[-1, 1, 13, 4, 15, 8, 15, 15, 17, 10]","[6, 17, 10, 14, -1, 16, -3, 1, -1, 10]","[-1, 1, 13, 7, 4, 4, 15, 8, 15, 15, 17, 10]","[6, 17, 10, 12, 4, 14, -1, 16, -3, 1, -1, 10]","[-1.0, 1.0, 0.07692307692307693, 0.14285714285714285, 0.25, 0.06666666666666667, 0.125, 0.06666666666666667, 0.06666666666666667, 0.058823529411764705, 0.1]","[0.16666666666666666, 0.058823529411764705, 0.1, 0.08333333333333333, 0.07142857142857142, -1.0, 0.0625, -0.3333333333333333, 1.0, -1.0, 0.1]","[-4, 4, 52, 28, 16, 60, 32, 60, 60, 68, 40]","[24, 68, 40, 48, 56, -4, 64, -12, 4, -4, 40]","[-1, 17, 15, 10, 7, 13, 15, 15, 4, 8, 1]","[-1, 6, -1, 16, 12, 1, -3, 14, 10, 10, 17]",18,18,18,72,1.1666666666666667,18,18,No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
415,"[0, -5, 10, -1, -7, -8, 6, -9, -16, 0, 9, 11, -12, 11]","[-8, -8, 11, 9, 6, 5, 11, 6, 10, -8, -2, -7, 9, 2]","[4, -1, 14, 3, -3, -4, 10, -5, -12, 4, 13, 15, -8, 15]","[-4, -4, 15, 13, 10, 9, 15, 10, 14, -4, 2, -3, 13, 6]","[0, -5, 10, -7, -8, 6, -9, -16, 0, 9, 11, -12, 11]","[-8, -8, 11, 6, 5, 11, 6, 10, -8, -2, -7, 9, 2]","[0, -5, 10, 4, -1, -7, -8, 6, -9, -16, 0, 9, 11, -12, 11]","[-8, -8, 11, 4, 9, 6, 5, 11, 6, 10, -8, -2, -7, 9, 2]","['ZeroDivisionError', -0.2, 0.1, -1.0, -0.14285714285714285, -0.125, 0.16666666666666666, -0.1111111111111111, -0.0625, 'ZeroDivisionError', 0.1111111111111111, 0.09090909090909091, -0.08333333333333333, 0.09090909090909091]","[-0.125, -0.125, 0.09090909090909091, 0.1111111111111111, 0.16666666666666666, 0.2, 0.09090909090909091, 0.16666666666666666, 0.1, -0.125, -0.5, -0.14285714285714285, 0.1111111111111111, 0.5]","[0, -20, 40, -4, -28, -32, 24, -36, -64, 0, 36, 44, -48, 44]","[-32, -32, 44, 36, 24, 20, 44, 24, 40, -32, -8, -28, 36, 8]","[-1, -7, -8, 0, -16, 11, 9, 6, -9, 10, -12, 11, -5, 0]","[-8, 9, 10, 6, -8, 5, -2, -7, -8, 2, 11, 9, 6, 11]",26,23,26,104,error,26,26,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
416,"[5, -8, -4, 1, 0, -6, -9, 5, 4, -4, -14, -1]","[-6, -7, -11, 5, -13, -3, -8, 4, -5, -14, -5, 2]","[9, -4, 0, 5, 4, -2, -5, 9, 8, 0, -10, 3]","[-2, -3, -7, 9, -9, 1, -4, 8, -1, -10, -1, 6]","[-8, -4, 1, 0, -6, -9, 5, 4, -4, -14, -1]","[-7, -11, 5, -13, -3, -8, 4, -5, -14, -5, 2]","[5, -8, -4, 1, 0, -6, -9, 5, 4, 4, -4, -14, -1]","[-6, -7, -11, 5, -13, -3, -8, 4, -5, 4, -14, -5, 2]","[0.2, -0.125, -0.25, 1.0, 'ZeroDivisionError', -0.16666666666666666, -0.1111111111111111, 0.2, 0.25, -0.25, -0.07142857142857142, -1.0]","[-0.16666666666666666, -0.14285714285714285, -0.09090909090909091, 0.2, -0.07692307692307693, -0.3333333333333333, -0.125, 0.25, -0.2, -0.07142857142857142, -0.2, 0.5]","[20, -32, -16, 4, 0, -24, -36, 20, 16, -16, -56, -4]","[-24, -28, -44, 20, -52, -12, -32, 16, -20, -56, -20, 8]","[-9, -4, 5, 5, -8, 1, -4, 0, -6, -14, 4, -1]","[-5, 4, 2, -7, 5, -13, -3, -14, -6, -5, -8, -11]",13,14,13,52,error,13,13,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
417,"[2, -15, -6, -13]","[-5, -11, -13, -10]","[6, -11, -2, -9]","[-1, -7, -9, -6]","[-15, -6, -13]","[-11, -13, -10]","[2, -15, 4, -6, -13]","[-5, -11, 4, -13, -10]","[0.5, -0.06666666666666667, -0.16666666666666666, -0.07692307692307693]","[-0.2, -0.09090909090909091, -0.07692307692307693, -0.1]","[8, -60, -24, -52]","[-20, -44, -52, -40]","[-13, 2, -15, -6]","[-13, -10, -5, -11]",7,12,7,28,0.7,7,7,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
418,[],[],[],[],[],[],[4],[4],[],[],[],[],[],[],error,error,error,error,error,0,error,error,error,error,error,error,error,error,error,error,error,error,error
419,"[10, -7]","[-2, 1]","[14, -3]","[2, 5]",[10],[-2],"[10, -7, 4]","[-2, 1, 4]","[0.1, -0.14285714285714285]","[-0.5, 1.0]","[40, -28]","[-8, 4]","[10, -7]","[1, -2]",12,9,12,48,1.1428571428571428,12,12,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
420,"[0, -6, -5, -13, 3, 9, -14, 7, -2]","[-4, -12, 5, -2, -5, 8, -14, 3, -5]","[4, -2, -1, -9, 7, 13, -10, 11, 2]","[0, -8, 9, 2, -1, 12, -10, 7, -1]","[0, -6, -5, -13, 3, 9, -14, 7]","[-4, -12, 5, -2, -5, 8, -14, 3]","[0, -6, -5, -13, 3, 4, 9, -14, 7, -2]","[-4, -12, 5, -2, -5, 4, 8, -14, 3, -5]","['ZeroDivisionError', -0.16666666666666666, -0.2, -0.07692307692307693, 0.3333333333333333, 0.1111111111111111, -0.07142857142857142, 0.14285714285714285, -0.5]","[-0.25, -0.08333333333333333, 0.2, -0.5, -0.2, 0.125, -0.07142857142857142, 0.3333333333333333, -0.2]","[0, -24, -20, -52, 12, 36, -56, 28, -8]","[-16, -48, 20, -8, -20, 32, -56, 12, -20]","[-6, -13, -14, 0, -5, -2, 7, 3, 9]","[-2, -14, -5, 8, -4, 3, -5, -12, 5]",11,15,11,44,error,11,11,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
421,"[8, 1, -10, 8, -3, 4, -4, -10, 12, -12, 11, 4, -6]","[10, -11, -8, -14, 0, -4, 13, -2, 3, -2, 10, -4, 6]","[12, 5, -6, 12, 1, 8, 0, -6, 16, -8, 15, 8, -2]","[14, -7, -4, -10, 4, 0, 17, 2, 7, 2, 14, 0, 10]","[8, 1, -10, 8, 4, -4, -10, 12, -12, 11, 4, -6]","[10, -11, -8, -14, -4, 13, -2, 3, -2, 10, -4, 6]","[8, 1, -10, 8, -3, 4, -4, -10, 12, -12, 4, 11, 4, -6]","[10, -11, -8, -14, 0, -4, 13, -2, 3, -2, 4, 10, -4, 6]","[0.125, 1.0, -0.1, 0.125, -0.3333333333333333, 0.25, -0.25, -0.1, 0.08333333333333333, -0.08333333333333333, 0.09090909090909091, 0.25, -0.16666666666666666]","[0.1, -0.09090909090909091, -0.125, -0.07142857142857142, 'ZeroDivisionError', -0.25, 0.07692307692307693, -0.5, 0.3333333333333333, -0.5, 0.1, -0.25, 0.16666666666666666]","[32, 4, -40, 32, -12, 16, -16, -40, 48, -48, 44, 16, -24]","[40, -44, -32, -56, 0, -16, 52, -8, 12, -8, 40, -16, 24]","[-6, 8, 11, -10, -12, 8, -10, 12, -3, 1, 4, 4, -4]","[6, -11, -14, 3, 10, 10, 13, -8, -4, -4, -2, -2, 0]",22,25,22,88,error,22,22,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
422,"[-10, 7, 0, -14, -7, -12, 11, -15, -7, 10]","[-18, 16, 10, 4, -6, -10, -12, 9, 5, -18]","[-6, 11, 4, -10, -3, -8, 15, -11, -3, 14]","[-14, 20, 14, 8, -2, -6, -8, 13, 9, -14]","[-10, 7, 0, -14, -7, -12, -15, -7, 10]","[-18, 16, 10, 4, -6, -10, 9, 5, -18]","[-10, 7, 0, -14, -7, 4, -12, 11, -15, -7, 10]","[-18, 16, 10, 4, -6, 4, -10, -12, 9, 5, -18]","[-0.1, 0.14285714285714285, 'ZeroDivisionError', -0.07142857142857142, -0.14285714285714285, -0.08333333333333333, 0.09090909090909091, -0.06666666666666667, -0.14285714285714285, 0.1]","[-0.05555555555555555, 0.0625, 0.1, 0.25, -0.16666666666666666, -0.1, -0.08333333333333333, 0.1111111111111111, 0.2, -0.05555555555555555]","[-40, 28, 0, -56, -28, -48, 44, -60, -28, 40]","[-72, 64, 40, 16, -24, -40, -48, 36, 20, -72]","[-15, 7, 0, 10, -7, -12, -10, 11, -14, -7]","[5, 10, -18, -6, 9, 16, 4, -18, -12, -10]",28,29,28,112,error,28,28,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
423,"[6, -1]","[-3, -5]","[10, 3]","[1, -1]",[6],[-3],"[4, 6, -1]","[4, -3, -5]","[0.16666666666666666, -1.0]","[-0.3333333333333333, -0.2]","[24, -4]","[-12, -20]","[-1, 6]","[-5, -3]",9,9,9,36,0.8,9,9,No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
424,"[10, 10, -1, 2, 16, 1, 18, 13, -1]","[-5, -1, -3, 9, -5, 17, -6, 18, 15]","[14, 14, 3, 6, 20, 5, 22, 17, 3]","[-1, 3, 1, 13, -1, 21, -2, 22, 19]","[10, 10, -1, 2, 16, 1, 13, -1]","[-5, -1, -3, 9, -5, 17, 18, 15]","[10, 10, -1, 2, 4, 16, 1, 18, 13, -1]","[-5, -1, -3, 9, 4, -5, 17, -6, 18, 15]","[0.1, 0.1, -1.0, 0.5, 0.0625, 1.0, 0.05555555555555555, 0.07692307692307693, -1.0]","[-0.2, -1.0, -0.3333333333333333, 0.1111111111111111, -0.2, 0.058823529411764705, -0.16666666666666666, 0.05555555555555555, 0.06666666666666667]","[40, 40, -4, 8, 64, 4, 72, 52, -4]","[-20, -4, -12, 36, -20, 68, -24, 72, 60]","[2, 1, -1, -1, 10, 10, 16, 13, 18]","[-6, -5, -3, 9, 17, -5, 18, -1, 15]",24,15,24,96,1.1,24,21,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
425,"[0, -9, 3, -16, -14, -14, -7, -4, 0, -3, 3, -3, -10, 1]","[-4, -6, -2, -14, -16, -6, -2, -9, 0, 4, 2, -12, -14, -16]","[4, -5, 7, -12, -10, -10, -3, 0, 4, 1, 7, 1, -6, 5]","[0, -2, 2, -10, -12, -2, 2, -5, 4, 8, 6, -8, -10, -12]","[-9, 3, -16, -14, -14, -7, -4, 0, -3, 3, -3, -10, 1]","[-6, -2, -14, -16, -6, -2, -9, 0, 4, 2, -12, -14, -16]","[0, -9, 3, -16, -14, 4, -14, -7, -4, 0, -3, 3, -3, -10, 1]","[-4, -6, -2, -14, -16, 4, -6, -2, -9, 0, 4, 2, -12, -14, -16]","['ZeroDivisionError', -0.1111111111111111, 0.3333333333333333, -0.0625, -0.07142857142857142, -0.07142857142857142, -0.14285714285714285, -0.25, 'ZeroDivisionError', -0.3333333333333333, 0.3333333333333333, -0.3333333333333333, -0.1, 1.0]","[-0.25, -0.16666666666666666, -0.5, -0.07142857142857142, -0.0625, -0.16666666666666666, -0.5, -0.1111111111111111, 'ZeroDivisionError', 0.25, 0.5, -0.08333333333333333, -0.07142857142857142, -0.0625]","[0, -36, 12, -64, -56, -56, -28, -16, 0, -12, 12, -12, -40, 4]","[-16, -24, -8, -56, -64, -24, -8, -36, 0, 16, 8, -48, -56, -64]","[0, -3, -14, -9, -4, -10, 1, 3, -7, -16, 3, 0, -3, -14]","[4, -6, -12, -14, -14, -16, 0, -4, -9, -16, -2, -2, -6, 2]",17,16,17,68,error,17,17,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
426,"[2, 1, -2, 1, -1, -5, 4, 0, 5, 0, 1, 4]","[0, 2, 0, 0, 3, 2, 4, -4, 1, -1, 1, 5]","[6, 5, 2, 5, 3, -1, 8, 4, 9, 4, 5, 8]","[4, 6, 4, 4, 7, 6, 8, 0, 5, 3, 5, 9]","[2, 1, -2, 1, -1, -5, 4, 5, 0, 1, 4]","[0, 2, 0, 0, 3, 2, 4, 1, -1, 1, 5]","[2, 1, -2, 1, 4, -1, -5, 4, 0, 5, 0, 1, 4]","[0, 2, 0, 0, 4, 3, 2, 4, -4, 1, -1, 1, 5]","[0.5, 1.0, -0.5, 1.0, -1.0, -0.2, 0.25, 'ZeroDivisionError', 0.2, 'ZeroDivisionError', 1.0, 0.25]","['ZeroDivisionError', 0.5, 'ZeroDivisionError', 'ZeroDivisionError', 0.3333333333333333, 0.5, 0.25, -0.25, 1.0, -1.0, 1.0, 0.2]","[8, 4, -8, 4, -4, -20, 16, 0, 20, 0, 4, 16]","[0, 8, 0, 0, 12, 8, 16, -16, 4, -4, 4, 20]","[1, 1, 1, 4, 0, 4, 2, -1, 0, -2, 5, -5]","[1, -4, 2, 1, -1, 5, 4, 3, 0, 0, 0, 2]",7,7,7,28,error,7,7,No-violate,No-violate,No-violate,error,No-violate,No-violate,0,0,0,error,0,0
427,"[-1, 1, 8, 8, -7]","[14, 1, -10, -9, -6]","[3, 5, 12, 12, -3]","[18, 5, -6, -5, -2]","[-1, 1, 8, -7]","[14, 1, -10, -6]","[-1, 1, 8, 8, 4, -7]","[14, 1, -10, -9, 4, -6]","[-1.0, 1.0, 0.125, 0.125, -0.14285714285714285]","[0.07142857142857142, 1.0, -0.1, -0.1111111111111111, -0.16666666666666666]","[-4, 4, 32, 32, -28]","[56, 4, -40, -36, -24]","[8, -7, -1, 8, 1]","[14, 1, -6, -9, -10]",18,17,18,72,1.0714285714285714,18,18,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
428,"[-13, 11, 2, -9, -10, 5, 5, -6, -2, 13]","[16, -10, -12, 15, 11, 7, -14, -6, 5, 12]","[-9, 15, 6, -5, -6, 9, 9, -2, 2, 17]","[20, -6, -8, 19, 15, 11, -10, -2, 9, 16]","[-13, 11, 2, -9, -10, 5, 5, -2, 13]","[16, -10, -12, 15, 11, 7, -14, 5, 12]","[-13, 11, 2, -9, -10, 5, 5, 4, -6, -2, 13]","[16, -10, -12, 15, 11, 7, -14, 4, -6, 5, 12]","[-0.07692307692307693, 0.09090909090909091, 0.5, -0.1111111111111111, -0.1, 0.2, 0.2, -0.16666666666666666, -0.5, 0.07692307692307693]","[0.0625, -0.1, -0.08333333333333333, 0.06666666666666667, 0.09090909090909091, 0.14285714285714285, -0.07142857142857142, -0.16666666666666666, 0.2, 0.08333333333333333]","[-52, 44, 8, -36, -40, 20, 20, -24, -8, 52]","[64, -40, -48, 60, 44, 28, -56, -24, 20, 48]","[-10, 11, 2, -6, 5, -13, -9, -2, 13, 5]","[15, -12, -10, 12, 5, 11, 7, -14, 16, -6]",29,25,29,116,0.7,29,29,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
429,"[9, 3, 4, -9, 2, 3, 8, 2]","[3, 0, 1, -3, -9, 5, 0, 10]","[13, 7, 8, -5, 6, 7, 12, 6]","[7, 4, 5, 1, -5, 9, 4, 14]","[9, 3, 4, -9, 2, 3, 2]","[3, 0, 1, -3, -9, 5, 10]","[9, 3, 4, -9, 2, 3, 4, 8, 2]","[3, 0, 1, -3, -9, 5, 4, 0, 10]","[0.1111111111111111, 0.3333333333333333, 0.25, -0.1111111111111111, 0.5, 0.3333333333333333, 0.125, 0.5]","[0.3333333333333333, 'ZeroDivisionError', 1.0, -0.3333333333333333, -0.1111111111111111, 0.2, 'ZeroDivisionError', 0.1]","[36, 12, 16, -36, 8, 12, 32, 8]","[12, 0, 4, -12, -36, 20, 0, 40]","[-9, 3, 3, 2, 8, 2, 4, 9]","[1, 0, 10, -3, 3, 0, -9, 5]",11,13,11,44,error,11,11,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
430,"[0, -5, -1, -16, -16]","[-15, 1, -6, -3, -17]","[4, -1, 3, -12, -12]","[-11, 5, -2, 1, -13]","[0, -5, -16, -16]","[-15, 1, -3, -17]","[0, -5, -1, -16, -16, 4]","[-15, 1, -6, -3, -17, 4]","['ZeroDivisionError', -0.2, -1.0, -0.0625, -0.0625]","[-0.06666666666666667, 1.0, -0.16666666666666666, -0.3333333333333333, -0.058823529411764705]","[0, -20, -4, -64, -64]","[-60, 4, -24, -12, -68]","[-16, -16, -5, -1, 0]","[-17, 1, -6, -3, -15]",15,17,15,60,error,15,15,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
431,[-9],[7],[-5],[11],[],[],"[-9, 4]","[7, 4]",[-0.1111111111111111],[0.14285714285714285],[-36],[28],[-9],[7],16,16,16,64,0.25396825396825395,16,error,No-violate,No-violate,No-violate,No-violate,No-violate,error,0,0,0,0,0,error
