,td_a,td_b,td_ttd_a_MR_ADD,td_ttd_b_MR_ADD,td_ttd_a_MR_EXC,td_ttd_b_MR_EXC,td_ttd_a_MR_INC,td_ttd_b_MR_INC,td_ttd_a_MR_INV,td_ttd_b_MR_INV,td_ttd_a_MR_MUL,td_ttd_b_MR_MUL,td_ttd_a_MR_PER,td_ttd_b_MR_PER,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_per,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_per,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
115,"[-3, 5, 4, -13, -12, -2, -6, -7, -7, -5, -3]","[-9, -6, 6, -3, -13, -1, -5, -5, -13, -3, -8]","[1, 9, 8, -9, -8, 2, -2, -3, -3, -1, 1]","[-5, -2, 10, 1, -9, 3, -1, -1, -9, 1, -4]","[-3, 5, 4, -13, -2, -6, -7, -7, -5, -3]","[-9, -6, 6, -3, -1, -5, -5, -13, -3, -8]","[-3, 5, 4, 4, -13, -12, -2, -6, -7, -7, -5, -3]","[-9, -6, 4, 6, -3, -13, -1, -5, -5, -13, -3, -8]","[-0.3333333333333333, 0.2, 0.25, -0.07692307692307693, -0.08333333333333333, -0.5, -0.16666666666666666, -0.14285714285714285, -0.14285714285714285, -0.2, -0.3333333333333333]","[-0.1111111111111111, -0.16666666666666666, 0.16666666666666666, -0.3333333333333333, -0.07692307692307693, -1.0, -0.2, -0.2, -0.07692307692307693, -0.3333333333333333, -0.125]","[-12, 20, 16, -52, -48, -8, -24, -28, -28, -20, -12]","[-36, -24, 24, -12, -52, -4, -20, -20, -52, -12, -32]","[4, -6, -7, -2, -12, -3, 5, -13, -5, -7, -3]","[-5, -13, -13, -9, -1, -8, -3, -3, -5, -6, 6]",413,276,153,6608,0.7586487586487586,429,257,Violate,Violate,No-violate,No-violate,No-violate,No-violate,1,1,0,0,0,0
116,"[5, 6, 0, 5, 0, 8, -7, -9, -6]","[8, -2, -5, -2, -1, -6, 4, 5, -6]","[9, 10, 4, 9, 4, 12, -3, -5, -2]","[12, 2, -1, 2, 3, -2, 8, 9, -2]","[5, 6, 5, 0, 8, -7, -9, -6]","[8, -2, -2, -1, -6, 4, 5, -6]","[5, 6, 0, 5, 0, 4, 8, -7, -9, -6]","[8, -2, -5, -2, -1, 4, -6, 4, 5, -6]","[0.2, 0.16666666666666666, 'ZeroDivisionError', 0.2, 'ZeroDivisionError', 0.125, -0.14285714285714285, -0.1111111111111111, -0.16666666666666666]","[0.125, -0.5, -0.2, -0.5, -1.0, -0.16666666666666666, 0.25, 0.2, -0.16666666666666666]","[20, 24, 0, 20, 0, 32, -28, -36, -24]","[32, -8, -20, -8, -4, -24, 16, 20, -24]","[5, -6, 0, 8, 0, 6, -7, 5, -9]","[-5, -2, 5, -2, -6, -1, 4, 8, -6]",-67,31,65,-1072,error,-51,-67,Violate,No-violate,Violate,error,No-violate,No-violate,1,0,1,error,0,0
117,"[1, 10, 5, 0]","[11, 5, -7, 4]","[5, 14, 9, 4]","[15, 9, -3, 8]","[10, 5, 0]","[5, -7, 4]","[1, 10, 5, 4, 0]","[11, 5, -7, 4, 4]","[1.0, 0.1, 0.2, 'ZeroDivisionError']","[0.09090909090909091, 0.2, -0.14285714285714285, 0.25]","[4, 40, 20, 0]","[44, 20, -28, 16]","[5, 10, 1, 0]","[11, 5, 4, -7]",26,109,206,416,error,42,15,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
118,"[-6, -4, -8, -2, 2, 5, 4]","[-13, -10, -12, 0, 0, -10, -2]","[-2, 0, -4, 2, 6, 9, 8]","[-9, -6, -8, 4, 4, -6, 2]","[-6, -8, -2, 2, 5, 4]","[-13, -12, 0, 0, -10, -2]","[-6, -4, -8, -2, 2, 4, 5, 4]","[-13, -10, -12, 0, 0, 4, -10, -2]","[-0.16666666666666666, -0.25, -0.125, -0.5, 0.5, 0.2, 0.25]","[-0.07692307692307693, -0.1, -0.08333333333333333, 'ZeroDivisionError', 'ZeroDivisionError', -0.1, -0.5]","[-24, -16, -32, -8, 8, 20, 16]","[-52, -40, -48, 0, 0, -40, -8]","[-6, -8, -4, -2, 4, 2, 5]","[-2, -10, 0, -10, -12, -13, 0]",156,38,44,2496,error,172,116,Violate,Violate,No-violate,error,No-violate,No-violate,1,1,0,error,0,0
119,"[3, -8, -5, 2, -10, -6, 3, -9, 1, -10, 2, -6, -9, 6]","[2, 6, -1, 0, -8, 1, 0, -9, 0, -1, 6, 6, -7, -6]","[7, -4, -1, 6, -6, -2, 7, -5, 5, -6, 6, -2, -5, 10]","[6, 10, 3, 4, -4, 5, 4, -5, 4, 3, 10, 10, -3, -2]","[3, -8, -5, 2, -6, 3, -9, 1, -10, 2, -6, -9, 6]","[2, 6, -1, 0, 1, 0, -9, 0, -1, 6, 6, -7, -6]","[3, -8, -5, 2, -10, -6, 3, 4, -9, 1, -10, 2, -6, -9, 6]","[2, 6, -1, 0, -8, 1, 0, 4, -9, 0, -1, 6, 6, -7, -6]","[0.3333333333333333, -0.125, -0.2, 0.5, -0.1, -0.16666666666666666, 0.3333333333333333, -0.1111111111111111, 1.0, -0.1, 0.5, -0.16666666666666666, -0.1111111111111111, 0.16666666666666666]","[0.5, 0.16666666666666666, -1.0, 'ZeroDivisionError', -0.125, 1.0, 'ZeroDivisionError', -0.1111111111111111, 'ZeroDivisionError', -1.0, 0.16666666666666666, 0.16666666666666666, -0.14285714285714285, -0.16666666666666666]","[12, -32, -20, 8, -40, -24, 12, -36, 4, -40, 8, -24, -36, 24]","[8, 24, -4, 0, -32, 4, 0, -36, 0, -4, 24, 24, -28, -24]","[2, -5, 1, -9, 6, -10, -8, 2, -6, -6, 3, -10, 3, -9]","[1, -8, -6, 6, -1, 6, 2, 6, 0, -1, 0, -9, 0, -7]",131,71,127,2096,error,147,51,Violate,Violate,No-violate,error,No-violate,No-violate,1,1,0,error,0,0
120,"[-2, -6, 8, 1, -9, 9, 7]","[8, 6, 0, -7, 8, 6, -7]","[2, -2, 12, 5, -5, 13, 11]","[12, 10, 4, -3, 12, 10, -3]","[-2, -6, 1, -9, 9, 7]","[8, 6, -7, 8, 6, -7]","[4, -2, -6, 8, 1, -9, 9, 7]","[4, 8, 6, 0, -7, 8, 6, -7]","[-0.5, -0.16666666666666666, 0.125, 1.0, -0.1111111111111111, 0.1111111111111111, 0.14285714285714285]","[0.125, 0.16666666666666666, 'ZeroDivisionError', -0.14285714285714285, 0.125, 0.16666666666666666, -0.14285714285714285]","[-8, -24, 32, 4, -36, 36, 28]","[32, 24, 0, -28, 32, 24, -28]","[-9, 9, 7, 1, -2, -6, 8]","[6, -7, 6, 0, 8, -7, 8]",-126,15,74,-2016,error,-110,-126,Violate,No-violate,Violate,error,No-violate,No-violate,1,0,1,error,0,0
121,"[-7, -12, 5, -11, 6, 3, -4, 7]","[-15, 1, -7, 2, -3, -9, -4, -15]","[-3, -8, 9, -7, 10, 7, 0, 11]","[-11, 5, -3, 6, 1, -5, 0, -11]","[-12, 5, -11, 6, 3, -4, 7]","[1, -7, 2, -3, -9, -4, -15]","[-7, 4, -12, 5, -11, 6, 3, -4, 7]","[-15, 4, 1, -7, 2, -3, -9, -4, -15]","[-0.14285714285714285, -0.08333333333333333, 0.2, -0.09090909090909091, 0.16666666666666666, 0.3333333333333333, -0.25, 0.14285714285714285]","[-0.06666666666666667, 1.0, -0.14285714285714285, 0.5, -0.3333333333333333, -0.1111111111111111, -0.25, -0.06666666666666667]","[-28, -48, 20, -44, 24, 12, -16, 28]","[-60, 4, -28, 8, -12, -36, -16, -60]","[-7, 5, -12, 3, 7, -4, -11, 6]","[-4, -15, -15, -7, -3, -9, 1, 2]",-98,128,-222,-1568,-0.18745189995189993,-82,-203,Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
122,"[-7, 5, -1, -5, -1, -2, -6]","[-6, -1, -5, -3, 4, -4, 0]","[-3, 9, 3, -1, 3, 2, -2]","[-2, 3, -1, 1, 8, 0, 4]","[-7, 5, -1, -1, -2, -6]","[-6, -1, -5, 4, -4, 0]","[-7, 4, 5, -1, -5, -1, -2, -6]","[-6, 4, -1, -5, -3, 4, -4, 0]","[-0.14285714285714285, 0.2, -1.0, -0.2, -1.0, -0.5, -0.16666666666666666]","[-0.16666666666666666, -1.0, -0.2, -0.3333333333333333, 0.25, -0.25, 'ZeroDivisionError']","[-28, 20, -4, -20, -4, -8, -24]","[-24, -4, -20, -12, 16, -16, 0]","[-1, 5, -5, -7, -1, -6, -2]","[-4, 0, -6, -3, 4, -1, -5]",61,67,45,976,error,77,46,Violate,Violate,No-violate,error,No-violate,No-violate,1,1,0,error,0,0
123,"[1, 0, -6, -6, -9]","[-2, -9, -12, -5, -3]","[5, 4, -2, -2, -5]","[2, -5, -8, -1, 1]","[1, 0, -6, -9]","[-2, -9, -5, -3]","[1, 4, 0, -6, -6, -9]","[-2, 4, -9, -12, -5, -3]","[1.0, 'ZeroDivisionError', -0.16666666666666666, -0.16666666666666666, -0.1111111111111111]","[-0.5, -0.1111111111111111, -0.08333333333333333, -0.2, -0.3333333333333333]","[4, 0, -24, -24, -36]","[-8, -36, -48, -20, -12]","[-6, 1, 0, -9, -6]","[-12, -2, -9, -5, -3]",127,133,3,2032,error,143,55,Violate,Violate,No-violate,error,No-violate,No-violate,1,1,0,error,0,0
124,"[12, -5, -2, 9, -2, 12, -4]","[-6, -4, 9, -8, -4, -9, 3]","[16, -1, 2, 13, 2, 16, 0]","[-2, 0, 13, -4, 0, -5, 7]","[12, -5, 9, -2, 12, -4]","[-6, -4, -8, -4, -9, 3]","[4, 12, -5, -2, 9, -2, 12, -4]","[4, -6, -4, 9, -8, -4, -9, 3]","[0.08333333333333333, -0.2, -0.5, 0.1111111111111111, -0.5, 0.08333333333333333, -0.25]","[-0.16666666666666666, -0.25, 0.1111111111111111, -0.125, -0.25, -0.1111111111111111, 0.3333333333333333]","[48, -20, -8, 36, -8, 48, -16]","[-24, -16, 36, -32, -16, -36, 12]","[-2, -5, 12, -2, 9, -4, 12]","[-4, -6, 3, -4, -9, -8, 9]",-254,141,-138,-4064,-0.0009259259259259134,-238,-236,Violate,No-violate,Violate,Violate,No-violate,Violate,1,0,1,1,0,1
125,"[2, -8, -10, -4, 4, 4]","[5, -5, -8, 1, 0, 1]","[6, -4, -6, 0, 8, 8]","[9, -1, -4, 5, 4, 5]","[2, -8, -10, -4, 4]","[5, -5, -8, 1, 0]","[2, -8, -10, 4, -4, 4, 4]","[5, -5, -8, 4, 1, 0, 1]","[0.5, -0.125, -0.1, -0.25, 0.25, 0.25]","[0.2, -0.2, -0.125, 1.0, 'ZeroDivisionError', 1.0]","[8, -32, -40, -16, 16, 16]","[20, -20, -32, 4, 0, 4]","[4, -8, -10, 4, -4, 2]","[0, 5, 1, 1, -8, -5]",130,-24,154,2080,error,146,126,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
126,"[4, 2, -3, -8, -7, -2, -11, 7, 6, -7, 1, -7]","[0, 5, -3, -4, 5, -7, -11, 4, 3, -11, 4, 4]","[8, 6, 1, -4, -3, 2, -7, 11, 10, -3, 5, -3]","[4, 9, 1, 0, 9, -3, -7, 8, 7, -7, 8, 8]","[4, 2, -3, -8, -7, -2, -11, 7, -7, 1, -7]","[0, 5, -3, -4, 5, -7, -11, 4, -11, 4, 4]","[4, 2, 4, -3, -8, -7, -2, -11, 7, 6, -7, 1, -7]","[0, 5, 4, -3, -4, 5, -7, -11, 4, 3, -11, 4, 4]","[0.25, 0.5, -0.3333333333333333, -0.125, -0.14285714285714285, -0.5, -0.09090909090909091, 0.14285714285714285, 0.16666666666666666, -0.14285714285714285, 1.0, -0.14285714285714285]","['ZeroDivisionError', 0.2, -0.3333333333333333, -0.25, 0.2, -0.14285714285714285, -0.09090909090909091, 0.25, 0.3333333333333333, -0.09090909090909091, 0.25, 0.25]","[16, 8, -12, -32, -28, -8, -44, 28, 24, -28, 4, -28]","[0, 20, -12, -16, 20, -28, -44, 16, 12, -44, 16, 16]","[2, -3, -2, 1, -7, -11, 7, 6, -7, -8, -7, 4]","[-3, -11, 4, 4, -4, 0, 5, 5, -7, 3, -11, 4]",250,234,298,4000,error,266,232,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
127,[],[],[],[],[],[],[4],[4],[],[],[],[],[],[],0,0,0,0,0,16,0,No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
128,"[-2, 10, -3, 0, 7, 8, 13, 11, 1, 5, 1, 10, -3]","[-1, 4, -3, 4, 2, -1, 8, 1, 2, 7, 13, 10, 8]","[2, 14, 1, 4, 11, 12, 17, 15, 5, 9, 5, 14, 1]","[3, 8, 1, 8, 6, 3, 12, 5, 6, 11, 17, 14, 12]","[-2, 10, -3, 0, 7, 8, 13, 11, 5, 1, 10, -3]","[-1, 4, -3, 4, 2, -1, 8, 1, 7, 13, 10, 8]","[-2, 10, -3, 0, 7, 8, 13, 11, 1, 5, 1, 10, 4, -3]","[-1, 4, -3, 4, 2, -1, 8, 1, 2, 7, 13, 10, 4, 8]","[-0.5, 0.1, -0.3333333333333333, 'ZeroDivisionError', 0.14285714285714285, 0.125, 0.07692307692307693, 0.09090909090909091, 1.0, 0.2, 1.0, 0.1, -0.3333333333333333]","[-1.0, 0.25, -0.3333333333333333, 0.25, 0.5, -1.0, 0.125, 1.0, 0.5, 0.14285714285714285, 0.07692307692307693, 0.1, 0.125]","[-8, 40, -12, 0, 28, 32, 52, 44, 4, 20, 4, 40, -12]","[-4, 16, -12, 16, 8, -4, 32, 4, 8, 28, 52, 40, 32]","[1, 1, 11, 8, -3, -3, 10, -2, 13, 0, 5, 10, 7]","[8, 10, 2, 1, -1, 7, 4, -1, 4, -3, 8, 13, 2]",298,308,954,4768,error,314,296,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
129,"[9, 8, 11, 13, 0, -11, 13, 12]","[8, -6, 1, 7, 7, 10, 14, 8]","[13, 12, 15, 17, 4, -7, 17, 16]","[12, -2, 5, 11, 11, 14, 18, 12]","[9, 11, 13, 0, -11, 13, 12]","[8, 1, 7, 7, 10, 14, 8]","[9, 8, 4, 11, 13, 0, -11, 13, 12]","[8, -6, 4, 1, 7, 7, 10, 14, 8]","[0.1111111111111111, 0.125, 0.09090909090909091, 0.07692307692307693, 'ZeroDivisionError', -0.09090909090909091, 0.07692307692307693, 0.08333333333333333]","[0.125, -0.16666666666666666, 1.0, 0.14285714285714285, 0.14285714285714285, 0.1, 0.07142857142857142, 0.125]","[36, 32, 44, 52, 0, -44, 52, 48]","[32, -24, 4, 28, 28, 40, 56, 32]","[-11, 13, 13, 8, 11, 12, 0, 9]","[7, 8, 7, 8, -6, 10, 14, 1]",294,245,838,4704,error,310,342,Violate,No-violate,No-violate,error,No-violate,Violate,1,0,0,error,0,1
130,[5],[5],[9],[9],[],[],"[4, 5]","[4, 5]",[0.2],[0.2],[20],[20],[5],[5],25,25,81,400,0.04000000000000001,41,0,No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
131,"[3, -7]","[0, 3]","[7, -3]","[4, 7]",[-7],[3],"[3, 4, -7]","[0, 4, 3]","[0.3333333333333333, -0.14285714285714285]","['ZeroDivisionError', 0.3333333333333333]","[12, -28]","[0, 12]","[-7, 3]","[0, 3]",-21,9,7,-336,error,-5,-21,Violate,No-violate,Violate,error,No-violate,No-violate,1,0,1,error,0,0
132,"[6, -2, 15, 1, 7, 2, 15, 6, 12]","[-6, 4, -8, -1, 13, 14, -1, 7, 11]","[10, 2, 19, 5, 11, 6, 19, 10, 16]","[-2, 8, -4, 3, 17, 18, 3, 11, 15]","[-2, 15, 1, 7, 2, 15, 6, 12]","[4, -8, -1, 13, 14, -1, 7, 11]","[6, -2, 4, 15, 1, 7, 2, 15, 6, 12]","[-6, 4, 4, -8, -1, 13, 14, -1, 7, 11]","[0.16666666666666666, -0.5, 0.06666666666666667, 1.0, 0.14285714285714285, 0.5, 0.06666666666666667, 0.16666666666666666, 0.08333333333333333]","[-0.16666666666666666, 0.25, -0.125, -1.0, 0.07692307692307693, 0.07142857142857142, -1.0, 0.14285714285714285, 0.09090909090909091]","[24, -8, 60, 4, 28, 8, 60, 24, 48]","[-24, 16, -32, -4, 52, 56, -4, 28, 44]","[1, 6, 7, 6, 15, 2, 12, 15, -2]","[14, -1, 13, -8, 4, 11, -6, -1, 7]",113,32,637,1808,-1.1496891996891998,129,149,Violate,No-violate,No-violate,No-violate,No-violate,Violate,1,0,0,0,0,1
133,"[-13, -1, -15, -7, -11, 1]","[-3, 3, -13, -5, -9, -6]","[-9, 3, -11, -3, -7, 5]","[1, 7, -9, -1, -5, -2]","[-13, -15, -7, -11, 1]","[-3, -13, -5, -9, -6]","[4, -13, -1, -15, -7, -11, 1]","[4, -3, 3, -13, -5, -9, -6]","[-0.07692307692307693, -1.0, -0.06666666666666667, -0.14285714285714285, -0.09090909090909091, 1.0]","[-0.3333333333333333, 0.3333333333333333, -0.07692307692307693, -0.2, -0.1111111111111111, -0.16666666666666666]","[-52, -4, -60, -28, -44, 4]","[-12, 12, -52, -20, -36, -24]","[-13, 1, -15, -1, -11, -7]","[-6, -9, -3, 3, -5, -13]",359,257,139,5744,-0.4305583305583305,375,362,Violate,Violate,No-violate,No-violate,No-violate,Violate,1,1,0,0,0,1
134,"[-7, -2, 0, 6, -13, 0, 11, 9, -11, -3]","[-4, -5, 1, -11, -15, -5, -5, -6, -16, 3]","[-3, 2, 4, 10, -9, 4, 15, 13, -7, 1]","[0, -1, 5, -7, -11, -1, -1, -2, -12, 7]","[-7, -2, 0, 6, -13, 0, 9, -11, -3]","[-4, -5, 1, -11, -15, -5, -6, -16, 3]","[4, -7, -2, 0, 6, -13, 0, 11, 9, -11, -3]","[4, -4, -5, 1, -11, -15, -5, -5, -6, -16, 3]","[-0.14285714285714285, -0.5, 'ZeroDivisionError', 0.16666666666666666, -0.07692307692307693, 'ZeroDivisionError', 0.09090909090909091, 0.1111111111111111, -0.09090909090909091, -0.3333333333333333]","[-0.25, -0.2, 1.0, -0.09090909090909091, -0.06666666666666667, -0.2, -0.2, -0.16666666666666666, -0.0625, 0.3333333333333333]","[-28, -8, 0, 24, -52, 0, 44, 36, -44, -12]","[-16, -20, 4, -44, -60, -20, -20, -24, -64, 12]","[-7, 0, 11, -3, -2, 9, -13, 6, 0, -11]","[3, -4, -16, -15, -5, -5, -5, 1, -6, -11]",225,5,93,3600,error,241,280,Violate,Violate,No-violate,error,No-violate,Violate,1,1,0,error,0,1
135,"[-8, 6, 3, 17, -8, 14, -4]","[16, -16, 14, -7, 6, -7, -11]","[-4, 10, 7, 21, -4, 18, 0]","[20, -12, 18, -3, 10, -3, -7]","[-8, 6, 3, 17, -8, -4]","[16, -16, 14, -7, 6, -11]","[-8, 6, 3, 4, 17, -8, 14, -4]","[16, -16, 14, 4, -7, 6, -7, -11]","[-0.125, 0.16666666666666666, 0.3333333333333333, 0.058823529411764705, -0.125, 0.07142857142857142, -0.25]","[0.0625, -0.0625, 0.07142857142857142, -0.14285714285714285, 0.16666666666666666, -0.14285714285714285, -0.09090909090909091]","[-32, 24, 12, 68, -32, 56, -16]","[64, -64, 56, -28, 24, -28, -44]","[-8, 3, -8, 17, 6, -4, 14]","[-7, -11, -7, 16, -16, 6, 14]",-403,427,-231,-6448,-0.011133146440394336,-387,-305,Violate,No-violate,Violate,Violate,No-violate,Violate,1,0,1,1,0,1
136,"[-1, -6]","[-13, -14]","[3, -2]","[-9, -10]",[-1],[-13],"[4, -1, -6]","[4, -13, -14]","[-1.0, -0.16666666666666666]","[-0.07692307692307693, -0.07142857142857142]","[-4, -24]","[-52, -56]","[-1, -6]","[-14, -13]",97,92,-7,1552,0.08882783882783883,113,13,Violate,Violate,No-violate,No-violate,No-violate,No-violate,1,1,0,0,0,0
137,"[2, 3, 7, 3, -4, 1, 5, 8, 7, 12, 10, 3, 4, 12]","[10, 1, 13, 13, 6, -5, -4, 3, 8, 9, 0, 3, -4, 3]","[6, 7, 11, 7, 0, 5, 9, 12, 11, 16, 14, 7, 8, 16]","[14, 5, 17, 17, 10, -1, 0, 7, 12, 13, 4, 7, 0, 7]","[2, 3, 7, 3, 1, 5, 8, 7, 12, 10, 3, 4, 12]","[10, 1, 13, 13, -5, -4, 3, 8, 9, 0, 3, -4, 3]","[2, 3, 7, 3, -4, 1, 5, 8, 7, 12, 10, 3, 4, 4, 12]","[10, 1, 13, 13, 6, -5, -4, 3, 8, 9, 0, 3, -4, 4, 3]","[0.5, 0.3333333333333333, 0.14285714285714285, 0.3333333333333333, -0.25, 1.0, 0.2, 0.125, 0.14285714285714285, 0.08333333333333333, 0.1, 0.3333333333333333, 0.25, 0.08333333333333333]","[0.1, 1.0, 0.07692307692307693, 0.07692307692307693, 0.16666666666666666, -0.2, -0.25, 0.3333333333333333, 0.125, 0.1111111111111111, 'ZeroDivisionError', 0.3333333333333333, -0.25, 0.3333333333333333]","[8, 12, 28, 12, -16, 4, 20, 32, 28, 48, 40, 12, 16, 48]","[40, 4, 52, 52, 24, -20, -16, 12, 32, 36, 0, 12, -16, 12]","[3, 5, 8, 7, 7, 3, 10, 1, 2, 12, 3, 4, -4, 12]","[0, 3, 8, -4, 1, 6, 3, -5, 10, -4, 13, 13, 9, 3]",321,164,1061,5136,error,337,345,Violate,No-violate,No-violate,error,No-violate,Violate,1,0,0,error,0,1
138,"[-17, -3, 0, 7, -17, -6, -11]","[10, -16, 11, -11, -16, 3, -6]","[-13, 1, 4, 11, -13, -2, -7]","[14, -12, 15, -7, -12, 7, -2]","[-17, -3, 0, -17, -6, -11]","[10, -16, 11, -16, 3, -6]","[-17, 4, -3, 0, 7, -17, -6, -11]","[10, 4, -16, 11, -11, -16, 3, -6]","[-0.058823529411764705, -0.3333333333333333, 'ZeroDivisionError', 0.14285714285714285, -0.058823529411764705, -0.16666666666666666, -0.09090909090909091]","[0.1, -0.0625, 0.09090909090909091, -0.09090909090909091, -0.0625, 0.3333333333333333, -0.16666666666666666]","[-68, -12, 0, 28, -68, -24, -44]","[40, -64, 44, -44, -64, 12, -24]","[-17, 0, -17, -3, -11, 7, -6]","[-6, -11, -16, 10, -16, 11, 3]",121,579,-55,1936,error,137,198,Violate,Violate,No-violate,error,No-violate,Violate,1,1,0,error,0,1
139,"[13, -1, -1, 4, 3, -1, -5, -8]","[1, 5, -3, 13, 9, -5, 5, -7]","[17, 3, 3, 8, 7, 3, -1, -4]","[5, 9, 1, 17, 13, -1, 9, -3]","[-1, -1, 4, 3, -1, -5, -8]","[5, -3, 13, 9, -5, 5, -7]","[13, -1, -1, 4, 3, -1, -5, -8, 4]","[1, 5, -3, 13, 9, -5, 5, -7, 4]","[0.07692307692307693, -1.0, -1.0, 0.25, 0.3333333333333333, -1.0, -0.2, -0.125]","[1.0, 0.2, -0.3333333333333333, 0.07692307692307693, 0.1111111111111111, -0.2, 0.2, -0.14285714285714285]","[52, -4, -4, 16, 12, -4, -20, -32]","[4, 20, -12, 52, 36, -20, 20, -28]","[-1, 4, -8, -5, -1, 3, 13, -1]","[-7, 1, 9, 13, -5, -3, 5, 5]",126,-70,342,2016,0.4443813593813593,142,113,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
140,"[1, -7, 4, -1, 2, -3, 2, -6, 6, 1, -7, 6, -6]","[5, 4, 5, 5, 1, 3, 2, -4, -8, -8, 1, 6, -6]","[5, -3, 8, 3, 6, 1, 6, -2, 10, 5, -3, 10, -2]","[9, 8, 9, 9, 5, 7, 6, 0, -4, -4, 5, 10, -2]","[1, -7, 4, -1, 2, -3, 2, -6, 6, 1, 6, -6]","[5, 4, 5, 5, 1, 3, 2, -4, -8, -8, 6, -6]","[1, -7, 4, -1, 4, 2, -3, 2, -6, 6, 1, -7, 6, -6]","[5, 4, 5, 5, 4, 1, 3, 2, -4, -8, -8, 1, 6, -6]","[1.0, -0.14285714285714285, 0.25, -1.0, 0.5, -0.3333333333333333, 0.5, -0.16666666666666666, 0.16666666666666666, 1.0, -0.14285714285714285, 0.16666666666666666, -0.16666666666666666]","[0.2, 0.25, 0.2, 0.2, 1.0, 0.3333333333333333, 0.5, -0.25, -0.125, -0.125, 1.0, 0.16666666666666666, -0.16666666666666666]","[4, -28, 16, -4, 8, -12, 8, -24, 24, 4, -28, 24, -24]","[20, 16, 20, 20, 4, 12, 8, -16, -32, -32, 4, 24, -24]","[-7, -3, 6, -6, -1, -6, 4, 2, 1, 2, 1, -7, 6]","[-6, -8, 3, -4, -8, 5, 5, 6, 1, 2, 1, 4, 5]",22,126,222,352,0.46170634920634906,38,29,Violate,No-violate,No-violate,No-violate,No-violate,Violate,1,0,0,0,0,1
141,"[3, 2, 8, 9]","[0, 8, 1, -3]","[7, 6, 12, 13]","[4, 12, 5, 1]","[3, 2, 9]","[0, 8, -3]","[4, 3, 2, 8, 9]","[4, 0, 8, 1, -3]","[0.3333333333333333, 0.5, 0.125, 0.1111111111111111]","['ZeroDivisionError', 0.125, 1.0, -0.3333333333333333]","[12, 8, 32, 36]","[0, 32, 4, -12]","[3, 9, 2, 8]","[1, -3, 8, 0]",-3,-8,173,-48,error,13,-11,Violate,No-violate,Violate,error,No-violate,No-violate,1,0,1,error,0,0
142,[],[],[],[],[],[],[4],[4],[],[],[],[],[],[],0,0,0,0,0,16,0,No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
143,"[-10, -10, 3, -3, 2, -8, 2, -4, -7, 0, -1, -7, -3]","[-4, -3, -7, 1, -7, 0, 1, -7, -5, -9, -9, -7, 1]","[-6, -6, 7, 1, 6, -4, 6, 0, -3, 4, 3, -3, 1]","[0, 1, -3, 5, -3, 4, 5, -3, -1, -5, -5, -3, 5]","[-10, -10, 3, -3, 2, -8, 2, -4, 0, -1, -7, -3]","[-4, -3, -7, 1, -7, 0, 1, -7, -9, -9, -7, 1]","[-10, -10, 3, -3, 2, -8, 2, -4, 4, -7, 0, -1, -7, -3]","[-4, -3, -7, 1, -7, 0, 1, -7, 4, -5, -9, -9, -7, 1]","[-0.1, -0.1, 0.3333333333333333, -0.3333333333333333, 0.5, -0.125, 0.5, -0.25, -0.14285714285714285, 'ZeroDivisionError', -1.0, -0.14285714285714285, -0.3333333333333333]","[-0.25, -0.3333333333333333, -0.14285714285714285, 1.0, -0.14285714285714285, 'ZeroDivisionError', 1.0, -0.14285714285714285, -0.2, -0.1111111111111111, -0.1111111111111111, -0.14285714285714285, 1.0]","[-40, -40, 12, -12, 8, -32, 8, -16, -28, 0, -4, -28, -12]","[-16, -12, -28, 4, -28, 0, 4, -28, -20, -36, -36, -28, 4]","[-7, 2, -10, 0, -3, -8, -3, -10, 2, -1, 3, -4, -7]","[-4, -9, 1, -9, -7, -5, -3, -7, -7, 0, 1, 1, -7]",152,174,-44,2432,error,168,117,Violate,Violate,No-violate,error,No-violate,No-violate,1,1,0,error,0,0
144,"[4, 1, -1]","[-5, -9, -3]","[8, 5, 3]","[-1, -5, 1]","[4, 1]","[-5, -9]","[4, 4, 1, -1]","[4, -5, -9, -3]","[0.25, 1.0, -1.0]","[-0.2, -0.1111111111111111, -0.3333333333333333]","[16, 4, -4]","[-20, -36, -12]","[4, 1, -1]","[-9, -3, -5]",-26,-34,-30,-416,0.17222222222222222,-10,-29,Violate,Violate,Violate,Violate,No-violate,No-violate,1,1,1,1,0,0
