,td_a,td_b,td_ttd_a_MR_ADD,td_ttd_b_MR_ADD,td_ttd_a_MR_EXC,td_ttd_b_MR_EXC,td_ttd_a_MR_INC,td_ttd_b_MR_INC,td_ttd_a_MR_INV,td_ttd_b_MR_INV,td_ttd_a_MR_MUL,td_ttd_b_MR_MUL,td_ttd_a_MR_PER,td_ttd_b_MR_PER,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_per,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_per,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
71,"[-6, -1, -8, 6, 2]","[1, -1, -6, -2, -3]","[-2, 3, -4, 10, 6]","[5, 3, -2, 2, 1]","[-6, -8, 6, 2]","[1, -6, -2, -3]","[4, -6, -1, -8, 6, 2]","[4, 1, -1, -6, -2, -3]","[-0.16666666666666666, -1.0, -0.125, 0.16666666666666666, 0.5]","[1.0, -1.0, -0.16666666666666666, -0.5, -0.3333333333333333]","[-24, -4, -32, 24, 8]","[4, -4, -24, -8, -12]","[2, 6, -6, -8, -1]","[-2, -3, -1, -6, 1]",22.0,22.0,22.0,88.0,2.708333333333333,22.0,22.0,No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
72,"[-12, -12, 6, -1, 9, -1]","[10, -2, 1, -8, -10, 7]","[-8, -8, 10, 3, 13, 3]","[14, 2, 5, -4, -6, 11]","[-12, -12, 6, 9, -1]","[10, -2, 1, -10, 7]","[-12, -12, 4, 6, -1, 9, -1]","[10, -2, 4, 1, -8, -10, 7]","[-0.08333333333333333, -0.08333333333333333, 0.16666666666666666, -1.0, 0.1111111111111111, -1.0]","[0.1, -0.5, 1.0, -0.125, -0.1, 0.14285714285714285]","[-48, -48, 24, -4, 36, -4]","[40, -8, 4, -32, -40, 28]","[-12, 9, -1, -1, -12, 6]","[-2, -8, 7, 10, -10, 1]",71.0,53.0,71.0,284.0,3.6623015873015876,71.0,64.0,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
73,"[4, -8, -6, -6, 0]","[-7, -1, -1, -6, 3]","[8, -4, -2, -2, 4]","[-3, 3, 3, -2, 7]","[4, -8, -6, -6]","[-7, -1, -1, -6]","[4, 4, -8, -6, -6, 0]","[-7, 4, -1, -1, -6, 3]","[0.25, -0.125, -0.16666666666666666, -0.16666666666666666, 'ZeroDivisionError']","[-0.14285714285714285, -1.0, -1.0, -0.16666666666666666, 0.3333333333333333]","[16, -32, -24, -24, 0]","[-28, -4, -4, -24, 12]","[0, 4, -6, -6, -8]","[-6, -1, -1, 3, -7]",26.0,26.0,26.0,104.0,error,26.0,23.0,No-violate,No-violate,No-violate,error,No-violate,No-violate,0,0,0,error,0,0
74,"[0, 5, -8, 6, 1, 9, -5, 1, 0, 3, -3, -8, 9]","[-7, 3, -2, 2, -7, -4, -5, 7, -9, 10, -8, 7, -4]","[4, 9, -4, 10, 5, 13, -1, 5, 4, 7, 1, -4, 13]","[-3, 7, 2, 6, -3, 0, -1, 11, -5, 14, -4, 11, 0]","[0, -8, 6, 1, 9, -5, 1, 0, 3, -3, -8, 9]","[-7, -2, 2, -7, -4, -5, 7, -9, 10, -8, 7, -4]","[4, 0, 5, -8, 6, 1, 9, -5, 1, 0, 3, -3, -8, 9]","[4, -7, 3, -2, 2, -7, -4, -5, 7, -9, 10, -8, 7, -4]","['ZeroDivisionError', 0.2, -0.125, 0.16666666666666666, 1.0, 0.1111111111111111, -0.2, 1.0, 'ZeroDivisionError', 0.3333333333333333, -0.3333333333333333, -0.125, 0.1111111111111111]","[-0.14285714285714285, 0.3333333333333333, -0.5, 0.5, -0.14285714285714285, -0.25, -0.2, 0.14285714285714285, -0.1111111111111111, 0.1, -0.125, 0.14285714285714285, -0.25]","[0, 20, -32, 24, 4, 36, -20, 4, 0, 12, -12, -32, 36]","[-28, 12, -8, 8, -28, -16, -20, 28, -36, 40, -32, 28, -16]","[3, 0, 6, -8, -5, -8, 1, 0, 9, 9, 5, -3, 1]","[-9, -4, 10, 3, 2, -7, -8, 7, -7, 7, -2, -4, -5]",95.0,87.0,95.0,380.0,error,95.0,93.0,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
75,"[-6, -11, 4, 2, 0, -9, -5, -10, -9, 3, 4, 8, -9]","[2, 8, -11, -4, -8, -11, -1, 3, -2, 2, -3, -9, -3]","[-2, -7, 8, 6, 4, -5, -1, -6, -5, 7, 8, 12, -5]","[6, 12, -7, 0, -4, -7, 3, 7, 2, 6, 1, -5, 1]","[-6, -11, 4, 0, -9, -5, -10, -9, 3, 4, 8, -9]","[2, 8, -11, -8, -11, -1, 3, -2, 2, -3, -9, -3]","[-6, -11, 4, 2, 0, -9, 4, -5, -10, -9, 3, 4, 8, -9]","[2, 8, -11, -4, -8, -11, 4, -1, 3, -2, 2, -3, -9, -3]","[-0.16666666666666666, -0.09090909090909091, 0.25, 0.5, 'ZeroDivisionError', -0.1111111111111111, -0.2, -0.1, -0.1111111111111111, 0.3333333333333333, 0.25, 0.125, -0.1111111111111111]","[0.5, 0.125, -0.09090909090909091, -0.25, -0.125, -0.09090909090909091, -1.0, 0.3333333333333333, -0.5, 0.5, -0.3333333333333333, -0.1111111111111111, -0.3333333333333333]","[-24, -44, 16, 8, 0, -36, -20, -40, -36, 12, 16, 32, -36]","[8, 32, -44, -16, -32, -44, -4, 12, -8, 8, -12, -36, -12]","[-6, 0, 8, -9, -11, -9, 4, -5, 2, 4, 3, -9, -10]","[3, -11, 2, -4, -8, -1, -11, -2, 8, -3, 2, -3, -9]",113.0,81.0,113.0,452.0,error,113.0,107.0,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
76,"[-2, 5, 2, -13, 1, -9, -14, -6, -9, -9, 7, -14, -4]","[7, -17, 0, -5, -14, -10, -3, -9, -16, 1, -5, -1, -6]","[2, 9, 6, -9, 5, -5, -10, -2, -5, -5, 11, -10, 0]","[11, -13, 4, -1, -10, -6, 1, -5, -12, 5, -1, 3, -2]","[-2, 5, 2, -13, 1, -9, -14, -9, -9, 7, -14, -4]","[7, -17, 0, -5, -14, -10, -3, -16, 1, -5, -1, -6]","[-2, 5, 2, -13, 1, -9, 4, -14, -6, -9, -9, 7, -14, -4]","[7, -17, 0, -5, -14, -10, 4, -3, -9, -16, 1, -5, -1, -6]","[-0.5, 0.2, 0.5, -0.07692307692307693, 1.0, -0.1111111111111111, -0.07142857142857142, -0.16666666666666666, -0.1111111111111111, -0.1111111111111111, 0.14285714285714285, -0.07142857142857142, -0.25]","[0.14285714285714285, -0.058823529411764705, 'ZeroDivisionError', -0.2, -0.07142857142857142, -0.1, -0.3333333333333333, -0.1111111111111111, -0.0625, 1.0, -0.2, -1.0, -0.16666666666666666]","[-8, 20, 8, -52, 4, -36, -56, -24, -36, -36, 28, -56, -16]","[28, -68, 0, -20, -56, -40, -12, -36, -64, 4, -20, -4, -24]","[-14, 7, -4, 2, 1, -13, -6, -9, -2, -9, -9, 5, -14]","[7, -16, -10, -9, -6, -5, -3, 1, -1, -17, -14, 0, -5]",115.0,117.0,115.0,460.0,error,115.0,112.0,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
77,"[-13, 2, -1, -8, -1, -4, -8, 7, -11]","[5, 6, 9, 6, -5, -6, 1, 10, 7]","[-9, 6, 3, -4, 3, 0, -4, 11, -7]","[9, 10, 13, 10, -1, -2, 5, 14, 11]","[-13, 2, -1, -8, -1, -4, 7, -11]","[5, 6, 9, 6, -5, -6, 10, 7]","[-13, 2, -1, -8, -1, -4, 4, -8, 7, -11]","[5, 6, 9, 6, -5, -6, 4, 1, 10, 7]","[-0.07692307692307693, 0.5, -1.0, -0.125, -1.0, -0.25, -0.125, 0.14285714285714285, -0.09090909090909091]","[0.2, 0.16666666666666666, 0.1111111111111111, 0.16666666666666666, -0.2, -0.16666666666666666, 1.0, 0.1, 0.14285714285714285]","[-52, 8, -4, -32, -4, -16, -32, 28, -44]","[20, 24, 36, 24, -20, -24, 4, 40, 28]","[-4, -1, -13, -8, 7, 2, -1, -11, -8]","[1, 5, 10, 7, -5, 6, -6, 6, 9]",82.0,104.0,82.0,328.0,4.297990897990898,82.0,73.0,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
78,"[10, -3, -4, 6]","[-4, -11, -4, -16]","[14, 1, 0, 10]","[0, -7, 0, -12]","[-3, -4, 6]","[-11, -4, -16]","[4, 10, -3, -4, 6]","[4, -4, -11, -4, -16]","[0.1, -0.3333333333333333, -0.25, 0.16666666666666666]","[-0.25, -0.09090909090909091, -0.25, -0.0625]","[40, -12, -16, 24]","[-16, -44, -16, -64]","[-4, -3, 6, 10]","[-4, -11, -4, -16]",44.0,44.0,44.0,176.0,0.821590909090909,44.0,30.0,No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
79,"[3, -8, -9, -10, 11, -7, 16, -11, 14, 11]","[15, -2, -14, 6, 16, 13, 13, 3, -5, 6]","[7, -4, -5, -6, 15, -3, 20, -7, 18, 15]","[19, 2, -10, 10, 20, 17, 17, 7, -1, 10]","[3, -8, -9, -10, 11, -7, -11, 14, 11]","[15, -2, -14, 6, 16, 13, 3, -5, 6]","[3, -8, -9, -10, 11, 4, -7, 16, -11, 14, 11]","[15, -2, -14, 6, 16, 4, 13, 13, 3, -5, 6]","[0.3333333333333333, -0.125, -0.1111111111111111, -0.1, 0.09090909090909091, -0.14285714285714285, 0.0625, -0.09090909090909091, 0.07142857142857142, 0.09090909090909091]","[0.06666666666666667, -0.5, -0.07142857142857142, 0.16666666666666666, 0.0625, 0.07692307692307693, 0.07692307692307693, 0.3333333333333333, -0.2, 0.16666666666666666]","[12, -32, -36, -40, 44, -28, 64, -44, 56, 44]","[60, -8, -56, 24, 64, 52, 52, 12, -20, 24]","[11, -8, -9, 14, 3, -11, 16, 11, -10, -7]","[-5, 3, 6, 16, 13, 6, -14, 13, 15, -2]",105.0,133.0,105.0,420.0,1.982056832056832,105.0,102.0,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
80,"[-7, 2, 14, 1, -14, -4, 12, 7]","[5, 13, 18, -13, -14, 6, -4, -9]","[-3, 6, 18, 5, -10, 0, 16, 11]","[9, 17, 22, -9, -10, 10, 0, -5]","[-7, 14, 1, -14, -4, 12, 7]","[5, 18, -13, -14, 6, -4, -9]","[-7, 2, 14, 1, -14, -4, 12, 7, 4]","[5, 13, 18, -13, -14, 6, -4, -9, 4]","[-0.14285714285714285, 0.5, 0.07142857142857142, 1.0, -0.07142857142857142, -0.25, 0.08333333333333333, 0.14285714285714285]","[0.2, 0.07692307692307693, 0.05555555555555555, -0.07692307692307693, -0.07142857142857142, 0.16666666666666666, -0.25, -0.1111111111111111]","[-28, 8, 56, 4, -56, -16, 48, 28]","[20, 52, 72, -52, -56, 24, -16, -36]","[14, 12, -7, 2, -14, -4, 7, 1]","[6, -13, -14, 13, 5, -4, 18, -9]",83.0,91.0,83.0,332.0,2.8626984126984127,83.0,72.0,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
81,"[-15, 4, -3, 11, -2, 13, 13, 1]","[-9, -7, 1, -11, -11, -6, 13, 11]","[-11, 8, 1, 15, 2, 17, 17, 5]","[-5, -3, 5, -7, -7, -2, 17, 15]","[-15, 4, 11, -2, 13, 13, 1]","[-9, -7, -11, -11, -6, 13, 11]","[-15, 4, 4, -3, 11, -2, 13, 13, 1]","[-9, 4, -7, 1, -11, -11, -6, 13, 11]","[-0.06666666666666667, 0.25, -0.3333333333333333, 0.09090909090909091, -0.5, 0.07692307692307693, 0.07692307692307693, 1.0]","[-0.1111111111111111, -0.14285714285714285, 1.0, -0.09090909090909091, -0.09090909090909091, -0.16666666666666666, 0.07692307692307693, 0.09090909090909091]","[-60, 16, -12, 44, -8, 52, 52, 4]","[-36, -28, 4, -44, -44, -24, 52, 44]","[4, 13, 13, 11, -2, -15, -3, 1]","[-7, 11, -11, -9, 13, -6, -11, 1]",81.0,89.0,81.0,324.0,3.514224664224664,81.0,77.0,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
82,"[7, -2, 11, 12, -5, -1, 12]","[15, -5, -3, 14, 3, -3, 15]","[11, 2, 15, 16, -1, 3, 16]","[19, -1, 1, 18, 7, 1, 19]","[7, -2, 11, -5, -1, 12]","[15, -5, -3, 3, -3, 15]","[4, 7, -2, 11, 12, -5, -1, 12]","[4, 15, -5, -3, 14, 3, -3, 15]","[0.14285714285714285, -0.5, 0.09090909090909091, 0.08333333333333333, -0.2, -1.0, 0.08333333333333333]","[0.06666666666666667, -0.2, -0.3333333333333333, 0.07142857142857142, 0.3333333333333333, -0.3333333333333333, 0.06666666666666667]","[28, -8, 44, 48, -20, -4, 48]","[60, -20, -12, 56, 12, -12, 60]","[-2, 12, -5, 7, -1, 11, 12]","[-5, -3, 3, 15, -3, 14, 15]",40.0,42.0,40.0,160.0,2.029004329004329,40.0,38.0,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
83,"[-5, -6, -10, -6, -10, -6, 3, 6, -2, -11, -4, 3, 2]","[-11, -4, -7, 6, -7, 0, -5, -8, 1, -1, 6, -8, -5]","[-1, -2, -6, -2, -6, -2, 7, 10, 2, -7, 0, 7, 6]","[-7, 0, -3, 10, -3, 4, -1, -4, 5, 3, 10, -4, -1]","[-6, -10, -6, -10, -6, 3, 6, -2, -11, -4, 3, 2]","[-4, -7, 6, -7, 0, -5, -8, 1, -1, 6, -8, -5]","[4, -5, -6, -10, -6, -10, -6, 3, 6, -2, -11, -4, 3, 2]","[4, -11, -4, -7, 6, -7, 0, -5, -8, 1, -1, 6, -8, -5]","[-0.2, -0.16666666666666666, -0.1, -0.16666666666666666, -0.1, -0.16666666666666666, 0.3333333333333333, 0.16666666666666666, -0.5, -0.09090909090909091, -0.25, 0.3333333333333333, 0.5]","[-0.09090909090909091, -0.25, -0.14285714285714285, 0.16666666666666666, -0.14285714285714285, 'ZeroDivisionError', -0.2, -0.125, 1.0, -1.0, 0.16666666666666666, -0.125, -0.2]","[-20, -24, -40, -24, -40, -24, 12, 24, -8, -44, -16, 12, 8]","[-44, -16, -28, 24, -28, 0, -20, -32, 4, -4, 24, -32, -20]","[3, -2, -10, -6, -10, 2, 6, -5, -11, -4, 3, -6, -6]","[-1, -8, -5, 1, -5, 6, -4, -7, -8, -11, -7, 6, 0]",95.0,81.0,95.0,380.0,error,95.0,89.0,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
84,"[17, 15, -1, -6, -16]","[-6, 14, -15, 9, -3]","[21, 19, 3, -2, -12]","[-2, 18, -11, 13, 1]","[17, 15, -6, -16]","[-6, 14, 9, -3]","[17, 15, -1, 4, -6, -16]","[-6, 14, -15, 4, 9, -3]","[0.058823529411764705, 0.06666666666666667, -1.0, -0.16666666666666666, -0.0625]","[-0.16666666666666666, 0.07142857142857142, -0.06666666666666667, 0.1111111111111111, -0.3333333333333333]","[68, 60, -4, -24, -64]","[-24, 56, -60, 36, -12]","[-6, -16, -1, 15, 17]","[-15, 14, -6, -3, 9]",66.0,70.0,66.0,264.0,1.7121965452847803,66.0,52.0,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
85,"[-4, -2, -1, -14, 1, 5, 7, -4]","[7, -11, -11, 0, -17, -14, -6, 4]","[0, 2, 3, -10, 5, 9, 11, 0]","[11, -7, -7, 4, -13, -10, -2, 8]","[-4, -2, -1, -14, 5, 7, -4]","[7, -11, -11, 0, -14, -6, 4]","[-4, -2, 4, -1, -14, 1, 5, 7, -4]","[7, -11, 4, -11, 0, -17, -14, -6, 4]","[-0.25, -0.5, -1.0, -0.07142857142857142, 1.0, 0.2, 0.14285714285714285, -0.25]","[0.14285714285714285, -0.09090909090909091, -0.09090909090909091, 'ZeroDivisionError', -0.058823529411764705, -0.07142857142857142, -0.16666666666666666, 0.25]","[-16, -8, -4, -56, 4, 20, 28, -16]","[28, -44, -44, 0, -68, -56, -24, 16]","[-4, 1, 7, -14, -4, 5, -1, -2]","[0, -17, 7, 4, -11, -14, -11, -6]",102.0,80.0,102.0,408.0,error,102.0,84.0,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
86,"[-13, 14, -13, -13, -4, -13]","[-6, 14, 10, 8, -13, 9]","[-9, 18, -9, -9, 0, -9]","[-2, 18, 14, 12, -9, 13]","[-13, 14, -13, -13, -13]","[-6, 14, 10, 8, 9]","[-13, 14, -13, -13, -4, -13, 4]","[-6, 14, 10, 8, -13, 9, 4]","[-0.07692307692307693, 0.07142857142857142, -0.07692307692307693, -0.07692307692307693, -0.25, -0.07692307692307693]","[-0.16666666666666666, 0.07142857142857142, 0.1, 0.125, -0.07692307692307693, 0.1111111111111111]","[-52, 56, -52, -52, -16, -52]","[-24, 56, 40, 32, -52, 36]","[-13, -13, 14, -13, -13, -4]","[8, 9, 10, 14, -6, -13]",82.0,90.0,82.0,328.0,0.8297008547008546,82.0,73.0,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
87,"[-9, -11, -8, 3, -12, 5, 4, -1, -3, -7, 3]","[-9, -1, 5, 3, 1, 4, -10, -3, -4, 5, 3]","[-5, -7, -4, 7, -8, 9, 8, 3, 1, -3, 7]","[-5, 3, 9, 7, 5, 8, -6, 1, 0, 9, 7]","[-9, -11, -8, 3, -12, 4, -1, -3, -7, 3]","[-9, -1, 5, 3, 1, -10, -3, -4, 5, 3]","[4, -9, -11, -8, 3, -12, 5, 4, -1, -3, -7, 3]","[4, -9, -1, 5, 3, 1, 4, -10, -3, -4, 5, 3]","[-0.1111111111111111, -0.09090909090909091, -0.125, 0.3333333333333333, -0.08333333333333333, 0.2, 0.25, -1.0, -0.3333333333333333, -0.14285714285714285, 0.3333333333333333]","[-0.1111111111111111, -1.0, 0.2, 0.3333333333333333, 1.0, 0.25, -0.1, -0.3333333333333333, -0.25, 0.2, 0.3333333333333333]","[-36, -44, -32, 12, -48, 20, 16, -4, -12, -28, 12]","[-36, -4, 20, 12, 4, 16, -40, -12, -16, 20, 12]","[-9, -3, 3, -7, -1, -8, 4, 5, -11, -12, 3]","[1, 4, 5, -10, -1, 5, 3, 3, -9, -3, -4]",66.0,56.0,66.0,264.0,3.8102813852813853,66.0,65.0,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
88,"[4, 6, -3, 3, -2, 6, 6, 5, 3]","[0, 3, -1, -8, -1, 2, -2, 0, -1]","[8, 10, 1, 7, 2, 10, 10, 9, 7]","[4, 7, 3, -4, 3, 6, 2, 4, 3]","[4, 6, -3, 3, 6, 6, 5, 3]","[0, 3, -1, -8, 2, -2, 0, -1]","[4, 6, -3, 3, -2, 6, 6, 5, 4, 3]","[0, 3, -1, -8, -1, 2, -2, 0, 4, -1]","[0.25, 0.16666666666666666, -0.3333333333333333, 0.3333333333333333, -0.5, 0.16666666666666666, 0.16666666666666666, 0.2, 0.3333333333333333]","['ZeroDivisionError', 0.3333333333333333, -1.0, -0.125, -1.0, 0.5, -0.5, 'ZeroDivisionError', -1.0]","[16, 24, -12, 12, -8, 24, 24, 20, 12]","[0, 12, -4, -32, -4, 8, -8, 0, -4]","[6, -3, -2, 6, 6, 3, 5, 3, 4]","[-1, -2, 2, -1, 0, 3, -1, -8, 0]",42.0,46.0,42.0,168.0,error,42.0,41.0,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
89,"[-8, 2, -3, 4, 2, -17, 11, -16, -11, -5, 5]","[6, 7, -14, 1, -8, -17, 6, -5, -4, 8, 0]","[-4, 6, 1, 8, 6, -13, 15, -12, -7, -1, 9]","[10, 11, -10, 5, -4, -13, 10, -1, 0, 12, 4]","[2, -3, 4, 2, -17, 11, -16, -11, -5, 5]","[7, -14, 1, -8, -17, 6, -5, -4, 8, 0]","[-8, 2, -3, 4, 2, -17, 11, -16, -11, 4, -5, 5]","[6, 7, -14, 1, -8, -17, 6, -5, -4, 4, 8, 0]","[-0.125, 0.5, -0.3333333333333333, 0.25, 0.5, -0.058823529411764705, 0.09090909090909091, -0.0625, -0.09090909090909091, -0.2, 0.2]","[0.16666666666666666, 0.14285714285714285, -0.07142857142857142, 1.0, -0.125, -0.058823529411764705, 0.16666666666666666, -0.2, -0.25, 0.125, 'ZeroDivisionError']","[-32, 8, -12, 16, 8, -68, 44, -64, -44, -20, 20]","[24, 28, -56, 4, -32, -68, 24, -20, -16, 32, 0]","[-17, 2, -8, -5, -3, 4, 11, -16, -11, 2, 5]","[-14, -17, 6, 0, 7, -8, -5, 6, 8, -4, 1]",84.0,130.0,84.0,336.0,error,84.0,70.0,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
90,"[7, -4, 0, 5]","[-4, 7, 7, 9]","[11, 0, 4, 9]","[0, 11, 11, 13]","[7, 0, 5]","[-4, 7, 9]","[7, 4, -4, 0, 5]","[-4, 4, 7, 7, 9]","[0.14285714285714285, -0.25, 'ZeroDivisionError', 0.2]","[-0.25, 0.14285714285714285, 0.14285714285714285, 0.1111111111111111]","[28, -16, 0, 20]","[-16, 28, 28, 36]","[0, 7, -4, 5]","[9, -4, 7, 7]",33.0,33.0,33.0,132.0,error,33.0,22.0,No-violate,No-violate,No-violate,error,No-violate,No-violate,0,0,0,error,0,0
91,"[7, 9, 11, 6, 10, 7, 4, 7, -1]","[5, 1, -1, 9, -3, 2, 9, 4, 1]","[11, 13, 15, 10, 14, 11, 8, 11, 3]","[9, 5, 3, 13, 1, 6, 13, 8, 5]","[7, 9, 11, 6, 10, 7, 4, 7]","[5, 1, -1, 9, -3, 2, 9, 4]","[7, 9, 4, 11, 6, 10, 7, 4, 7, -1]","[5, 1, 4, -1, 9, -3, 2, 9, 4, 1]","[0.14285714285714285, 0.1111111111111111, 0.09090909090909091, 0.16666666666666666, 0.1, 0.14285714285714285, 0.25, 0.14285714285714285, -1.0]","[0.2, 1.0, -1.0, 0.1111111111111111, -0.3333333333333333, 0.5, 0.1111111111111111, 0.25, 1.0]","[28, 36, 44, 24, 40, 28, 16, 28, -4]","[20, 4, -4, 36, -12, 8, 36, 16, 4]","[4, 7, 11, 6, -1, 7, 7, 10, 9]","[-1, 2, -3, 1, 9, 4, 1, 9, 5]",53.0,53.0,53.0,212.0,5.12900432900433,53.0,51.0,No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
92,[3],[-8],[7],[-4],[],[],"[3, 4]","[-8, 4]",[0.3333333333333333],[-0.125],[12],[-32],[3],[-8],11.0,11.0,11.0,44.0,0.4583333333333333,11.0,0.0,No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
93,"[-9, -7, -10, 5, -3, 8, -3]","[-8, -9, 1, -3, -10, 0, 5]","[-5, -3, -6, 9, 1, 12, 1]","[-4, -5, 5, 1, -6, 4, 9]","[-9, -7, -10, -3, 8, -3]","[-8, -9, 1, -10, 0, 5]","[-9, -7, -10, 5, -3, 8, -3, 4]","[-8, -9, 1, -3, -10, 0, 5, 4]","[-0.1111111111111111, -0.14285714285714285, -0.1, 0.2, -0.3333333333333333, 0.125, -0.3333333333333333]","[-0.125, -0.1111111111111111, 1.0, -0.3333333333333333, -0.1, 'ZeroDivisionError', 0.2]","[-36, -28, -40, 20, -12, 32, -12]","[-32, -36, 4, -12, -40, 0, 20]","[-9, -3, 5, -3, -10, 8, -7]","[5, -9, 1, -3, 0, -10, -8]",45.0,53.0,45.0,180.0,error,45.0,37.0,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
94,[-8],[6],[-4],[10],[],[],"[4, -8]","[4, 6]",[-0.125],[0.16666666666666666],[-32],[24],[-8],[6],14.0,14.0,14.0,56.0,0.29166666666666663,14.0,0.0,No-violate,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0,0
95,"[-7, -13, 2, 0, 2, -9, 4, 4, -3, -5]","[2, -9, 1, -12, -13, 4, -3, -4, -1, 3]","[-3, -9, 6, 4, 6, -5, 8, 8, 1, -1]","[6, -5, 5, -8, -9, 8, 1, 0, 3, 7]","[-7, -13, 2, 0, 2, 4, 4, -3, -5]","[2, -9, 1, -12, -13, -3, -4, -1, 3]","[-7, -13, 2, 0, 2, -9, 4, 4, 4, -3, -5]","[2, -9, 1, -12, -13, 4, -3, 4, -4, -1, 3]","[-0.14285714285714285, -0.07692307692307693, 0.5, 'ZeroDivisionError', 0.5, -0.1111111111111111, 0.25, 0.25, -0.3333333333333333, -0.2]","[0.5, -0.1111111111111111, 1.0, -0.08333333333333333, -0.07692307692307693, 0.25, -0.3333333333333333, -0.25, -1.0, 0.3333333333333333]","[-28, -52, 8, 0, 8, -36, 16, 16, -12, -20]","[8, -36, 4, -48, -52, 16, -12, -16, -4, 12]","[2, 2, -13, -3, -9, 0, -7, -5, 4, 4]","[2, -4, -9, 3, 4, -3, -12, -1, -13, 1]",79.0,61.0,79.0,316.0,error,79.0,66.0,Violate,No-violate,No-violate,error,No-violate,No-violate,1,0,0,error,0,0
96,"[6, -5, 5, 5, -1, 11, 12, 3, 2]","[9, -8, -9, -2, 18, -2, 8, 16, -5]","[10, -1, 9, 9, 3, 15, 16, 7, 6]","[13, -4, -5, 2, 22, 2, 12, 20, -1]","[6, -5, 5, 5, -1, 11, 12, 3]","[9, -8, -9, -2, 18, -2, 8, 16]","[6, -5, 5, 5, 4, -1, 11, 12, 3, 2]","[9, -8, -9, -2, 4, 18, -2, 8, 16, -5]","[0.16666666666666666, -0.2, 0.2, 0.2, -1.0, 0.09090909090909091, 0.08333333333333333, 0.3333333333333333, 0.5]","[0.1111111111111111, -0.125, -0.1111111111111111, -0.5, 0.05555555555555555, -0.5, 0.125, 0.0625, -0.2]","[24, -20, 20, 20, -4, 44, 48, 12, 8]","[36, -32, -36, -8, 72, -8, 32, 64, -20]","[2, 5, 5, 11, -1, 6, 3, -5, 12]","[9, 8, -9, -5, -2, -8, -2, 16, 18]",83.0,87.0,83.0,332.0,3.800631313131313,83.0,76.0,Violate,No-violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0,0
